,nd,ld,nuc,entrophy,sexp,ndev,lt,age,ns,exp,la,fix
0,0.06519730436276236,0.023715601757204535,0.02976028746622556,0.07452897546923319,0.00913479638806943,0.024169113034979955,0.030049263489720528,0.10912383817027363,0.015657115587768413,0.007861202779160383,0.07978895379280845,0.012112329745351084
1,0.05126195561717033,0.027997682767944072,0.01868242360491501,0.0743168128141429,0.006654313179527466,0.016293987106769152,0.026742359525255395,0.11050031150605846,0.011474961672193713,0.008514533861161671,0.08761158336306549,0.033817138018442036
2,0.02588036190836292,0.05350408461864567,0.027733646642886686,0.09430819729788438,0.014722010517419806,0.02144789964813513,0.01703822025251339,0.1374147974483027,0.024326991594922853,0.011312824901994109,0.05453950714354862,0.019091139097110847
3,0.03507375954813488,0.04863768939756511,0.027662416800042566,0.09421805246537665,0.017548835511367347,0.026904908477188617,0.022009446889492263,0.12171138592268185,0.017534271457314822,0.013356649571042432,0.05316362008113295,0.0280860948641031
4,0.04812644864916882,0.043343872880706714,0.02589593650077727,0.0901508671963229,0.019247937449603562,0.02576917590002994,0.02753761410796037,0.10410874701323661,0.012543168872475209,0.02088630650598467,0.0751823855911912,0.0074834366295587216
5,0.014541434163514649,0.041453816386384214,0.024945667957832957,0.11409359000082563,0.004280688215741723,0.015707493029575973,0.01061946917659943,0.028815857432734276,0.00622375180318101,0.003334506676014166,0.05551101791558413,5.921742201852286e-05
6,0.023724201142090905,0.04531938198406009,0.026632004036065908,0.11573971082556757,0.013323320408203452,0.03704817729289658,0.022287862548906794,0.06127576706270522,0.013670054281990453,0.030236376001415783,0.05415321801330858,0.004162833637490892
7,0.06300133608507907,0.038494926702212696,0.020960867580210273,0.058078144352981274,0.025894703561708733,0.03031081320808853,0.02200063690597624,0.09138630034305052,0.03785560240293283,0.03219732968209792,0.05178540671823902,0.017807029168485908
8,0.03239685164616209,0.04508730673971834,0.03304748213737069,0.08407868611077998,0.01851636222836856,0.0282000659552809,0.02204904700640417,0.09254928048730832,0.03522155788175262,0.018605919143003916,0.03463432839190104,0.009034205285272668
9,0.012848046677222986,0.08691888035613937,0.0258193553985525,0.0686840680712525,0.013323245399865258,0.04392035926631628,0.029180697118684158,0.037684047245750224,0.0125339605927918,0.011615056397447657,0.06752434529754558,0.0018046319139046268
10,0.02293876159658435,0.04896912110646686,0.017531337391063554,0.04404973052523116,0.007619560413298118,0.023971022315024616,0.04961153771107323,0.10767031917738816,0.004808911391781348,0.023116101011665675,0.06339065226731012,0.009997990857643073
11,0.02403460389985483,0.03532863659688159,0.018118222147647352,0.03877775437271496,0.008507424873206241,0.022732695589115153,0.023585332311472255,0.12096061396313255,0.017276310792725052,0.027171483383602864,0.0793617309227367,0.013702084074652348
12,0.04288376019635956,0.037124731253310714,0.02043671736585999,0.05256874334979467,0.018457390163705432,0.03275460961408646,0.03644960505326773,0.11532244068822045,0.025527024492404217,0.04641299569974602,0.0657976911780863,0.011102520070939481
