,lt,ns,ld,exp,la,rexp,ndev,age,entrophy,nuc
0,0.017081189982982307,0.005047281405214826,0.025860860395755886,0.027893857864808205,0.038524659966047294,0.026919419600099297,0.0,0.05287296742961013,0.002509007619640905,0.025176731063222227
1,0.012550304749399162,0.0037851190614613768,0.029522180491816687,0.03384042372638622,0.05261164162095675,0.0263212212503342,0.0,0.017326905265545204,0.03913988718124419,0.03508677087100816
2,0.017709842287248662,0.003626285202604661,0.020549680271873483,0.017320174093906092,0.07279890337923829,0.026843531522549487,0.008459103389227687,0.025719882045659358,0.019585362746858452,0.043557188100399644
3,0.019478260628791537,0.002934805743147191,0.03660076068500825,0.01700624578282267,0.08160783111839387,0.00917535610986289,0.0077462450038291025,0.009324747476350736,0.011341661507603028,0.0312747266278016
4,0.03682238627415321,0.024724052881932704,0.021137980286678383,0.019770332865237196,0.07773577044289315,0.03746203315419459,0.0048431623146495085,0.020845677363911432,0.00688034674882969,0.05419928474347527
5,0.03385189276767402,0.02397285250112829,0.027757315502262084,0.05394771427172835,0.08781170439555756,0.024221834626105318,0.0012770937235101723,0.022649879002238502,0.009100735949047445,0.025441149411255703
6,0.030864282192327123,0.004510713954829903,0.04353368297412604,0.06485889246821726,0.08290648730358148,0.020216256234649135,0.0017569323459781132,0.018993736058768144,0.006631712300624369,0.024729033512470043
7,0.029897654758864623,0.004586479589284201,0.03062283587300176,0.03747001201900632,0.11405518518114355,0.017334683003945302,0.0017939518122076833,0.022554480258955723,0.01512660147009809,0.023281842630225234
8,0.03104805356650302,0.0034916248532904743,0.039377200643749236,0.03196117892930553,0.06703981020059133,0.01405604827031173,0.002160193052492092,0.01932538945041872,0.017711920723971295,0.017704860267305056
9,0.0077030415248409345,0.0011215025443974988,0.04508898006345042,0.01976453353477663,0.08427532108436236,0.023660108344211984,0.008481920726859129,0.016150733020891008,0.011892175523102433,0.01908372245953735
10,0.020307899216049453,0.002696325275087369,0.048916109695775575,0.08718006091112511,0.08439427949891515,0.01855536468733087,0.0062045090694740805,0.015445653412098836,0.009012302154975291,0.029624175700359377
11,0.01005013968166407,0.0016882253269200368,0.05764522209950791,0.06493390766987868,0.06948632474889799,0.013662861215341271,0.010741983701052523,0.013015071133343005,0.0076521042709697265,0.01221563615516548
12,0.01119308115789922,0.0028043999715001372,0.05410580273934064,0.03081726441880486,0.09882900594003013,0.04631300951930118,0.008473198572101971,0.019773799552158758,0.010555974882784274,0.02447241769197177
13,0.028966412314485455,0.0017573583239321117,0.01897716749993308,0.059718940608147544,0.10475315190060334,0.020573964094293646,0.004404503556230256,0.020652799152639033,0.019901417703284154,0.025479500009343254
14,0.039504134700475174,0.002170685803286923,0.02417104264060916,0.06189426580541478,0.12135179993148891,0.01842461440027097,0.0036189163345897364,0.02560932672354211,0.011127868201723302,0.020746552366238596
