,entrophy,rexp,fix,ld,ndev,sexp,age
0,0.02617007797270947,0.12285562865497122,0.0,0.2216609405458096,0.08452095516569152,0.07510392300194904,0.035897295321637566
1,0.030348751835535977,0.061156975036710484,0.0,0.28961762114537337,0.06046886930983844,0.06569060205580032,0.028967988252569625
2,0.021632154006243635,0.05326621574748537,0.0,0.3300449184876863,0.1109347901491504,0.055230142212972795,0.03574124176205331
3,0.02711292428198425,0.03930744125326353,0.0,0.36958681462141135,0.016123585726718962,0.06356092254134019,0.02045844212358575
4,0.04550374284456199,0.04542954645530601,0.0,0.284895200352267,0.030607221488331057,0.10171884632320524,0.040254953764861164
5,0.05845607951918654,0.037910309754970034,0.0,0.25364401294498484,0.026154646324549353,0.11189551548774845,0.03053490522422559
6,0.029333141321044396,0.03544354838709697,0.0,0.2618832565284189,0.040762288786482165,0.1542185099846396,0.030569316436251756
7,0.021694034440344335,0.05726014760147631,0.0,0.2742055658056594,0.03633271832718334,0.11925276752767582,0.05402506150061509
8,0.022859521331945992,0.07017204301075294,0.0,0.25754543877904856,0.04304075615678121,0.16655671175858433,0.051919875130072665
9,0.01595928123969677,0.05751038575667682,0.0,0.27433811407846875,0.024227167820639686,0.10316683151994671,0.04803791625453332
10,0.024568666666666572,0.03424599999999982,0.0,0.3165391666666673,0.03174383333333334,0.06623466666666712,0.062411666666666865
11,0.022228238607270745,0.07363069636456686,0.0,0.2826594982078848,0.09715207373271827,0.09571172555043479,0.04346876600102374
12,0.021650530918176297,0.08773787216323164,0.0,0.20873235477826205,0.17463762231938465,0.09729783468665427,0.05513907974182778
13,0.03670876466528668,0.04859730848861318,0.0,0.23150943179203948,0.07260317460317507,0.1965843110190946,0.04732229123533423
14,0.038025430680886055,0.031371752802844086,0.0,0.25714328684714216,0.07609420289855127,0.1646751435602943,0.0529152310637137
15,0.05345351925630788,0.04724950199203199,0.0,0.2773753320053135,0.04608532536520587,0.10660806772908338,0.05455063081009318
16,0.050538293813027955,0.05088389206868393,0.0,0.25756241482693026,0.07309457617879501,0.1246319160534203,0.06194957754156431
17,0.030208697764820495,0.05313799805636518,0.0,0.222065111758988,0.06981243926141888,0.2082261904761915,0.05472254616132166
18,0.030998991427130463,0.0368392586989408,0.0,0.29471091780131037,0.05890481593545144,0.06223361069087261,0.04561018658598069
19,0.018744122257053276,0.04447335423197475,0.0,0.26211585684430294,0.06805394461859976,0.1388102142110766,0.04408855799373054
20,0.013454494382022496,0.05477490636704104,0.0,0.2611123595505621,0.0856455056179774,0.18263614232209838,0.045481460674157516
21,0.022647308259586985,0.03795390855457209,0.0,0.25011670353982407,0.07541224188790588,0.1463628318584064,0.0373827433628317
22,0.02249440052700923,0.03318247694334663,0.0,0.20992061923583785,0.021159420289855152,0.05014525691699626,0.03357411067193671
23,0.017879675604104518,0.04446226415094331,0.0,0.21998427672955834,0.037899536577292406,0.09356074147633205,0.046521681562396486
24,0.011999840204538237,0.04514477468839872,0.0,0.23201741770533799,0.08576605944391137,0.15351214445509795,0.04026573985298806
25,0.025812878787878808,0.043250757575757776,0.0,0.2164446969696962,0.10209886363636331,0.18876250000000083,0.04624962121212129
26,0.02934575569358172,0.03089275362318844,0.0,0.2582296066252598,0.015988405797101434,0.09466314699792976,0.041759006211180255
27,0.0371817256817258,0.05098046398046383,0.0,0.10942429792429784,0.05644953194953213,0.19451261701261674,0.07840740740740726
28,0.024323946360153226,0.03462394636015337,0.0,0.16555651340996044,0.11828927203065182,0.20283218390804542,0.051655363984674116
29,0.02450319634703185,0.03619330289193293,0.0,0.13382404870623985,0.08023561643835628,0.13470624048706184,0.04517016742770192
30,0.012980907668231574,0.042674334898278765,0.0,0.19313114241001642,0.05109186228481966,0.12485539906103284,0.03813615023474184
31,0.01757636655948554,0.031769828510182056,0.0,0.208925509110396,0.02762486602357981,0.08606162915326925,0.04942979635584151
32,0.010062409812409818,0.03341883116883119,0.0,0.16511580086580108,0.028826118326118318,0.06039971139971162,0.026663419913419827
33,0.021492359121298942,0.0345119388729704,0.0,0.18202005730659004,0.05078748806112708,0.1622320916905444,0.08262177650429785
34,0.02288827838827841,0.02985073260073264,0.0,0.1440448717948717,0.04453937728937731,0.16217124542124545,0.1160311355311355
35,0.01485343383584592,0.02534505862646566,0.0,0.1999731993299834,0.0949455611390285,0.17811306532663324,0.050309045226130715
36,0.022716131907308406,0.041575311942959055,0.0,0.1716140819964347,0.03561051693404643,0.1481541889483066,0.07237611408199651
37,0.011717622080679436,0.013067409766454355,0.0,0.08836571125265374,0.006769108280254783,0.0469485138004246,0.034901273885350345
38,0.020937389770723094,0.02080776014109351,0.0,0.13445061728395066,0.01659523809523809,0.08082892416225756,0.08400264550264544
39,0.0248643643643644,0.03812662662662666,0.0,0.07793043043043049,0.03264064064064062,0.17657907907907935,0.0972442442442441
40,0.01832937853107342,0.011258192090395481,0.0,0.09451920903954811,0.012964971751412441,0.10843785310734466,0.05341016949152539
41,0.019125,0.007054487179487187,0.0,0.2065673076923075,0.007861111111111109,0.04367200854700856,0.036102564102564086
42,0.0056552162849872745,0.006133587786259545,0.0,0.11023409669211197,0.007722646310432573,0.054440203562340986,0.07433842239185742
43,0.01430986595821759,0.012945296461779976,0.0,0.132785895423258,0.020786539467858137,0.06942398261079574,0.05112909068953019
44,0.04480858085808582,0.02876732673267324,0.0,0.2723828382838284,0.03841089108910891,0.06592574257425743,0.049493399339934026
45,0.07414285714285716,0.05213809523809522,0.0,0.15171071428571437,0.11866309523809522,0.11303214285714293,0.11695833333333344
46,0.016534435261708,0.026293388429752096,0.0,0.07316115702479338,0.01550550964187328,0.09023415977961442,0.08222176308539936
47,0.005564814814814795,0.02998148148148148,0.0,0.18961111111111115,0.14142592592592595,0.10046296296296292,0.10696296296296288
48,0.013097932699562399,0.029409989437151052,0.0,0.1018107741059303,0.23950505507771225,0.0543684925305568,0.23876565565112423
49,0.01578697571743929,0.026015452538631335,0.0,0.1169514348785872,0.07748565121412808,0.20220088300220737,0.09962362030905095
50,0.0038100775193798406,0.03707105943152453,0.0,0.11110594315245467,0.013856589147286815,0.10022222222222212,0.13747932816537461
51,0.00918300653594773,0.014241013071895427,0.0,0.12043137254901971,0.012750000000000003,0.29440767973856247,0.1482173202614378
52,0.014693333333333315,0.028514999999999992,0.0,0.23315833333333347,0.06619916666666659,0.2009775,0.09266833333333338
53,0.002796729085014755,0.02412541733197852,0.0,0.2683843808970824,0.0946097643586394,0.13517685198625837,0.10388058257124891
54,0.019391580161476345,0.006797866205305648,0.0,0.13597895040369082,0.01686130334486734,0.042322664359861595,0.03725490196078434
55,0.009500630971696407,0.04921579232017305,0.0,0.21303407247160633,0.038849828736253825,0.05336217775374078,0.014999098611862273
56,0.0030815972222222204,0.06093749999999996,0.0,0.2406973379629631,0.04166666666666666,0.061704282407407406,0.02751736111111112
57,0.0015169082125603987,0.041543478260869564,0.0,0.09735386473429951,0.08954347826086957,0.24635990338164246,0.02808574879227052
58,0.02010995370370371,0.07252835648148137,0.0,0.13138252314814816,0.16239525462962978,0.18847800925925895,0.08492650462962954
59,0.007581780538302284,0.03132919254658385,0.0,0.03582505175983439,0.1543012422360249,0.3237650103519667,0.03056418219461697
60,0.027586580086580104,0.021292207792207803,0.0,0.06841341991341991,0.23442965367965365,0.16291774891774902,0.05842316017316021
61,0.026433908045977027,0.01990948275862068,0.0,0.05641379310344829,0.2797916666666667,0.16516810344827582,0.08019109195402299
