,entrophy,rexp,ns,fix,nuc,ld,ndev,sexp,age
0,0.0006806318681318679,0.0028028273809523824,3.909382833481386e-21,0.00018269230769230762,0.006470810439560435,0.010873912545787548,0.0007380380036630036,0.017105368589743583,0.004001316391941381
1,0.009846038305129211,0.0310334448379903,0.00013027023481569536,0.010833097205824488,0.061693906598452135,0.13990279417552165,0.011876151121605663,0.14131481044208308,0.034015768070313514
2,0.016066680713583383,0.008832069110830166,0.00022804466919511368,0.005652296670880743,0.0802680994521702,0.12935426323921878,0.009008105070936941,0.045230980474785784,0.02935526057030484
3,0.04554089285714286,0.020014255952380964,3.738095238095769e-05,0.01677247023809524,0.0984693452380952,0.0779307738095238,0.01912095238095239,0.07546982142857141,0.053105892857142865
4,0.030794497677119646,0.018750943670150993,1.524390243909177e-06,0.016919207317073175,0.07277605981416957,0.13993713704994198,0.004308652729384436,0.05724702380952384,0.038543554006968635
5,0.030463073852295405,0.020526803535785586,4.6744045759854085e-20,0.023452238380382094,0.07659224408326207,0.12885671514114627,0.013111633875106918,0.08595950955232393,0.06590191046478469
6,0.007106409669599411,0.0007831968672125291,0.0,0.0020775059756903825,0.05801759650104252,0.06348641272101575,0.01917052331790672,0.015972469443455557,0.041791689976097224
7,0.027219282774838354,0.010640799529688421,0.0,0.009876543209876543,0.04238683127572016,0.05144032921810698,0.046090534979423864,0.00993533215755438,0.10487948265726037
8,0.055085182761151104,0.02084647269986712,0.0,0.011646932825608376,0.05131195335276969,0.0951964459253089,0.0042611213581642575,0.0776511770889114,0.06142083655619679
9,0.025017343045438765,0.006654774292651497,0.0,0.009178187403993855,0.039483301124820375,0.1693969575343144,0.002244685595361974,0.09522694613745607,0.07650265100837421
10,0.016948853615520253,0.0026219870664315123,4.915049848600954e-18,0.026480893592004704,0.05888300999412108,0.07744032921810697,0.0025279247501469736,0.13704761904761903,0.07999764844209288
11,0.022316691382435333,0.04991135277640468,0.0,0.004813972647882685,0.07544175317185695,0.07193013676058654,2.2408963585436366e-05,0.009107266435986161,0.1261301697149448
12,0.022055790246127586,0.04476111144166118,0.0,0.0049976696217845775,0.05490866900696139,0.08239200928184683,1.636223002320672e-05,0.008789492473374185,0.19683762717915154
13,0.05155037629785104,0.09592437117689631,1.3846983543959548e-05,0.0074035205348336654,0.08535669343750153,0.09076649127154181,0.0007482229704451925,0.0012357825489138614,0.0978243230768483
14,0.028954081632653117,0.03673469387755104,1.078006731499873e-17,0.002994412050534498,0.18993258017492717,0.13952563168124388,0.0005253887269193418,0.018877551020408168,0.0992620262390671
15,0.05677083333333335,0.009375000000000003,0.0,0.0,0.1796875,0.18854166666666664,0.0,7.15573433840433e-18,0.16614583333333333
16,0.03580246913580247,0.004938271604938272,0.0,0.0,0.06666666666666667,0.09135802469135804,0.0,1.5901631863120731e-18,0.05843621399176954
17,0.07127552986512523,0.03418235617946597,1.713164773818714e-17,0.003737269474263693,0.15647729149463252,0.22324993118634737,5.294416157894532e-18,0.0024121937792458015,0.11809399944949077
18,0.0515718462823726,0.028792676134781384,8.101716584806887e-18,0.0003043720412141513,0.09256752993595094,0.18663714842662205,3.012940774064981e-18,0.006811194653299918,0.0798794207741576
19,0.021839141936968075,0.0037896825396825326,1.1625580396371138e-17,0.0008757188865884522,0.13328450655624563,0.17139584771106506,9.149988497814984e-05,0.032029848171152536,0.026751035196687353
20,0.023875765306122485,0.042426105442176835,9.900314695039064e-18,0.001701105442176873,0.20241913265306102,0.09396318027210881,0.0004223639455782333,0.06152151360544216,0.08087474489795916
21,0.022129818594104324,0.01306715110286539,0.003998299319727893,0.0016790867862296434,0.07795480313337459,0.12205375180375172,1.752216037932674e-06,0.07534894867037722,0.042358534322820045
22,0.024776916868442328,0.02483508205542104,0.003029930051116488,0.004829472693032019,0.08177146892655356,0.13668393866020995,0.003410909335485614,0.031883804143126145,0.0449969599139091
23,0.05836818164516,0.07058649271059342,0.005266957862281595,0.005005005519394008,0.07773554489741528,0.19344491073807626,0.0022992368010353644,0.06630417570705345,0.04915010848464091
24,0.06601810655469183,0.05952421900592643,0.006807729533339306,0.008334345870931242,0.08531281455671712,0.1603569492837784,0.02142330772208821,0.11379371779981548,0.06920212037285216
25,0.06917145031528601,0.04913615278683777,0.006227884685076475,0.0114716786257882,0.09804487388562724,0.1423557929259984,0.033063084366166555,0.10945764477785015,0.09997368087265347
