,fix,nuc,lt,ns,ld,exp,ndev,nd,age,entrophy,la
0,0.00012339763291134684,0.01607842421791993,0.0015680773455164156,0.00013687358794610432,0.003300092884342099,0.0025172906791462698,0.016481456142064914,0.015073446191340288,0.006474258009528622,0.002730254952015644,0.005423991180270026
1,0.00010806691903909227,0.011400773476115955,0.00968995542166844,0.0,0.005135848387023207,0.003803420899018168,0.023018782341929625,0.01193488388908197,0.0027152040290012846,0.006843589344025429,0.009922980863625202
2,0.00016635448924057293,0.004333859672885469,0.0028468339793298806,0.0,0.0051269425164663755,0.006363824382570009,0.0103631890673774,0.0049621190084633456,0.002043135575171778,0.004015867910783828,0.006170423246889596
3,0.0,0.0024146907861007,0.0006820007440776957,0.0,0.005468219042167135,0.00021188854606740102,0.0029767821074953432,0.0023034389318240945,0.0011753184793648103,0.0033252813709873717,0.005535271188204793
4,0.0014279010799985957,0.008960541859646521,0.015318666688559189,0.003966734363091215,0.02372081125610146,0.014152814987505568,0.015339367764801473,0.005655873517172604,0.005300733973908871,0.018296209766573413,0.023138579199989837
5,0.0022449429772555527,0.009008112116776705,0.02039783162678857,0.00601386891120916,0.020978496892260435,0.024853924690433116,0.01033330896617431,0.005210177798293967,0.006489666702600306,0.02088550623695851,0.024818355965688915
6,0.0038066476540181042,0.00908293935068055,0.026550913911819664,0.005078958753197722,0.01701031652044619,0.04872685207683564,0.011510651330802769,0.017568526344759552,0.011010538920534808,0.014640684156725483,0.011883943961145676
7,0.017071356061477014,0.00908860735193941,0.017639090919072464,0.010493506949657809,0.01686990664410993,0.029546880741171684,0.013435217316121174,0.01158936660489821,0.006258832826732372,0.009181907494148744,0.009964618985003467
8,0.04727672407614837,0.00598362708210296,0.019497611654728266,0.010702776765829121,0.019002076969540687,0.016993692677772163,0.012205374173726824,0.01421602182810778,0.007018414694639579,0.010874573632943849,0.027917670255167327
9,0.04030742571827275,0.006668618009312764,0.03227088373020098,0.008090883182036117,0.017966011234169556,0.012888579619412747,0.010371099010662795,0.020402330887137367,0.007603799910037998,0.010132930814176502,0.03043182370789099
10,0.020786526644307017,0.008526255769931672,0.046807286439030836,0.0035715784789620056,0.013150912139717365,0.021411368860227167,0.01061787631829124,0.016375589338199516,0.01872949658038753,0.0168385449871062,0.028920732349873666
11,0.0220819365486224,0.011421765604922614,0.030063325806523367,0.0019689163318826657,0.013520779665690543,0.016123920545659358,0.008387135668242363,0.016449975201649623,0.025150704935864607,0.01812329355286648,0.025288118551314246
12,0.020639902523390583,0.010917895919974812,0.02741102926843651,0.0008531871535445071,0.011531067011163517,0.0191352899593452,0.009925242725152453,0.01375612667418349,0.02112654942656018,0.014276577153214627,0.028318371315667473
13,0.006566717214097839,0.004584280603482061,0.00895860535529951,0.0002810916002367423,0.003796936218118612,0.00654449340778479,0.0019379404981559828,0.0013210113484522091,0.0038890463787692956,0.0017985043934336058,0.009256495698711033
14,0.007417569031689437,0.008955187560358529,0.008398457047892452,0.0031265724122459464,0.009017016450490032,0.015044033450153172,0.006106631999493856,0.004476690440473972,0.009651439357397568,0.020630452435046,0.01362883678321971
15,0.019105240000783404,0.0063072280448745474,0.013748125226944269,0.007944621398280843,0.01399271348730108,0.015272463459421085,0.006057334226372362,0.01574238334503387,0.011133874860100607,0.010270585364114753,0.025080307646329847
16,0.03350270232903126,0.013798074028305341,0.023095596743845485,0.0037318711283959253,0.01848110067373484,0.02889868189371171,0.012179776412037838,0.012454947600746752,0.00898917192205901,0.014433643485290791,0.03258657902790248
17,0.06038990498690118,0.01106291304912845,0.01615449984739647,0.0037814565047788965,0.013301828942847291,0.018397551003669223,0.013769899984583599,0.016645928640747536,0.01538674975776816,0.021550940932498628,0.03388919367808425
18,0.06124531092080889,0.011473726366933067,0.015758319258785534,0.001926440720304708,0.015196282651035993,0.014742623908156753,0.014259007740964046,0.02417966284949997,0.025814571183381766,0.02570638024481689,0.044728418758194034
19,0.057277794714411696,0.008938010300684036,0.029722175210792366,0.0018062423620180065,0.018482377004565755,0.018544431420666273,0.0121253535777832,0.02897371200611726,0.02191172000156569,0.022854941991891736,0.04559588282245222
20,0.04207841641566081,0.010664860105324407,0.028202811632861677,0.001812949490696664,0.018377712116389687,0.019788035551165054,0.01326765765632823,0.028593763502571378,0.015034703243009508,0.02342523090988495,0.037571382177301466
21,0.03205235559398426,0.017169530386212106,0.02488082279356375,0.000996645190023341,0.01587050052786076,0.026244606022088442,0.011534295444583606,0.020578390525313642,0.006205015025558316,0.023724384856157518,0.03228414372658957
22,0.026947398867220227,0.010641449609709877,0.0235563774584282,0.0007405214851476245,0.017838935943725605,0.020020797408603963,0.014627689077176943,0.01571352894454388,0.006623496868440392,0.02028622678751109,0.038726447736078466
23,0.02657960109070571,0.017748464259756024,0.018582149547409787,0.0007246333573456116,0.017441551978396766,0.011529623192541501,0.024223295718205067,0.011899092642240124,0.009665271211363473,0.02431117907185728,0.0233262910616258
24,0.023504837614972997,0.013342508120596085,0.01701849713656912,0.005735906387642235,0.011064243639835993,0.011070212819986613,0.02932754009357638,0.026642970613952974,0.00687195937983826,0.017125003803843884,0.0246945197717156
