,nd,fix,age,exp,ns,sexp,ld,nuc,lt,ndev,la,entrophy
0,0.5410573102607401,0.08400743945751257,0.4764125155749651,0.03855896007046644,0.21339254146687692,0.07994209178883793,0.018122925964454552,0.18507027142570698,0.030027494194021783,0.14468474445661036,0.10376476336893667,0.43169249523848974
1,0.31285829767239365,0.08745628220314498,0.2848976271662374,0.10548804868277632,0.0673385495759559,0.04549243208553359,0.0,0.3131604379252534,0.021137589293157292,0.012291326448525763,0.3117177419888712,0.323005164850484
2,0.2688064742562533,0.24186029949577864,0.34987105434982557,0.06796163035419514,0.2827555926753912,0.3159347591415643,0.006512681950634971,0.4420937545526893,0.05178856100047003,0.022586584629792437,0.14238627659754702,0.35947151532785676
3,0.24423133657634374,0.04822861423359705,0.21383126746998127,0.0892806047525245,0.1470579205628016,0.19686239405767375,0.007978381698991184,0.3908240378508264,0.17406506497456803,0.07527141934129589,0.17131779900480515,0.24883933993966356
4,0.4431378005111589,0.1005515637152114,0.11160713694972534,0.021508667576216785,0.29478490889728576,0.21781260477463382,0.0,0.1163639895191429,0.12806429015382612,0.17563015061746864,0.07852017457240613,0.12686613619805126
5,0.29472566302386316,0.20432244450582054,0.1736506870691956,0.030860041141274233,0.18161840971682627,0.17270760942431818,0.009288973328598158,0.6318233849395153,0.1393733728581105,0.12185845168538895,0.20579928268303285,0.35101970080706674
6,0.06433000608040078,0.34815837796550375,0.04894150468465065,0.6648525844993659,0.05146520160116547,0.1991381412897163,0.18052094959254414,0.3540303199823293,0.1997377545032961,0.5190547822784908,0.07873227034611828,0.0
7,0.08998166105432735,0.0,0.0,0.13223680698789986,0.0,0.0,0.0,0.24695179659064598,0.0,0.0,0.0,0.0
8,0.25934417099884144,0.0,0.25575620204902794,0.0872754840380571,0.0,0.081923268283446,0.1066754485593084,0.2322954079098173,0.011948490696073621,0.0,0.0,0.15943975577877179
9,0.1660172625380717,0.12731497525412291,0.0,0.220943419207235,0.0,0.0,0.0,0.3459278768659874,0.017458866857493954,0.0,0.0,0.0
10,0.26834713131174376,0.027308666332255673,0.21966891837487723,0.2045453126953368,0.00666530441026283,0.04440792850387829,0.0,0.20920872020099207,0.3712940983432599,0.09522552321524025,0.06259287593391653,0.19533691969769884
