,entrophy,age,la,fix,nd,nuc,ld,ndev,ns,lt,exp
30,0.013403731842695802,0.01830669605952059,0.008993950845700776,0.01752903200409401,0.02655578737419471,0.006609718012308309,0.03806564841422925,0.004622157487960785,0.079873046490572,0.019710729703840843,0.002908908396646081
31,0.02077615149571853,0.020049228563884063,0.006476416814415302,0.030052246406880798,0.03855086951601326,0.013662844065537527,0.05175474995913365,0.011715895230550704,0.08854407936927074,0.023343204194801844,0.010663988331007132
32,0.05799565624887338,0.025546303305576643,0.006773908655059355,0.07931112793338382,0.07512382394290035,0.03837262535597133,0.05897759633755091,0.03080323348112904,0.004528225370390419,0.04982588947766849,0.04464745322807393
33,0.047153657834101484,0.06646025345622121,0.010778609831029209,0.04086861559139783,0.07722734254992325,0.030749567972350216,0.04027529761904761,0.011952524961597554,0.032960109447004574,0.033005952380952414,0.003357334869431636
34,0.028236568986568993,0.09687057387057402,0.005983211233211241,0.020721916971916967,0.044588827838827845,0.02050091575091575,0.05364163614163621,0.004824481074481062,0.04401984126984129,0.013206654456654485,0.0033382173382173266
35,0.03356034968979129,0.07798505358150032,0.00842498589960518,0.01909535895576507,0.055181492224639424,0.027505841592136013,0.03629441624365485,0.004981870920957214,0.05347816453146414,0.02210458464265575,0.006464829586657008
36,0.013763941102756954,0.028730419799498867,0.011227130325814568,0.0080435463659148,0.03651394110275692,0.012951911027568944,0.02845316416040098,0.0012069235588972357,0.06838972431077708,0.018659147869674233,0.0034561403508771684
37,0.009222885415848604,0.013857561716275316,0.07374460064399595,0.007099924081782266,0.018700882222047712,0.010282860807874578,0.05350689808633722,0.0011953192491949958,0.040171732244299506,0.0190412052671536,0.012562239849210718
38,0.011442628712001426,0.02624304457330294,0.06791015053007689,0.0070163415919873755,0.06482867685819718,0.008808791659345198,0.02268816259591166,0.004709629239149544,0.06611155040121824,0.012975019035904747,0.012392813213846443
39,0.018398332626819305,0.062304931468136246,0.005331779002402149,0.025684188215345478,0.10285784937120253,0.01334209410767278,0.04709905327116013,0.007056521124770408,0.0485599830436626,0.03008930337713721,0.0027460788469690486
40,0.019168633439770495,0.07824887778240548,0.004308737100282315,0.033440696006293666,0.1319634180202694,0.018234763293072324,0.07252198158174838,0.005368480725623587,0.07666203896524598,0.028409806099310538,0.0032929566384377034
41,0.018643014341338342,0.08389489467701759,0.009401073786548685,0.05869319693342046,0.17895438825606436,0.01472901400275704,0.019571452755810372,0.0025500012092190757,0.06135613920530118,0.02875353696582743,0.006216353478923335
42,0.03695357441222103,0.1100773361976369,0.006269602577873293,0.04837116601026373,0.09020420097863709,0.015175677288459276,0.009202768826829038,0.005394438477145273,0.0360633727175081,0.034177706170187505,0.008291084854994656
43,0.022129241372662426,0.04871120107962207,0.008068970503181052,0.02882518796992478,0.11952055619818779,0.01013266338924236,0.01692307692307694,0.0054211249277038845,0.0842354684788894,0.026641483516483534,0.009366203971467172
44,0.007351210903029714,0.032768898911657976,0.01178416184593265,0.01471026571232475,0.0366333300650391,0.005580449063633694,0.006667973984377522,0.0033182991796581237,0.03582785894041875,0.015107036637578872,0.0038995653168611166
45,0.01039121283872667,0.025737700605103914,0.038460142067876894,0.01865772165219679,0.03427387529597479,0.010830833991054974,0.003396737700605088,0.007188371481189161,0.027500920810313117,0.01353801631149698,0.010339121283872692
46,0.03275090351278893,0.04844123888211659,0.07005058811641504,0.029525658473240752,0.0770644595370317,0.046801424981026706,0.004990153269308087,0.004745661956145494,0.01799189042179697,0.03054496709514991,0.008805825910661352
47,0.02549505762684057,0.0927722406792176,0.024721094294737685,0.026513883761945786,0.0779307657602231,0.028670276034617168,0.003620647225298384,0.0009927812640990927,0.034729707559164956,0.03099114064230341,0.008006439440547974
48,0.014395901322946283,0.09708828999543825,0.015061760887110958,0.03367529915429698,0.0482012141628944,0.017635540583219284,0.015737972418149296,0.008859879987367108,0.044724181492788825,0.031218198406849845,0.03736147664666456
49,0.020238634525157746,0.03032316777220515,0.019541740818637778,0.02314566143558214,0.02271881572561076,0.019875694332092977,0.03520142371784502,0.0031412123173165094,0.06349013104675619,0.037643450358625916,0.10972240198457656
50,0.011344203532086056,0.03606880573526849,0.006213644576557672,0.016091391268869867,0.06988852946319281,0.011690126478988216,0.004891298012473022,0.009579617648773119,0.07457918050941321,0.016460045462493446,0.008948825552252744
51,0.011921410073463359,0.03143861318112154,0.009660165953173771,0.02869245811532159,0.08043774113418962,0.018070133713862936,0.0050610432852386325,0.009979387981607767,0.08868519105755528,0.02446857988478412,0.007245124464880306
52,0.01630197983366455,0.02999825200559362,0.009973872083609406,0.0252693751379996,0.1274255722381687,0.01861420843453307,0.041629774784720665,0.010179859424449897,0.11995602414072305,0.027878578788547916,0.004688856995657647
53,0.030433564730239938,0.04473267567896716,0.010538737234024168,0.019594707448196736,0.11615924630721856,0.030536127494476154,0.0037408876594116135,0.010140664961636849,0.04978199975642412,0.031246759573394577,0.006272769977556271
54,0.023118752372516694,0.054366907081699,0.02132808216289168,0.016962229533088728,0.0660287232696444,0.02372653844531617,0.025469125648487925,0.0045596608882703,0.082322641191109,0.033562360285123834,0.0022508330169977555
55,0.03040994776288895,0.06943485502309034,0.011080513286395656,0.02544685441744266,0.08069176319176329,0.026925013248542712,0.0033632371867665825,0.00863085774850482,0.06296029222499805,0.036070103717162565,0.007507570595805911
56,0.026416006185965603,0.052733745731039436,0.009839873703202544,0.025120819640440724,0.0924241252658031,0.0284206456601585,0.014500934338552754,0.006554223854629801,0.043486049358850434,0.03718441909916882,0.01061150847348412
57,0.019153163220959838,0.03254144160923822,0.00888185261066618,0.0138598125038803,0.06419134537778602,0.01920593530763025,0.04466008567703489,0.0023722605078537206,0.0353392934748867,0.02203482957720245,0.0069056931768796135
58,0.08572135785007064,0.034298974540311174,0.01218705799151344,0.11802569542668537,0.08880274634606324,0.08001679632248945,0.02087311409712403,0.020421676096181077,0.012854490806223508,0.07294024045261668,0.031068481848184802
59,0.08907503299827399,0.045272870342166746,0.054163113006396604,0.1369748197786578,0.05685907198700382,0.030909737029140037,0.020607929739059817,0.023696314346634183,0.03520255863539449,0.09699284191288451,0.022384506041222454
60,0.008881197418933288,0.002103242669280395,0.0092904108470146,0.04407906558849954,0.051773462386669925,0.011081434288981484,0.004212202891448161,0.014466429796618505,0.05954259576901079,0.024515028996161092,0.0032877971085518106
61,0.01851230188146425,0.03631314200995451,0.05078859119630072,0.05039711955946211,0.10130996505347872,0.003971901584948283,0.0306597479614529,0.005543965547671992,0.06359966818454597,0.029777260051537358,0.019148575664513404
62,0.009670976082740807,0.13939905192846358,0.004185951303598355,0.03085541909071324,0.12018789054083162,0.00765826330532214,0.06405796164619691,0.004780219780219781,0.020461969403145888,0.03150269338504635,0.009030165912518866
63,0.021923978252718423,0.07440218410198733,0.007396887889013873,0.0506381233595801,0.1172351893513309,0.008710629921259858,0.007345566179227574,0.005232705286839152,0.1282330333708289,0.0326436539182602,0.014619188226471723
64,0.062392251119602164,0.06322096224166968,0.011554295575003117,0.09892497637536472,0.06758391881342704,0.025690250215703245,0.010986893463166142,0.01571901064135749,0.06273593820617117,0.05220962241669749,0.029035293150910104
65,0.012983742320877057,0.04324576587584428,0.002068356922241446,0.027998506601500196,0.03793028544275872,0.0038227607507721447,0.0030248107796218824,0.002155584970980541,0.07459474595255104,0.023327902793334004,0.009309472898211338
66,0.01986993700838802,0.05209683736414369,0.0065080453017396156,0.02991824145696668,0.06351431182479848,0.005212637488168687,0.006678579588106685,0.0051068899115506335,0.09115669571461188,0.023223669179803553,0.01356653285028885
67,0.031458980331262945,0.06021523464458252,0.006264880952380942,0.0383329020013803,0.06365445997239484,0.01508583505866115,0.009158040027605266,0.009754787784679099,0.06421281918564528,0.028561939268461012,0.04715579710144919
68,0.022767720828789532,0.030991639403853147,0.004044711014176654,0.040900763358778625,0.03688840421664848,0.012806252271901138,0.0026426753907669914,0.008681570338058895,0.038878953107960725,0.021404580152671798,0.08961323155216282
69,0.03938723091976518,0.08634988584474894,0.04175880626223091,0.06730512067840833,0.04210738747553821,0.02040402804957602,0.01816699282452706,0.011950016307893031,0.019200505544683645,0.028462573385518594,0.11040239726027398
70,0.04941450493240768,0.10518024601144797,0.04436000487151382,0.0677292656192912,0.032503958104981114,0.009618195104128603,0.013129947631226406,0.009597186700767268,0.017892156862745097,0.030010960906101555,0.07111040068201192
71,0.06289063118713872,0.12052604113634051,0.07692736087069664,0.08657166050074105,0.01860692506986163,0.015593470341332079,0.029380536605233678,0.03267937752435261,0.0010883424408014574,0.05102460430596562,0.04462444421817196
72,0.06465977360399672,0.0505334218680833,0.03405773730474931,0.2017836590147346,0.016062733194207333,0.07096091823183466,0.028210017074558915,0.03704704989565548,0.014495351925630834,0.14623822171630932,0.06101403908176824
73,0.017444436621371084,0.0859364218827008,0.02295500950503427,0.010539087986106269,0.03560973033866086,0.003907038419113294,0.020460466098711702,0.0016642023985542797,0.013164589640686288,0.04603710483700629,0.0030146213241333633
74,0.02738817933354359,0.08206480605487228,0.04694549563754856,0.01724994744034479,0.025352675286450133,0.0032774886996741175,0.04355106170503526,0.0028997161778618703,0.01648139388205612,0.03520196047513933,0.0025392883422684616
