,la,ndev,sexp,ns,lt,nuc,age,entrophy,fix
21,0.020349258524934227,0.09003327651976305,0.141019977506464,0.0018865873595603376,0.12928826509907593,0.11870296937864508,0.016464195856087747,0.063065816782033,0.12320558975964378
22,0.015299825693517323,0.07912527814864267,0.09528165331553186,0.0033021621421154153,0.1849247700637888,0.12389645453196858,0.02870212134698116,0.0441468253968254,0.08096521287642783
23,0.03349074573225511,0.02043809523809522,0.16629793351302768,8.75462569314899e-18,0.253651033243486,0.007309254267744838,0.02947493261455526,0.11146298292902072,0.03840494159928122
24,0.007673949964073286,0.08370530406950154,0.3392465216539288,2.5001633026339758e-05,0.08542770592461944,0.17696453066823417,0.001084231497811747,0.003871660461166635,0.06051265595401399
25,0.023502139565503854,0.17152786921220076,0.1290454611952305,3.106941701413536e-05,0.0332618316143662,0.23057653061224476,0.002800087777046297,0.007603138029405301,0.0703073476702509
26,0.14783428996598638,0.09350938917233563,0.08830346513605439,0.020604131235827664,0.08490642715419498,0.15804981575963722,0.05720305413832199,0.03359484835600909,0.07197218679138317
27,0.09505596134609196,0.082525527055848,0.17999452654625053,0.016998848687314768,0.12340090217616967,0.11814166808221503,0.029839759922994175,0.03164505596134609,0.04446709321857955
28,0.008676168880250499,0.1501727675197062,0.0001241766547889114,0.0,0.13991469603714496,0.07866861030126335,0.20936183997408475,0.008481805420580933,0.10154950869236581
29,0.0813787905832886,0.17378506310201441,0.022385513972352795,0.005658026087014005,0.1494764086392574,0.02396422125701592,0.1020675908847504,0.07961266139108703,0.19783390518500876
30,0.12450399035384564,0.09213633325907768,0.11141149264339283,0.009680276655104006,0.11368070804470891,0.0940249003737531,0.05758662267907088,0.06060811790372937,0.024888881816928134
31,0.005153763440860216,0.0620553507424475,0.1333589605734767,0.0034533026113671293,0.10783105478750642,0.21803197644649258,0.007603763440860215,0.014652124935995896,0.05137460317460316
32,0.10300535971964549,0.05509982477839621,0.1270276231704803,0.026248222016079167,0.16402125850340157,0.08295498350855489,0.12638543599257882,0.10939172335600907,0.10299713976499686
33,0.09999871532996747,0.1190032979314977,0.1654231060752046,0.0975387557420162,0.023945882357259397,0.114984850069831,0.14114431065523675,0.008524886811393923,0.040726242321802525
