,entrophy,lt,ld,age,rexp,fix
0,0.5468216007327761,1.020528871543244,0.8549702250586655,0.4849895459630454,0.5664736870094922,0.07522245009167854
1,3.6960014304492375,4.367202973802313,4.5598830860605695,2.6837940941152345,2.688726964985765,0.9231502586853162
2,0.5085182263742227,0.2938610218609165,0.5877782065240845,0.23935228369747302,0.2862678472278025,0.11023171305706325
3,0.307457275115298,0.32035041667483394,0.26845100090177193,0.1837167700512803,0.09735846484470163,0.09378337927439287
4,0.1909324880338834,0.28304492839767126,0.5019391695410734,0.02364557384285826,0.0,0.0
5,0.3578194241286361,0.30202415114541015,0.5567924257558223,0.12603998263537963,0.038011582936894356,0.0590828725447303
6,0.7967887407681775,0.43635446046937093,0.29458212838663833,0.10502442269293825,0.05029314277153517,0.057813444188297515
7,0.7669027749119994,0.3108888014604944,0.3471593732642011,0.2872649977599536,0.04856768822858803,0.0227653798032496
8,0.5817487830053136,0.32312520157817654,0.36967038227565435,0.1825938494393783,0.09101452925908157,0.020565929358467357
9,0.46751407252057475,0.3597053128288272,0.4254043833754602,0.17222763547320577,0.24295916567407846,0.08420273968586285
10,0.45923579753110355,0.3117788745087453,0.2943963692088,0.21457673091851764,0.1806435359613489,0.06114124627505728
11,0.8661502039736662,0.6261833782323144,0.43330378276632936,0.26629857868974527,0.4472176421072477,0.21614729877243213
12,1.2004918413138097,0.6672619518271973,0.5191861636524132,0.3384165871424778,0.5435563214228759,0.39909938597856043
13,1.0261241123199525,1.354059601655348,0.3279747093234412,0.15248956211185455,0.5000168028323163,0.21534908200465025
14,0.7955895653383428,1.5991967288445483,0.2921418332682728,0.1144642674762319,0.4812829446042078,0.06714178573504716
15,6.881274219105557,4.749116881992642,2.532761036350598,1.6709837123201283,1.8132950569188795,0.6864267940668505
16,4.066945073532228,2.223028541257011,1.6145507166948814,0.826006572832986,1.0526869871924422,1.0397982314804193
17,0.895530056536244,1.0798526121037337,0.2589711562104199,0.043995506372564164,0.3522552172613254,0.11021599197120288
18,0.8474004513710508,1.6439519124864217,0.0146872062489136,0.025991263338548135,0.014548988866238313,0.06745971199180402
19,0.7785550998892384,1.5841948683606581,0.05751145218206771,0.0954632482790043,0.4255241623904201,0.11021923713679971
20,0.6170405836399332,1.2816440664235471,0.1888739551983724,0.07225364684575569,0.24194221032113464,0.048736292179198164
21,1.2818392349252468,0.9090576498175353,0.29285913234122934,0.18600197605786803,0.3646003000490045,0.07211107608378749
22,6.508225428986525,3.099906406917666,1.6030709130005663,1.3404801447368593,1.4425178300645736,1.283539866235944
23,7.430503677505666,1.6251733983283088,1.9022915138749235,1.3770473450975318,1.8020259519427184,0.8377827116002484
24,1.2523842718588174,0.9603365227164998,0.16228285637403925,0.31180332070126116,0.2773326838559967,0.004405741421163848
25,1.3474356808320442,0.852603563793966,0.08736831822187704,0.11396701299573832,0.1442031428142437,0.16007720313900237
26,0.8584533105316509,1.0455769724896686,0.07532857289279392,0.029679160947376885,0.06083766005405996,0.14825497019303238
27,0.7295001065236407,1.1702950758550243,0.23202737148308808,0.047121374259353026,0.24291030512160888,0.10082468390191655
28,1.1030541214578666,0.9970346721227071,0.20185368148870364,0.10850219820514317,0.21476917180205565,0.23313126879258747
29,0.8062002309624938,0.5495403555604311,0.47398085042750376,0.10743411727653322,0.4082479707651229,0.2096257900034003
30,0.6179169261568426,0.7190882402581249,0.31329989482367954,0.12352217690822156,0.5852905977282746,0.10425842636981428
31,0.6527672034478921,1.2399981332268082,0.15274464058526813,0.015088532367412233,0.29028956700060493,0.0
32,0.6048299672742901,0.8919381071827144,0.17907780906020657,0.005772912297736966,0.35125895963996634,0.1312655825198407
33,0.8246325932178498,0.8635482779507188,0.3857902672572708,0.06771970133851955,0.47353452808520247,0.15363837983880224
34,0.8615176389863325,0.7287705409265456,0.46477060033363465,0.30033497717725555,0.5732356610114049,0.15925419246572073
35,0.6369468750408714,0.9476037808537111,0.20780940358926553,0.12191066704319789,0.4484906890200413,0.06739766924033952
36,1.3215037819958038,0.6715512720340218,0.3712261848366478,0.29967221723327503,1.0079283993078132,0.35486382705272274
37,0.7599871286387228,0.4932392824962421,0.3759533702306078,0.2928620917411737,0.9758509293776162,0.41104211697079684
38,0.713859249493213,0.924189493517334,0.08740332266936424,0.09388964709485564,0.5802102839009794,0.10985040353372359
39,0.5879528251804566,0.8633956259062934,0.32940583042079324,0.04993692381029383,0.4854514425334746,0.07032027693224854
40,0.6615811480004362,0.8289827651285924,0.4143544696593012,0.18440921179887199,0.6084493735140383,0.10289080569922751
41,0.8479784532342378,1.2862181717528247,0.27641403788193425,0.1072383703475073,0.2860966073951478,0.0
42,1.0510392669187782,0.77541123240802,0.706620676471952,0.31231211064234177,0.5330962527153953,0.18836435839914867
43,0.6282019114502229,0.7067970005076519,0.5472134127745142,0.24372379793186233,0.47819420920899014,0.04619534143751053
44,0.7420430917491277,0.5089849191300996,0.2488010713413699,0.02431163621829826,0.6422816180817302,0.0
45,0.4387629285812488,0.9323754723558206,0.05030722348282481,0.00993659117442238,0.23343063552952442,0.04685970176604989
46,0.6116893121628469,1.2088026288108757,0.18481426916612173,0.059650635541755696,0.31130344726813414,0.048788174049795074
47,0.3505814381227664,0.9559692193667109,0.41590290155064186,0.09932134304374834,0.5020302014011276,0.0
48,0.372190764478519,1.0499231324227813,0.24179724479399456,0.08044942619000053,0.4589291127513375,0.0
49,1.6408673278255428,2.0356404783860396,0.4976203974583103,0.4284467843185749,0.7270862957129075,0.15774988155561898
50,0.6073097479602292,0.8872915323232612,0.07383062947892516,0.07881235169974889,0.7557390984417022,0.08134540783563914
51,0.5495593649219566,0.6235133651617275,0.27350113788599323,0.1455829987129841,0.6058227030705,0.072721121319264
52,0.6182316018929285,0.7792830618239277,0.2426177330968607,0.13138381940089228,0.21366450147789334,0.057075698172201726
53,0.627272974570656,1.0498637144548577,0.17917186148963074,0.2841137283668453,0.2618264514704401,0.13833549618257862
54,0.5350809273745727,1.205722606187666,0.11957283434668123,0.09560143316360976,0.0022559455416241024,0.0
55,0.2902753194704031,0.544610340283011,0.05914327630449558,0.0616662344883176,0.3584317452735045,0.06514952855637982
56,0.7714989756594712,0.7375474759148262,0.4203785544179155,0.2022123512580203,0.6263958730828074,0.19736294021924308
57,0.849249567723298,0.7812230076563638,0.4850286644222111,0.1448371471489696,0.5804476657341726,0.07189545124507574
58,0.9587293860532132,1.0620487742596352,0.24525282595408252,0.14657781553258287,0.0964542797498174,0.09070621910434178
59,0.7558307431306943,0.44098712180886895,0.3590954627857165,0.05863206331137331,0.24611792049641854,0.04943169552346242
60,0.9498127458136619,0.4867274111840427,0.16965979647077792,0.12526307526972746,0.5892775849372346,0.0058794832131613675
61,0.8305250726972333,1.02284906435106,0.4518747264340615,0.1981847532308063,0.1588511806844407,0.02789941126367066
62,3.589937267303018,7.123284309947738,2.4799964803429253,1.7168026301243142,1.7708240657983598,0.6965338655096286
63,6.559048194748934,8.695502117774357,3.0749529384383743,2.8332268452979847,3.5379351175332974,2.392899171062937
64,6.516302614311948,5.40086857147525,6.975145739213372,1.7434724803565904,2.0583965341706114,2.2551060627125477
65,2.3035077338789494,2.1162091777418643,3.49914106909606,0.7256731184002014,0.6739669569340243,0.9057220948179571
66,4.74450722539702,6.260951242461474,4.4129886143035435,0.895514853012227,1.7372030063363009,1.6615947958258421
67,5.034194072066831,7.257049086983412,2.561127155926259,0.7012978874534583,1.350877501742214,0.8009886042582954
68,0.5933560280194378,0.5181831467352246,1.6422429296002559,0.22517200454187003,0.4906361867011215,0.12166512620156558
69,0.6399573965981442,0.6639698876377774,2.122637547395981,0.07818890583427654,0.530732415274176,0.0846361624846336
70,0.7355352513730016,1.3619394890949077,0.4296722900447646,0.22518736026595637,0.6577307679397789,0.2775630615456836
