,ld,ns,fix,rexp,exp,la,nuc,lt,entrophy,ndev
0,0.2308636188807631,0.029720219146441625,0.12290813851052407,0.2173135670330567,0.013004902647428736,0.3634439863571111,0.012918932669631513,0.052286812881115204,0.08618859598089068,0.06507436143456967
1,0.14379423117394072,0.0015441120778136774,0.009648046237110191,0.02040096540580247,0.07683864365976444,0.43904451442355286,0.00034017627201196653,0.13780726400083826,0.03442516690092725,0.005594562597042676
2,0.0,0.0,0.0,0.0,0.0,0.36655596893549985,0.0,0.11635764755203144,0.0,0.0
3,0.13289165708224535,0.6426540288619718,0.31939161388237286,0.0,0.0902468641005064,1.027804658402014,0.30359690397110634,0.14590557136585786,0.0,0.44371852797852296
4,0.0,0.29442646479595,0.01483244328960867,0.07700324976575633,0.0017735889324624243,0.5332480678520455,0.37876328969440864,0.03309901083562191,0.0,0.0
5,0.058730176380967974,0.009474294674302643,0.013488966755640354,0.043033972429814285,0.08526089084428452,0.2534699761370782,0.04532614354162867,0.028593549545915503,0.0011893146669944045,0.015551237150460641
6,0.15817573900079213,0.11792492884054077,0.0016346206054596068,0.339850781650068,0.2458621998223024,0.4645006837778196,0.3928697818397848,0.3715516860922079,0.0037471728042695364,0.05849064821273253
7,0.014349681614127127,0.0,0.0,0.14701000960208443,0.18648484273227448,0.23572352795290188,0.0,0.24411593133213877,0.01273896969101496,0.0
8,0.01639907015548967,0.15294810550890936,0.023592409237199092,0.18717329940756297,0.1313518893886029,0.6287417519133081,0.15746384656924411,0.738282819549525,0.2230992482959235,0.0
9,0.1895826728384742,0.0008932890648363946,0.226366936846794,0.43064804037952037,0.6056917669680684,0.5698822350211512,0.18116612026653997,0.7041308522207003,0.10946889560093806,0.010468106871889628
10,0.2968695502073271,0.09740655723464865,0.15555699530643832,0.055702716748632766,0.09983227997278196,0.8452319018490333,0.030359546600993877,0.26955511050459185,0.09324915843558317,0.38780094623144
