,la,nuc,exp,rexp,fix,entrophy,ns,lt,ndev,ld
0,0.36473429951690844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.1283508463892618,0.03024906764518953,0.01586299055247319,0.06912071351806286,0.05342892072266209,0.10899523899553264,0.0,0.04705164473827159,0.20353100096640298,0.0
2,0.2786290679671478,0.0983244488144564,0.12120042675058276,0.09977961835887073,0.0,0.08101562807857204,0.0,0.022284569116224336,0.0,0.035385076418905564
3,0.29348079697491775,0.0,0.0,0.14784881386730286,0.0,0.010761729075767322,0.05098229687748857,0.10313016731893698,0.0,0.0
4,0.2407389038155021,0.05053178527278061,0.10579632393014778,0.0975938604512845,0.0,0.029095156244927256,0.0,0.042273208055119714,0.09203214523297394,0.0709719680281165
5,0.17350182209217538,0.03605824499580232,0.0,0.0,0.0,0.0,0.03297637901440489,0.06289233264482154,0.0,0.0
6,0.13420777845311835,0.038155474607588356,0.045714408114108825,0.09061479596128538,0.0,0.0,0.0,0.16208684329823955,0.06532691223550832,0.04545298463288157
7,0.14371768329642784,0.09579425250517774,0.03226236443623508,0.04054736007055448,0.0,0.07877541402319095,0.0,0.1337619019497235,0.0,0.03922488965091701
8,0.13020800168583022,0.1975884434613809,0.0,0.04807251220597898,0.0,0.056147769794019295,0.02837182507432069,0.08826918822023788,0.0,0.061156057644016944
9,0.21971775892158646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.18545394836305287,0.015654989503673708,0.02926741804429539,0.10213777543034465,0.030738467186478456,0.0,0.0,0.04961905000580547,0.05541909338725117,0.1263227319205814
11,0.24802863664660696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.11471728395792467,0.0879879327161743,0.1298468907830003,0.01686212675802361,0.012508299750386772,0.1379639672809128,0.01440937105423059,0.15911479431950537,0.0,0.004122741210572863
13,0.08662108142743327,0.06643180344508724,0.10439363242255241,0.003977468015160874,0.0,0.13248450667477127,0.0,0.12317370482596701,0.026630592955147962,0.0
14,0.20468395232224731,0.12117887779817108,0.1416679765563564,0.00902507641448627,0.0,0.0,0.011558649520157775,0.0,0.0,0.05637798471904296
15,0.10624845086523929,0.0,0.20216071283418455,0.0,0.0,0.0,0.0,0.07059565377596853,0.0,0.0
