,la,entrophy,ndev,sexp,ns,nuc,lt,age,fix
0,0.0,0.0,0.0,0.02788738222668846,0.0,0.6473899884788097,0.5968877711098852,0.8680565807554911,0.014565695326670647
1,0.13225038084030713,0.26651887302873806,0.14678216912760084,0.004740096089369949,0.0,0.08296026718183697,0.30506950536347743,0.5462008395450533,0.258643612816899
2,0.0,0.0,0.0,0.11773803699931895,0.0,0.032169668502702115,0.050317582393055504,0.23911290029414406,0.014733169807865782
3,0.0019461794860395087,0.0070021250355423595,0.06678847185125235,0.13519362626249345,9.49830815917044e-17,0.07908708270836146,0.17961854197038518,0.060342297160509734,0.1305245342045028
4,0.023992048156695943,0.08533765525245927,0.15690817257160758,0.05889974058061261,0.000506623447814507,0.20161283823943385,0.3378835552168821,0.38813552755594677,0.06414890012069598
5,0.25626670010526065,0.5077614671334891,0.0,0.14547255967136355,0.0,0.03481341405099667,0.11368035616948846,0.0,0.026171562157230845
6,0.059584038648029476,0.23106038517013536,0.03649534749604471,0.019649794290964535,0.0018783544098147315,0.2488561134172768,0.08695128152487912,0.09838526984610213,0.14422709738157494
7,0.023777383357765754,0.05836799998740014,0.21400593714895227,0.02292779466499443,0.0,0.17658758243542533,0.203352790133113,0.3674197219093298,0.004636726364513484
8,0.1815802024319502,0.07309032440007626,0.1719565666896914,0.15328971187728005,0.0,0.053712944166106495,0.3324939247871518,0.6684185931899894,0.003969279614757101
9,0.3176117320704199,0.42741404843071856,0.0,0.12597103552173755,0.0,0.004010430627008333,0.5640210396210489,0.48813458281079675,0.0
10,0.2143173418937323,0.39569779745267003,0.05530660152529638,0.029969948490925363,0.0,0.09727053243177584,0.45815903031957095,0.5201088576739616,0.033781484025509574
11,0.28073366583461556,0.21421566848544255,0.20342339784479527,0.10064204203882224,0.003299733025265007,0.039699650344275514,0.2740646580975946,0.5440421743306245,0.023849248798639425
12,0.23279689085408697,0.0,0.0,0.11921932465536532,0.0,0.07732197008602255,0.0,0.38495832086610415,0.0
13,0.32691976584657756,0.0,0.13452324099481874,0.04103108769828371,0.0,0.06256155137524914,0.35561351778054784,0.2896105037889204,0.23801184584523308
14,0.3695136462573262,0.0,0.07068974252781507,0.015343730142687837,0.0,0.0,0.3389834633142321,0.42901454124427785,0.3304716085007843
15,0.31437516478047905,0.14090668910363519,0.17601474460885264,0.10112974482713769,0.006896191374279601,0.22483328109248663,0.2922833738902091,0.1805912417125597,0.05801506766515904
16,0.10774088952679005,0.2591848134388374,0.13396954063566852,0.06585115926816965,0.0,0.13762026409848488,0.46343773619097295,0.5047356715764294,0.09575463915583625
17,0.14414064041159977,0.1236649260745093,0.11648467130254504,0.07449093660557012,0.0,0.23981621882990065,0.4550694798568351,0.743247502651642,0.03890053142370185
18,0.07534825575829456,0.01211121412069674,0.4617394354430462,0.07303896994112424,3.799652433351956e-05,0.3544483377834116,0.06652905916086349,0.34353956866997065,0.1599835365294659
19,0.005454959854119424,0.01287865176026049,0.0631571913870987,0.07097721213637595,2.813500943929721e-17,0.31172305272210965,0.16524310843162568,0.014778024025307368,0.03357336176640978
20,0.07342818570947128,0.018073369091117085,0.0,0.17247712160196088,0.0,0.29972124096073244,0.6795921075591375,0.0,0.20709756385019779
21,0.04960340590767284,0.25990866580047306,0.13147764109986457,0.13090980661859253,0.03302958273165089,0.5215692435889573,0.9081697237899856,0.08220417351360104,0.22781944738720528
22,0.034465577344634304,0.09289015640365006,0.07926587755921208,0.1851997275343349,0.005311597101962095,0.2658818073829952,0.5133161718567019,0.10369785639697998,0.18529042898103498
23,0.01596132793575992,0.28395597516879195,0.10471410597345943,0.16221485866577737,0.010924510666680239,0.0073243100710257665,0.7887370292810756,0.18010120831413717,0.0860664886180393
24,0.2019420465808609,0.07257463964292049,0.5162958520048552,0.0855341009944836,0.006142747322860714,0.5012351915536815,0.17832381900318994,0.12439994830896565,0.37769013440949956
25,0.5306135343773722,0.0,1.0607058006919776,0.4183308475406859,0.0,0.20707280214018117,0.2268050121976065,0.0,0.49816650054690276
26,0.07506315965783227,0.028197703566959807,0.030961754037462767,0.5348160858171768,0.010926554535112773,0.11410269963613388,0.23354135149185576,0.20452125850323025,0.43813559976343874
27,0.0,0.12530540648444305,0.0019508010407635605,0.5918291262583051,0.0,0.010186616809582681,0.48032242835330785,0.4578781990293717,0.27892312690654325
28,0.03502374306234102,0.04172897642209225,0.3791519264881134,0.00015780468377813483,0.0,0.08876979995192606,0.27196962945975584,0.4777696938164174,0.3001059952759333
29,0.23107913949864203,0.37005741696028166,0.4522630272466747,0.042441552968740096,0.0,0.22458524469113988,0.3639181494937136,0.5171560487422528,0.45596013912565797
30,0.3156580913252232,0.01885800573664856,0.0,0.5636178294964028,0.0,0.08402961665903592,0.4516057007430041,0.23404270495444024,0.49776031262161186
31,0.1417990279742001,0.06893575745919246,0.2859040183421094,0.6395721131319155,0.04452938408838654,0.2715991105885421,0.37367664908025794,0.44470306055739717,0.12309958680860932
32,0.0,0.0,0.1413554832876041,0.6844541815211139,0.0,0.5260091519030181,0.05708905813117958,0.7845188179078953,0.0
33,0.07854459117541326,0.013882115894771223,0.13432408993786818,0.041511007801534196,0.0,0.4449145514544737,0.0,0.1754919175906499,0.0
