,ld,ns,fix,rexp,exp,la,nuc,lt,entrophy,ndev
0,0.5579593584251628,0.19778034447817341,0.7030615162324483,0.18754736697699737,0.2555152294030276,0.9140540387524392,0.8058618608901809,0.04277496266526805,0.45018033589615414,0.8000601062609626
1,0.06445643789333483,0.001742277023262995,0.009665839909411954,0.024637796208501563,0.041953090678424725,0.41120364103129725,0.011162535055487125,0.11703302153228098,0.03985406883908224,0.0062406169748810995
2,0.0,0.0,0.3628364058712555,0.0,0.06861731629301857,1.058136964155183,0.34261381223343895,0.10790680634761626,0.32432440278883334,0.0
3,0.3397049082151863,0.8104202099196569,0.35084063607223087,0.04921032166773477,0.03673732582140396,1.7706683636503746,0.0,0.029162652926823674,0.0,0.07683078298994127
4,0.0,0.3798401245996578,0.10845831289493948,0.07232072288994841,0.04486530103635018,0.6620331440647235,0.3349837586884378,0.0,0.0,0.14932780378597132
5,0.06962875579323907,0.26497711513555305,0.21075780022766694,0.07407507839378777,0.0033146206939713993,0.7967360485703675,0.24636948056178498,0.32210272660243694,0.24420239137372446,0.22423799339046138
6,0.21357736483103673,0.16087125517040415,0.0,0.2230835730034286,0.0725588561806207,0.5607177742074043,0.3887723975790588,0.46505299672440414,0.0,0.0
7,0.21374566266417364,0.0,0.21626731572340724,0.21400464401206765,0.21753568249946376,0.30365187866798166,0.0,0.6620274015156586,0.5428961596028263,0.05648519277920479
8,0.19958240228788585,0.0,0.06564808415521729,0.34496187662410105,0.2968063320721424,0.39712933868132283,0.05509274396673137,0.37344095200114635,0.0,0.0
9,0.18815027937301082,0.0,0.19103270905614675,0.5640326059678142,0.6098242916887243,0.6259607537631103,0.2386433667222361,0.8402126255907917,0.24067302577861996,0.0
10,0.34698233620039665,0.09702879688147213,0.05701647370467968,0.23602226358686354,0.0951055180847316,0.8144249120444685,0.018308229886289405,0.31057300946375194,0.0,0.3334051450837177
11,0.5203544153254188,0.09635393770141253,0.09242241875094351,0.20393848297318737,0.12549831383724866,1.2053446010006126,0.16562194589276913,0.8357317215132214,0.0,0.5571984082722129
12,0.12513205934396915,0.22750579479422203,0.03509890747480796,0.010238053980273179,0.010065497176794749,0.9927787652918946,0.3614519568465183,1.053704917878778,0.2392751333475107,0.562608487913439
13,0.03521890366356197,0.017212825919843678,0.002950594660490057,0.14413321105951812,0.13515378303076647,0.19476048582319838,0.2383538000764743,0.061497289813321754,0.09898621636046565,0.07057062003671377
14,0.15290546821176246,0.01783466478905119,0.17061016315271615,0.15878496636908054,0.04097066184111521,0.5161557324446422,0.19183038336830285,0.3419859459710232,0.0,0.06996186261500509
15,0.09357808741588167,0.0,0.49646369982791505,0.07710765086968335,0.3193612106409741,0.6660672729126216,0.1560263305958704,0.34393839980591345,0.0,0.0
16,0.13860184279717716,0.29483537879789257,0.4530247336793047,0.1798638802386699,0.11780063111726123,0.4804113052113933,0.0,0.44361234973663427,0.0,0.23920186147432482
17,0.17005335207180045,0.08481239501580261,0.36541563563843704,0.02810767756906429,0.035961062086742365,1.0217970533775471,0.2147121259178478,0.5857144292145772,1.132636276699114,0.18834129167750888
18,0.0,0.0,0.1784899735152757,0.25121960288322454,0.07629102702752422,0.733041194057626,0.0,0.3970195083052971,0.17478165492419548,0.11761391461981968
19,0.08324765819289581,1.0696051639988393e-17,0.15273011591471913,0.14005920578111275,0.06425902828870879,0.5696741688126816,0.13655460091310903,0.4093640727659264,0.025418321042048175,0.20807223215587334
20,0.00048332331317082355,0.0,0.6514671700013509,0.031007008986140873,0.12359207627334304,0.7438331329227095,0.3188868266164306,0.8043254613883267,0.053806850908393725,0.08043186713080039
21,0.38419603616771486,0.0009699585421564036,0.4257252870114141,0.13410260934048085,0.20354256876260457,0.7033849758479683,0.1801398798669296,0.48196081026501947,0.38021744190959134,0.1378414049228517
22,0.004368041700345602,0.0,0.2176846613415216,0.012207232555328486,0.03722764155640135,0.7827597324003687,0.05876948667044768,0.271056875896119,0.6423354058165647,0.3918336912128076
23,0.0,0.0,0.0,0.0,0.0,0.5334213013556753,0.0,0.13313889759116793,0.0,0.0
24,0.7044272159720509,0.0075234122716687744,0.22502070585435893,0.2089162545145668,0.2926505151837818,1.6787953396760227,0.11113657101544748,0.037467487202324734,0.515329850158061,0.10629028131580061
25,0.16860381772008537,0.0,0.0,0.22328430489206155,0.1748471089730287,0.7110084383667842,0.15338271791066382,0.19130039662371953,0.0,0.023246028998192572
26,0.09706089478962192,0.0,0.03404965337356248,0.10993672944437995,0.17769711110725223,1.095240539612728,0.39464538051652587,0.32710298995224846,0.40260180784193145,0.05542947984599785
27,0.0,0.0,0.0,0.0,0.0019066648562830518,0.18778338201394035,0.0,0.03245515165999974,0.0,0.0
28,0.0,0.0,0.0,0.0,0.04249059864038856,0.27404215902861695,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.002730133929570463,0.0493103797831238,0.2790071977627806,0.0,0.0,0.0,0.0
