,entrophy,rexp,ns,fix,nuc,ld,ndev,sexp,age
0,0.03984469436813192,0.03165410370879119,1.253434065934076e-05,0.00706893887362638,0.1362844265109889,0.175653359661172,0.01666080013736263,0.22483588026556772,0.04059950206043956
1,0.02139426078971526,0.043670812016266526,0.00020279417552146274,0.012809595959595953,0.15172411780139045,0.1797133871179327,0.021555824478551727,0.16306968385150197,0.020057359307359333
2,0.01820010535187527,0.015031149037786204,0.0002699676920915878,0.009773732265767658,0.09973777918246943,0.2622126211546565,0.01149766821182752,0.08746592218008156,0.059121463688720254
3,0.049935089285714315,0.036853779761904765,6.110119047619975e-05,0.021378333333333322,0.1288459226190476,0.12185895833333346,0.02247413690476187,0.0938124107142858,0.05918354166666661
4,0.03163498112659701,0.04025373838559813,2.3320924290608935e-17,0.02090603222996515,0.08210645325203247,0.2660157157375142,0.004845492160278742,0.12160754210220673,0.03779126742160279
5,0.04264530462883761,0.043336279821309755,0.0003798355669613164,0.02459868358521053,0.08580498526756007,0.2019466305484269,0.02027967873776256,0.12868230206254155,0.07130415359756676
6,0.025936191493329225,0.01064266219125598,0.0,0.011391106816525099,0.13221532828154398,0.25934835308277804,0.014453542185831256,0.052999711810676545,0.09647985217582938
7,0.07489711934156378,0.007113462669018226,0.0,0.006172839506172841,0.06131687242798351,0.0738389182833627,0.009053497942386829,0.00534979423868313,0.1698412698412698
8,0.0780964280756034,0.0319410563059043,0.0,0.007426469129926019,0.06071874814065568,0.135969139842526,0.005256738263818649,0.16925586561155073,0.12458301104698445
9,0.025415613696050728,0.00516265299043654,0.0,0.008880878053614785,0.04769833011248205,0.18408899459887998,0.002086740002973094,0.11338573410633762,0.06317513998315248
10,0.03914911847091773,0.13635392980721697,0.0,0.010830120283407487,0.09996375020596476,0.1565684626791893,2.010215851046728e-05,0.012709177788762557,0.16681430219146479
11,0.015613781955931053,0.08756867178358228,0.0,0.006695127030403999,0.0876732908907003,0.10556861228456398,0.0009728089486523474,0.007818418912754602,0.22195786477856444
12,0.018089990817263587,0.034459554661574854,1.3711324443958096e-17,0.012117082319102525,0.09444614495119548,0.05343745293240241,0.0002492457037911621,0.010618450012389409,0.28367537811982235
13,0.025024295432458633,0.07942176870748294,1.610814656264178e-17,0.0026937560738581217,0.24287536443148694,0.11241192905733728,0.00027028668610301404,0.02383685617103979,0.08010204081632653
14,0.005208333333333374,0.005208333333333344,0.0,0.0,0.18749999999999994,0.09374999999999997,0.0,5.637851296924623e-18,0.22656249999999997
15,0.04814814814814813,0.0008230452674897193,0.0,0.0,0.06790123456790124,0.1975308641975308,0.0,1.0022846750088219e-17,0.3074074074074074
16,0.01948747591522147,0.012260115606936385,1.6565105100079107e-17,1.2824920958233158e-17,0.07830732177263972,0.3449682080924854,3.820402568480714e-18,0.00045953757225433646,0.035419075144508656
17,0.021839141936968075,0.0037896825396825326,1.1625580396371138e-17,0.0008757188865884522,0.13328450655624563,0.17139584771106506,9.149988497814984e-05,0.032029848171152536,0.026751035196687353
18,0.028564200680272087,0.04470739795918366,9.95297594341693e-18,0.001562670068027216,0.20480892857142835,0.1004194727891156,0.0005159013605442208,0.06930127551020408,0.08024345238095236
19,0.04733472479901056,0.08469176458462159,0.01244387755102043,1.391465677194941e-06,0.14149500103071538,0.10396026592455163,0.017312409812409803,0.14234193980622548,0.10631792413935282
20,0.04499667742803335,0.054604062415926885,0.005430320150659129,0.008490153349475386,0.0867347726661285,0.1151486010223299,0.027177925746569836,0.07249186171643789,0.05301489104116219
21,0.057688725210307976,0.07457321761638291,0.00361270031593772,0.004117087282554903,0.08161110159491462,0.2204374119751819,0.0068816851280880074,0.050384406760306,0.04624526093410989
22,0.035227672056940516,0.1354949149766223,0.001604626403406896,0.0051996560350218825,0.056701413085559406,0.19322137347747131,0.004403786592810986,0.10180977694392335,0.08185755233925972
23,0.059165117416829754,0.051199708269913775,0.0072980629847068405,0.012237895919402763,0.12022034681452504,0.13815207110241357,0.028583188374284273,0.12610215082989046,0.09379316155686002
24,0.018524646919135083,0.05854948756405448,0.003673084614423191,0.004946875390576183,0.06684546306711657,0.2672205536807893,0.015175809273840768,0.11782716535433055,0.10408612048493929
25,0.021635671093834324,0.022460846560846542,0.0019969225785552345,0.0058756613756613665,0.06065293164885005,0.29592620127416047,0.004543872152035427,0.046953811683403415,0.09851191555987468
26,0.037462828735430234,0.051556273062730494,0.0026273721665788148,0.007232765184794727,0.07759874509459377,0.2710518581971536,0.0033790048614771853,0.04266503397176833,0.03471115943302291
27,0.05318793607186478,0.053152614250828525,0.003229330193615913,0.014319902319902303,0.11676241714634578,0.20068663875806722,0.010016548927263225,0.06833212323390901,0.0669125239839525
28,0.0455218200487743,0.04381648697214735,0.007979260257562154,0.022084627561716478,0.10360615881572767,0.12179942668891448,0.04064304967269929,0.1097054507337525,0.0905114555256065
29,0.040158806634716646,0.0692483940042826,0.005863192957411376,0.01963132626355324,0.11864669793684787,0.14134591788178505,0.02394198871554329,0.151129074470616,0.07510575779205335
