,la,ndev,sexp,ns,rexp,exp,ld,lt,nuc,age,fix
0,0.20177417027417038,0.04335569985569987,0.09953823953823941,0.011274170274170275,0.05556277056277054,0.035997113997114,0.07221645021645025,0.04477417027417029,0.05512337662337662,0.1466349206349207,0.016704184704184707
1,0.06981321147987818,0.0028627545294211978,0.0709299342632676,0.0031297097963764635,0.008605098605098603,0.014265672599005928,0.015880230880230883,0.01336459836459836,0.019656084656084646,0.017374539041205683,0.0012225428892095552
2,0.1605296034763716,0.044617961252942234,0.08069346369726593,0.031420423682781085,0.03401231214919428,0.08596958174904941,0.06779467680608373,0.04438982437081292,0.045668115154807155,0.06478182147383674,0.01232753938077131
3,0.24820646945646932,0.011256613756613756,0.03969997594997592,0.0024639249639249647,0.0128529341029341,0.0687223424723425,0.04808621933621938,0.04122895622895623,0.006685906685906675,0.02537457912457914,0.009385521885521877
4,0.039197198879551844,0.006623529411764697,0.03986946778711485,0.0032319327731092414,0.015489635854341747,0.05123473389355747,0.04212380952380954,0.01808347338935574,0.02572100840336136,0.020839775910364174,0.004171428571428565
5,0.10437005319839104,0.005599455040871931,0.07869923446217723,0.003215258855585828,0.02144673673284026,0.03943557804593228,0.031017257039055394,0.08638056312443232,0.0869586090567017,0.029109251329959784,0.01170753860127158
6,0.20699063836060755,0.024659074155978178,0.07899859943977591,0.003742444346159511,0.018222025652366237,0.03139429455992924,0.03090888987173816,0.16986068111455108,0.051968524251806016,0.02024657231313577,0.008270676691729331
7,0.31113034410844614,0.08638129996524158,0.04231769204031977,0.012077163712200214,0.00852971845672576,0.0419878345498784,0.057648592283628855,0.16643239485575267,0.006435870698644402,0.0015401459854014587,0.014199513381995151
8,0.19607939936233665,0.008350303404299075,0.08227913195515779,0.0037488429497068766,0.010780623264424563,0.13336573074154068,0.03061143679934176,0.10292502314100592,0.058739586547361944,0.05148256710891699,0.0009431245500359966
9,0.15719214437367307,0.11310812860175905,0.1474636032757052,0.017402183803457705,0.01123673036093418,0.0555990294206855,0.054434334243251455,0.1305436760691537,0.07605474673946003,0.0679511677282378,0.008512283894449493
10,0.14624591503267972,0.0941030578898227,0.06739145658263308,0.02316935107376286,0.04782329598506064,0.08903711484593839,0.055985060690943035,0.09736986461251167,0.07260154061624642,0.06713760504201681,0.017540266106442572
11,0.11503984450923224,0.0348192419825073,0.05381098153547134,0.014645286686103017,0.06384596695821182,0.09739115646258494,0.046743440233236115,0.0546613216715258,0.09991593780369303,0.06037998056365406,0.02851846452866863
12,0.21124963924963922,0.0038636363636363634,0.08053030303030304,0.00297186147186147,0.04512698412698409,0.0739891774891775,0.04113059163059165,0.029901154401154414,0.0296536796536797,0.032650793650793625,0.0013189033189033182
13,0.17916398138202644,0.02180272108843538,0.06029985678481919,0.03847923379878266,0.0897994987468671,0.07946562835660576,0.06105979233798785,0.10415950590762622,0.08513963480128897,0.06933673469387754,0.02602488363766558
14,0.14738860544217688,0.017346088435374156,0.10050255102040824,0.05365731292517005,0.06140051020408164,0.03359948979591839,0.06680442176870746,0.10874319727891153,0.12504931972789124,0.10626700680272114,0.02882653061224491
