,exp,age,fix,nuc,la,ns,nd,ndev,lt,entrophy,ld
0,0.005255578559926388,0.0001709224752703009,2.2314239705544046e-05,0.006463308028525413,0.00025465838509316764,8.511617207269384e-06,0.007314469749252356,0.001366459627329192,0.002146307798481707,0.00023211410167931848,0.00024361628709454794
1,0.0031097628240485307,0.0001285162713734137,0.00020077220077220026,0.003648832505975354,0.00015149843721272256,1.4708586137157565e-06,0.0013519029233314912,0.0007642949071520514,0.0018429858429858368,0.0008279095421952566,9.744438315866872e-05
2,0.00018208328887940535,1.3336178384722076e-05,0.0,0.00023098260962338635,1.7781571179629437e-05,0.0,7.397133610725841e-05,0.00011540239695579498,7.628294036061026e-05,1.3336178384722081e-05,6.934812760055477e-06
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.003568108782832701,0.001818845775900982,0.0013006931718588107,0.007468196425251668,0.0006567869758053788,0.00038137731389265397,0.003816561761347037,0.002214564576527759,0.003985870979736007,0.0008634106180118421,0.0003795182322789712
5,0.04593425528105979,0.006525353562477658,0.03216791979949871,0.04990254654493373,0.0071855979233799066,0.0017123165055495733,0.021598639455782317,0.028168412101682836,0.05192713927676337,0.012855912101682817,0.0036959586466165225
6,0.00354603847188595,0.0013492063492063428,0.0014595103578154325,0.005214302528921213,0.0005632902878665548,0.0006124730965832642,0.0045519740382028795,0.002633676351896702,0.003490802394404116,0.0020474340866290016,0.0005652239709443067
7,0.0006406324247267585,0.00016091407836191837,0.0007256612956643062,0.0008194738433625474,0.00012498740046366328,9.734041787262194e-05,0.0006613676616700378,0.0006111135110227855,0.000988379627629686,0.00044242371880714196,8.229297161864404e-05
8,0.007462644017144486,0.0006537296999724707,0.014193405685973838,0.008881974755220052,0.0014059612284219904,0.0009926860917777464,0.0049193897212064285,0.005711631473398633,0.00877413393102909,0.006617022531556011,0.0008494553890920439
9,0.019951011851281442,0.0027411971077739173,0.03701257861635224,0.0386869464767039,0.005472553801394773,0.0015911521841440919,0.016947332392076346,0.02153403499764687,0.02254888118769521,0.016414880417575866,0.0017038891028109252
10,0.04072646832521161,0.0075284260921603865,0.02691972300589899,0.04688830469351117,0.007743224758485096,0.00044092502351030264,0.019138454304522552,0.03557557493374374,0.05978370522356164,0.020628152517739595,0.0030830554843122053
11,0.004541504607729764,0.0009807631661936291,0.002140229160096703,0.005591471319948141,0.0007251480430288405,0.00028259574617190585,0.0033452468551806226,0.0038852097130242682,0.004894004695329185,0.0024217737131644293,0.0003356809979326539
12,0.005006499929348589,0.0011184117563939504,0.003481277377419792,0.007133107248834272,0.0005794828317083543,0.00022113890066412318,0.0026923837784371633,0.00536357213508549,0.006157128726861676,0.0030161085205595434,0.0003056379821958459
13,0.01114781426158674,0.001974183501129597,0.012298041280077242,0.018317431071922106,0.0016729179004627921,4.145555043758635e-05,0.004117150314755127,0.009945274286591692,0.015644096422539566,0.010005483538417705,0.000685551972977119
14,0.03071633335608492,0.00320763087843832,0.02436033945350722,0.04430050280981959,0.005456396605464955,0.0011486132914704254,0.014569767706413645,0.022504379678292778,0.042910609059677376,0.03213807931199239,0.0012814824926625976
15,0.01719220263863126,0.0014424860853432197,0.012043650793650816,0.02419887652030511,0.0033650278293135298,0.0007310348381776924,0.01984590806019385,0.012164888682745845,0.01878671923314782,0.018552618016903763,0.0017716707895279265
16,0.012267780135532954,0.0018654026056996666,0.01887980012321171,0.021844753234307734,0.003569375042781834,0.0005684851803682658,0.009611997170693923,0.01193864512743291,0.015290916558286058,0.004889793962625811,0.0035471284824423223
17,0.02791525956176861,0.008960967564595926,0.05209429566219015,0.04079884290164661,0.006524123668158877,0.002606089164637796,0.022161836697295788,0.023658472734888348,0.033560564412681085,0.02252689860991124,0.005613759522500616
18,0.021484978031112704,0.004203380437794394,0.04397636860230379,0.04310038396073304,0.003646043621105953,0.0015675097969362222,0.016865969995645866,0.01610992360368918,0.02705577326524961,0.012763329770811079,0.0016923959941416247
19,0.0077485087806991385,0.004372021726815296,0.0213194375020827,0.010880402545902945,0.0010350228264853882,0.0007684361358259199,0.011883101736145825,0.005038988303508941,0.009727415108800715,0.0031513879169582522,0.0003940484521310304
20,0.0075805159650867504,0.0022317975914263517,0.016578002430670653,0.009868246602585392,0.0009816594851397588,0.0023658987957131767,0.014610816484366386,0.0075836924096785085,0.010122500276212603,0.006503425035907654,0.0005387526240194474
21,0.009613990968335113,0.001916524701873917,0.00917728022498042,0.014576944917660437,0.0020424001514290917,0.0008655796219680294,0.006516995213758432,0.007217219653335505,0.011333117006030171,0.0036881101105973196,0.0011522132987209566
22,0.048591259885790786,0.006786849210331423,0.03150682149427757,0.05598738441688781,0.010337610207153609,0.002439968461042205,0.023212075597926145,0.03974840513224859,0.06062731464889016,0.03021754712923807,0.004247485245979991
