,age,lt,nuc,la,ndev,entrophy,ns,rexp,fix
0,0.008154333955804553,0.23948039215686262,0.11695518207282905,0.002702536570183652,0.005719628592177607,0.025569898329702252,0.001069898329702254,0.11425067434381157,0.0965653205726735
1,0.0072520532259338424,0.09642487957040198,0.19906260364842454,0.0004899510384585033,0.006684829819158178,0.02203403616836452,0.001314874042485983,0.08651873568664617,0.1272382926636657
2,0.008885094246031755,0.11006205357142858,0.11648035714285716,0.0039038690476190497,0.031142113095238087,0.03316763392857146,0.01426458333333333,0.07041527777777774,0.07830639880952381
3,0.012675518925518905,0.17492046842046838,0.12362296037296035,0.007779581529581526,0.0403474580974581,0.015641497391497394,0.00919344544344544,0.10202217227217224,0.10040323565323564
4,0.0029094843065431216,0.12246934927817286,0.13858916900093377,0.010228973640738341,0.03543428140486965,0.01992332830568125,0.009566131580837455,0.0911281153487036,0.07915420527185232
5,0.0008883190883191014,0.16752269027269018,0.15751263736263735,0.0021984126984126995,0.023534859584859572,0.010358038258038257,0.006031298331298325,0.19257372812372806,0.051567236467236516
6,0.00013968253968256645,0.14096849206349188,0.11671626984126976,0.0011780952380952379,0.013638650793650791,0.01509801587301587,0.0017771428571428612,0.2885299206349205,0.029901825396825413
7,0.00020840295182401913,0.0950411793372319,0.31962656641603976,0.0009356377053745452,0.010212719298245614,0.010365427457532727,0.002919416597048172,0.06132852965747701,0.043667536897800036
8,0.0029345821661998267,0.07317947595704952,0.1501612394957983,0.010569386087768437,0.01717638305322127,0.012820669934640521,0.028662931839402425,0.08092273576097102,0.040567810457516375
9,0.0036334586466165416,0.18661194653299934,0.1435003213161109,0.004602885418674892,0.030249694749694765,0.011798020692757538,0.011003470213996527,0.10602882205513789,0.047849865047233486
10,0.0009335954565312385,0.16601980486384157,0.11767347458861206,0.004550622542595018,0.009565803844473572,0.008097586282219304,0.0015880115042959067,0.2213606924421143,0.036909767729721855
11,0.0001287762416794926,0.21157123655913973,0.1661204130397678,0.001722243556920972,0.023425477897252075,0.016799795186891956,0.004792306707629285,0.1603917050691243,0.024083632019115883
12,0.0027029701254592106,0.1611700457475567,0.13317886601511053,0.0018798086920357655,0.027949556387329353,0.014570163582172313,0.010165211062590983,0.1222402266583489,0.050536476744992044
13,0.0067130886789977815,0.15121831955922857,0.1787703659976387,0.0027584612357339604,0.028352649875377146,0.024110848747212376,0.01604730749048931,0.1390396333464515,0.10332262560671639
14,0.002689029431216932,0.18039604001322748,0.1792627177028218,0.004494474757495593,0.028356371252204565,0.029621996252204567,0.016592881944444447,0.064620136133157,0.11119607032627858
15,0.015477029914529943,0.18237582036019528,0.1649823908730158,0.011088980463980483,0.030843998015873026,0.02524853098290599,0.011792983058608058,0.06326087454212456,0.11489100656288152
16,0.026204757593395012,0.16049269941868377,0.16042263970625217,0.00295589112361408,0.02521987971286297,0.02572341144093069,0.01848597368629057,0.1015736489253918,0.1118311093865643
17,0.008169979966096448,0.12239416705193397,0.21340302820157173,0.004526352288488221,0.02013126059485284,0.025512405609492982,0.019204191709046074,0.14596991061796885,0.04344143935891509
