,lt,age,ndev,sexp,entrophy,la,ns,fix,nuc
0,0.04996975020035164,0.27131971987990666,0.008512124352836782,0.15691077389363936,0.0330621431825252,0.10205218271675673,0.0,0.016550612364383117,0.02593982112309593
1,0.05245910264412984,0.2785983803951809,0.0,0.0,0.04520289403440694,0.0,0.0,0.0,0.0
2,0.05361168977995537,0.15449678356520266,0.031838432810052227,0.06637849734874345,0.04920051272909467,0.12986921777097885,0.0,0.0,0.044278573013514205
3,0.14310780347931723,0.18814103685761702,0.0,0.004690680741284434,0.03629656480028286,0.03616296634452687,0.0,0.0,0.030397821012878523
4,0.03821831901360152,0.11992247539541916,0.0,0.09917942451197245,0.08631267319437347,0.0,0.0,0.0,0.0
5,0.07441146507627866,0.0,0.0,0.17605269941210522,0.18097821559007837,0.04810519407200155,0.0,0.0,0.013060854311806985
6,0.07361319143782738,0.03467363310027473,0.0,0.0,0.12906889351678877,0.11143757299982608,0.0,0.04295765725137057,0.0
7,0.0,0.13644909976377087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1262823675057366,0.09321888873946527,0.07528259861827159,0.059137489997206485,0.012801346556429965,0.17662448476845652,0.0,0.012971633712543822,0.08439914395095503
9,0.11191825590817603,0.15618334215470253,0.0,0.015149906573806705,0.0,0.0,0.0,0.0,0.0
10,0.10348729153361488,0.05307483452792234,0.0,0.11459396705627747,0.14658206110400218,0.0,0.0,0.0,0.0
11,0.0,0.19763181810784397,0.0,0.06724956920437576,0.05313773540966473,0.0,0.0,0.0,0.0
12,0.03714060467591989,0.1741028392459935,0.0,0.2520261826529167,0.023097647238259748,0.04409074863856838,0.0,0.0,0.04067915904625243
13,0.046520621378539836,0.14408727675247363,0.037014154782920174,0.18532083692435583,0.0,0.08601722610073134,0.0,0.009950058903205609,0.08481907935881317
14,0.04774760854099092,0.18282568477831349,0.0,0.0,0.017768586858962685,0.11146820369274939,0.0,0.0,0.07756175120436672
15,0.13052324362457282,0.0,0.024573234080929304,0.06452205946315935,0.01840321592504681,0.19782562264065076,0.0,0.0,0.10585480458988401
16,0.0,0.0,0.0,0.0,0.16111261139616512,0.0,0.0,0.0,0.0
17,0.08747738749335532,0.0,0.03379573838081147,0.08176634791830607,0.1716251996222182,0.11403933604815283,0.0,0.0,0.100631607827682
18,0.068456568468835,0.0684473047542269,0.16012234363790312,0.016655989181222654,0.03264494833369222,0.0,0.0,0.0,0.09571099134327153
19,0.1059105091994241,0.058857523353067986,0.04082195970488995,0.06512142461254365,0.17822801072010877,0.008454972999898449,0.0,0.0,0.1448092432396117
20,0.1643398489838857,0.021547647122986274,0.0,0.15632000497092272,0.020906607842576443,0.16704547011631907,0.0,0.0,0.0
21,0.15503592769196806,0.01723397341348254,0.0,0.06826117625549565,0.07148491802403005,0.05953362311131347,0.0,0.0,0.10174440749645719
22,0.1391920982870719,0.17832885194678738,0.0,0.0519664874060347,0.009695366943600067,0.0,0.0,0.0,0.048806167186649714
23,0.16831546969082553,0.03656834003647125,0.034486377894301846,0.16462506158198487,0.0,0.04123204761117074,0.0,0.0,0.14084152612797962
24,0.21850456499632087,0.0,0.030852608311787915,0.0,0.13539112319375018,0.22973619374282822,0.0,0.0,0.02507241030412685
25,0.0,0.0,0.0,0.05786270698658957,0.0,0.3748877320527968,0.0,0.0,0.0
26,0.0,0.06716465888730794,0.09821269962730446,0.13309668152096038,0.0,0.16587839202740354,0.0,0.0,0.0
27,0.041293100474175316,0.12184298208204693,0.06794488659868109,0.15716411421541335,0.024727497699369046,0.11248178452742073,0.0,0.025097933645151494,0.06007029194452203
28,0.07243370642716603,0.056834088539949604,0.1987261519234203,0.11646332443858005,0.0,0.08943229425398165,0.0,0.028639212168352607,0.035545932362813046
29,0.11475621302633256,0.1106148349361783,0.09260743079346424,0.06455784611573853,0.014921852171356238,0.16641683973799415,0.0,0.014115457335220297,0.14572339016022318
30,0.19483902709548034,0.019917722849493443,0.03490559358949802,0.2058243068476578,0.02562642231591365,0.06117073015309015,0.0,0.16000411914060453,0.0
31,0.08660270071976953,0.04947323424328335,0.0,0.3986413831761717,0.0,0.03766316586620789,0.0,0.0,0.09246297569474929
32,0.10035204858759282,0.05472086626003786,0.03146032186798177,0.1468619399403389,0.023244931089318875,0.1371581767627686,0.0,0.0,0.12805584205372753
33,0.14256371281457172,0.0,0.007761312487748769,0.017221808930349934,0.037648605113745265,0.12468151460033422,0.0,0.018882304109794655,0.128123771295402
