,lt,age,ndev,sexp,entrophy,rexp,la,ns,ld,fix,nuc
0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.2922222222222229,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.33804335489728765,0.0,0.0,0.0,0.0
3,0.15249922247760278,0.043740043167255376,0.0,0.10323270886555438,0.052354476885342234,0.0,0.22854358667008823,0.0,0.018299755657477212,0.0,0.0
4,0.07308053373504986,0.0,0.0,0.05325046645844502,0.0,0.0,0.256832605800418,0.0,0.07780762800891579,0.0,0.19014070894440174
5,0.09091776105655866,0.0,0.0,0.03990702742253622,0.0,0.04673553253472894,0.3510799044385171,0.0,0.0,0.0,0.0
6,0.061568097433259486,0.0,0.1733740616379506,0.02344479562361509,0.0,0.0,0.29298974537979183,0.0,0.09182281067697738,0.0,0.07091558133224818
7,0.059130929543244094,0.0,0.0,0.0,0.0,0.0,0.22349639819940384,0.0,0.0,0.0,0.07542851404619402
8,0.032466427080991817,0.0,0.0,0.10027833216173637,0.0,0.04540943521286421,0.18033273581121445,0.0,0.04111541448421818,0.0,0.13901993188740147
9,0.018468348277728884,0.017565004809837154,0.0,0.09195423382510105,0.044245829537303695,0.0,0.07479807059191335,0.0,0.36355065153773675,0.0,0.0
10,0.04164752831933359,0.05175100590241433,0.0,0.1569050624334273,0.008765514481126406,0.0,0.14791686857871159,0.0,0.19857386511285574,0.0,0.04220555114997513
11,0.0,0.0,0.0,0.0,0.0,0.0,0.12831591987838187,0.0,0.18609414671610905,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.320346320346321,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.2525242454454817,0.0,0.0,0.0,0.0
14,0.08457953219183169,0.014686747605392113,0.0,0.10639837707938404,0.15484638120018054,0.01305008265093352,0.1572871235144056,0.0,0.12791104608922071,0.0,0.08846774142060801
15,0.0,0.0,0.0,0.0,0.0,0.0,0.20963463837417926,0.0,0.0,0.0,0.0
16,0.04954551587906135,0.024537457817119183,0.0031642778024761585,0.21974823162776871,0.028247978811758695,0.008586947421435637,0.07220224263956856,0.0,0.1565555121803678,0.008712647264967012,0.07240032431478628
17,0.14327840669070824,0.02305464406855441,0.008460305457575378,0.06034171924196172,0.011942757715057293,0.006305266072816924,0.17363176084445497,2.1319167718585158e-19,0.1423819930314023,0.0,0.05091669011501743
18,0.15789737482484756,0.0,0.0,0.01808210415412394,0.0,0.0,0.0,0.0,0.1658056701096384,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244352520096227,0.0,0.0
20,0.07661364893690514,0.004778819740480168,0.03989039496570094,0.17442804215804966,0.05000586503892907,0.012143465151246525,0.08671959201101712,0.0,0.15425727510946483,0.0,0.09313548436959797
21,0.09148464455365082,0.013396060022859868,0.0,0.13669682695614954,0.06559633695323305,0.009161151966307264,0.2236922450542322,0.0,0.06842873386573785,0.0,0.059492253794570585
22,0.0,0.0,0.0,0.0,0.0,0.0,0.12695312499999953,0.0,0.0,0.0,0.0
23,0.17874216642003746,0.0,0.0,0.10359135644845553,0.12203833488806683,0.0,0.14600051144382026,0.0,0.0,0.0,0.07021812272736884
24,0.020502315616550377,0.0,0.0,0.07722914390019621,0.09257072688042267,0.0,0.12463755600073963,0.0,0.15004213588139906,0.0,0.0
25,0.0,0.0,0.0,0.16870081891770775,0.0,0.0,0.10786930321434875,0.0,0.0,0.0,0.0
26,0.18185171120520416,0.0,0.15276679339736196,0.12742839518592913,0.03748403470394704,0.0,0.18887871858004615,0.0,0.0162069542579671,0.006071095266825319,0.0728554500549375
27,0.13015924717528662,0.0,0.0,0.0,0.09198121947836631,0.0,0.14719206922119304,0.0,0.0,0.0,0.04330762929462749
28,0.10572229271064966,0.0,0.0955222949924853,0.10587062197866418,0.1778774671044651,0.0,0.07070149955435352,0.0,0.0721262808230707,0.0,0.019271755049358737
29,0.15357000855221184,0.0,0.034540822129853675,0.060647886029321606,0.04481116364662651,0.01672738799617246,0.09231936937412505,0.00919736957552422,0.15916051065103928,0.019259033951946135,0.12119617443407388
30,0.06827524462402243,0.0,0.0539186873848319,0.23607072787955796,0.02535198070508574,0.0,0.06706037487828088,0.0,0.15300526843136739,0.0,0.019499425048761506
31,0.020214303301070675,0.0,0.028509418092185077,0.06527245190725393,0.08322146723840457,0.0,0.02312929036387613,0.0,0.09341453911310674,0.0,0.20986934420498443
32,0.08124597344160624,0.005498725292499208,0.03080240078235763,0.07642999689851732,0.027970565932884325,0.0,0.21542949433691422,0.0,0.05828282313184785,0.0,0.1361155327788845
33,0.08468449042171104,0.0,0.0759719915588485,0.07789264688016219,0.0,0.00337670623517024,0.18115339573696174,0.0,0.007750434147740865,0.0,0.13531973337609254
34,0.0,0.0,0.0,0.0,0.0,0.0,0.19230263874133244,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.13880585273756976,0.0,0.0,0.0,0.0
36,0.05262709399153091,0.0,0.0,0.0,0.0,0.0,0.2512556347876853,0.019426748902981225,0.07010628484646597,0.0,0.0657799173132845
37,0.0266716522228166,0.0,0.0,0.03506005531138076,0.0,0.0,0.17584921648237084,0.0,0.09516604122078651,0.03720367728205263,0.0
