,la,nuc,exp,rexp,fix,sexp,ns,lt,ndev,age,ld
0,0.0,0.0,0.0,0.0,0.0,0.16558441558441558,0.0,0.0,0.0,0.0,0.0
1,0.2857832639948013,0.0,0.03715094248776072,0.05397792591154404,0.0,0.04963647295978297,0.0,0.0,0.0,0.0,0.0716748127430115
2,0.27953377289002257,0.024832507145583046,0.026521595289565485,0.0975032496550863,0.0,0.04225937969644949,0.0,0.03670625749106749,0.0,0.07752891402275688,0.03270902005738796
3,0.3229344409151914,0.03684714515341014,0.052623006944615185,0.045110129496048736,0.0,0.16801275554221065,0.0,0.022038848466545278,0.0,0.029094099135774806,0.033129161830091784
4,0.3336369511821708,0.02656852848554383,0.060765699211652424,0.0,0.0,0.08670819594759908,0.0,0.05295637054132802,0.0,0.0,0.009152230168967919
5,0.23190001229426319,0.020266948643747104,0.1880420339343346,0.055792821847002926,0.0,0.059401439142128504,0.0,0.05149974346602796,0.08776719247178257,0.017790774694967395,0.031403375796831466
6,0.4018378378378371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.4100685303605704,0.0,0.0,0.0,0.03182269357898655,0.0613065207160145,0.05544679036022105,0.0,0.0,0.0,0.09946289838766036
8,0.21183602571881258,0.1273595661846496,0.07054203744901726,0.04450546903967375,0.0,0.0,0.0,0.053040415276232725,0.0,0.0,0.0
9,0.25201093758988546,0.0,0.0,0.0,0.0,0.06695980480957141,0.0,0.0,0.0,0.0,0.0
10,0.2401858404180387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.1952682550039853,0.04577774108833592,0.024494442775021448,0.15550564216019344,0.0,0.09711628319949271,0.0,0.047499381771810616,0.0,0.10842969940448412,0.031713904799010754
12,0.308510532423576,0.0,0.0,0.0,0.0,0.0,0.0,0.07102795858418047,0.0,0.0,0.04881995938967453
13,0.16018907563025211,0.0,0.4276960784313724,0.07066993464052286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.33110367892976617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.1841503612414849,0.09696115342942237,0.0,0.0,0.0,0.15950820151767897,0.0,0.07848592817235008,0.0,0.0769519366847426,0.0
16,0.19138269540443414,0.0,0.03763285024154589,0.0,0.0,0.0,0.0,0.31834293323423735,0.0,0.0,0.0
17,0.0,0.0,0.0,0.21957387495021904,0.0,0.12968936678614118,0.0,0.0,0.0,0.0,0.0
18,0.2598903458457711,0.012846387827070798,0.02240344650614356,0.0046479840599932655,0.0,0.0838970365839692,0.0,0.07131930386564282,0.13542145568599964,0.0,0.08887449212734089
19,0.23709775349119616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.3056033480585908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.28317780404473963,0.0,0.0,0.0,0.0,0.11543724245337146,0.0,0.0,0.0,0.0,0.0454889986139986
22,0.2817531781895818,0.0,0.049678251816409724,0.09357484620642523,0.0,0.0,0.0,0.05209385521885529,0.0,0.1159624387146317,0.0
23,0.3106818490447614,0.0,0.0,0.0,0.0,0.0687505010969468,0.0,0.09110529463880145,0.0,0.0,0.0
24,0.27642511016670085,0.0,0.0,0.0,0.0,0.05247933884297529,0.0,0.0,0.0,0.0,0.0
25,0.35173611111111247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.23912245331752152,0.0,0.008255384072134806,0.06814381317162095,0.0,0.022415993137492696,0.0,0.06959749080342686,0.0,0.0,0.08033415378476752
27,0.25241180766473553,0.05162449014872612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.21419478101672498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.246464891041163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.2678985480479929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.2646573582368115,0.0,0.051880966608066646,0.005872064324217251,0.017147284878985692,0.010297678421619631,0.0,0.017970815941090554,0.04392497930315388,0.0,0.0
32,0.18453498244531358,0.044274809434363196,0.0,0.016096276179183393,0.0,0.0,0.00993710793354825,0.0,0.0,0.0,0.0
33,0.18824234432886044,0.0572267060627307,0.06209188055801455,0.02038766759332562,0.0,0.05532379305682562,0.003306206317100947,0.024063160947408256,0.005280460085719019,0.05246383750437295,0.0278036085607778
34,0.19532479051998494,0.03719642591002112,0.10780136390887088,0.0,0.0,0.035604409705000686,0.0,0.0,0.015528893821214258,0.0,0.0
35,0.24353240298732914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.1619083753678424,0.05579217229781377,0.11068306920957023,0.050644619250286356,0.0,0.11001620980371031,0.01254356131968779,0.09987263053255387,0.0,0.0772952066292931,0.01215966021855575
37,0.2259340595926427,0.02905929237597803,0.04293222976706854,0.0,0.0,0.08493449924021126,0.0,0.08236953137452042,0.0,0.08603942896835333,0.0
38,0.1498385977267467,0.0,0.20238417639097234,0.0,0.0,0.07924923201253475,0.0,0.0,0.0,0.0,0.0
39,0.1965316683060346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.2090583148792585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.2036626682705113,0.0,0.08296510796510834,0.0,0.0,0.1156115779645189,0.0,0.0,0.0,0.0,0.0
42,0.357337248392124,0.0,0.05699642525102935,0.046820940099636915,0.0,0.05358744830139289,0.0,0.05554954135537481,0.0,0.0,0.05045854868872947
43,0.30445603311753605,0.042635740264354516,0.07747917664129847,0.07024562141895327,0.0,0.013599970695608728,0.030976554184196932,0.09095757018722439,0.08345131661411191,0.008536544630580052,0.03866082813853351
44,0.2044426895737727,0.02753058537419589,0.04455459640820652,0.03120175403554898,0.0,0.09456914441490825,0.06712017477013432,0.07479671572970405,0.0,0.015252608360212094,0.08528823294787964
45,0.2773799878746827,0.04426173493487739,0.14147911046194034,0.010845550073429409,0.02757788742690058,0.01677334608913428,0.0,0.05641736870833527,0.0,0.017529537879411854,0.02630577697104789
46,0.29224183771876056,0.04268337949538618,0.041964036172013296,0.1114679997864168,0.0,0.017207016004456052,0.018449957027180167,0.039684344660541035,0.10417939530543797,0.022891002046912686,0.019608464399233982
47,0.2990908534442497,0.04954023394785153,0.0,0.020802872916360945,0.0,0.10931398354661274,0.0,0.0764393110552808,0.018956496967619984,0.0,0.0
48,0.3443614565858287,0.0,0.0,0.032835169880624474,0.0,0.0,0.06291682785299799,0.0,0.19837914945893642,0.014183390837646139,0.0
49,0.45436899064482883,0.03293156832353106,0.0,0.0,0.0,0.049101648608480604,0.0,0.04907108028807425,0.0,0.0,0.0
50,0.42574126440088633,0.033904926830420866,0.028323740090364126,0.020296638169480744,0.0,0.004088135606294771,0.0,0.061927400848068435,0.02255109582233694,0.00874971333527555,0.0
51,0.3454561048502427,0.019595547487030546,0.09186581059587451,0.05756495826068493,0.0,0.0,0.0,0.010894884152807012,0.0540198781990504,0.0,0.0
52,0.35816635416642767,0.0,0.0741469212178799,0.0,0.0,0.05242548545509072,0.0,0.03863815158914726,0.0,0.027923826648715056,0.0
53,0.409570678814514,0.06671192193165743,0.020286189093554008,0.0,0.0,0.0,0.0,0.0,0.11879242363441318,0.0,0.017858287071302575
54,0.39777685049444284,0.017988530505419938,0.0,0.0,0.0,0.02777974843192236,0.0,0.0,0.10032879569203945,0.0,0.0
55,0.35002023456221976,0.0,0.061465458412023194,0.0,0.0,0.12030637507736743,0.0,0.0,0.0,0.0,0.0
56,0.36864144162723494,0.0,0.1008160959054081,0.0,0.0,0.029435183034091168,0.0051554463111465314,0.02976929157588895,0.0,0.06241080924623334,0.052583230473050156
57,0.3750257148981872,0.0,0.029319311373539308,0.0,0.07197471837292609,0.0,0.0,0.06149348761940669,0.0,0.0,0.0
58,0.09297135905244355,0.0,0.22213588964136158,0.036881673256113176,0.0,0.24899960795205653,0.0,0.050262203597876684,0.0,0.0,0.11444315544257164
59,0.09703591199976497,0.07405473908782065,0.0645930292719014,0.0,0.0,0.1291176526152649,0.0,0.017503681749219836,0.0,0.06937381984133985,0.2379634068745214
60,0.2428235632189913,0.06863427763875103,0.16957584708635354,0.0,0.0,0.030672713529856413,0.01610153722732072,0.00824929664162233,0.062278673142546356,0.06758150667674483,0.005691645079030791
61,0.10521678813585929,0.0,0.061182009118321744,0.0,0.0,0.0,0.11689135859248137,0.18002548479654032,0.0,0.07849844231584775,0.01654250706309943
62,0.0,0.14438725171307143,0.16859441408621728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27763113669875966
63,0.0,0.0,0.0,0.0,0.0,0.15106732348111648,0.0,0.0,0.0,0.0,0.0
64,0.17395567049239294,0.0,0.0,0.0,0.0,0.0,0.0,0.18504570581860988,0.0,0.16455348717624751,0.0
65,0.2553571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.12718079922027292,0.27598684210526336,0.0,0.040570175438596486,0.0,0.0,0.0,0.0,0.0
67,0.3367416552463912,0.016885691182959586,0.0,0.0,0.0,0.09727921050585812,0.0,0.150209284074503,0.0,0.0,0.0
68,0.287906340416061,0.0,0.0,0.0,0.0,0.0,0.0,0.09755082937302814,0.0,0.0,0.13229678069727563
69,0.2640133831310302,0.17426081543728614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14282601929660751,0.0
70,0.30132851011758016,0.034718423896172114,0.09567886665803331,0.06302840944167303,0.0,0.056925062132508975,0.0,0.0,0.0,0.0259456106807858,0.0
71,0.2690909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.15339354647073208,0.0,0.0,0.06507768946293534,0.0,0.0,0.026856954899987663,0.027317807293900175,0.3386383379826008,0.0,0.09820700259566384
73,0.0,0.38742167919799514,0.0,0.09447376453955389,0.0,0.0,0.0,0.0,0.0,0.07451641925326129,0.0
74,0.0,0.0,0.0,0.04493216659883326,0.0,0.0,0.09260245198902604,0.0,0.19163319396820674,0.0,0.17950508070696872
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19322305679804183,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21828332605576709,0.0
77,0.14511195408741037,0.0,0.0,0.0530904205621582,0.0,0.02322655328601496,0.0,0.0,0.3568136458952673,0.019792824631663413,0.0244789823103794
78,0.11913901778895329,0.0,0.04747331700832489,0.0,0.0,0.0,0.0,0.03406985519571772,0.44269292779278446,0.020783054953719664,0.024374803387458097
79,0.133433425984044,0.0,0.0,0.0,0.0,0.05928643013628098,0.0,0.0,0.27186673161151004,0.0939856677218144,0.0445251028690926
