,ld,exp,lt,fix,ndev,ns,entrophy,age,la,nuc
0,0.08532334471509834,0.009630694040803668,0.012240980706168835,0.0009939745788802388,0.0,0.0,0.001557813255926463,0.014724112671812102,0.030935359003255718,0.01354064260818431
1,0.09881571131972945,0.03152844774349837,0.026703595554110705,0.007547469323836961,0.0755635347774079,0.0,0.003558363916755655,0.004572188821324296,0.07326068300710875,0.027281351628394818
2,0.028096134358661297,0.09253161839829643,0.02283247710294041,0.1586715763928145,0.010084479181339806,0.0,0.016692760860749754,0.0011936709089796888,0.08477014819967553,0.05188608597595077
3,0.05027822458815021,0.027473691330599227,0.128280571013337,0.06103282040603264,0.003734691499279602,0.0,0.008897924158221639,0.005975082634121531,0.053773605965396584,0.07195477749325002
4,0.03733802258216322,0.10235242278699307,0.03498291127034618,0.05944168823075075,0.009543188654516777,0.0,0.06607793971075221,0.007065337006743256,0.02635858715936841,0.08666013047523466
5,0.011070170434719872,0.06738608038325768,0.012762566654817054,0.029150594927636407,0.010504658165134123,0.0,0.025981848504482954,0.0009330398826197132,0.005630426225059015,0.01798728099487414
6,0.067615006975694,0.08905809535580533,0.020853972953209603,0.020193813705264088,0.08234465486373882,0.0,0.021063617055983464,0.0006791142287325489,0.005837877021083128,0.017120681338238578
7,0.05684339882829412,0.10504710923375175,0.07615699178712537,0.019575722221030344,0.038820233567045406,0.0,0.0754034310459879,0.003968253968253968,0.02034304217439509,0.03444290715218431
8,0.10278055549451112,0.05107450190703829,0.04808450598692864,0.08410543157177325,0.03164802511459131,0.0,0.01994248881334936,0.011820395973637432,0.024690813465916086,0.02088803211422114
9,0.02764765489373019,0.012322192092146307,0.0403197457947697,0.0357042774495837,0.016818893546222836,0.0,0.0034846706418718556,0.022875653097915796,0.053408794868501336,0.04950732187359704
10,0.006398376010104148,0.03379549480400813,0.02806552585134058,0.03692787412598745,0.010715822426258171,0.0010890798862158919,0.009140660160261962,0.00686980425733386,0.01785694718214053,0.01314234294716533
11,0.06453888604426236,0.012607740228707982,0.03447865107811342,0.007317801672640377,0.02727641235705751,0.0,0.09950503498890582,0.0,0.015934886499402643,0.10498529683677522
12,0.029719222958410143,0.009706613602590326,0.004269829896770428,0.0025489354559722153,0.014721949934052372,0.0,0.05718231793790866,0.017526436679886463,0.05507989449147999,0.022158707765938247
13,0.014571274315596051,0.0021767254741714087,0.006119820883490637,0.00040780592753746905,0.0018958054988131307,0.0,0.048174168337040336,0.02231344230587047,0.03475011786417638,0.01565024490827309
14,0.03207218544428581,0.016887039862603606,0.032553192563961414,0.04516176087185501,0.008926704574954055,0.0003176988361360618,0.049190234190156744,0.007148461297213891,0.09238467202542752,0.09823727856931612
15,0.04866030111642644,0.024804730010168634,0.05400544391489183,0.047606979147919136,0.026604066450912078,0.0,0.045404487718863504,0.0038456633880855845,0.11938718880167769,0.1305552298875251
16,0.05314923443115066,0.08869737792045507,0.0562135654428157,0.18809298851359532,0.014494630619961401,0.0,0.004238998314854604,0.003687112794668866,0.08378936645141168,0.024266535394390613
17,0.00799384332733227,0.0038710973370064275,0.030132087474796624,0.023121141821873314,0.0074538308913308935,0.002330433238636363,0.019158198549599104,0.0008672248803827761,0.016475149823156027,0.0028409090909090897
18,0.020747695893805075,0.09614847238490716,0.08645095954424405,0.030780133674233098,0.053731118083627905,0.004731391020333372,0.012261788661727382,0.0017872529283210314,0.046129680882356854,0.02578999067977186
19,0.002531722602886255,0.02129705743500956,0.046075946870696945,0.005644979447471524,0.011669257820388352,0.008608757515654637,0.020267976332200534,0.004974597054333265,0.02300168509683761,0.027411049487298996
20,0.02439228815766168,0.03794680005994474,0.05541656306605801,0.0051889680429510355,0.04656486226131296,0.0,0.014949820249642224,0.0017815702223525258,0.0437347313752376,0.06179233320030521
21,0.03212394129133343,0.08831521928244455,0.06905466954658666,0.008647369503900737,0.10153008008499816,0.001587853256991293,0.010365920786303407,0.009192919936599495,0.025966291523359553,0.05012546873437262
22,0.034281275784028196,0.06747708219132315,0.10893082208200362,0.06721528523690178,0.06348698741287356,0.0,0.00462921146661748,0.0,0.05938759440258723,0.03911160589966981
23,0.023040766428367516,0.0140095225453792,0.005561091745750524,0.0005430387952373405,0.012441292048686513,0.0,0.0064463453935688884,0.0005278993518334072,0.03693389733015838,0.006425789016932086
24,0.1242185084445581,0.00736361856405799,0.003656882689140755,0.0,0.010278202043906618,0.0016570050525907942,0.004153949755748492,0.0,0.05135801932391369,0.021839447114589412
