,nuc,ns,ndev,exp,rexp,la,lt,fix,ld,sexp,age
0,0.16029220779220782,0.0022789115646258506,0.0,0.1983673469387755,0.009319727891156464,0.016202844774273344,0.06345856524427952,0.0,0.06339517625231911,0.030834879406307986,0.011508967223252939
1,0.01929296066252589,0.0029285714285714275,0.0039668737060041415,0.017686335403726702,0.06415527950310555,0.3247039337474118,0.061854037267080754,0.0005072463768115937,0.026716356107660422,0.015134575569358173,0.0105527950310559
2,0.022901360544217667,0.006107142857142856,0.0,0.06275680272108844,0.07465731292517012,0.27878911564625874,0.013835884353741482,0.011140306122448974,0.021739795918367336,0.18169472789115648,0.024493197278911544
3,0.046580726965342344,0.0017187940264863336,0.0035981966751197515,0.10652437306283463,0.04269653423499574,0.13568751761059455,0.0211876584953508,0.008668639053254438,0.046735700197238675,0.11213158636235555,0.025648069878839094
4,0.04059523809523812,0.003765172735760974,0.006395891690009334,0.034409430438842196,0.021918767507002813,0.1333368347338935,0.034882119514472475,0.003788515406162466,0.042989028944911294,0.08345238095238097,0.05008053221288515
5,0.03682819383259914,0.008418292427102996,0.05191420180406963,0.027066813509544794,0.057124501783092106,0.08391913152926364,0.11555328298720371,0.0012387245647157543,0.06315659744073836,0.06728393119362279,0.02618103629116844
6,0.08884298584298586,0.021740025740025724,0.01793993993993993,0.041470184470184496,0.0470690690690691,0.34725268125268105,0.03526169026169028,0.001994422994422995,0.054597168597168615,0.023499356499356496,0.08045345345345342
7,0.01160593792172739,0.0008468286099865049,0.0016338924233661037,0.012417100443416236,0.013790244842876415,0.28342105263157885,0.04725467514941203,0.00011808367071524968,0.06364420667052251,0.054786967418546426,0.0008010410641989586
8,0.02643103448275861,0.002369458128078817,0.0006494252873563214,0.03750164203612483,0.007275862068965517,0.05785139573070613,0.0165303776683087,0.00020853858784893275,0.028103448275862076,0.008648604269293916,0.013124794745484388
9,0.06319899838303987,0.03574436309737692,0.05010611300754579,0.05492330668343515,0.05318002155946819,0.31532968020122165,0.05862884028027307,0.0,0.08517954994610134,0.031988299496945746,0.0629856494789795
10,0.1167971046443269,0.01622666813639035,0.05334178424456203,0.07188786008230455,0.0270842519106408,0.06692754262198704,0.07970954585537916,0.0032930996472663146,0.05186287477954145,0.05217978395061728,0.05302487507348618
11,0.013972431077694246,0.009063730755460072,0.18221983530254202,0.10428571428571427,0.02456319369853204,0.29826530612244895,0.01897243107769424,0.007941281775868241,0.03282312925170069,0.03947010383100611,0.06472789115646257
12,0.001176477989795469,0.00032085763358058255,0.00016042881679029125,0.0022680230765843136,1.2582652297277744e-05,0.0027115615700633528,0.0003711882427696934,0.0,0.0039132048644533795,0.0043630346840810574,0.0008336007146946505
13,0.0822211237436151,0.01614763552479815,0.009309606195419344,0.021420332839017966,0.0003295435821387378,0.04951392321634537,0.04086340418520349,0.0,0.23364639973636508,0.06228373702422146,0.03246004284066567
14,0.05154312668463612,0.0030525606469002683,0.017506738544474394,0.0823921832884097,0.06571653189577718,0.13617026055705303,0.0620507637017071,0.04368373764600182,0.09717654986522906,0.06928571428571431,0.11917115902964966
15,0.04174332611832616,0.0043425324675324655,0.039733044733044745,0.02847673160173163,0.0064826839826839806,0.2759018759018758,0.09263798701298703,0.004034992784992788,0.035635822510822535,0.08549783549783549,0.14694534632034617
16,0.07488405797101448,0.03562939958592133,0.1162060041407868,0.040838509316770175,0.056179089026915124,0.06059834368530019,0.2361335403726709,0.0,0.06906004140786755,0.06814906832298141,0.05054140786749483
17,0.13029582280362714,0.014196521480600563,0.05991609269444858,0.06729376916681805,0.03662686024808813,0.08172978984633508,0.09273023581036068,0.011410622752974473,0.10620275396550104,0.07840157684070274,0.10349393543982509
18,0.07202735069149348,0.018191944165443355,0.07416170903190912,0.07096821962965824,0.03073411625331583,0.2098141852738932,0.07380437302016535,0.029620258054546864,0.048066522444564636,0.09484856679286101,0.037265961008524556
19,0.06443013270882121,0.015669398907103827,0.04850702576112412,0.07474629195940673,0.052339968774395,0.178803669008587,0.04714676034348164,0.013202576112412172,0.06381733021077282,0.10010538641686181,0.04811670569867292
20,0.027209109730848856,0.014836438923395437,0.04481987577639751,0.14923188405797097,0.03071014492753622,0.10250103519668732,0.037973084886128355,0.008548654244306418,0.057368530020703926,0.2012422360248448,0.02851138716356107
21,0.02817924101707885,0.0006478486208215939,0.0004695815506626319,0.0664544853734043,0.016887543914570934,0.28094890257052413,0.005934989043097148,0.0004521896413788304,0.03811002121812934,0.1206868064976173,0.02058767261469964
22,0.0037325637325637314,0.0009235209235209218,0.006083453583453581,0.038403078403078404,0.025208032708032704,0.15771404521404528,0.0889959114959115,0.0006036556036556032,0.061432178932178914,0.2590283790283789,0.04293771043771047
23,0.00843564735131,0.0032874354561101557,0.14690571811053746,0.045012430675081275,0.017671638936699187,0.26525243832472756,0.11824918722509088,0.06610154905335627,0.03203098106712563,0.1025664563013961,0.0567661120673169
24,0.06375344352617081,0.03571526957890596,0.08760724124360483,0.030686737504919334,0.011738488783943327,0.3037268791814246,0.11085596221959856,0.00404368358913813,0.07636166863439585,0.06758559622195985,0.045632624950806784
25,0.018172619047619045,0.002140625000000002,0.005892113095238091,0.01962723214285713,0.004971726190476186,0.023130208333333326,0.008347470238095225,0.0012343749999999983,0.029858630952380956,0.02240104166666667,0.031148065476190485
26,0.05239199308755757,0.02839285714285719,0.05252592165898615,0.09477198540706601,0.06320852534562207,0.16704253072196612,0.04532930107526876,0.02464477726574502,0.05166234639016895,0.10146985407066061,0.040247695852534564
27,0.051273238747553816,0.0836782452707111,0.029033757338551878,0.08018346379647752,0.05391307893020218,0.1443358610567515,0.06515859425962166,0.009961268754076975,0.1249906229615135,0.07481042074363985,0.07523809523809517
28,0.053029960666164486,0.0010946522721566663,0.003421625240605907,0.023285212151644512,0.031133149217507757,0.2641815214662316,0.02060046865846514,0.0009264373587747932,0.1400100426813958,0.06061846179596623,0.010384551008452588
29,0.06430757331181067,0.01090361850955072,0.04368038740920096,0.060986346516007484,0.07558447672854456,0.2378665590529997,0.059399717514124255,0.027629472693032016,0.0658511568469196,0.11858387140166794,0.07748755716976055
30,0.044668070981743975,0.013520788118643346,0.03764458062045196,0.03635218519937024,0.04195667900761732,0.4028152261798373,0.008401634112089877,0.026100897910549373,0.029544023149921262,0.041765181497085024,0.03223094599770206
31,0.08980499892264601,0.040980661495367394,0.03371256194785606,0.04818169575522519,0.0835862421891835,0.11076195862960574,0.05696724843783673,0.01300770308123251,0.0936166774402068,0.06305537599655246,0.09162007110536538
32,0.1375534851621808,0.06620427881297446,0.019275362318840573,0.041080055210490005,0.03452208419599724,0.34425207039337496,0.03113957902001381,0.028955314009661844,0.03539164941338853,0.0515277777777778,0.05748619737750173
33,0.08396673501936663,0.04294827979038505,0.0047003873319662786,0.04263157894736846,0.06938368648894962,0.1511699703804967,0.08703918888129421,0.030643654591023015,0.06052859421280472,0.04800296195033031,0.08163249031670079
34,0.11786463012878105,0.005386343216531896,0.02158280922431867,0.03226415094339623,0.01161575321952681,0.35194070080862555,0.017313566936208443,0.002583108715184186,0.013072776280323443,0.03967355495657381,0.07223420185684339
35,0.0801432785503582,0.019692372524230936,0.09135271807838179,0.04580278128950693,0.041807838179519594,0.13054993678887483,0.06561525495153814,0.021936367467340935,0.12218921196797305,0.05877581120943953,0.1476759376316899
36,0.055317460317460314,0.006970121381886088,0.003651960784313727,0.04077264239028946,0.10506886087768443,0.23287931839402431,0.01723739495798319,0.006788048552754435,0.05253501400560223,0.05024159663865546,0.06425653594771241
37,0.07896010296010299,0.03339124839124839,0.009048906048906043,0.06023166023166027,0.1694929214929214,0.12480952380952375,0.0690540540540541,0.030848133848133834,0.06534234234234237,0.10383011583011588,0.1411042471042471
38,0.059530661185337466,0.07568002740664613,0.003561151079136689,0.12603460089071608,0.021079136690647475,0.1832733812949641,0.0808170606372046,0.004383350462487152,0.10096094552929084,0.15288626241863654,0.038624528948269975
39,0.027794378496384206,0.06201528175740209,0.07028312184472642,0.15334493109564748,0.02352571974348481,0.2657640878701051,0.034924273434302065,0.0029042161277118284,0.05981170691772413,0.08814913357893299,0.03706099058534586
40,0.01692200328407226,0.07555336617405581,0.03229556650246307,0.10384236453201968,0.00772988505747126,0.22863628899835794,0.05012972085385878,0.01354761904761904,0.1338251231527093,0.08788669950738914,0.03181691297208537
41,0.0654819104819105,0.051170456170456166,0.010424710424710425,0.024009009009009014,0.0011332761332761324,0.45309094809094835,0.011749606749606746,0.003527813527813523,0.008021593021593013,0.0427963677963678,0.0037508937508937486
42,0.047765848670756644,0.02687919953257377,0.01374744376278118,0.10401548349401117,0.008518843120070112,0.2013073327490503,0.06364446392053755,0.003888401986561493,0.03515410458661996,0.04925576979257962,0.026620654396728016
43,0.11693266369047621,0.048635602678571414,0.07415457589285714,0.0589443824404762,0.028488653273809512,0.1527790178571429,0.10825799851190475,0.021979166666666678,0.06732886904761909,0.13709263392857127,0.0804752604166667
44,0.03734475076580339,0.00875661375661375,0.03278334725703147,0.09027986633249786,0.008117516012252853,0.21877332219437493,0.06925925925925927,0.0029908103592314107,0.020917571707045376,0.12528265107212472,0.021526037315510997
45,0.09544000000000005,0.046558095238095246,0.04988571428571426,0.06943428571428573,0.03670857142857144,0.22342095238095233,0.09028952380952385,0.03269142857142855,0.048994285714285685,0.0582342857142857,0.0549257142857143
46,0.07620366706239283,0.014227674449281101,0.028336631051312493,0.04596491228070176,0.03408785120696479,0.24248516026909386,0.03372378314206569,0.01333333333333333,0.05328320802005011,0.04428439519852263,0.061419337818229794
47,0.05419312169312168,0.002411816578483244,0.060831128747795386,0.07633156966490298,0.01081569664902998,0.05644841269841271,0.06560185185185187,0.003212081128747796,0.05511243386243389,0.06378968253968254,0.055070546737213406
48,0.03011111111111111,0.11750360750360747,0.08010389610389611,0.14634776334776325,0.046184704184704196,0.09445454545454546,0.06158585858585859,0.02252813852813854,0.05725108225108227,0.08111255411255408,0.03475036075036075
49,0.046934001670843814,0.006062378167641326,0.056420217209690884,0.06992063492063491,0.007302979671400723,0.09931773879142297,0.068302701197438,0.0022277917014759114,0.05546644388749653,0.06626148705096073,0.048639654692286274
50,0.13079075425790757,0.07305005213764336,0.28692735488355914,0.18991484184914842,0.04440736878693084,0.24260688216892595,0.05908585331943,0.014157108098713934,0.04916058394160582,0.03954118873826904,0.037848453249913074
51,0.14508168760569315,0.0435147081237616,0.11771942430378647,0.3029590436997844,0.005207539501092311,0.28113092516384697,0.10813900320073158,0.048406529202139635,0.036645110719184804,0.03681567124639826,0.00812884214804654
52,0.08556716337328585,0.03134110787172012,0.09418191879926574,0.10327245977756186,0.024899443904545935,0.18931203433754445,0.04634016304934672,0.02348558471007451,0.06697778317676277,0.07159728970953456,0.07093591404815895
53,0.05703538359788355,0.0035780423280423277,0.0521908068783069,0.06548611111111109,0.005109126984126982,0.06534887566137565,0.0655357142857143,0.005338955026455026,0.06091269841269842,0.06826223544973546,0.06069609788359788
54,0.0744943421711099,0.013210508160003123,0.1518115255488993,0.1805355138688473,0.022366522366522364,0.1628575315444002,0.046003566205586405,0.010035419126328216,0.024662206480388298,0.019966378552237134,0.0779026435592092
55,0.035472555434387494,0.003098873137041076,0.01346055979643766,0.07482551799345692,0.009432933478735006,0.0947364594692839,0.07027444565612502,0.0008669574700109051,0.044847328244274814,0.06305888767720827,0.042110141766630346
56,0.027808307239284166,0.0038156066607220604,0.041518915593527266,0.0434958422329594,0.0059860785655530884,0.19431253412963378,0.24883354415942605,0.008768291755662933,0.07125230699044025,0.0823742474199725,0.06765789491874555
57,0.032209123883928575,0.00794619605654762,0.030994233630952377,0.03495279947916667,0.006074451264880952,0.038167317708333336,0.033918108258928575,0.0024297805059523806,0.03287760416666666,0.03966122581845238,0.025809151785714277
58,0.023890109890109888,0.0812197802197802,0.04189010989010988,0.0072216117216117245,0.05598351648351649,0.31141941391941397,0.036741758241758245,0.052967032967032944,0.017855311355311373,0.11029120879120881,0.022919413919413923
59,0.09940860215053765,0.008447260624679974,0.00871479774705581,0.07026369687660011,0.001058627752176138,0.12028417818740403,0.043127240143369196,0.00037762416794674843,0.13157834101382493,0.06265745007680495,0.08613543266769075
60,0.09744444444444444,0.02366439909297053,0.029637188208616796,0.05439909297052154,0.032702947845805,0.2029727891156463,0.02297732426303855,0.017528344671201825,0.007058956916099771,0.025562358276643996,0.1543242630385487
61,0.023402523402523395,0.11533765379919227,0.019504711812404124,0.043235966312889375,0.07955292570677186,0.21912275758429603,0.2505087505087505,0.03636392097930559,0.09973075357690742,0.03733446041138349,0.053583168967784346
62,0.1628402503167351,0.04944907282988442,0.05676917367323172,0.08174325898056078,0.014691391203081616,0.08554408057229877,0.05779296400097258,0.009450864462957991,0.061606582971807364,0.09247386135319485,0.14137264688191858
63,0.017382934148689203,0.0005379083857086233,0.0006016080629635919,0.026428288318894738,0.008160636430553205,0.0014367816091954025,0.0008776399977351222,0.0,0.0032557612819206143,0.024963195742030462,0.0026470754770398053
64,0.08552083333333331,0.004598214285714285,0.0024107142857142856,0.07264880952380952,0.0009821428571428572,0.26907738095238104,0.04449404761904761,0.0036755952380952374,0.07035714285714285,0.04053571428571427,0.058794642857142865
65,0.036613343253968235,0.004381613756613755,0.011811755952380947,0.09924768518518519,0.00228381283068783,0.24095775462962965,0.060577876984126984,8.267195767195756e-05,0.03601397156084656,0.05594824735449736,0.1140976355820106
66,0.11092790455671342,0.1264491638452857,0.006690703366603642,0.11429157689545501,0.025876093743129745,0.22807750370077234,0.0698896363716308,0.02894663559483504,0.043390640343548934,0.08703044160107873,0.06928871887320642
67,0.0013564875491480987,0.06091524683267801,0.03103975535168195,0.06289427697684578,0.038167321974661446,0.2577238968982089,0.016871996505024023,0.07159239842726084,0.003711227610310177,0.15607688947138487,0.009633027522935773
68,0.08574119713322569,0.007882212968471148,0.006079856094728194,0.019797597801762,0.002956715107220757,0.18509036571201948,0.02858275969519278,0.006097560975609757,0.056680405654230756,0.0906914818277103,0.05692827398657262
69,0.17450362497940364,0.04169241225902122,0.014350593178447836,0.1071891992090954,0.030153237765694497,0.17392177459218988,0.0945275168891086,0.08302953534354919,0.06504881364310432,0.06048669467787112,0.00844970341077607
70,0.09999290780141845,0.0047021276595744675,0.0171854103343465,0.020673758865248235,0.0036646403242147924,0.2884397163120568,0.07075886524822698,0.00897365754812563,0.048194528875379956,0.010560283687943253,0.06255217831813574
71,0.10326772486772487,0.1247026455026455,0.02976931216931217,0.07978412698412699,0.11150052910052906,0.10941375661375664,0.04721269841269843,0.027310052910052923,0.05616084656084657,0.0979851851851852,0.07932275132275131
72,0.11083528493364563,0.08394808743169405,0.3758762685402028,0.007181889149102266,0.002404371584699453,0.082660031225605,0.0046857923497267764,0.011797423887587822,0.042135050741608115,0.04671935987509759,0.045405932864949254
73,0.08243767313019391,0.0018625511146286747,0.014064107637514835,0.07829837752275423,0.006532119773117003,0.2939348370927319,0.1698430286241921,0.005579738820736052,0.019129402453502184,0.04718374884579871,0.06460361429890515
74,0.08225970017636683,0.01634700176366843,0.037416225749559086,0.12542989417989422,0.05309744268077603,0.11525793650793652,0.14413800705467375,0.019298941798941788,0.04592372134038799,0.0921208112874779,0.08249779541446206
75,0.055505025539627585,0.01312572087658592,0.07650354259350794,0.08820563519525453,0.02719393639808863,0.05024880540451473,0.15992750041192938,0.01780853517877737,0.08901960784313719,0.10891415389685283,0.1444389520514087
76,0.06769260549748352,0.0036353077816492453,0.02405923344947736,0.06323267518389467,0.014343786295005812,0.12771389856755716,0.07009678668215252,0.016451800232288035,0.06345141308555945,0.0520963995354239,0.15464382500967858
77,0.10373939986953683,0.05444553163731246,0.04601108936725375,0.06781474233529024,0.026694390084801036,0.08748858447488587,0.1381148075668624,0.0741487279843444,0.0727136333985649,0.09235485975211999,0.0670939334637965
78,0.04729591836734696,0.0018061224489795906,0.024906462585034015,0.0342295918367347,0.006477891156462587,0.2691955782312923,0.1150442176870748,0.00822448979591836,0.025232993197278914,0.039052721088435355,0.06160884353741503
79,0.09167833800186743,0.024479458450046693,0.052773109243697484,0.060298786181139125,0.015632586367880487,0.17151960784313722,0.05035247432306255,0.0030975723622782424,0.0509967320261438,0.0956489262371615,0.0486297852474323
