,fix,nuc,nd,entrophy,la,rexp,ns,ld,ndev,lt,age
0,0.000477804418859844,0.02590196531966173,0.008262507733118487,0.003765159090287531,0.010354039171670338,0.011242301062099667,0.0,0.011312043569229805,0.0009592927508297145,0.014759805681431572,0.015956413195387625
1,7.859402576273378e-05,0.012406865829405866,0.005850019476275311,0.0048326145503919,0.005934370385717764,0.006747542213385819,0.0,0.008965396766781528,0.02029367533067778,0.0023386959455655716,0.006427082197975976
2,0.0009001330502301721,0.011009581323202382,0.006082388265760137,0.0069992530180790075,0.012301657831346345,0.013982569656447499,0.0,0.006034657087651929,0.005078838337481458,0.005980991821477673,0.007219825357954879
3,0.004236403108805632,0.009929940884893624,0.013814741248971205,0.012306255757388113,0.009376987227434687,0.03896764764919278,0.0,0.01485539163063984,0.020293755296033878,0.011846637064111548,0.010395275825839727
4,0.007569828379438293,0.012602731606775178,0.02433340869468215,0.017145088061281854,0.019654301861414772,0.018802565355545472,0.0,0.03002117765023322,0.016114319011262448,0.01915013504783715,0.022857346644784067
5,0.009025733039023995,0.010574534280851547,0.015183758401469865,0.0215843886205562,0.018779692234398616,0.04501992402681461,0.0003901702258250135,0.014828058703781066,0.01699809019040365,0.026327426085066125,0.0340821372897158
6,0.01641471666031004,0.011338088522272945,0.021685586880416843,0.016072804636169988,0.02363735063010935,0.034773278417187636,0.0006727923111899886,0.015803502088481473,0.024488285545900802,0.029683751328746535,0.026901305174101345
7,0.03612229730093826,0.01308796716879956,0.0281801349598972,0.01598866173526949,0.03413558930720816,0.04462321591844541,0.005226684976696975,0.01654141914373254,0.014181569875491499,0.017720256752788745,0.023427047954267168
8,0.033831496907094596,0.011943041005659178,0.014443277123787216,0.023224288386733787,0.033782691127549655,0.07455311488194474,0.0069951975559951925,0.019191569005092404,0.010466389294912443,0.013705179283436253,0.02227175584220258
9,0.024056152978420252,0.009393400246772482,0.008848744510397674,0.014755043128783354,0.03339045345436219,0.05703260300221184,0.0019582357767562657,0.0203032298857171,0.008888093684207643,0.01730067099049847,0.03052063943736246
10,0.02521823775777301,0.013290893614975844,0.014040206163474246,0.010350859758080175,0.026555801517443998,0.03405625730510084,0.001996712214590627,0.021478063387307223,0.008704272087366018,0.018610046145780122,0.040728232023551726
11,0.02792780746557686,0.010418551148689014,0.02955107589403173,0.016785836402980096,0.025448096394078693,0.033833016126616364,0.0022466724983519516,0.01423414576301277,0.01635762642287303,0.016116737853011973,0.03258316168600249
12,0.030089130766322077,0.012142476034076123,0.028707579740609807,0.02182027413089629,0.023373546166178684,0.03221683876137804,0.001517823068658245,0.009999678832638777,0.022878270856912793,0.022725509905525673,0.02329805144816157
13,0.021176228882139974,0.01889291494032731,0.018697959647756588,0.007906704181453991,0.027349292795332374,0.01876079214062999,0.0004308128275666147,0.018978064636261564,0.04941817780868054,0.02250413121707439,0.01765567009513845
14,0.006379926731541626,0.026459617156857896,0.01631971892330985,0.00772453853641517,0.04384724981755643,0.02917932282694371,0.000977974725033288,0.030291108805706766,0.019579872687606546,0.027905114592671126,0.026245849389225924
15,0.017300468502162217,0.013090251548278009,0.023391877916379016,0.01843586022054534,0.03475263924036455,0.012122460648034074,0.00070237433838509,0.024088590009266792,0.012047805320193127,0.0162499066727969,0.036144377996944775
16,0.006991576966558086,0.013583465015936226,0.03983879516131354,0.03323809646763694,0.022861021294384536,0.004245938539371942,0.0009580291511296936,0.014501418918113237,0.0031896601729541397,0.012884243834521716,0.022258642777770836
17,0.011436941559915403,0.02450289698107523,0.059949111340098386,0.030658356157073484,0.03713730166463122,0.01723780060593331,0.0013612478098229824,0.025361392567621755,0.0111186858027836,0.030902624703420208,0.0165444758416515
18,0.013873122140699903,0.026157862878199545,0.04139037881463416,0.021219201376548216,0.03110858519727752,0.025101599699817522,0.0002919809702643719,0.02306342606852953,0.009352579676618122,0.02732865684374694,0.02004380296053745
19,0.01630257259052373,0.02320458760056509,0.02574833403950888,0.026852947692476363,0.037862609074732996,0.020939329493346967,0.0003877080634835714,0.03579906589717575,0.011542075527020535,0.030869391237917616,0.024505789446157476
20,0.028103683492717794,0.017304023626705082,0.016734124103272983,0.014000288125620432,0.048405453289550954,0.013805318156579798,0.0009112451300658139,0.035043205880397145,0.01356171978616086,0.02861323557166139,0.03828727620689913
21,0.028425352398645187,0.015385990488186951,0.016457415936249834,0.011228656442247327,0.04571467975300323,0.022993593046424867,0.001065086092228442,0.030236097240877058,0.013325491226105771,0.02951344990325263,0.029268397293614343
22,0.007017817524754274,0.028845033074933885,0.02421235449491886,0.027306074023696298,0.04417365708110742,0.029816671170647326,0.0004833897297812746,0.020833330836846745,0.01592659098358189,0.015405904573432595,0.016536752835475715
23,0.0035937610928373416,0.0293328212466566,0.024622782285573866,0.016645643176044667,0.029182723539214656,0.015005610842776955,0.0007406139195553003,0.021761747816322275,0.007301723726310627,0.01077758415777396,0.030639354283122703
24,0.011014567688357787,0.038933422881817926,0.0318977274745715,0.023483936223589685,0.02588692879544787,0.026624564559807943,0.003535363158590218,0.02197923885961469,0.013975550713201296,0.02445085236376349,0.021487150520492854
25,0.0207542947504417,0.0364663505713307,0.03132458119701387,0.03226011054628731,0.017212094600520398,0.05366368701937074,0.002041336858115558,0.012857571538022531,0.01788055485599829,0.023523156025372843,0.0351494185013359
26,0.020281955767691918,0.03353162968594941,0.03355700735738865,0.027681584235989234,0.030982190618876086,0.05145895463381759,0.000440417479304096,0.02150212148993135,0.015109993105562708,0.013431510960174985,0.035551034061492
27,0.02496418646515006,0.022971511389742114,0.03336286545364541,0.029616174067454336,0.056472178399426295,0.04333654874876518,0.0004431797465524006,0.048960788058228025,0.018155596874168994,0.02176791885906025,0.024410493486899092
