,la,nuc,exp,rexp,entrophy,ns,lt,ndev,age,ld
0,0.2058759283529928,0.0,0.0,0.0,0.0,0.0,0.10483562691131507,0.0,0.0,0.0
1,0.17045216559779633,0.0,0.06523087065158256,0.0,0.0,0.0,0.02221774390059186,0.0,0.0796150092266596,0.05196927607930848
2,0.16278048434222078,0.03206039847899818,0.013563901862166853,0.009669386908896944,0.05784984449575614,0.0,0.052014896045804664,0.0,0.010748091563439194,0.04298111144204426
3,0.15691909861380243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1061135393864761,0.12898373130644258,0.005369677125647838,0.0663645635081783,0.014107614611898548,0.012354830793813847,0.12738355981343585,0.0,0.021832343983703116,0.009313245976014102
5,0.15249645347622343,0.0703378024105132,0.04041507458663724,0.019771151539574407,0.0,0.056605725121157684,0.09634909883904436,0.0,0.013056101128772242,0.0
6,0.07602111069755178,0.00793404654773535,0.10010970495420715,0.023353427788523246,0.0,0.02431904159697653,0.060193133363988766,0.0,0.0,0.08152660197410014
7,0.18454957961420285,0.04679096266400286,0.07052554816342069,0.03605007687151945,0.038949216943535286,0.009766097900025061,0.07378637917942323,0.005933493779926479,0.027657762756996707,0.04935148856023202
8,0.08599079231055465,0.025780506658018218,0.04994025277152897,0.02288223325714214,0.01785448484861586,0.006729946145317842,0.11071022100625487,0.0,0.0,0.08197197704975137
9,0.15101195334652626,0.08408618296040758,0.059588195694986114,0.012199410668413888,0.07404009221636426,0.0,0.006854946386776555,0.0,0.0,0.0
10,0.19142734717956833,0.07583886977208087,0.07914959738495343,0.09995637171247114,0.02765872369671052,0.011581663053018589,0.05544428071181477,0.0,0.06666791291115054,0.009481532388725747
11,0.13470882367373696,0.057922782393562716,0.1361898591292469,0.001248858366453757,0.012954355487044147,0.0,0.025748203534352886,0.03469447468788835,0.061221076668782605,0.0542460607423944
12,0.20673997040821587,0.0,0.0671768846147633,0.0,0.0,0.0,0.00996505958067164,0.0,0.04962423558970495,0.0
13,0.20686160463953626,0.06903912804140046,0.056475291053518444,0.009681401136860897,0.0,0.0,0.05128718453489577,0.032136515211552405,0.03402173996511163,0.0
14,0.2121246826778534,0.0,0.07876308032917691,0.01401226094154612,0.0,0.0,0.04319419216347783,0.0,0.005587433491387046,0.0
15,0.14171969783249688,0.05085545990147924,0.15287193579070296,0.018061455976576928,0.019168953818636453,0.0,0.061540898976288894,0.0,0.04080133154197825,0.012135532124098427
16,0.05071843202851808,0.0440671586225481,0.13616242266634201,0.024331274652220125,0.0,0.0,0.04820479013183167,0.10906378564669142,0.022951983303438714,0.19879327381904768
17,0.05691220233800289,0.10877571794816449,0.13485703762237058,0.015371735578196705,0.07260014646405791,0.0,0.10975465008302049,0.0,0.06624673140967798,0.08988224672949242
18,0.2245940848818689,0.0,0.09017411182528265,0.11482594276906245,0.01887140958207574,0.0,0.13200004026982745,0.0,0.05338537695617679,0.06664443885701221
19,0.15264804468573154,0.0,0.06501993141330871,0.04311861759726119,0.008573486613522906,0.0,0.10546756675745789,0.0,0.0,0.05235238668400933
20,0.1096559577241287,0.01864895496644938,0.10264246127930349,0.03451050373443774,0.04701910917005252,0.0,0.1037604420177332,0.04098494071846548,0.04290155663412459,0.02796509560389778
21,0.15095634564982738,0.060302334774570525,0.1657621440509208,0.0,0.02217657833489015,0.0,0.05274385050282175,0.0,0.014304681134118634,0.039724161476289856
22,0.18699055576452814,0.02344376724224446,0.1573529220104742,0.01130511286991385,0.049122933179226606,0.0,0.12392283617516557,0.006072241464117069,0.03712012483691415,0.0354826274770717
23,0.1652405281761073,0.029891366061758844,0.11457702708099787,0.02089006723411725,0.0,0.0,0.13812550704581708,0.0,0.0,0.03378048733817603
24,0.2458594726995037,0.03613183810506769,0.1661884205970451,0.0627792853228072,0.0,0.0,0.0784176354967541,0.0,0.0,0.019638860209520423
25,0.22829153337442956,0.027549373647935655,0.16178322209621918,0.015052061019513258,0.0,0.0,0.11750111486508785,0.01888755464690758,0.12703884848972835,0.053159037842394015
26,0.07709320877358553,0.08772277186915092,0.14906021035423048,0.005175246247354291,0.0667580005876944,0.0,0.16694524458639895,0.0,0.03168131654464627,0.01857652190888371
27,0.07965392684962645,0.02559259236264379,0.1515625040741638,0.0,0.0,0.0,0.1146494956818918,0.006120171083661444,0.019237846396643887,0.07063373774533739
28,0.0,0.014825761439813484,0.20536785908014238,0.040780384582911215,0.0,0.0,0.032193509559779405,0.0,0.08405829341658465,0.03878628000189687
29,0.1657460320114157,0.07537355289207842,0.044498518603099446,0.09415932935159257,0.017181975195156886,0.057501181415092334,0.026776539795761854,0.004631792023892705,0.07440659016466529,0.048586221275243494
30,0.1110746191894645,0.05623637946849033,0.1557938600697497,0.0530519107527051,0.03183344756865599,0.0,0.0380326768794408,0.019414424220333838,0.014764709207319166,0.02118954532551923
31,0.0589861751152074,0.07752828987211982,0.17138466292346347,0.0,0.14362066434931542,0.0,0.06576631647795675,0.0,0.0,0.07040490208368687
32,0.09524773372014998,0.0,0.21295595784367713,0.0,0.05531958416408148,0.0,0.0,0.022489048811013764,0.02763965681069727,0.05594744944713656
33,0.15298632516853466,0.048022222590781725,0.24998716343664082,0.06193665299424678,0.0,0.0,0.0952074280619064,0.0393538853485564,0.0,0.0
34,0.06018438376737973,0.2456233627914092,0.0,0.0,0.0,0.0,0.08580785180955416,0.11195794900289532,0.06825973250605598,0.0
35,0.08244563469585005,0.05517973830850664,0.1781254818887705,0.03219486609897567,0.03283908350879434,0.0,0.028543893313046027,0.053807528226604846,0.043857638861945485,0.0
