,la,nuc,exp,rexp,entrophy,ns,lt,ndev,age,ld
0,0.41207951070336396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14067278287461732,0.0
1,0.5109754502958394,0.04779183419960102,0.050284397371775834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.2719922746968988,0.0655283709356689,0.0,0.04945268295788417,0.07387021172438844,0.0,0.040980707536419934,0.0,0.0,0.09944857098156301
3,0.23498608865243392,0.036627607154003636,0.04487285620366291,0.0,0.0,0.0,0.14996947454679596,0.0,0.0329730637146997,0.07680104318774993
4,0.17193847071652058,0.12260678531668436,0.08149863328030627,0.029665590660964553,0.0,0.07824977533272884,0.047906205478699275,0.0,0.019108026697273725,0.019354567471757574
5,0.18071783985448564,0.022616752446528034,0.03748849678702942,0.07298810555429458,0.0031677312955454523,0.12281374377628534,0.02903409160090017,0.0,0.0,0.0
6,0.14173680911112974,0.0,0.10387583343834786,0.021659624020305197,0.0,0.0,0.0,0.0,0.0,0.0
7,0.197010767876152,0.0,0.03379510761345545,0.020957538387771094,0.06204404520640354,0.0,0.09014563724183842,0.0,0.005982730417344049,0.03110797980771471
8,0.26247609887204065,0.051176168880802536,0.046201446875402646,0.03961018287164189,0.044306255777358014,0.03084845032685013,0.10353143587374491,0.002466079449296246,0.03679866912897046,0.08512913650131568
9,0.0,0.0,0.23584255866259313,0.02451055968375993,0.0,0.006998743777589955,0.0,0.0,0.0,0.025182086419420963
10,0.20991393353774546,0.033654340110398126,0.10997270002313246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.16320452529098123,0.0,0.12798127341653948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.17723343561379037,0.0,0.13949998098192348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.23552404799839127,0.056417052209859375,0.09429643577683876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.22998761005220775,0.0658999999193599,0.08063183846695321,0.028731912076245203,0.018504635751505634,0.0,0.03773489625649103,0.0,0.03140983329321559,0.03834749361910213
15,0.10358272825821536,0.033432060913343414,0.22840249828475395,0.007135419190372748,0.0,0.0,0.05654807759069443,0.0,0.030491129212911257,0.0
16,0.058691399902408535,0.09358843420821875,0.14704853177322413,0.0,0.0,0.0,0.13506563931144083,0.0,0.013544600670988574,0.04674845003966552
17,0.20896692000532863,0.0,0.13133995315591743,0.0,0.0,0.0,0.0,0.0,0.027834413360729178,0.1393198006986781
18,0.21929215742848207,0.0,0.05342611588718711,0.01802020712098618,0.0,0.0,0.16325324990019807,0.0,0.0,0.0
19,0.11163865227616157,0.0,0.1140666492938375,0.011933848583063221,0.0029753323288492922,0.0,0.18778412917699228,0.0,0.022176909295993825,0.04821920237943979
20,0.12122869102842088,0.015687483812483815,0.22701885027057678,0.04731486568986573,0.044139059071573485,0.0,0.06323952204430269,0.0,0.015474959018354292,0.0
21,0.04221880335063046,0.0,0.13123021753065728,0.0,0.0,0.0,0.16999365995673146,0.0,0.0,0.0
22,0.19535683733783707,0.06603885862576485,0.10393328230523408,0.08763944294077212,0.007570008613901735,0.0,0.2154092784996583,0.0,0.013910337925855042,0.0
23,0.2298542600126788,0.0910859260904698,0.10201269906698994,0.023456468541294916,0.0,0.0,0.16516333515615944,0.0,0.05771761558389317,0.012942641138985694
24,0.27772688174428445,0.04210928816045149,0.16235033663998658,0.05086449841389053,0.0,0.0,0.07340916554886055,0.0,0.0,0.02264011752379329
25,0.21864998236497332,0.0,0.17234239388635217,0.008037298976051708,0.023061127232791474,0.0,0.14028917131579077,0.0,0.11857321528189697,0.017654908017524434
26,0.10941195772073647,0.08342638981678406,0.1764638499919058,0.004805838182495161,0.030573535965344956,0.0,0.2045992181815288,0.02902199639853146,0.035221209069882575,0.07750200868113594
27,0.13072524830019755,0.11630970000476952,0.23005408978897426,0.03847883468569764,0.0425864559817722,0.0,0.01359586726819944,0.0,0.0,0.09986665870263348
28,0.09311775553213919,0.0,0.43081606369277675,0.0,0.03502224563868394,0.0,0.027354713399234013,0.0,0.0334350485891582,0.15719334888855438
29,0.13167772060094038,0.08545284896029812,0.23254833101343123,0.01062518065228513,0.025616936038847404,0.07323635140719426,0.05143127279975566,0.0,0.0966648358961603,0.0
