,sexp,lt,exp,fix,ndev,age,ld,la,nuc,rexp,ns
0,0.029568542568542553,0.014564213564213564,0.016217171717171693,0.003520202020202018,0.0035245310245310235,0.019803751803751806,0.1179574314574314,0.24530086580086577,0.05553535353535352,0.06839466089466088,0.0008340548340548326
1,0.11213243546576877,0.039405964405964417,0.038508898508898506,0.01103174603174603,0.015898669232002574,0.03154320987654321,0.0758337341670675,0.2576038159371493,0.05917428250761579,0.025068141734808383,0.002922077922077922
2,0.10353612167300387,0.05010320478001085,0.10047437986601482,0.007127466956364292,0.021153358681875786,0.04146931015752309,0.03272858953467318,0.2575529603476372,0.036931921057396344,0.03335868187579214,0.003921781640412817
3,0.08721019721019721,0.09698292448292439,0.09959595959595963,0.010681216931216923,0.017029220779220772,0.05026394901394898,0.043531144781144775,0.19262686387686387,0.051414742664742615,0.035765392015391986,0.003948412698412696
4,0.0960941176470588,0.03652829131652658,0.09555014005602248,0.006828571428571424,0.003523809523809523,0.0416935574229692,0.07059495798319328,0.13862857142857146,0.050946218487394945,0.026114845938375337,0.004889635854341727
5,0.09973335928376803,0.08867328402750747,0.06391656935253666,0.004626313740755156,0.006057480212793563,0.03684572466588816,0.06100752562605419,0.16002595043466994,0.06780718827040358,0.038827040352925904,0.0028454651615414544
6,0.1257828394515701,0.11416998378298686,0.042584770750405405,0.005853973168214644,0.005677060297803322,0.03218929677134013,0.04160880141530297,0.21352240896358574,0.05301747014595317,0.03105668583222769,0.0019338788146837655
7,0.09024400417101143,0.05410253736531112,0.036535627389642,0.006267639902676388,0.009189085853319422,0.04311539798401115,0.051852624261383345,0.26971532846715346,0.07521828293361142,0.015190128606187,0.0024588112617309667
8,0.07115910727141826,0.06790239637971822,0.05293119407590245,0.007272446775686507,0.0025352257533683012,0.07805924097500773,0.04724879152524939,0.24813226370461805,0.05709503239740818,0.019828756556618327,0.002593335390311632
9,0.106195025781013,0.10005080376099483,0.05874886260236579,0.006209432817713068,0.010599029420685465,0.044818774643615444,0.054021838034576934,0.20557703973309072,0.059608735213830776,0.04007734303912648,0.0019927206551410364
