,ld,ns,fix,rexp,exp,sexp,la,nuc,lt,ndev,age
0,2.6175640562685922,0.0,0.0,1.0088986428397007,2.6454853140632646,0.0,0.0,7.071195277870377,2.4870305596887,0.0,2.6160491502185317
1,0.3102621551183879,0.7568545768114155,0.0365570333686618,0.21130328307737745,0.23674458461439082,0.3553708187101763,1.2150914379330324,0.3199758899396994,0.09099937713005028,1.5033641875332253,0.005408236881718915
2,0.0,0.0,0.0,0.24272696154648254,0.3010473236912873,0.07501298382360562,0.9370120518466953,0.18621568126132654,0.06458720988234827,0.0,0.0
3,0.0,0.0,0.0,0.15530394496960945,0.6606404928774121,0.22075473615002675,0.8925277688536435,0.0,0.0,0.0,0.0
4,0.0,0.11515571302924778,0.0,0.0,1.0475941900058388,0.5892471994043184,1.9577712549777726,0.1613587273445832,0.06684940054704995,0.0,0.27208645469448434
5,0.16503849415260854,0.0,0.0,0.0,0.13548491418065414,0.0,0.7297657848113842,0.0,0.18232220060790286,0.0,0.0
6,0.07804072245668131,0.18584515479884006,0.021082811672690247,0.32661701807801463,0.024668009335569348,0.3745161298904568,1.427843561795963,0.35196991737882083,0.5606632677548727,0.02255621659287119,0.23079153791395635
7,0.0,0.0,0.0,0.0,0.057449510324041005,0.3408617557954938,0.7170452542794932,0.0,0.18552026194152516,0.0,0.0
8,0.0,0.0,0.0,0.0,0.2218203937837903,0.0,0.5997482925366696,0.08539600654179409,0.05030395749692185,0.0,0.0
9,0.34964912758399763,0.1745238027444933,0.0,0.24695515640901922,0.3198955893931939,0.11621010293030824,1.0352348720041116,0.07639258542422257,0.1826324220277404,0.38286082020540674,0.2451563983774257
10,0.04909148907098356,0.0040364005856932126,0.0003800391193863127,0.039502874843750126,0.1749283951395893,0.02525499486532817,0.4599025109633147,0.038483396227398985,0.11274518267464874,0.001361281202890104,0.16123149776503923
11,0.2331665092218996,0.1417659916610054,0.06291235952051273,0.0750353599574092,0.20815200153566968,0.11239708692113402,1.2096429684983832,0.09203018456684023,0.22667694786187909,0.38494839274934406,0.16620702157250303
12,0.08024005384540166,0.0,0.006368426338065376,0.18867021294523034,0.8187836360572274,0.2432444560287918,1.272357559993725,0.0752114179429439,0.20721954973732223,0.03869577850909931,0.15355111378482802
13,0.36174618162594846,0.062075656055982,0.0,0.007621001476197049,0.38578348926438616,0.4424549026957642,0.6550729636233309,0.16246661108612695,0.25283334946735625,0.02504882314430159,0.016656840170138174
14,0.6976504874966131,0.1432017489592011,0.05872410391931515,0.03164172014614713,1.8457331669282013,1.5130459896826978,2.6331061709889236,0.462401540423039,0.03544642332068057,0.04915606637072329,0.6769040310670809
15,0.199922479407842,0.1969412915695177,0.034705950270310044,0.0281894214459322,0.6964234724845035,0.7563700175667938,1.0249324099429953,0.06638613978120567,0.6023855132982175,0.3700100213990707,0.48133438497905173
16,0.02449739392248143,0.4499167687903714,0.0,0.106700285038692,0.25327100988983586,0.6598435173419351,0.47482700544864176,0.314147427712253,1.6875656293717045,0.8109894379282521,0.4264174685765193
17,0.05205800735189143,0.31742419202249056,0.08388674439955307,0.19471207806157376,0.3967829934638542,0.08760977318052894,0.3691592907284116,0.12289194195274387,0.9742385415208605,0.27339863608451354,0.13258289089256095
18,0.0,0.10244718352073061,0.0,0.13337616218419363,0.22364254349197868,0.505172076174337,0.8666230701882778,0.3074420054363476,0.23117767655975888,0.0,0.14228746244278886
19,0.20769450902727069,0.10611008038166686,0.08080610203601656,0.18651201951653382,0.5749999557466592,0.9324417192030583,1.053314829674227,0.3820955896773696,0.20514604348567708,0.057073899499960216,0.18208526175574571
20,0.0,0.0,0.0,0.053937130356171564,0.7680192960115203,0.7741050428066871,0.7777902386828293,0.0,0.09006999008517858,0.0,0.0
21,0.2551200613576983,0.0,0.0,1.4227260488667646,1.082255951376495,0.7337107081470617,1.2689015318065064,0.0,0.05699731652264533,0.0,0.04709038192192916
22,0.05507868171156719,0.00073374095861247,0.0,0.17727281560866331,0.028982627656853527,0.8140197291080862,0.9960948962397292,0.0,0.323363985888696,0.0,0.3360468520764386
23,0.19249713774405533,0.0,0.2461624434591143,0.0,0.02131406610098943,0.7683041867512334,1.6621675020744187,0.0,0.9536186080508103,1.0292409788822148,0.2807787980885233
24,0.0,0.17920171664790324,0.052285250822396115,0.2024896737148067,0.7499197005782852,0.7425562019994575,1.6715987877353111,0.0,0.5218320007055198,0.5342819373996921,0.05120581115933985
