,age,ndev,sexp,entrophy,rexp,ld,fix
0,0.029559030435589134,0.2583025494848114,0.0,0.034969856596570925,0.06051244981255667,0.09671885215492654,0.0
1,0.0,0.0,0.0,0.0,0.0,0.2537610373212799,0.0
2,0.0644052916343054,0.0,0.024747980420737684,0.02304588289831443,0.006103916678867828,0.21200567633057224,0.0
3,0.0,0.0,0.0,0.04937551652038888,0.0,0.23353368278132405,0.0
4,0.0,0.095658240957731,0.01799450303807172,0.09587583165795556,0.0061343551778689515,0.20070221077002323,0.0
5,0.0,0.18093898717246773,0.06744591381227613,0.1120568295720913,0.016010882376946995,0.050333767409831004,0.0
6,0.0,0.0,0.0,0.05830491688209838,0.0,0.2476308479849554,0.0
7,0.005271456195798981,0.20029967425442344,0.02295708879502371,0.056576277055267174,0.0,0.11589538993071077,0.0
8,0.056526313417456786,0.16493641055116648,0.03844816876543855,0.0576435487633242,0.02886329922501719,0.09313478037880983,0.0
9,0.0007897600467585064,0.0,0.10360210091247435,0.0,0.02982988870258121,0.25560864172172304,0.0
10,0.016820463171906098,0.0881022944493819,0.020200748248517662,0.04336261312972744,0.02462903907054057,0.2499682849608426,0.0
11,0.0,0.07716187138525953,0.0,0.0,0.0,0.2269600264424895,0.0
12,0.07292339405967381,0.0,0.0,0.0,0.0,0.22083564333817762,0.0
13,0.0,0.03287570009361554,0.08525296444518646,0.03238085999726513,0.0,0.22580128636713206,0.0
14,0.0014923455894576133,0.010730758318130326,0.20334041909184347,0.13169443485120513,0.034422696520086594,0.06755505353741129,0.0
15,0.0,0.0,0.0,0.0,0.0,0.26236296268075093,0.0
16,0.013265600390294775,0.14306086157308018,0.015115394382420351,0.029041811493805914,0.02753857001545069,0.09397348988854984,0.0
17,0.01880688099755302,0.03597370099547877,0.015002897326078206,0.030252084808309435,0.21029013530506163,0.1111470793825765,0.0
18,0.03572039206057409,0.17285849333446407,0.03797858851858148,0.046917062343326224,0.0344268651416924,0.12466345617048995,0.0
19,0.0,0.06658827649294327,0.0254410950178442,0.04315578302441464,0.005273150324674127,0.23647057657339543,0.0
20,0.009557905277710485,0.052345989199264226,0.11497875489233308,0.012360151059642586,0.04722978913117897,0.22461925047105494,0.0
21,0.0032608181039413464,0.02532353469635428,0.04022731904741552,0.0018810690876834733,0.10083011861499284,0.21676556965158497,0.0
22,0.048923482672739965,0.11985386566277027,0.04508258999004154,0.0260331053800259,0.03480741041900188,0.22847749195248496,0.0
23,0.0,0.1952973687183231,0.0,0.0,0.0,0.11955756768518795,0.0
24,0.0,0.0,0.0,0.0,0.0,0.2325924713385792,0.0
25,0.07826599022408692,0.0752818377464357,0.01955545001497037,0.020705429635518906,0.027334103446266026,0.2579340003414124,0.0
26,0.04002700302013396,0.034581214702310806,0.021221626587214177,0.022241184644406765,0.012493634387459434,0.24919924789184938,0.0
27,0.0180494222413436,0.09161530379866652,0.1369946266540955,0.060907054377835466,0.020318036561793495,0.22046458144594797,0.0
28,0.0,0.2060718796784087,0.0,0.0,0.0,0.10155199666080342,0.0
29,0.0,0.18815868716893416,0.0,0.0,0.0,0.11206379352202439,0.0
30,0.0,0.0,0.0,0.0,0.0,0.2297453413778676,0.0
31,0.02363677273516825,0.22919753053068265,0.005916722771950412,0.0,0.011069406003491156,0.13198671283200325,0.0
32,0.0,0.0,0.0,0.0,0.0,0.25838352494470945,0.0
33,0.05319321020863454,0.16584231849388642,0.1050707080263633,0.03430328035083558,0.04239871979933653,0.13680079341551263,0.0
34,0.23322820121488377,0.0776867395356715,0.0062354916690582525,0.053271473543354736,0.011435032048001092,0.11742108765688251,0.0
35,0.012870483726035732,0.09000192424312317,0.040594641865235884,0.02892768751701055,0.0,0.28426903186133706,0.0
