,fix,age,sexp,ns,ld,nuc,lt,ndev,la,entrophy,rexp
0,0.0,0.5412146066137192,0.21196368208312705,0.02311282985227038,0.4807660735476374,0.048131907134573056,0.3799439035974998,0.02359273200024632,0.014300378459398607,0.18848475878615037,0.6253725668089674
1,0.0,0.0,0.0873757401579415,0.0,0.0,0.0,0.3492723091974659,0.0,0.0,0.0,0.0
2,0.10077750742055022,0.614242481674808,0.04360599430907473,0.0,0.4400545166777764,0.5312371845376141,0.049153483563992434,0.5953282316913813,1.0411966660776382,0.25043731597318725,1.177800369786872
3,0.35868623014498346,0.02439384248640621,0.10809559872891941,0.0,0.39748797519348006,0.0,0.08618592380713956,1.4194809628594804,0.4324651589885608,0.3971357692113097,0.0
4,0.1138974926109414,0.024186578750488283,0.053823383125725155,0.0,0.4857942078858624,0.1480936821975186,0.039931024527614434,0.0,0.4200557768758143,0.0,0.0
5,0.07795647961529815,0.029641699521077945,0.03746605473729993,0.0,0.10190638158117005,0.5734369002133227,0.037568763418416876,0.07277009697341141,0.6099977830397032,0.1646848192776649,0.07448675108265723
6,0.08437100466489356,0.04922960374070154,0.13996020964276668,0.17031040096199226,0.006121453585704124,0.11342258735051988,0.1729605691217077,0.3800711217830771,0.7510844135036879,0.47700769671970994,0.016025872764281787
7,0.0022020455387849226,0.07639049549406213,0.23487988046084296,0.09459933902849338,0.0676792136274764,0.8954305997999501,1.0929844462984908,0.3523941709280772,0.9809905626687846,0.5562799633475819,0.06143484242856931
8,0.1690895250969167,0.0803874237710667,0.3559059888827648,0.3249765669055488,0.013325567073171434,0.793928204936566,0.35955755449838206,0.3453466251546973,0.7764569074400679,0.2666871781756837,0.22033409258810088
9,0.018514210490231227,0.15262168247862493,0.012079740453415432,0.06712094285297779,0.9637085820299688,0.015379632065922858,0.3013250806565675,0.016753193194932483,0.16495833302040286,0.029293788956761695,0.1162679858126872
10,0.01656422429630813,0.14939673680205548,0.18084425768695714,0.0908683921143014,0.8347193121050914,0.16995473956356755,0.10464058239645696,0.0965921171553176,0.3547619405763464,0.029461688774870463,0.09032791132753794
11,0.2545332710889536,0.044228823366236694,1.0029990427264315,0.0,0.5707034983133835,0.14351143009090145,0.32309668048115925,0.4183499427759825,0.41140259526970185,0.01129517096773764,0.12904312540603166
12,0.08311647757203142,0.013095647063454775,0.26785003505939387,0.13557133142905317,0.7706067118221659,0.5615933470679254,0.40987485845983296,0.2653109441566606,0.33451219217366845,0.36701614972331653,0.1151738893210242
13,0.03820540791664722,0.10688437679890617,0.023588267986653758,0.0584001841168548,0.19763797218379778,0.10272166314658424,0.13126971335100324,0.09416356817594515,0.5558973241852148,0.05114995639141594,0.05026598297020863
14,0.0,0.045041448341177195,0.1921969301229875,0.16763340451327804,0.0,0.3106275140534428,0.0,0.34306583957601355,0.9791476144640185,0.29919786717427904,0.07464142354003399
