,age,lt,nuc,la,sexp,ndev,ns,rexp,exp,ld,fix
0,0.01631469979296066,0.08271221532091101,0.02792960662525878,0.2543643892339543,0.03164182194616976,4.45134575569358e-05,5.6935817805383014e-05,0.029073498964803317,0.05253933747412008,0.07598136645962734,0.00036853002070393346
1,0.026575680272108847,0.06743877551020407,0.03132142857142859,0.26939200680272096,0.08765221088435377,1.0204081632653063e-05,0.0005952380952380943,0.02858928571428573,0.01362074829931973,0.04709098639455782,0.0007712585034013588
2,0.0244857706396168,0.032599323753169894,0.04415187376725838,0.20526204564666095,0.1272231614539306,0.0007861369399830932,0.0008269935193012114,0.032382361228515066,0.03253874330797407,0.05147647224570299,0.0008509439278670043
3,0.05549253034547151,0.04976540616246498,0.04328197945845007,0.27056489262371636,0.09274859943977598,0.003522408963585434,0.00044000933706816016,0.018862044817927172,0.12424953314659208,0.07595821661998135,0.0013538748832866477
4,0.04755716383469688,0.07380742605412209,0.05690581078246283,0.25278267254038206,0.0916624711558632,0.010328298720369203,0.003150828613383674,0.027849800713236828,0.06428676316341515,0.1069042374659114,0.00018407803650094374
5,0.04957185757185759,0.047609609609609665,0.027808236808236818,0.34742428142428144,0.07102659802659797,0.0009159159159159157,0.0019026169026169007,0.03593865293865291,0.0317395967395967,0.06421793221793219,0.00018961818961818957
6,0.042433487565066465,0.04073115481010216,0.048115481010217835,0.17011229998072105,0.08597937150568737,0.0021187584345479056,0.0030489685752843622,0.013690958164642381,0.02629651050703684,0.059229805282436855,0.0001730287256603044
7,0.07232430213464694,0.02348440065681445,0.04979474548440064,0.15449835796387518,0.06240722495894909,0.0012980295566502448,0.0039187192118226594,0.015162561576354672,0.06995238095238095,0.05466748768472908,0.00021264367816091958
8,0.047175372799137645,0.06757265091627739,0.0765052326625943,0.09405598724398129,0.05787650467121812,0.0021278745957599705,0.002950390765361119,0.032041636722960835,0.2007360537190082,0.08859313241106716,0.0
9,0.08318636096413877,0.039140579071134635,0.038699661963550853,0.12116493974132865,0.09274415784832452,0.003867210464432685,0.0004409171075837747,0.020511831275720177,0.21256797472075253,0.02800282921810699,0.0006567827748383302
10,0.07817758682420334,0.03625313283208021,0.04511636233440743,0.1388775510204082,0.09450232724668815,0.004736842105263158,0.001154672395273898,0.03604726100966702,0.09473505191550302,0.06372717508055854,0.0004958825635517369
11,0.05081504130255616,0.08897822572019955,0.05717242637575574,0.16532346853393232,0.09874865522903573,0.0037968153307035577,0.0039257875167506544,0.03167053583224807,0.1276038226097679,0.09013268406847481,0.0001635744798646107
12,0.03954522985664855,0.04465315537979896,0.0901301697149448,0.1355247981545559,0.07892568792222769,0.0,0.007909045971329708,8.238589553468447e-05,0.11319822046465647,0.1502718734552644,0.0
13,0.0787084456424079,0.03569631626235398,0.06037286612758311,0.23622641509433961,0.11096136567834682,0.005110062893081762,0.002702156334231804,0.015696316262353998,0.052551662174303675,0.04700359389038637,0.00029874213836478004
14,0.14624368686868688,0.08844606782106779,0.023857323232323233,0.19453914141414128,0.11317099567099569,0.00511904761904762,0.0014159451659451656,0.014375901875901853,0.05834686147186149,0.05548160173160173,0.00019390331890331903
15,0.18236438923395454,0.09024534161490683,0.01854658385093167,0.11390372670807457,0.11878157349896472,0.007445134575569354,0.0010652173913043462,0.0345455486542443,0.1056469979296066,0.046353002070393355,5.07246376811594e-05
16,0.11140566759713483,0.12561595339951215,0.03936045455296236,0.15764553017414618,0.09076744352498772,0.0022821245505948943,0.00764745717919495,0.019663710090349,0.08617841864459971,0.06256710106866192,0.0032511328036822296
17,0.03856331607818899,0.049247984753663515,0.020670761544206658,0.33008833603749776,0.06348025959978366,0.002903757500837004,0.0054437405032321225,0.010752272785804427,0.061870637925262054,0.042027221921759506,0.0013842746400885932
18,0.053881733021077266,0.03678766588602654,0.01730679156908665,0.3007201405152224,0.1527751756440281,0.002494145199063231,0.004769711163153784,0.012697111631537859,0.027400468384074932,0.05929156908665105,0.0002985948477751758
