,lt,nd,nuc,ns,rexp,ld,age,fix,entrophy,la,ndev
0,0.07195333818446427,0.11654766236128788,0.20204497907949784,0.0,0.12211228852101152,0.007493632890667638,0.030671275241040602,0.038980807713298156,0.001971302528651989,0.003871884664362379,0.017929325086410743
1,0.01746257263644847,0.01517748000007083,0.027032005199893,4.073485681697827e-06,0.021541752342697035,0.005886372773530136,0.012703855819859838,0.005486675274119021,0.005242824023647481,0.011059230252892616,0.010145423438836617
2,0.017818520956769817,0.014689269256089568,0.024179504059688422,7.790212859337288e-05,0.03306473557164807,0.0013543998244459035,0.004757077024358116,0.01557801184990126,0.006660741716041266,0.0018455123985077829,0.014498793065613363
3,0.07984441985894057,0.05245609182685659,0.05559788871986363,0.0,0.07005347347070476,0.0009249527497349395,0.10397040519983393,0.08144747153459632,0.0626250403355921,0.005192458396717828,0.1184902964089798
4,0.05831317921359419,0.01607093459790556,0.06784173088322462,0.0008334321280379415,0.05423177237700064,0.008713495356648898,0.020359415135348766,0.03982276229994069,0.07669393400513728,0.017894487255483135,0.032342027267338515
5,0.07863295188876583,0.06611803248431146,0.08121646979205126,0.00849713916574384,0.08046926910298995,0.03316583610188264,0.03904423526516553,0.025557093638488997,0.04571505475575247,0.033144149132521256,0.07171219392149641
6,0.1792278522392941,0.07169303694017651,0.041747303040209294,0.0008200937125422256,0.17421281464530872,0.02551705350332352,0.047570011986488,0.11517064400130769,0.11082390759507471,0.028391086411681383,0.047576768006973975
7,0.06480240355635915,0.07376469258589523,0.09731182188065088,0.017068734930681156,0.04586431962025318,0.025026465491259833,0.09022246081977105,0.06904121458710076,0.08015182338758295,0.14786430078360457,0.06631093655816744
8,0.06252962929283742,0.05256509351035127,0.05092040253402449,0.019679761146979488,0.08296732442181201,0.025801582249704552,0.06600724439998794,0.06021778666909143,0.06399033069625058,0.07834000181867778,0.05670319177957638
9,0.09113341632949477,0.01235034754642597,0.04932410001037453,0.0071413009648303655,0.054009233322958844,0.03534339661790641,0.06854289864093777,0.060222014731818645,0.09042587405332506,0.08365805581491854,0.04256561884012869
10,0.0787332112332112,0.05922924297924298,0.10442256817256826,0.0011197598697598688,0.06321988196988193,0.01698056573056574,0.07342592592592598,0.126812678062678,0.12033730158730163,0.0742943630443631,0.041244403744403746
11,0.12431544209894749,0.10834151530027815,0.09765995745377175,0.0003943708067419405,0.05809278350515469,0.005329460535646095,0.03266213931162383,0.0686087928871435,0.15168439426171404,0.022463590247095398,0.0791444389897999
12,0.07278398302245064,0.052826054581332195,0.07090602777467508,0.011796976804795436,0.047029487322685214,0.03141554041475859,0.0653816225473771,0.06057448155180756,0.06565043374660272,0.07728563982277828,0.03624930190997434
13,0.07074228540100251,0.05537261121553884,0.09387198464912279,0.001930607769423552,0.11022673872180455,0.005545308583959896,0.01634555137844611,0.03475603070175441,0.011002310463659168,0.04032601033834589,0.19435855263157906
14,0.06837941372795252,0.09043738474244534,0.12528551064046442,0.0005951079885506116,0.07754202446005717,0.002653429725418311,0.07136066705132998,0.020507325572186583,0.06428528436796432,0.0489968774395004,0.14749725644593806
