,entrophy,ns,rexp,la,ndev,age,exp,nuc,ld,lt
0,0.47453256165943886,0.07598921143630187,0.8606314038768713,1.3753122210789392,0.022250630586818344,0.317342922084504,0.32234808888921046,1.267697771426305,0.2875487763253766,0.07997531573039383
1,0.0,0.0,0.03831632245673416,0.6678928772978642,0.0,0.18763699209804155,0.07537251183537594,0.0,0.0,0.0
2,0.0,0.12199688670391275,0.22824402708990668,0.9526967040480082,0.0016316294648027162,0.0029746199882520674,0.1290562112978176,0.34164320327288117,0.2804457435369398,0.5148627063417472
3,0.0618142411764908,0.1889848446935597,0.26781674924229765,1.028901114744955,0.0652695898299583,0.22675722275133,0.005929111178994449,0.07058927477501083,0.19733412133270778,0.3561574012326996
4,0.0,0.5359428628038566,0.0929115445450124,1.0947360875787282,0.14056249507055002,0.23258246870597302,0.06438053669263964,0.0,0.17472133188476255,0.3148263449579241
5,0.0,0.6298625507172497,0.13122279807069598,1.1976081248542993,0.29038880463947,0.19381426425677523,0.1321344963234363,0.06991524963609806,0.07888949524788365,0.45495554648479125
6,0.1179040905098735,0.06919683082071983,0.04411281885407632,0.5115061794816598,0.0,0.16980329415223508,0.1596996677476945,0.04376568761322438,0.18039014068584291,0.1436761144756607
7,0.11933626972496592,0.09862488136893661,0.09366611256457878,0.6744227953775707,0.07432795958721297,0.10412786848972007,0.007559127700471895,0.00918015688745819,0.09063417762426704,0.15829068950574754
8,0.014669639242803931,0.2825143511753857,0.1486594492731207,0.6571997281800218,0.19216575164789554,0.22157212404495286,0.06886613317663617,0.07921053543936796,0.19670455270610251,0.08737271753805147
9,0.05023899072470664,0.0628337038992828,0.11212151454108403,0.5401423274520635,0.1057763108911846,0.5056128082077715,0.029582846772738307,0.12730775085067614,0.28879158241894765,0.0408981657991422
10,0.06337107487364663,0.03896515400851549,0.1152735071392129,0.6227991621379527,0.0720524068095088,0.284252342265652,0.008140200363041474,0.04107053742407922,0.19891919615753317,0.11242075771589272
11,0.025106977995097427,0.001956998926457395,0.08493485906342708,0.41451635884544547,0.004759487915996972,0.11905434919792778,0.054006938945018894,0.02078689549417789,0.2821562566133344,0.035790137158186255
12,0.0,0.0,0.0,0.11243320077104615,0.0,0.0,0.01853291684164063,0.0,0.009095676626529626,0.0
13,0.04148284006581931,0.01508703405710263,0.029819620348241312,0.8525857518964518,0.05924177143388838,0.019182271966660204,0.09412437489581303,0.08591725317632061,0.029653072777212287,0.045933113143768155
14,0.0,0.012297791850070416,0.03530583158076354,1.2794316755077575,0.09564652407261559,0.13251720912369724,0.1443177958518273,0.0022290147664503377,0.3032352419172513,0.28476447429003215
15,0.0,0.0,0.0,0.7662993057006688,0.0,0.06153150314392723,0.28952214601304527,0.0,0.0,0.12010045688719515
16,0.4042450272113965,0.045913362171125335,0.17693219964417506,0.9420758196293206,0.002169749821153477,0.5247505105559762,0.24431768366260215,0.1305873286199517,0.3538692686044589,0.5178547417649394
17,0.23377956552196874,0.01880640190532201,0.06109600243250457,0.794107256611993,0.0401586093957756,0.6494299964610997,0.17913296264109052,0.10342771637686236,0.1433602091098851,0.4761448936159446
18,0.015799652016096784,0.052146893896154164,0.3070367917865046,0.6788696479477132,0.012155410651630769,0.12298578946325675,0.12229532059645755,0.04455249073281779,0.2115745643061821,0.2627945493688729
19,0.0,0.0,0.014292460594738958,0.21556597120945392,0.0,0.0,0.1158104841526048,0.0,0.0,0.23253090249315278
20,0.007548505626535889,0.0020040225185818453,0.0034012522115702444,0.03296816152011806,0.006334836857029562,0.0383138850048076,0.10333831695251898,0.03454392048346498,0.01610754058726787,0.112104360151507
21,0.002269343765451154,0.0012080203274729563,0.03251836110917274,0.054613783981347995,0.0029387716878713686,0.036590463994926,0.15961609191044826,0.046352738007306125,0.024408217868875374,0.09591167554438329
22,0.01411240496190461,0.0005009424570059177,0.07945228227857479,0.32883479945934035,0.019811012072315125,0.05922603609861265,0.21946685386893008,0.07532513573128112,0.1369861717733758,0.20330791606500043
23,0.3559988203285191,0.2243679339672258,0.4546813364320688,1.9648455103375548,0.46925348331835587,0.8081987764934103,0.38731009404002503,0.003355943447107848,0.39049296257885796,1.459193627921432
24,0.6319919608497402,0.28391308891825023,0.1327364097507566,1.1953479941735203,0.3028998239727891,0.143260435442724,0.477328313950651,0.13468178352369783,0.18437122019689817,0.9259047783039684
25,0.022995310333596947,0.0,0.05132667254836044,0.726443737804612,0.22631866909967607,0.5132577482973885,0.17066903897130464,0.02161942915278603,0.32022571429150715,0.4215841663299511
26,0.1647264744740605,0.040377584644085474,0.02010041857129679,0.6799859551072446,0.06655055267412388,0.17619679913293282,0.09007254258568127,0.09987989201900839,0.38720668446017964,0.21918961547443155
27,0.2534362845261313,0.0,0.028972863915732214,0.5539118073700401,0.0,0.036700232528306405,0.12071189157376801,0.02006253002157046,0.31880856345587133,0.23263068401393347
28,2.58992433714543,0.0,0.0,1.3740287029203395,0.8182949339910786,0.07461040882889956,0.009867538730939426,0.5871697806086745,1.4020627253854292,0.5165110367103034
29,0.11997642868165616,0.07017721079641964,0.15069157554036453,0.8078465418022028,0.20549467570977412,0.3753514419591837,0.016347956578881877,0.11228915773035487,0.0972231483205949,0.4340055571454324
30,0.3328408495074187,0.14206220459453567,0.09524303560696319,0.505580398471293,0.16223981586602762,0.34987997879884647,0.17810810344139313,0.37429851333772873,0.2183227082139582,0.5265809015971924
31,1.6994292497856287,0.0,0.31328120138402576,0.0,0.36717599789346494,0.2922948827998429,0.6623738063189875,0.13173180690390782,0.7251801744927673,1.6967235399862428
32,2.5881572976144853,0.0,0.06595463358514632,0.4758252075182237,0.30753191563178883,0.5833123448573606,1.8555738411162632,0.36014861309177193,2.1909117730595544,2.0439383089594365
33,0.0,0.0,0.0,0.2858743517673858,0.0,0.1189131571696069,0.3752993881032987,0.0,0.004348938807909752,0.10300921919051492
34,0.0,0.0,0.0,0.43437087305642846,0.0,0.3660105593157547,0.35807448895357896,0.0,0.0,0.12167076593909049
35,0.2883578495114662,0.03794237332047764,0.28860202494630904,0.693999904804886,0.047307812595696025,0.43081761561302967,0.30477426673926866,0.0,0.1200647850804226,0.12416500144751602
36,0.419666307574419,0.044655287263564616,1.4197438557173299,0.7826040561523687,0.05312625551414517,0.21069771814214064,0.20233792402470502,0.3025412002177787,0.5993031553943265,0.06710636862930215
37,0.10495966676729529,0.0,0.36799896460844217,0.41118210930828886,0.17125155745841494,0.44677875443540244,0.0,0.18937382147398132,0.7158734839800046,0.3066981915468709
38,0.0,0.0,0.039791394346244166,0.5345703295852393,0.2043973952988638,0.2507060017863284,0.020187025742946563,0.5556378369995638,0.39016603052340487,0.704529921363428
39,0.0,0.0,0.0,0.13148858383923115,0.0,0.0,0.15695627477593765,0.0,0.0,0.012296049770185035
40,0.0970620700880904,0.0,0.5454509300802209,0.6756663518899484,0.4578138550565845,0.2227356698687033,0.9282649633333714,0.3600348451414334,0.053876436052659224,0.8161200680537304
41,1.3101431529799972,0.32048122081969693,1.1391611849041532,1.4818095889488403,0.30054935969449437,0.03164920206807183,0.34197984205574944,1.3698093745374487,0.17167802644187874,0.34276602937826034
42,0.0,0.0,0.0,0.41591638838574624,0.0,0.2520702940799894,0.14221812660168734,0.0,0.0,0.0
43,0.0,0.0,0.0,0.1490264384598539,0.0,0.03132591976536794,0.1308983998102913,0.0,0.0,0.0
44,0.0,0.6480018646594504,0.17433808439292264,1.7715157390871232,0.08494196058320719,0.5785885480500658,1.4911056983169144,0.2753425304258598,0.05307162637628974,0.17529110340347384
45,0.0,0.0,0.06545428747295376,1.3400060056402845,0.25029561969819003,0.1144115477278312,0.3305767027633006,0.39263029794116144,0.0906251349468321,0.013032092840856716
46,0.09459732456367285,0.1949235050492361,0.10626946742270517,1.270993698799444,1.061267694613356,0.30738850743566365,0.2606569092287161,0.0,0.2504107782336399,0.31145699498482865
47,0.5720869921164448,0.1282702628990662,0.0848548698245029,0.9490814412033983,0.282088369745605,0.05941241819201606,0.339813755858795,0.3628170085217824,0.4095409970573448,0.05066238462380004
48,0.042012905458955356,0.008611141139738066,0.12395568357101043,0.2942751154289351,0.001394866763250101,0.11877060247045855,0.15628349149921647,0.10297488005070231,0.07209687789011222,0.028196149163164253
49,0.0,0.0,0.0,0.4315474187285744,0.0,0.1003784287770333,0.12139805330298686,0.17231245526559286,0.11827343589476509,0.0
50,0.0,0.0,0.0,0.8979795092191386,0.32020627818124414,0.0,0.0,0.14246213971239483,0.0,0.0
51,0.0,0.1193486280208166,0.0,1.1718380258943917,1.1779687129120826,0.15369412283609835,0.0,0.06356645869040164,0.16544836261727314,0.5973739877536118
52,0.6187608300613399,0.2497517240748275,0.04506113772612537,1.1617046783170553,1.0473826498025807,0.48763608866757824,0.040295966204847794,0.0242830555313473,0.3077357539204313,0.5444593730778503
