,age,ld,lt,nuc,ndev,fix,ns,rexp,entrophy,sexp,la
0,0.018786319119733857,0.013257729080884911,0.0011148719380277767,0.002900120966803919,0.06118762649173002,0.0,0.0016763498266917911,0.14421819387256607,0.005160891664921955,0.16793530602275106,0.009567659990229604
1,0.005431547619047619,0.03257837301587304,0.03549305555555557,0.039008928571428576,0.25044047619047627,0.021441468253968206,0.03968253968253969,0.05080257936507936,0.06690972222222222,0.007653769841269839,0.07857142857142851
2,0.005798555377207062,0.011894060995184587,0.054293739967897284,0.05758962011771,0.044939807383627635,0.04201578384162656,0.093346709470305,0.06559256286784379,0.05361556982343497,0.004933119315141789,0.05889379347244519
3,0.0007629870129870122,0.004261363636363632,0.026626082251082265,0.00034090909090909066,0.3278138528138529,0.0043335137085137075,0.0034027777777777763,0.0044011544011544005,0.0036453823953823935,0.008406385281385285,0.005266053391053391
4,0.004010935769656696,0.045216638981173896,0.002261212624584719,0.02141472868217056,0.050189645625692204,0.18611295681063086,0.11469476744186052,0.003633028792912513,0.0568964562569214,0.0039853266888150605,0.024010935769656714
5,0.003116987179487179,0.09665979853479849,0.007910943223443219,0.06167124542124547,0.00892055860805861,0.05641140109890116,0.0633882783882784,0.020671932234432238,0.0383962912087912,0.009197573260073257,0.08575434981684983
6,6.481481481481473e-05,0.0012473544973544957,0.018666666666666637,0.0019656084656084617,0.009720899470899446,0.11920634920634955,0.0007486772486772468,0.0019087301587301594,0.0011931216931216906,0.006166666666666663,0.0035158730158730105
7,0.00206441922563418,0.06729639519359151,0.05855863373386745,0.018813974187805966,0.05230195816644416,0.07295338228749443,0.05142745883400091,0.020991878059635097,0.13537939474855373,0.04181631063640407,0.13824933244325768
8,0.0003534391534391524,0.0017000000000000012,0.004556084656084651,0.006568783068783063,0.004103174603174599,0.008810582010581982,0.18810687830687847,0.07638148148148154,0.13072275132275124,0.001360317460317463,0.006627513227513229
9,0.0012775842044134718,0.06438443670150985,0.020399245063879225,0.013122822299651565,0.085181475029036,0.016315331010452946,0.098493031358885,0.038887921022067375,0.034446864111498256,0.0007273519163763065,0.052791811846689886
10,0.016208028990430893,0.15480437121340807,0.035884151520298974,0.015677198346639488,0.05650869146707435,0.010029160296698944,0.045276315044448255,0.014870335768076557,0.05809410565653133,0.017397089632523642,0.10000849329030068
11,0.010281084656084655,0.093832671957672,0.013950066137566136,0.006048280423280426,0.0355820105820106,0.1328786375661375,0.019328703703703713,0.02385416666666666,0.04566468253968255,0.16024801587301582,0.07286541005291007
12,0.0008484504913076337,0.0825925925925926,0.023966364323507162,0.005141723356009066,0.002922808012093724,0.17728410808767966,0.0,0.021773431594860174,0.015186602418745282,0.024951341647770225,0.05710600907029482
13,0.021082251082251063,0.10144221720308676,0.004064558629776017,0.0356940523244871,0.007349425936382441,0.12342132505175989,0.09180877093920564,0.024753905514775066,0.1412351778656126,0.022481178242047834,0.10668219461697731
14,0.021052927927927942,0.07106097168597168,0.016056949806949817,0.04926319176319175,0.02038368725868725,0.02317648005148004,0.054767535392535406,0.05422619047619049,0.2109121621621621,0.011838803088803095,0.12794160231660232
15,0.004186980777393725,0.05276401846894843,0.012161936814019779,0.025449682510806766,0.009831423200533618,0.006578003586371789,0.0846351906234569,0.08103528331470852,0.20740958271611348,0.00581713402115439,0.12022310870864632
