,ns,entrophy,ndev,la,lt,ld,age,exp,nd,nuc,fix
0,0.00023714336788213439,0.6437852635755218,0.49332423934490305,1.1453785681949327,1.0056352426177135,0.6351261062581632,0.35244960161324457,0.5143466478182507,0.8993476550608154,0.25169704090576334,0.015658348371944276
1,0.0,0.6095028380980505,0.3627331682062959,0.33193495012279395,1.2493047358509728,0.13924958856222144,0.8543432634952328,0.2932028214320857,0.12222862260716126,3.225226628694676,1.376389564916167
2,0.02129044290750146,0.15127934698612946,0.2762569452923713,0.2983380208070911,0.1106318557056986,0.13576444457284828,0.0,0.10055928743455646,0.15183860160995924,0.1043047812411327,0.03466304499210451
3,0.05321988263967553,5.174876887887592,1.899576874600734,8.869415766098657,3.2495671140247007,5.198247401902791,0.5761776090439892,5.380088118316669,1.9558979109865269,2.1748833083164407,0.17985157036376556
4,0.0,2.3060392784014563,1.424557084361427,5.011123119125994,2.690864205807842,1.1030742121478614,0.4198158898311043,1.02801896964344,0.24425166263920317,0.9600240815994364,0.24165428413385884
5,0.25586973787491357,3.988599366242846,2.0077286606026457,4.532066121206419,2.5281118757068017,4.4962458188476395,0.841725075150855,2.170837017903646,1.1575972828854153,2.8599615277502526,2.126809786394186
6,0.27987447744543253,1.328823029746157,1.0811297872386507,1.0215656758531824,1.528007698660414,1.4244871661228036,1.59083361850156,2.6806203641282056,0.9457815657153017,1.0398611277921868,0.7175226221708938
7,1.531734650135115,1.683700531007948,1.3329955863065805,1.4945249172211608,2.3125244800779687,1.5915552754201758,0.8324711779906705,2.224707327334619,0.9096368114314233,1.2493044317510553,2.1792133751744807
8,0.3837249950469907,0.8275032986931552,0.9082603604739163,3.08940128114271,2.908453628703605,0.96306786133054,0.6480435435567237,1.425661888355652,0.5508711573420183,1.2732233235300128,2.482056084247738
9,0.011646498076173809,0.265760470562933,0.08519906825683372,0.35857479391825836,0.31126796710024707,0.23351494008346632,0.06716190219316026,0.18871372217077637,0.19080296418068615,0.03391145259495124,0.3650675534962682
10,0.13587091868595177,0.19727799524270995,0.3772106822370623,0.5266716539833391,0.9636436674628118,0.3015613284821591,0.213306342148847,0.3531770364820984,0.24460130249059314,0.22465274211052766,0.47872165947402423
11,0.02683427374240319,0.33817943433485137,0.17380379651941993,0.36139688525126923,0.6826852476143926,0.14825719408347485,0.20284382598963768,0.33886050087488206,0.011876117413477215,0.12572624718101008,0.3144022532322304
12,0.13574038379149764,1.1353874430453972,0.9617439805370621,1.8412185554136546,1.7563884400113183,0.9788209351223718,1.285865541036655,0.7758603564280103,0.7276103542752124,1.06870024880252,1.405881766834907
13,0.24599526075253142,2.1224231196599397,2.0772623993981396,4.7653676910360065,3.8545474819966876,2.377655325087948,2.0044486453167987,4.651769081275491,0.936103613722053,3.1959560973961887,3.1942378663500817
14,0.7866144226242486,0.9709951908529834,1.01770597592201,1.5040384648893472,0.8738347746893627,0.9887022601870171,0.9218301458991502,1.7582901717237445,1.0560679263773922,1.8912084199094379,0.7941963621474869
15,0.3967017001875962,4.757088075704166,1.7715731128542311,4.491224760846528,2.699512220038835,1.943631806414185,3.012157776355773,7.635411117129284,1.1308099862671277,3.085069146234117,4.407724809169392
16,0.5609008407252523,1.8436360880460245,1.9470792083357502,3.465033417279508,2.865183865799272,3.7812667185949214,1.364597289224676,2.530074942726622,1.5923780493491888,3.323938632453393,6.233758158650082
17,0.04196831715590957,1.5796314431123297,1.1499388199006535,2.566348752852014,1.6228995120711824,1.4041596396876772,1.0359580496201988,2.2446157410556387,1.06785899095886,1.1501955208187293,5.013633075993088
18,0.03491801939323233,0.31690761630356934,0.43496255863230515,0.39770731067580195,0.2603217693238994,0.1593029232970552,0.26360191881451156,0.3863076178825924,0.21632692973160694,0.20927456968134237,0.5036064844179828
19,0.013167125900021415,1.3658568838530012,1.2611140960077538,3.1145609442698183,3.658986574717821,1.145978699397235,1.153541217239239,2.2652890871818925,1.0460169067438871,0.9542769139080004,2.550885722053496
20,0.00508991865801172,0.03249164302713411,0.1359703250624497,0.26067947231605215,0.26743562768863244,0.1152013768951305,0.012277475589835968,0.11734393916466992,0.26015804995835884,0.04202730254401079,0.33234201269836744
21,0.001190208129322759,0.1622603044075795,0.055435499291767894,0.15835066718410454,0.2643257366221916,0.099601560673145,0.030955377408171267,0.15416520815745227,0.0901020664231019,0.08741366872585567,0.2610163515453037
22,0.15685398290481484,1.0660943466050077,0.9748690685403414,1.874401034436662,1.527912287385489,0.7811596391847104,0.5375961186175846,0.9709434903786125,1.5145313129724964,1.2007489401765261,2.276576143012647
23,0.33407357990382486,2.413642156378012,3.218711414204268,1.7955972791104953,1.6444676752444833,1.9637324762700465,1.5858091347903236,1.1448389496874314,1.0190298892019325,1.5058700489700245,2.5141987859543824
24,0.4814125549840356,1.7768584161479535,3.0261222015901317,2.509910728096461,2.5845407140657173,1.0281232648640013,0.8897404665337394,1.1461684857205172,2.812525953874874,1.1370098977192344,2.0042248548854187
25,0.07058645756484337,0.12542926474610383,0.23255170183486526,0.6002842148855925,0.5289466299991488,0.30696764704633134,0.22850606789401476,0.5492724060189773,0.4478708548801251,0.3036235321137959,0.34398698614909584
26,0.4428511203870474,2.7592394730642535,1.7038364872360428,4.379603664802743,3.861982719213452,1.8338493721521918,1.5892696836166882,3.1050162493195446,1.555233379447297,2.4216776390869033,1.4556172085068437
27,0.6062752121769329,1.3677138968538582,1.391214746123705,3.892073536077604,3.725182963955331,2.730832643186457,1.3781183900903502,2.792342643433272,1.9027667586501018,1.6284923724505043,4.820381711885856
28,0.1801916575620029,1.404376326194194,0.9839981182980454,1.546234082043795,2.2597692642483778,1.8073811249538758,1.2322032335770534,1.5267777511170875,0.9690288677906922,1.1894791590769067,2.0051804750136726
29,0.31219300536421124,1.9965020319387,1.2369750025422048,1.498891170604756,2.003875607609551,1.7569944133530098,1.2121441219928886,1.2282062169920842,1.478418059655734,1.3525925235629233,3.8074276041375454
30,0.14118674012455865,1.6313910190959113,0.6411312974439904,1.5814221533678954,1.208719711728635,1.540063133480672,0.7565602070156001,2.2990278966625595,0.493530290073852,1.0896824791985367,1.1386538696967223
31,0.047074934591463426,0.36046039038448363,0.2816600334531788,0.7119400962344267,0.5674129741333775,0.5627006184497771,0.42793914987627196,0.8770987055795864,0.13850496910802904,0.29374955838373934,0.5369944225558174
32,0.17432302417056925,1.9299913925112755,1.525948888015526,4.440673862160219,3.3578760553198115,2.719161589987508,1.0618522394145473,3.823927997609121,0.7387088463347063,2.240905492740453,4.202557421626818
33,0.36396616543180793,3.2848412072280886,1.6032242361067777,3.5584336250870416,1.8643792780775132,2.6549363567264184,1.9513640459233714,1.7981930844776095,1.8727548084555854,1.585670004276826,4.176651040848488
34,0.012948954151761265,0.27160650694304717,0.14739598177302804,0.47075755205054215,0.3541693058940202,0.24530184943701014,0.15199741678872541,0.19973613198505752,0.19191834698935073,0.14433078668755972,0.3691155231668204
35,0.004872347420106139,0.31273971348572693,0.08059747673342303,0.37403063910737017,0.5684671937384242,0.22769686385903837,0.07472408865478031,0.26076284418632895,0.18524702165015283,0.11276596258082876,0.25829055983771465
36,0.09795736058798579,0.3098770533281339,0.2070855222309285,0.6269571636343272,0.7417618977372143,0.34310910299535824,0.21273481296169539,0.3820580685552967,0.4114241075325097,0.29137552111967524,0.48874955845555035
37,0.04242300614157316,0.10675627569703897,0.06884716244173598,0.17603762703778936,0.4081695586702539,0.3202144917708954,0.0399486560567283,0.0988047357445818,0.19436745041794606,0.0816201878759812,0.06849981516897405
38,0.11777580962361256,0.12830676685183745,0.1539732961852987,0.266134861661255,0.2858796238651127,0.1636898546071794,0.18171642853053702,0.11266877609635023,0.37702753611764017,0.2365683911224131,0.2549941464443611
39,0.05706512030656342,0.12804734158294398,0.18121802793809727,0.19305665983454334,0.36888767768037684,0.22349981912630776,0.2690894190771379,0.1065561995078901,0.4115523905070593,0.14377088490505874,0.4282064796576514
40,0.44407176114386254,1.207170940158385,1.0346100044219222,1.8103924875734752,2.090271708595484,1.0897371616398752,1.3786852112308883,0.8672578719152136,1.6570786928429426,0.8451665417145946,3.861480814015356
41,0.11276234116225185,0.6575509368498104,0.629426962095451,1.0850719323246316,1.1267852874585471,0.9917706958425735,0.7988372429163462,0.9149208339733514,0.9521352797720365,0.6062528085234378,2.493511675894918
42,0.6423152026615012,3.1736391516472846,1.9909329453467126,4.368571002030221,2.9443655417467633,2.4873727111116484,2.748936849112149,3.207852561272908,3.4258797619946906,2.064383106489099,6.809305881671782
43,0.02806703125526109,0.1786565667373799,0.1816906963711892,0.49882798485880286,0.38486702973129355,0.17693447377792162,0.19709127297317516,0.2848514397359785,0.2552880755043018,0.16052496688279427,0.5759539006464006
44,0.027888156992968923,0.5508422042309815,0.9462753451946635,2.2100358230864448,1.2181382374769927,0.8531021214244896,0.9198475794089483,0.7555483736268263,1.0346178250608162,0.7862789100951796,1.8552848548717316
45,0.0,0.14978648028122565,0.1792167424288999,0.324806205647479,0.24650627245615594,0.09906065800305223,0.13484433934592405,0.17195047139348074,0.08143679746589473,0.05990332803799442,0.2741977246001016
46,0.011209351335380098,0.270452585611349,0.2929190050232055,0.48727483377449754,0.654616409855458,0.2570189609765138,0.1801919496811452,0.22150477794226822,0.1323215173079995,0.21047236673611683,0.4840489952679001
47,0.015975289165357183,0.1927713610708816,0.10169307947841091,0.48968030570230725,0.45608447388315765,0.26051297217816244,0.16181264870793247,0.19628679183479833,0.189668814015303,0.3105881362441781,0.29450731717773726
48,0.07707733923185789,0.2833120243684915,0.2982790030592419,0.6465489346760926,0.9631070296223772,0.39801256216235564,0.14359094646411827,0.49975912324596966,0.1970013126532787,0.4044736093907526,0.3411851309214067
49,0.15300516239073214,1.1967493021759985,1.021892765456317,1.6344650229720403,1.6396741085459323,1.9890346537442047,1.3307311320839332,1.6661060032933972,0.760746851159206,1.234843812296845,2.4223705696168754
50,0.01692108098067532,0.3148648008666219,0.1002305675333546,0.44955635442886704,0.17775417666903515,0.19355683862286965,0.4129358607667055,0.2393628249612088,0.06097805746974642,0.09288352252869728,0.8064112819046805
51,0.7250536142593902,1.9927048216648768,2.5767417940916775,3.930445738854882,4.944011420416268,1.506226922998937,2.2574436853429707,2.9532453245586723,0.8648859360406326,3.7772772839264634,10.934454012254541
52,0.3656664585094773,2.138244162541217,2.583144019328861,3.4318976109446213,6.221208454398605,2.320501522890808,1.60243294173453,1.8934538711080904,1.4885074866993881,2.2354913163282903,6.565543436757412
53,1.1541942154102214,2.70050540852114,3.5360184341029,2.868482030148947,6.336912663000361,2.0621456427845875,4.2120646637901675,2.5839450580801033,3.686331485228165,2.016917086445655,5.808382465881126
54,0.28872277656523965,2.363068433681907,2.6379831656145667,3.1470677150140727,5.8701451520747465,2.559980341891208,4.186958087058853,2.9422621438925343,2.478245547245145,2.194887220109601,4.341024846006768
55,0.04654973232983845,0.2815960156342448,0.29731331392035226,0.5963435668980771,0.8617361914906928,0.35742278299782454,0.7173808166077111,0.31171028201794976,0.4022933525954866,0.34353334549729525,0.9448637061479326
56,0.15705943948766032,1.5766777430035168,1.6111682302183492,4.896734463667128,4.662179354120568,2.7183675309102537,3.3651165756384525,2.5837025914720932,2.1845251090150626,1.7813420950436705,4.697337563753699
57,0.028663918659956267,0.952020542808104,0.4079588257790312,2.3394292367855893,2.2017962130239224,1.0575755385531744,0.24542836127263856,1.4015657999031867,1.80312454379339,0.5050853269657571,0.8779612755867949
58,0.10819957992726129,1.6607652894155316,1.0678171870235367,2.5054900823595756,2.6677640779715612,1.2651442823572192,0.5728328687729464,1.3995804623883872,1.1470741640140008,1.024770108565422,1.6401339340996612
59,0.09006219257068232,0.17040609897129155,0.12276067874141282,0.1769012127606238,0.4976926768342332,0.12550660340399775,0.0996279499133525,0.3217550267997553,0.25524979176825663,0.10093676921172337,0.6389311290659463
60,0.005098945705438588,0.09362654452014833,0.262901161529428,1.1670421303540135,0.6354974528192716,0.2696222443206301,0.16432168304796532,0.4264393128102594,0.0865953928691054,0.2531710236703465,1.3742175279500068
61,0.14887479355669453,0.7939952831264412,1.0145261472294411,2.518328845916909,1.7820111480434542,1.82690451341034,0.9388965597432897,2.0092149571615923,1.1337417620151928,1.42493634818545,4.803575463807485
62,0.051783289589421064,0.3624348257782725,0.23753340320859184,0.530132554843751,0.29784364991653944,0.23390083618056987,0.3185729519899668,0.18815427808643292,0.27465843006305724,0.24737047873877224,0.13394981230003966
63,0.07344715104136611,1.0223258625267078,1.2367033650920887,4.031788614595163,4.673262845207724,2.1086088982969446,1.6880552003826035,4.5364783368121255,1.5304078846412823,1.4977002479597328,2.642670725695238
64,0.4204067996090402,0.5733575383151714,0.38573349717441247,0.520106466288726,0.7737697389846917,0.5250757154589419,0.3365216697361211,0.5249861559619001,0.3785873945651909,0.5590428543861856,1.947720607852333
65,1.0920803044232208,1.3081802572738266,1.896760039457565,3.9514063777763018,4.820510470746508,3.1201784434492703,3.3497388791145184,3.1263691487907,2.6090434461148804,2.935559826845328,8.728151261627639
66,1.8771076207222344,1.4628076758912438,2.6637253452962235,4.079109587763177,2.455434520302073,3.1393785148643527,2.7522776391698582,2.004996876359099,2.9737535372829482,1.7749039828611504,7.872306463516038
67,0.4066481280247789,1.4118779453788333,2.179267569536611,3.9830926204700465,2.6306581121032533,1.545859389547161,0.6236536593338887,1.6541260559806954,1.3837771014999372,0.8073106102492447,3.1626346293670387
68,0.40789159085871163,1.953388435231093,2.9801611729756647,5.103631478019096,1.9165012624916415,3.3277172464332665,2.672766135120259,2.3268207142037274,2.8419934628593837,2.3320071103338122,8.442258266550569
69,0.02481187545411536,0.17733272790188584,0.28120155090685467,0.4272865102667207,0.3289222395502542,0.15789902621142474,0.20928204768996037,0.4957251384971104,0.11256832061787492,0.3321702644362799,0.6801341412267607
70,0.016536224555024317,0.5498464568415379,0.24426317376278478,0.6945829417131495,0.3319595197836492,0.5548030940352935,0.663252423956362,0.7532941890653001,0.2465110293106421,0.38415928352542456,1.1199635655549323
71,0.03698323989814217,1.9010662374556357,1.6599425107976973,3.455707742459404,2.445482955302374,4.203443447542793,1.9686338565967045,2.0261289781371636,0.6197782732730553,1.706226691269092,3.154534071377515
72,0.005474118313894351,0.2775319910482428,0.5128140266820591,1.4226725491547847,1.2905049359030376,0.7067500541854226,0.020843444664511823,1.0094277352200016,0.27280513222400393,1.3003499629597495,1.2812222619141869
73,0.14313249716939191,0.4332546902819603,0.226170128096259,0.4648811833497114,1.0104698363656839,0.6943233740153828,0.8927614045500585,0.35348754733726917,0.3135923624650133,0.6279482583773455,0.5896519817853891
74,0.6864344280850733,2.6203925402629467,1.5647310959265044,7.652762794628466,5.156782791019487,1.97712736244361,6.133804832055272,2.987174626704076,1.645717094299028,1.393255876846523,0.8470772861187076
