,ld,fix,rexp,sexp,ndev,entrophy,age
0,0.05880221646094739,0.0,0.03418197207626015,0.02568553450183516,0.0726788143416124,0.019255863142192922,0.03600983304505546
1,0.08162194009200327,0.0,0.01715669139465073,0.019841625561821577,0.07234656919923028,0.03956843539652863,0.05334242648637943
2,0.09873564878880564,0.0,0.014552931002413758,0.024761826044873012,0.05571504411415101,0.05253193269200982,0.052814766698979325
3,0.10686651641324516,0.0,0.011204902901719103,0.026341418007177004,0.04996478546001691,0.07443872685992237,0.05524307001344903
4,0.09379620584275694,0.0,0.014168151706366308,0.036909489427127885,0.043915679129133384,0.10204252661374529,0.033308640006600235
5,0.06581650482668461,0.0,0.018048153705952533,0.050421915838436845,0.06928214131647446,0.07396326730893782,0.028062332305745223
6,0.09838991957501124,0.0,0.013195004347746092,0.05486521603771716,0.058639311801431504,0.07006198832876243,0.03123796271734741
7,0.10614322918104865,0.0,0.02627129065560374,0.03790068257597429,0.05245298151743352,0.04986288909528588,0.0610040969448796
8,0.07624143885129825,0.0,0.0310793236562029,0.04264692052023707,0.0445455562782813,0.05907883507275475,0.040107930050871196
9,0.08943220113057553,0.0,0.013978310932937079,0.044340218145079865,0.040943724111872734,0.06986650374114388,0.015605319479378918
10,0.11542459865754981,0.0,0.020107797587747347,0.040072265300388384,0.05676040363590285,0.08962556782887865,0.03469083543995939
11,0.09391997357375483,0.0,0.01384941549667596,0.03014074337954753,0.04271391982343639,0.039128234431326216,0.03776587265475663
12,0.07531028506626852,0.0,0.014862203009140084,0.03648868658431819,0.05974328590781129,0.02688647616125975,0.054167694951580664
13,0.0818109461871502,0.0,0.031638397829589694,0.05991530360701189,0.030056452930085072,0.05095157041771596,0.02901676769136334
14,0.07840546945444857,0.0,0.04580541834698757,0.061338214763312075,0.029497118583045337,0.12091693412283834,0.017957695041328773
15,0.14352997933633213,0.0,0.030472122885040667,0.05795770677351322,0.04271184208325839,0.0856987704261187,0.022359737899967713
16,0.09648170489594105,0.0,0.03050007490920904,0.04749412033157584,0.04505969190172484,0.05798301577419819,0.012055889970197489
17,0.09477286666981312,0.0,0.047708229152209555,0.05262853837067163,0.028203132325035216,0.0313449587638879,0.026102282160568785
18,0.1124451843787965,0.0,0.027682869522577258,0.04553102310373677,0.051688689808173205,0.0545209670039255,0.02713591376171082
19,0.0931242668009031,0.0,0.01403958449023702,0.039967564770996285,0.06021155665091004,0.04498094557437559,0.03829674322130403
20,0.11854585682288513,0.0,0.03322648804551692,0.05958338424403099,0.03833456338462054,0.045821060201108134,0.036571216028637575
21,0.1071509632459901,0.0,0.035776294382828554,0.031973445689866035,0.04215883214478347,0.028169337369623546,0.02624313556069739
22,0.10306055279357772,0.0,0.02267037465827933,0.03153216391775866,0.09094328284412234,0.06649941435005848,0.02552272226675852
23,0.09129601378770913,0.0,0.05306785269150121,0.020990087238051118,0.020931280890258256,0.028707200774912702,0.0407822251666962
24,0.10807321970185108,0.0,0.061889150298114,0.0362719411178059,0.03937978170497269,0.026153250021507875,0.03333566182297816
25,0.10711008266706923,0.0,0.018176097219063936,0.029974414570093116,0.028877429781822277,0.042147606381276584,0.05358424743073668
26,0.11672345100814674,0.0,0.014895621094107036,0.03025345929689042,0.057643445344207685,0.05711524834272701,0.044679810469551696
27,0.11756689635279001,0.0,0.020955307637280686,0.06905329079686195,0.05430279017195725,0.049978284111267854,0.02349301257387516
28,0.06826547243383731,0.0,0.019478608151469838,0.05069589220616204,0.03237050828780139,0.021504016204142107,0.024061479538934397
29,0.08180990165966517,0.0,0.014249425381380016,0.04045700300078666,0.0218869111325016,0.04869851672158366,0.02908043360587553
30,0.09272004437634031,0.0,0.026351184882099532,0.05841531455293843,0.04250385276770787,0.032483679375808636,0.02809930709428926
31,0.09317656030054428,0.0,0.011161983617006934,0.030746293998148464,0.04954308188561351,0.01939343127788626,0.03067247822844384
32,0.09974298764764195,0.0,0.025159474956120913,0.03387018384009388,0.04726733961725878,0.017321620071378982,0.033804541849910434
33,0.1150658180012525,0.0,0.028349893660118773,0.04753974931793179,0.05143644842935643,0.04837949439540002,0.05184720170930654
34,0.11052243851317714,0.0,0.025437457300067717,0.06732324999861074,0.070960935488791,0.04981625827664894,0.05696029367941698
35,0.10438561985234175,0.0,0.04118410467805779,0.055444513091198876,0.04384045454465701,0.041886681429016734,0.02961908380048331
36,0.06072124906165348,0.0,0.03751543661517721,0.06233749780199548,0.066400495701384,0.05208243560783702,0.03778572177407733
37,0.053895976956687325,0.0,0.04264327783787777,0.027277473552776044,0.05150392462049006,0.04177868390107372,0.020225987273523927
38,0.10262467486122304,0.0,0.06209201027592367,0.03184558728031575,0.03982918598646089,0.016427712618871097,0.04976355684944931
