,age,ld,rexp,sexp,ndev,entrophy,fix
0,0.4121985959447978,0.8159887988769796,0.461074972089155,0.19901041214611478,1.476211319478734,0.1914214613938108,0.0
1,0.0,0.4210117416660686,0.0,0.0,0.0,0.0,0.0
2,0.0,0.5379070157676683,0.0,0.0,0.0,0.0,0.0
3,0.0,0.7009156637763078,0.08868849261291782,0.00231353346113187,0.5541084032460446,0.22922416512836735,0.0
4,0.10674437662198678,0.6082728536034557,0.03742244799987642,0.28744952948411484,0.5028992626289888,0.35899685318228863,0.0
5,0.0048256690605127835,0.2270020010359101,0.06770286427336167,0.31194714914377175,0.05914034874709631,0.025805433441182486,0.0
6,0.08367692345939204,0.6432063567126874,0.04767668800494699,0.19670108975544698,0.6582342850668546,0.43503833816886334,0.0
7,0.011772159107819199,0.7108022927300854,0.0,0.11004250457572182,0.5596478868054706,0.10786174398226289,0.0
8,0.12414733715274825,0.5780285085559951,0.143433888304502,0.29412444820757033,0.5568704075411376,0.09557798559644398,0.0
9,0.030868172403581695,0.7078138426615963,0.031084966390975008,0.11037722508390979,0.41711098288464593,0.12521073258002258,0.0
10,0.09559766507742383,0.8943320193031965,0.013198673086015895,0.16700406825277936,0.668236727058928,0.28844238012857026,0.0
11,0.0,0.5691759654579421,0.0,0.0,0.0,0.0,0.0
12,0.0507500475233084,0.6913764869198148,0.24445535784660033,0.1105466197375202,1.2153873418474759,0.11265694109804572,0.0
13,0.037445746712484934,0.6031607697303831,0.06244785423842532,0.11868267945200499,0.4708454290561557,0.09130223535257534,0.0
14,0.0,0.5102501640144816,0.0,0.0,0.0,0.0,0.0
15,0.011421613644623407,0.5996031476086228,0.03267873697718654,0.10173464936512445,0.0436279266485478,0.07678610364582715,0.0
16,0.08200853884953631,0.7075989755506216,0.13651766121330813,0.2970511455875783,0.10605786678668412,0.28662078151140835,0.0
17,0.0,0.38475677425016647,0.0,0.19342281743214024,0.0,0.0,0.0
18,0.0,0.5364693959951475,0.0,0.031796282251898234,0.0,0.0,0.0
19,0.0,0.6936134760481402,0.0,0.09350077007880686,0.04350047770204607,0.0,0.0
20,0.0010875178995264434,0.6989097933428776,0.044065868856305646,0.11846058513472064,0.43536683196811404,0.08910935942790281,0.0
21,0.01723039985298745,0.6549318525164182,0.016089776964747234,0.03376519862050742,0.6557037544033556,0.13420664115897307,0.0
22,0.07414516034039643,0.5863569484253007,0.12653414793169795,0.040580081902270915,0.8634556583380028,0.2123723440094095,0.0
23,0.025069969460496996,0.6147918425581682,0.016415838028845543,0.0521411332591316,0.9196219679492801,0.11117868651400535,0.0
24,0.0,0.6518054636905533,0.0,0.09240771306178511,0.0,0.0,0.0
25,0.04594211647978765,0.806689059497448,0.03662006785588431,0.18219613844470026,0.3562683601955308,0.09811384500746988,0.0
26,0.010484599138985575,0.7804389750858074,0.02099319145946334,0.09667281568487099,0.0,0.0,0.0
