,exp,age,ld,lt,nuc,ndev,fix,ns,la,entrophy,sexp,nd
0,0.006851914893617109,0.08502163120567378,0.010699148936170251,0.04919886524822689,0.05741255319148941,0.03861482269503543,0.015272978723404239,0.13625326241134703,0.006352127659574534,0.0414171631205674,0.021137517730496422,0.08143141843971637
1,0.05680941422594143,0.04999476987447695,0.021035355648535585,0.051183891213388996,0.06018650627615062,0.012689853556485454,0.005925941422594196,0.12407677824267759,0.07887353556485345,0.01950188284518829,0.013139330543933098,0.06557625523012543
2,0.007136631114380343,0.04858026848105924,0.019244942993747634,0.02604385803604259,0.049024641412284055,0.011028411180581158,0.012016550202280327,0.051605369621184255,0.06641347922030147,0.01226563074659811,0.019728944464876736,0.08047305994851052
3,0.006835773392743537,0.029112110120942145,0.015862428389560725,0.015361791852323298,0.060958147676639034,0.010194859961807865,0.0,0.05467735518777856,0.07506627943984721,0.019340308720560105,0.019783975175047677,0.08309802673456396
4,0.026123600895426823,0.049273425007994975,0.010619123760793136,0.032172049888071506,0.05996258394627451,0.0475810681164054,0.01777094659417968,0.06249184521905956,0.010751279181323998,0.04530468500159893,0.05050119923249111,0.08070706747681493
5,0.014463723948092845,0.030384191899331597,0.014427152968934345,0.04551789225324419,0.07893649233189153,0.03434201730239877,0.025836610302791954,0.10071804954777823,0.016776936688950035,0.03769062131340934,0.005026936688950095,0.06828322847031082
6,0.05838935281837154,0.016705984690327136,0.06269502435629798,0.017824634655532415,0.035302713987473915,0.02449547668754353,0.018945894224077987,0.04328409881697979,0.0053183716075156685,0.021674669450243603,0.012186151704940848,0.058669276270006995
7,0.025161995177817947,0.1127055455093429,0.006589963833634745,0.022936256781193556,0.04195765521398427,0.029250452079565926,0.012435955394816211,0.08268746232670275,0.05245539481615436,0.04850934297769736,0.005231163351416519,0.09991003616636515
8,0.050480094599921185,0.06009184075679943,0.013976645644462106,0.025801734331888003,0.023362337406385485,0.021565825778478508,0.009604158454868058,0.0406667323610565,0.00629148600709501,0.018696294836420945,0.019223295230587276,0.10401231769806872
9,0.03366494688922602,0.006777162367223128,0.007945371775417348,0.0586533383915023,0.0602989377845219,0.03508717754172979,0.06934339908952966,0.0637036418816386,0.012057890743550813,0.019098861911987824,0.05683998482549301,0.09595068285280756
10,0.023740490963042763,0.10224608848125143,0.009554558942541206,0.08149763960075514,0.0299023469112489,0.0322883733477206,0.003948678176423041,0.06364411923388182,0.010829983814405192,0.012503034799028869,0.006151807391421701,0.11251726463447533
11,0.043388990346986754,0.11197397599791284,0.0418349856509261,0.08410800939212089,0.057099269501695624,0.02209620401774061,0.007677211061831565,0.050275306548395536,0.01359718236368375,0.03263064179493862,0.0069067310200887815,0.06360337855465677
12,0.033289473684210445,0.07412574850299398,0.011055861960289957,0.034524030885597114,0.033310274188465154,0.015849038764576065,0.013553813425780046,0.0957138354869206,0.012559407500787857,0.029467617396785308,0.0055802080050426,0.07416750709108116
13,0.03593349653202771,0.04202325581395348,0.07432435740514064,0.02779589963280289,0.02397715218278253,0.013252957976336275,0.013535087719298343,0.05169685842513277,0.006486128110975154,0.01912566299469606,0.0020361077111383206,0.07368268053855578
