,entrophy,rexp,ns,fix,nuc,ld,ndev,sexp,age
0,0.013301739926739923,0.02637208104395605,1.0946271933747882e-20,0.01313787774725274,0.06530746336996338,0.06036475503663,0.012744734432234433,0.05191970009157511,0.03167548076923075
1,0.026171080939262726,0.04810983208710475,9.01679128951972e-05,0.015621789321789328,0.1199174931129478,0.2181570575888757,0.019436153745244662,0.13479565787747586,0.03563038829857012
2,0.024131528304537173,0.019716076696165197,0.00017730018260992544,0.006796101980615257,0.12166964461300747,0.2111821744627054,0.015911658940862498,0.08811732687175158,0.06035736760781013
3,0.04554089285714286,0.020014255952380964,3.738095238095769e-05,0.01677247023809524,0.0984693452380952,0.0779307738095238,0.01912095238095239,0.07546982142857141,0.053105892857142865
4,0.040778164924506366,0.024642784552845545,9.581967248783476e-18,0.022297909407665524,0.059936701509872264,0.15010104529616722,0.008014300232288038,0.09265614111498259,0.053068162020905925
5,0.03465982321072142,0.019736099230111194,5.972850291536911e-20,0.025904619332763053,0.08063287710293704,0.1367127174222982,0.014111776447105798,0.08555617336755057,0.06823467351012259
6,0.05468477173710354,0.012121751512993955,0.0,0.01666666666666667,0.14649765210462964,0.1931699130346335,0.023032260251911376,0.07188119818949294,0.10761752191086471
7,0.06319811875367434,0.0018812463256907806,0.0,0.02898295120517342,0.05226337448559669,0.07736625514403289,0.05925925925925927,0.015402704291593187,0.1372721928277483
8,0.059797505007834026,0.03091767319172566,0.0,0.017462961861129295,0.06621050752662581,0.116935403899169,0.021384938815176214,0.1081840899625156,0.07764026893556254
9,0.021530771517764263,0.009330558446063134,0.0,0.011655765323819437,0.05836368366285119,0.2975007432733759,0.0012425053267925285,0.1518693325405084,0.08122367573460183
10,0.04826890756302522,0.09464887131323116,0.0,0.00393738671939364,0.2019713297083539,0.09681001812489709,3.624979403526779e-05,0.022941506014170377,0.1751201186356895
11,0.015529243767477824,0.20016610142599317,0.0,0.0014929295333293716,0.07220156284087975,0.18587047063723436,0.0006971301640189683,0.008365066143075306,0.18139019456178962
12,0.047555157151116724,0.09553131118787683,1.3846983543958892e-05,0.007281084048760814,0.08513708513708514,0.09346592427400509,0.0007460366046224629,0.001086137954824823,0.09691528075366458
13,0.03880891642371237,0.04400510204081633,6.0738581146748705e-05,0.006738945578231292,0.21503279883381923,0.1384748542274052,0.002335398445092323,0.008494290573372207,0.06630830903790091
14,0.03281250000000003,0.028645833333333356,0.0,0.0,0.19791666666666666,0.16822916666666665,0.0,6.938893903907228e-18,0.18385416666666668
15,0.02962962962962963,0.0028806584362139984,0.0,0.0,0.06995884773662557,0.08312757201646091,0.0,5.782411586589357e-18,0.29094650205761313
16,0.07127552986512523,0.03418235617946597,1.713164773818714e-17,0.003737269474263693,0.15647729149463252,0.22324993118634737,5.294416157894532e-18,0.0024121937792458015,0.11809399944949077
