,entrophy,rexp,age,nuc,ndev,fix,sexp,ld,ns
0,0.021086681547619036,0.08043681318681309,0.025220438415750904,0.23335182005494487,0.17542530906593384,0.08937188072344324,0.04092633928571424,0.01151347870879121,0.0007114239926739928
1,0.03034439197166471,0.04068860684769774,0.011942017578381203,0.05170112816476457,0.08233972845336485,0.15985296471205548,0.031142607897153354,0.03702309458218552,0.0033430801521710687
2,0.0521667790420003,0.02668541930046357,0.021073205506391343,0.053011146228402854,0.0760293861497402,0.06775948869223204,0.02822486304256216,0.046117474364377055,0.004647899985953087
3,0.11373593253968242,0.016144444444444447,0.021211626984126992,0.10499358134920626,0.037125575396825414,0.051327331349206355,0.017424117063492058,0.09429444444444451,0.0668631646825397
4,0.015705332946186066,0.02753231465350305,0.006275297619047535,0.011720782520325157,0.09426938153310101,0.007414343786295011,0.014788666279519918,0.014802252710027079,0.08116124661246597
5,0.007710626366315048,0.045378504894971014,0.0060038969679688265,0.00336374869309002,0.0058956848208345245,0.0030765374013877003,0.017941806862465548,0.007595428191236581,0.009736503184107974
6,0.09289359033040054,0.003310786756852971,0.09335808371052229,0.053392157859939976,0.00952380952380952,0.012197189306480867,0.020556374917357463,0.11883317228635847,0.0
7,0.04973544973544975,0.008171663727219293,0.12433862433862429,0.026278659611992945,0.007348618459729572,0.00123456790123457,0.001293356848912406,0.03203997648442093,0.0
8,0.15849745145871755,0.11355387636104,0.05017849705479861,0.09336090121179665,0.03016104400944049,0.022958687848317165,0.06343785327542097,0.10980841316118282,0.0
9,0.0005562162430008353,0.30402978048659673,0.0012474604826321898,0.0010182845250483262,0.025831227392101457,0.00016475893166840427,0.0017349239383578593,0.0009235171696149845,0.0
10,0.0147489711934156,0.07523574368018807,0.2675637860082304,0.014487948265726027,0.07773544973544974,0.015308641975308651,0.015510875955320403,0.03217166372721929,0.0
11,0.018865051903114143,0.04689998352282087,0.0025783489866534836,0.008892404020431701,0.14195188663700775,0.013524139067391673,0.00010874938210578347,0.0037732740154885493,0.0
12,0.005565141508498442,0.027321701275262244,0.002546062156641083,0.0011565121675492357,0.06593383709168793,0.010541738561313727,0.00023155034608595632,0.0019880109478193626,0.0
13,0.013054142515421915,0.43155929990946823,0.02344067579757817,0.009803745325630843,0.023105756944140774,0.010091778778647469,0.0009316347700186054,0.012126394617977102,0.00323655020624717
14,0.002248339812115339,0.3104227405247816,0.007376700680272089,0.02314747327502432,0.08614350502105629,0.002041828636216389,0.0004312439261418847,0.003952057013281502,0.027640103660511832
15,0.07916666666666669,0.08697916666666666,0.11822916666666664,0.22916666666666669,0.0,0.0,8.239936510889834e-18,0.008854166666666665,0.0
16,0.30000000000000004,0.059259259259259234,0.08600823045267486,0.028395061728395066,0.0,0.0,2.5057116875220546e-18,0.05308641975308642,0.0
17,0.00042981007431874493,0.012622350674373778,0.0006026699697219928,0.000528901734104047,1.0384526010453647e-18,0.017238232865400445,0.07221483622350668,0.01888095238095237,0.0
18,0.002402255639097732,0.08998955722639956,0.031206488443330533,0.00038693957115009883,2.156991690523793e-18,0.014852408799777221,0.0951604010025064,0.006227791701475904,0.0
19,0.02054894179894174,0.1181480906372211,0.010290142627099139,0.0191486657464918,0.15555561306648263,0.0006211755233494341,0.14526035196687379,0.012152806533241321,0.0
20,0.00631454081632652,0.061226388888888816,0.013042800453514726,0.004853316326530616,0.23758562925170043,0.00010195578231293798,0.017956179138322002,0.004864143990929709,0.20294472789115664
21,0.011276764241049952,0.053065965780251495,0.02774381570810147,0.005641654641654648,0.2666250085892943,0.00035700542843400385,0.04280136397993546,0.0063490860990860955,0.09217018827733127
22,0.009134826472962062,0.044942534301856275,0.0180278450363196,0.0072661420500403475,0.16990349744417516,0.014655447941888628,0.011891902071563093,0.009243368307775075,0.004289938122141514
23,0.00615148833314299,0.018025484374405258,0.005413326481671802,0.003970157207567276,0.12841752312435747,0.003407883217235737,0.007437621331506194,0.005316013855582199,0.0018872045220966079
24,0.06267035200571792,0.2303396319128031,0.06720217993388719,0.03068471366032342,0.04145402632597756,0.05579547485035291,0.03759323535543041,0.05224743887548778,0.08293078263200218
25,0.12930538341668496,0.06500200224686531,0.009865677321156776,0.07062270783503657,0.02355253859534683,0.1453836431833007,0.09770899470899473,0.12834454953975505,0.12736757990867567
26,0.12060863017122897,0.06607877140357439,0.0405149356330458,0.028803630796150486,0.04111171103612044,0.0947521184851896,0.06739940007499068,0.13696023622047224,0.12151463567054145
27,0.07981240686750901,0.026083495302882957,0.05187078069322965,0.10655798509880146,0.053138554151819506,0.06977005722924108,0.08279398013173501,0.0668204621531152,0.05753556311413456
28,0.10582661951619499,0.023736989691325327,0.04473031248169632,0.12410501230012308,0.0546991741345985,0.010198471270426989,0.08208766766239088,0.08261743688865468,0.05660786036431786
29,0.1413331371009941,0.017590986394557806,0.028181972789115696,0.11076953601953601,0.06122293083900228,0.04967334946799232,0.038892704517704546,0.10165471829757557,0.03745484475841616
30,0.05530254995079775,0.10287487699482324,0.0542274740084713,0.05611337868480728,0.07542538399007404,0.01648971034954864,0.05033812518718183,0.05592784409361231,0.041198016942626106
31,0.05298354066823018,0.12081625369633921,0.04811581013561736,0.048028950409571426,0.03424545392746681,0.03072093912511471,0.04356768124808816,0.05424696645253393,0.05573083001937389
32,0.05833880419637735,0.12756768570882168,0.03462373302734746,0.043629982515094486,0.028956663388246914,0.02601998470070753,0.05689929787175914,0.053444307843619414,0.09406560254623936
33,0.14140618891234671,0.08984190189485756,0.07209953215002482,0.03914628456746685,0.031137005760158466,0.06347328433289028,0.07545255688482291,0.09608724294315428,0.03941720098000883
34,0.03408777885027871,0.11207882882882884,0.026847098884598918,0.02756191012441012,0.04551935864435871,0.01212139639639637,0.047092042042042086,0.025185247747747705,0.0596826254826255
35,0.04554026356129155,0.062227105276170286,0.030839106462938227,0.08130235375562472,0.06343875784997273,0.0029551253523216105,0.14925449982692965,0.043142214310438624,0.05767138901251054
36,0.09599532602156519,0.09944000185108075,0.07330246656485728,0.11261605118237766,0.03583003609607111,0.01222364524040911,0.0877632930723311,0.06842735665694846,0.025129691332315237
37,0.13175292272597638,0.052064537591483544,0.039073139435414836,0.07336972483604227,0.04499536641003713,0.008750106928999158,0.08541686864366514,0.10917200123562386,0.03728640338370884
38,0.06823363357688764,0.04948042118081814,0.05723055765516084,0.06678024481397506,0.05926542160073912,0.033502656000671864,0.12164250020996048,0.07549868774670357,0.07969969345762984
