,entrophy,age,fix,rexp
0,0.2797696811341753,0.1411670779503556,0.10514346542797692,0.029418880340639685
1,0.24807017543859639,0.25055137844611536,0.033659147869674215,0.02260651629072681
2,0.03767129629629626,0.439115740740741,0.03557870370370373,0.010884259259259252
3,0.2707698541328998,0.09185575364667788,0.21126958400864446,0.04597784981091303
4,0.2063684719535796,0.15456963249516403,0.1479061895551258,0.015182140554480934
5,0.15874381466486787,0.2214226270805218,0.17036999550157433,0.02595254161043621
6,0.1564788557213936,0.21352860696517395,0.1347350746268651,0.02776492537313446
7,0.22663128096249036,0.10100495399858465,0.16897381457891048,0.039999999999999925
8,0.261486972147349,0.16310422282120446,0.10008535489667592,0.029442946990116885
9,0.27495,0.15419761904761897,0.11076904761904777,0.03400238095238088
10,0.18271887159533085,0.21781614785992315,0.09086089494163434,0.02486867704280139
11,0.16757254677357689,0.24816819396716516,0.03395284459717448,0.06917048491790714
12,0.14498124330117906,0.2535896748838873,0.03913272597356193,0.07846105752054315
13,0.1883051470588244,0.19081740196078323,0.04725367647058799,0.09722916666666613
14,0.231105468750001,0.15042317708333394,0.12016536458333349,0.053667968749999885
15,0.24151748251748323,0.13455710955710984,0.10186013986014048,0.17439393939393913
16,0.1827487417731326,0.17768292682926845,0.13480255516840803,0.0389121176926051
17,0.2205672748004546,0.0900313568985182,0.15376187761307472,0.1029066894716835
18,0.14730221900627127,0.13039917993246564,0.14738904968644587,0.12816570188133153
19,0.20060521415269938,0.1945600558659229,0.090702979515829,0.04296322160148947
20,0.1936247026843364,0.10815239551478145,0.11118671423717319,0.11818637444784309
21,0.1358019179894184,0.1402893518518521,0.02352182539682514,0.1939120370370377
22,0.16667456972251574,0.1178336845802606,0.0738926940639267,0.19346592904812018
23,0.15625231053604582,0.12050831792976048,0.10182994454713448,0.15913894023413533
24,0.2062779297765603,0.09224920200638337,0.11726060191518513,0.14353055175558452
25,0.2784985152190026,0.09457126948775103,0.12525241276911667,0.058704528582033955
26,0.259339080459771,0.10638793103448205,0.08735201149425253,0.16998994252873603
27,0.27902040816326573,0.09961360544217589,0.12425170068027348,0.06602176870748265
28,0.2602777777777773,0.12273444160272798,0.1092064506962203,0.06588164251207712
29,0.207889350569408,0.08311557402277617,0.11597183748845707,0.18195367805478757
30,0.17543872793872914,0.10044372294372358,0.12709040959040976,0.15292457542457472
31,0.18736241610738327,0.09695525727069386,0.103409395973155,0.16571812080536896
32,0.27371272808188457,0.12233756119270067,0.11050178015131244,0.05323653760569634
33,0.33337017124651497,0.08792413381123103,0.06776483472720064,0.04574970131421747
34,0.23054153240243447,0.09915950590762564,0.10197726459004684,0.1436868958109575
35,0.2282175680452461,0.08769971721456275,0.09658094733121192,0.1637301166489922
36,0.23485766758494242,0.11503213957759427,0.1498415977961432,0.18388659320477604
37,0.23374890924956346,0.09300719895287925,0.09874018324607317,0.17095004363001745
38,0.26393217054263396,0.15629457364341018,0.10150193798449607,0.045523255813953445
39,0.2708077050264556,0.07306795634920643,0.12515624999999883,0.14735201719576738
40,0.21999706055261578,0.1720532039976496,0.10307760141093558,0.05014844209288709
41,0.2408145956607512,0.16650690335305776,0.05415779092702207,0.07487573964496977
42,0.12479935992122002,0.08932914820285524,0.15907311669128477,0.2072119645494828
43,0.18085756596661248,0.07698572967151326,0.08113489499192288,0.18018443726440445
44,0.1982651515151506,0.10130151515151539,0.035240909090909135,0.21626212121212143
45,0.20040449134199198,0.07586174242424268,0.18410849567099666,0.16548295454545514
46,0.17786220472440825,0.06319816272965889,0.16769685039370053,0.18827952755905614
47,0.11667588204318033,0.2272709320695095,0.11602027382832995,0.050217219589257275
48,0.17000165672630863,0.17793406229290865,0.07520377733598381,0.1058167660702454
49,0.13460253841015413,0.23330995323981227,0.02449565798263189,0.11742150968603832
50,0.21907722122838474,0.11298598688133522,0.042977042337507404,0.20611955873583682
51,0.19819535221496012,0.10881626724764028,0.06424473493100938,0.2061002178649242
52,0.22626319056486596,0.17996275605214127,0.0913687150837992,0.0744816883923032
53,0.2043268608414243,0.11989967637540526,0.048184466019417296,0.1831585760517793
54,0.2833827493261447,0.11552111410602003,0.13179694519317123,0.023041329739442944
