,ld,exp,lt,ndev,rexp,ns,la,nuc,entrophy,age
0,0.019543050094655616,0.010607725353138194,0.036982798165137644,0.0006037935051696506,0.012807903742536772,0.0004925367700597057,0.027561853793505176,0.03518417795252659,0.007500418668996651,0.009653160040774718
1,0.061596432424102385,0.001394334001130125,0.03291007859454458,5.560692453900247e-06,0.022651499974315516,0.0038078800020547596,0.2806296424718749,0.03150603585555045,0.01588901731134741,0.07610897929829963
2,0.087563619160594,0.03167344517878312,0.1059529317064903,0.012038877591368704,0.06084597243405066,0.010495495113822516,0.33311301756764283,0.09295639157204993,0.06752647856295536,0.05182775518273744
3,0.023067153380689286,0.007994862463094495,0.013889846239293756,0.0002657853196527235,0.01602098862872342,0.0006191280072495543,0.034657327019205555,0.011512153234528913,0.005707080008184981,0.010667426700575858
4,0.05400377886002878,0.0371003878066378,0.06711646825396823,0.01360194805194804,0.19499695165945155,0.05207345779220779,0.1635397727272727,0.10540238997113989,0.04803884379509372,0.1316244137806638
5,0.09915787290525972,0.04973078093025826,0.07291040318566447,0.08672099164869203,0.06425728665449917,0.09996081522039715,0.11080652342237714,0.08478643327249602,0.01882181571815719,0.09155514075548916
6,0.1395136172524564,0.03707648337112624,0.03480450444066518,0.001733323885109596,0.037981398809523816,0.0012164824263038551,0.10318439389644751,0.07962078373015868,0.010785159202569927,0.06364266817838247
7,0.044251448184637825,0.025547505017332578,0.06181222632731252,0.06215268655354868,0.15496922322568876,0.013919380587484041,0.05473973727422004,0.058594599525633964,0.03414725871191389,0.10180992291552632
8,0.05798095015159609,0.025690420456572112,0.06834529382914209,0.06384777956126272,0.04762983770287138,0.033886860174781534,0.1325166755840912,0.11126855939004815,0.0346919698591047,0.09162867843766721
9,0.11599149659863942,0.010453874498517335,0.03850085034013603,0.003743851386708531,0.03360576923076925,0.00020706872492586942,0.282627725449154,0.03777469256933545,0.005149529042386184,0.17556355747427171
10,0.06608818981161992,0.004846905912123297,0.04244043145975513,0.023207218260358334,0.03199260665081922,0.012173197351941301,0.3741811082994647,0.0007664800756588227,0.03775219180533191,0.08034741712036389
11,0.06931359056625006,0.04179940616908695,0.0482520404142745,0.0035827352808735836,0.022696829618372154,0.008083621805696264,0.1859847883597884,0.06045171957671958,0.03405721603062028,0.044049765000562936
12,0.07028454148190984,0.045217659533448966,0.03704612492770387,0.0029313508129297588,0.017526701368806637,0.013707040035987392,0.14284252297410183,0.07828984319773792,0.04984122164385322,0.022334618597776513
13,0.012610769020251954,0.006306239737274207,0.007934569421638381,0.006249589490968812,0.0024804552089034825,0.009614554825761703,0.4726147600802777,0.017561758803138112,0.01946355592045246,0.001976692209450831
14,0.06438934384794247,0.028850318471337573,0.05287336973005763,0.014587225760792636,0.025795318976847656,0.007509882721666162,0.15874120412496207,0.08251592356687895,0.028907820240622786,0.06806940653118994
15,0.06495582706766914,0.02278901420217207,0.0669273391812866,0.006157769423558895,0.03785378028404346,0.005117961570593151,0.09017232664995828,0.06938949456975772,0.019725710108604837,0.06590217209690895
16,0.050984164186507905,0.1492316840277778,0.07816137152777769,0.020244419642857146,0.15145875496031752,0.03495349702380951,0.08512395833333335,0.06082982390873012,0.07230582837301588,0.10907219742063486
17,0.03017609126984126,0.11305388007054662,0.04240402336860668,0.026251311728395066,0.12899580026455024,0.07018155864197534,0.07132203483245146,0.04632879188712525,0.06285379188712524,0.05201369047619046
18,0.12802010692701057,0.03911700537955755,0.13993011556086862,0.03318597662216907,0.07085025237431096,0.022571710832171094,0.08390891279803411,0.09290464567975021,0.08495296207743905,0.052547585840472845
19,0.04499391257375547,0.02372554641402807,0.0794830050693925,0.02897758248150919,0.12292177761156826,0.031885959444859974,0.06463687359760656,0.0705521898113521,0.036881035485747504,0.16292545499875338
20,0.0650817941317941,0.035554785954786,0.09986286676286671,0.07943443963443966,0.07054189514189518,0.02917823472823474,0.06752686387686388,0.08171380471380467,0.025095214045214042,0.16649932659932662
21,0.021176573426573347,0.05071087246087241,0.2582982017982011,0.006257409257409256,0.006123681873681865,0.010410839160839153,0.15377222777222777,0.10414962814962804,0.024790320790320775,0.12570285270285264
22,0.10207703189300411,0.061378490593768285,0.09094815549676667,0.03454524911816575,0.18257629703115802,0.011598949147560265,0.11052428718400939,0.08224623383303943,0.06485719797178129,0.14671584729570844
23,0.07603676470588233,0.05488438375350129,0.08196650326797388,0.04991535947712412,0.06102922502334266,0.014658683473389354,0.11562184873949588,0.09066538281979465,0.04317369281045752,0.10003274976657331
24,0.016137805657950553,0.06709528839451892,0.20559938778589756,0.016586547098090765,0.017364030265795763,0.07473826409996626,0.22436533086148291,0.00534789138229609,0.14094145882285325,0.029653581668067874
25,0.07895281478078893,0.15106865972541214,0.12853044454652157,0.06175186291022306,0.044403128668401994,0.014289465625478486,0.10312854080538966,0.07329959679477363,0.02182220691063135,0.07801722553973356
26,0.0549346488367036,0.09085191345944764,0.06518392041748203,0.08018086540552291,0.14261598173515977,0.08169304196564467,0.11728187649489004,0.06472557077625568,0.10868217003696455,0.09798138725809957
27,0.06238438605148447,0.01850071963154864,0.05307066781807714,0.0428582737067193,0.08270854922279794,0.06371975491405545,0.11662392055267698,0.06681976313841595,0.11231626778517963,0.10129118348548402
28,0.2141570450097844,0.042963062622309096,0.0876261143726897,0.0933848119156338,0.0035420471841704714,0.011189443357251585,0.030822869101978696,0.0689973907371168,0.11223075668623618,0.04183510002174388
29,0.03410573826992625,0.014036429562901897,0.02541807125388326,0.004359649868275687,0.005436578756031465,0.0008092310888265672,0.03488239237793069,0.04238406843998748,0.008542723057892604,0.030959935034890383
30,0.04733513708513706,0.07782972582972587,0.05827893217893216,0.012726767676767675,0.0482884920634921,0.016988780663780664,0.07189145021645019,0.06608239538239542,0.022233116883116882,0.09285393217893216
31,0.20248971193415585,0.1330917401528513,0.19596487360376225,0.06125743680188124,0.06699594356261018,0.015278953556731336,0.03733130511463841,0.023601528512639604,0.21775099941211035,0.046515226337448555
32,0.1273545362589481,0.1048495175848117,0.1376516495487083,0.010692149081854962,0.02466903983815749,0.006538204170557117,0.13095596016184252,0.08740211640211638,0.06187204326174916,0.08429575163398693
33,0.017527362055933488,0.008449055177626603,0.016069349962207102,0.00806099773242631,0.002205291005291006,0.0007601662887377171,0.0072195011337868485,0.02496277399848828,0.004114739229024944,0.03137384731670446
34,0.07040693681318685,0.13018662240537238,0.09551827686202682,0.041290140415140404,0.043386828449328445,0.129256105006105,0.08725950091575091,0.07503456959706961,0.03864766483516484,0.0711392704517704
35,0.09131238381238381,0.14462941512941518,0.06442753467753466,0.027988059488059488,0.039606713856713854,0.02351580151580153,0.08178861003861,0.08136286286286286,0.04212119262119264,0.07687033462033455
36,0.03854289091523134,0.028867753011370005,0.023080012383203875,0.0019398570302825628,0.022169424743892812,0.001198440842057864,0.048321203422267284,0.05129027355623101,0.012163233141956543,0.0497103737476078
37,0.15496046443268624,0.025915527630805398,0.07005415931804812,0.06534435626102286,0.09134575249853015,0.03910703262786594,0.16657756466784224,0.01716008965314521,0.11559608318636087,0.10135313786008225
38,0.06965841780550194,0.09079150764011441,0.05794790768936128,0.002484918126975002,0.011836363387641753,0.002261710966106252,0.11033455994674025,0.08469491981413844,0.008664040163609256,0.05844676087422421
39,0.04991290976139453,0.1241553340038188,0.11651161689040472,0.04792277027125511,0.029465105601469227,0.008401292870989839,0.11183315842406748,0.07785338959581384,0.05855907560453015,0.043695796347311515
40,0.07944271766164163,0.1969439960163522,0.0631094940927965,0.025297501920878537,0.06737745865760711,0.012236598692999444,0.04447215328476924,0.11758306628436495,0.026552699001678597,0.10763800207213937
41,0.009495145631067963,0.010574279550007691,0.013839420557867167,0.0015527045769764222,0.004035521652026506,0.004014755740483896,0.012626714439821234,0.0124993835721991,0.0062639852057327795,0.011711588842656794
42,0.14338859764089132,0.14711016455511863,0.1069752803261977,0.07062210572302315,0.0072075870103393,0.004611111111111111,0.08205573758555412,0.087429372360565,0.03678553225571574,0.05536715450706275
43,0.13341932283666152,0.11513639272913465,0.1138825204813108,0.012433755760368656,0.04123780721966209,0.004118407578084996,0.1312662890424986,0.09612855222734253,0.006719758064516128,0.08073655913978493
44,0.05625256132756127,0.19844653679653676,0.06753080808080802,0.06029754689754691,0.037761976911976934,0.05227914862914862,0.11258290043290038,0.06586222943722947,0.041337590187590194,0.054101587301587324
45,0.014390881278150932,0.042690598944317024,0.016550168550465975,0.03818270020679299,0.012796261673418123,0.011324277876925111,0.4187867671359636,0.044768797862194634,0.002488361991633854,0.022033252126946352
46,0.0407117468851339,0.05625322153951182,0.03304085594811397,0.16544452978323937,0.039468168629458976,0.06845455709165386,0.1290636414063833,0.11140574330090457,0.04089095835466803,0.044160714285714275
47,0.10843575447056451,0.0015299042261067669,0.039333684950773565,0.032882727211841115,0.02494966847498492,0.1374451644230124,0.18956273859754852,0.0082883095572969,0.24557877905029774,0.02942495479204339
48,0.06427714547357384,0.10088352520495374,0.046008154543868786,0.03199742717599861,0.06151188295831153,0.08397512210012209,0.11762534885749168,0.10086117652189082,0.049457548403976974,0.07620068027210886
49,0.14743670525300362,0.14441158028588963,0.03163110584933787,0.00473916951679383,0.0348510479698325,0.0023023765675699373,0.21656279049372945,0.06845277558537229,0.01835308690695431,0.0612015259142331
50,0.01897881489913358,0.06610665275406301,0.05120808828179346,0.14831617972554206,0.028432919117182057,0.00770641244545627,0.2737784417884019,0.10469608866122815,0.040389173464870684,0.05085459748308356
51,0.028258802104411177,0.055855175592427704,0.027249673996132897,0.017730833220918195,0.012569101578308385,0.0024260870542740214,0.03094083591888123,0.03912180178964878,0.008538996807410406,0.0365301497369486
52,0.057279544562230035,0.0728347916316114,0.046957499018453044,0.05213915530876662,0.022387206237029545,0.008068848505244268,0.1488658225363172,0.11774734982332147,0.0532637977452465,0.11222383476358742
53,0.0656650537634408,0.07500665642601119,0.06879833589349714,0.04438502304147465,0.046851894521249354,0.02193492063492064,0.1400541474654377,0.1468735791090629,0.10000614439324115,0.0847231694828469
54,0.057429610099073033,0.043781559603707186,0.05967082134867378,0.052582241397677615,0.007789362948758925,0.0020363534675615206,0.32314195163523984,0.03879594119527003,0.04436039203153294,0.05381109513156497
55,0.06665986394557814,0.07859021515582973,0.0860227284712334,0.10609095343563782,0.046902916205241764,0.017999446290143953,0.15344615830828445,0.06969437852660441,0.06117946791119544,0.06456906871275651
56,0.21628772716816191,0.24252135955831616,0.05727614446744883,0.0192936622958362,0.004255360018403496,0.002872417759374282,0.04029181044398436,0.03100330112721418,0.014712479871175533,0.02331037497124452
57,0.08657163013353476,0.05237047115142353,0.053064953388762895,0.050212547241118656,0.047593650793650785,0.03627253716301338,0.12491701940035264,0.07456792642983114,0.04552576215671454,0.04763318216175358
58,0.05468739250085989,0.04404379822104276,0.0666675635166348,0.028859047127622977,0.06912251216275979,0.040952749520861,0.04215650646223406,0.05501093419824069,0.07210302717578258,0.05568523023244385
59,0.10038996687913995,0.03541063617047865,0.11203652668416464,0.06693041494813146,0.011088160854893135,0.028812648418947626,0.10857845894263213,0.057895028746406715,0.04557074115735533,0.06063484251968505
60,0.061052723937145996,0.03183211693387574,0.051584988434234674,0.020471783520778497,0.017478304219510254,0.0010071787508973424,0.08390561936667464,0.04239596793491266,0.012211793092446356,0.03805114860014358
61,0.06346544918141768,0.03845184077121242,0.057673024183495354,0.029305119255381037,0.04928781268179174,0.041009473946646724,0.07750976481342975,0.04785184492645224,0.07062415856394913,0.053648445940330775
62,0.05405009308250046,0.036329046639231845,0.04818459729570844,0.04858583186360965,0.025432049774642352,0.02379169116206154,0.04746935626102293,0.055817607289829506,0.031580050950421316,0.09248493533215757
63,0.014704314204314192,0.04056064306064301,0.10154876373626368,0.08982923789173786,0.0035448972323972308,0.05620342389092389,0.14662899369149363,0.015912011599511604,0.0988506054131054,0.029284518722018742
64,0.05092312388466239,0.06857281393819853,0.056146214896214894,0.04843322062552837,0.05028879026955951,0.06418941955480419,0.14236641777026382,0.03701364234056542,0.07408964966657271,0.06849272095425935
65,0.003914624524273615,0.08334695535134115,0.0047708159287106755,0.004487004548408064,0.001901582660354585,0.03988246078158357,0.1076575002320615,0.05835853522695631,0.2893271604938265,0.037746658312447764
66,0.04503117543313618,0.0526649548708372,0.03569019089117125,0.01874022201473181,0.018907848324514996,0.011797126257910562,0.09613683992115352,0.05190826330532213,0.024677533976553586,0.054324618736383404
67,0.09027531982942416,0.07737588841506757,0.06761996564795067,0.006452499407723289,0.01460083511016347,0.0003892738687514799,0.1378412402274342,0.04334153636579009,0.03692863065624259,0.06582643330964229
68,0.04369102443609018,0.03707182017543855,0.038320540935672484,0.013895781119465319,0.03165361319966583,0.06754610484544692,0.003752245196324143,0.03898783416875522,0.330409304511278,0.059860902255639094
69,0.09490220249835636,0.09161031276415896,0.035534563726871415,0.0001493848032309583,0.051389452427913984,0.08146297078989387,0.030573142669296505,0.06531992580069507,0.1423384521461443,0.20229867568329096
70,0.0334280835284933,0.03530005854800939,0.05351476710902941,0.11987431693989066,0.012328682019255792,0.037959731980223795,0.06023126463700232,0.04520960187353627,0.06589253187613844,0.049657526671870934
71,0.043548645589244955,0.037509847882894916,0.015252957738875467,0.011801095540068866,0.0055840659146005065,0.0013585439135444433,0.042435391983696724,0.06898992352813156,0.009437013194054314,0.03336639860181146
72,0.05310470689926133,0.07294192990727644,0.05273719157630045,0.03147461889046048,0.0073796558227251265,0.005946094609460946,0.05677844570171304,0.11637419456231339,0.07682743988684586,0.08886162187647333
73,0.03765730565730556,0.05949084249084245,0.016089540089540076,0.12053300094966754,0.014576176909510258,0.023017908017908012,0.36515194681861274,0.05738444580111249,0.012209198209198215,0.019094491927825256
74,0.015608539094650216,0.01316795267489713,0.014982987948265726,0.007019326866549086,0.004606518224573781,0.005252094356261024,0.014022707231040557,0.009621546149323926,0.009214432686654913,0.012889329805996481
75,0.011664667189364675,0.010947059508852783,0.0123720413246301,0.01132554324381342,0.0025923931696595847,0.00019742870367746342,0.011882090666062092,0.011788886684740672,0.004152615221847516,0.009960230868780756
76,0.011099464637926172,0.01159030712876867,0.0133015873015873,0.014333239410162483,0.002182586644125106,0.00013168028552643936,0.00963294824833286,0.00916107823800132,0.0038414576876115336,0.012850192542500237
