,exp,age,ld,lt,nuc,ndev,fix,ns,la,entrophy,sexp,nd
0,0.0005567375886524832,0.008986170212765985,0.0012617730496453903,0.00805524822695045,0.012948723404255241,0.004406666666666672,0.001228865248226948,0.023090354609928917,0.0012172340425531888,0.0025234042553191646,0.002757943262411366,0.0366229078014183
1,0.00027458158995815577,0.005429288702928902,0.0015721757322175666,0.005211297071129725,0.008112761506276198,0.0026773012552301335,0.001336506276150625,0.04179225941422606,0.0011769874476987437,0.0020895397489539835,0.0024899581589958386,0.048138179916318115
2,0.0007141412283927916,0.006996689959544,0.005169179845531488,0.006285950717175468,0.01530176535490995,0.0036633872747333803,0.0027392423685178606,0.03187513791835225,0.03574696579624869,0.004498620816476674,0.004059396837072452,0.0414009746230232
3,0.0015526734563972035,0.009956158497772219,0.00072000318268619,0.004045751113940186,0.013519016549968125,0.004922978994271197,0.0016097231063017204,0.03163192234245704,0.0025959579885423516,0.002920512412476145,0.0038843093570974144,0.05713971992361595
4,0.0030546850015989897,0.008445954589063049,0.0033448193156379994,0.006533258714422804,0.019026143268308208,0.007110169491525473,0.0010525263831147992,0.03732515190278231,0.00200479692996483,0.0046333546530220975,0.0036900383754397267,0.054214502718260595
5,0.0023484073928431042,0.008449862367282837,0.005059083759339382,0.015452123476209213,0.024390483680692094,0.013674891860007981,0.010792469524184119,0.04383022021234749,0.00478755406999609,0.011592213920566353,0.004156213134093605,0.05776828548957945
6,0.005730340988169792,0.003407967988865693,0.007104036186499671,0.006599686847599181,0.00794171885873348,0.006244606819763402,0.0022886221294363147,0.03643684759916489,0.0011769311064718179,0.0042604384133611665,0.0007129436325678392,0.05960803757828814
7,0.00260126582278481,0.006784810126582294,0.011038426763110324,0.003728149487643168,0.009556509945750505,0.0031106088004822217,0.000839963833634718,0.03001280892103672,0.01186814345991563,0.003830470162748653,0.0008915009041591287,0.0901472272453284
8,0.0016194324004730003,0.004113914071738287,0.02398285376428888,0.007984627512810493,0.005628990934174269,0.0014605833661805246,0.0016787544343713063,0.01845181316515559,0.007835139929050104,0.001785573512022076,0.0007826172644856112,0.037658750492707935
9,0.0030685128983308093,0.003342640364188182,0.0013925644916540196,0.007474430955993975,0.007956373292868038,0.00336547799696512,0.006259256449165437,0.04246107738998465,0.001891502276176039,0.002900910470409737,0.0019790591805766452,0.06477647951441567
10,0.00858490693282982,0.021924669544105622,0.005454950094416007,0.027471270569193375,0.02231946317777171,0.014146074993255988,0.001861545724305377,0.031055300782303782,0.006905381710277883,0.009813258699757247,0.003170960345292708,0.07030408686269209
11,0.003822071484476909,0.007013175058700833,0.0030842681972345362,0.011815288285937862,0.010674015131750605,0.004538677276284941,0.0013548134620401885,0.05498910774849986,0.001657318027654593,0.0038308113749022034,0.0011187059744325616,0.06038259848682481
12,0.012320280491648274,0.016783328080680775,0.003173416325244252,0.008290261582099034,0.010312716671919383,0.006564056098329711,0.0032960920264733995,0.04150520012606376,0.002843602269145929,0.006118342262842801,0.0026156634100220834,0.04971722344784134
13,0.004131068951448407,0.008682680538555754,0.0013117095063239462,0.005801203590371293,0.00582711138310897,0.003998164014687904,0.0024257445940432604,0.04595665034679737,0.0013273153814769465,0.00461587107303144,0.0019725622195022555,0.05556456548347619
14,0.0034158316633266655,0.00721753507014035,0.0009018036072144294,0.008346693386773574,0.004231262525050119,0.004555611222444913,0.0033205410821643476,0.03256312625250498,0.0028567134268537263,0.003900100200400819,0.00042625250501001423,0.03166573146292586
