,ns,entrophy,ndev,la,lt,sexp,ld,age,exp,nd,nuc,fix
0,0.04205045209465209,0.39504806022302547,0.09468632140097263,0.5079162301740043,0.28998982264005096,0.11999410927347288,0.0918724559925635,0.36931899901526544,0.05455538034954219,0.11849499467879512,0.15661145380351846,0.0
1,0.01615796584830725,0.2595862914761659,0.208832329765113,0.5864752648714833,0.2078036019110242,0.3121368825470139,0.07001344729863114,0.12043267088146603,0.32828695584681494,0.1226534624720348,0.1337368662013063,0.06812140576926581
2,0.19131529817227838,0.5898543277383266,0.33889502916103975,0.7409679438928682,0.7854893493143962,0.40881418839458045,0.3576965483899372,0.2119198906568478,0.4750638685494358,0.09270681408198676,0.36941317860934925,0.24513273929849497
3,0.07787499298306434,0.597484562296828,0.40387942966803636,0.48825153112846503,0.43502989722674595,0.5498705049100038,0.383875133455202,0.3489213642208331,0.33530653906013297,0.20437661513647412,0.3880938388277302,0.15829569491066856
4,0.10968586415331599,0.3872085909353753,0.2490357322496555,0.5135481151317137,0.37705511559313254,0.2177664593685891,0.23033675105708243,0.13357219516796792,0.32877354785956325,0.09827126428382575,0.18979840020985836,0.06063706228572897
5,0.07049419490922816,0.26404363016239685,0.1605111868552176,0.37735155869042597,0.2863370687623058,0.06095570278420003,0.12520059245069873,0.057210124579024316,0.1967077029560819,0.047444305892361226,0.25388206409227865,0.255264906354302
6,0.1775044856376192,0.4049803199892257,0.44950773647345915,0.5980040997487803,0.5362742880791537,0.4014302040003787,0.34001240298795243,0.18425257045488375,0.6199980371039833,0.17000286076877266,0.4297974113488068,0.3315388090730567
7,0.022226290937497308,0.12019571008954896,0.0496164520516825,0.2806400520172375,0.10576161736498488,0.1784316114609793,0.09083349053539856,0.11202050130320662,0.21481375649427137,0.17401907612635006,0.13854741757149872,0.0346825429331753
8,0.023116817033817114,0.1617067817592507,0.05275010051351271,0.10963402966961384,0.16309746099948394,0.27314466678399346,0.15447950910811464,0.22984034259910388,0.20006415525926405,0.041472083595029435,0.25834266414837487,0.06072977121529331
9,0.007035724909754421,0.014849871369809342,0.04427611152791421,0.08639993468770368,0.19121001527029277,0.1153226271895911,0.2295131424965354,0.0,0.07983633813344353,0.06804930129746548,0.2182199495850042,0.10102194073527118
10,0.03541278651583007,0.28635023586051334,0.5924759005786598,1.2725904003938857,1.193659432881428,0.9132233070153579,1.1518613129059243,0.5437289895512614,1.1945551846999394,0.7031360167704117,0.5487909319405396,0.03866325676568846
11,0.13425837009917888,0.4276385403843829,0.34536268529351255,0.6760944066526202,0.7645099869246781,0.3224715256578294,0.3598367480825899,0.4340732852450166,0.33891359596798964,0.21457227921039934,0.4304402284537672,0.3152654253111424
12,0.17609510797188713,1.3423385937841998,1.4384947258677614,2.0208158606584914,1.0635206509872606,0.8821977020758596,0.6286727691987644,1.7271783066265523,1.7517018295576225,0.6524741275504512,0.8036593685295936,0.7753549481332052
13,0.06627540380069648,0.4191556161029485,0.4346329443281143,0.6486888927642457,0.6325284526052349,0.39111827776363883,0.47003521439911505,0.5605377743446384,0.3793784996253956,0.09590364296628942,0.30333360005187,0.3534526127235545
14,0.02854512175998417,0.47426199842542643,0.4274934866941338,1.096062639922249,0.9952599229907163,0.4171494544796046,0.3638260351888848,0.7125410474379849,0.8935495403086012,0.12629745666645556,0.2364673464344466,0.3844981575170231
15,0.03130930296331982,0.34020896091038527,0.5069914707391848,0.9950351284608704,0.6483186065593844,0.38416480274997017,0.32587285214633693,0.36526015970349696,0.983894285836817,0.24831276450952977,0.27902031546364575,0.5730422194096622
16,0.07917296268847765,0.5006605837554075,0.3649476007707017,0.8018016371397658,0.40493042067679025,0.27179385369299924,0.2905506781343216,0.19877335784381725,0.4201970003825618,0.14379989925631262,0.3603190275184082,0.3999166090561582
17,0.023724783615234134,0.3182429264495964,0.14863175464687198,0.41191669598349456,0.19955065634295702,0.10668303777244895,0.3081533871081837,0.09501956239131268,0.22537698891584992,0.08047187298730105,0.1056186234836795,0.0816039029137538
18,0.01129710359162743,0.23439456035875572,0.09162636653861074,0.25560770466091465,0.1945698971978543,0.1344400330447751,0.21549137317359834,0.26992664213394807,0.152164320409494,0.04233625913955334,0.14574876921250185,0.10954153623783819
19,0.04318629681334583,0.43616967079683183,0.3297694087440948,0.8901735263690111,0.6882839731998047,0.5117643886355082,0.2763234667490976,0.5078376150547698,0.45477313134973424,0.2073729390789576,0.5191491527367224,0.07929744279918413
20,0.06092385554718917,0.507311802616996,0.6595479126922617,1.2594521793128381,0.6856286490805561,0.5056073994692978,0.46974686825921036,0.7688346174940547,0.5063320915728892,0.3749657136713438,0.42226060493864426,0.22311338083154839
21,0.02459073071354009,0.13617538231629556,0.30811220653765803,0.46595538322398317,0.33275711867834046,0.265551280876719,0.17914380496228463,0.1605500735658931,0.2546864649341962,0.12970304484682235,0.20612825541549848,0.2007417209328667
22,0.2263122557515376,0.19823390898804158,0.5260642455703257,0.7565831967794567,0.46072653628631155,0.3529736644580529,0.4708912088457495,0.22918251469285184,0.429387528633781,0.4681977240753864,0.35405728364123473,0.13841649502527723
23,0.2136840839847082,0.3892466166361839,0.42564985328246324,1.389841932231346,0.26759214653014707,0.37133925087202513,0.40031255035303476,0.5686650196345732,0.3346564468070677,0.39134969737167424,0.3307555117593715,0.18055510356308704
24,0.08116279671517788,0.5521425949709918,0.41762139086794947,1.0645119261193514,0.5512014442718325,0.3872333461860208,0.43830636821445984,0.29986446012498846,0.38902344119755117,0.22853854061447748,0.6007227419314933,0.19284597449045865
25,0.09275671451061958,0.3836384757494509,0.38022486539233463,0.7039808961077636,0.38938501545332727,0.2931231731288427,0.20875807915432812,0.2609162615546588,0.37474122072837934,0.2025467510323245,0.35639905427094587,0.11354184341139924
26,0.045185005019182836,0.6686449141906188,0.19291914509366298,0.7505887691324679,0.1648847013573902,0.1975198742750851,0.30974007148245025,0.243632457635435,0.2508116783892803,0.08073292168646695,0.4099867305037246,0.36573076232837726
27,0.04655723645790794,0.33820453804602807,0.2141417728880422,0.5927907070403295,0.26863972816893494,0.19076581916704485,0.5674148272164095,0.12930544415329492,0.26737975858139107,0.09585875655166319,0.36701324540850544,0.325361375071675
28,0.03499796919550675,0.5113788878838775,0.5825690531013811,0.9733168167404813,0.7582958301853534,0.4547013889185435,0.6294543036098936,0.5041359136842789,0.61924850422968,0.10804944317564984,0.8886145232991349,0.16788852346843283
29,0.03561897718865402,0.42091567202871066,0.30823717252481714,0.5163406050816467,0.6113200812100817,0.33919246362993966,0.40331424082825684,0.2948389260072264,0.39916412380723604,0.10050775138152358,0.7727978158976017,0.04358451355826994
30,0.011559931390773947,0.27472608903330475,0.22369332529870972,0.2636303461411732,0.3812174521072489,0.07768038560761469,0.22377433049523132,0.19220940764824027,0.1758638995713542,0.03805451767910989,0.12286106691384623,0.1481319389765876
31,0.022709469751461014,0.41463820292094417,0.4353786981797831,0.6717978829753621,0.8296354703808472,0.28201031995410397,0.32308240305528574,0.284653377489317,0.4863939002095103,0.09690012197493934,0.36034240221738595,0.4532914385200544
32,0.032674194472871856,0.2744359463200375,0.40391111130245777,0.5645448440929974,0.6161314369339707,0.3306757441600402,0.2689049292315162,0.17744383560911678,0.2585325839801895,0.12208778327857399,0.43363713224463196,0.4708932333065318
33,0.041831304665233965,0.17475393097306716,0.3930731486629709,0.5021036872806213,0.7505931894330969,0.262428234747126,0.3920852550118366,0.10975597079440085,0.3613417669358568,0.2781910079581738,0.47666902822061863,0.5162005647364788
34,0.40911193236082916,0.5258279917263419,0.8074180951755163,1.039512030484926,0.6005796436735941,0.8510960932340769,0.4012270168960419,0.7220832035132575,0.5009237780852676,0.41156566212456225,0.7159972602437278,1.4304593870196995
35,0.03542934356718482,0.24679120996654114,0.3405974152968182,0.4066626727697368,0.5663441098496044,0.5790628960479697,0.30377103739644523,0.17672839938811724,0.3132139729501774,0.11114488196739247,0.2505053637513077,0.12072720052219785
36,0.07229776196349352,0.4390433544610769,0.7812882144417174,0.8697818504989303,0.6758702228463737,0.696909530216039,0.7430723810487868,0.2290284565586799,0.6508590692397328,0.3137515742706395,0.2481635072908141,0.2763794114549594
37,0.0486438397755224,0.17397871255770958,0.3652358823399302,0.5735593681265202,0.31925752454205353,0.25765383571741607,0.27085228797521665,0.3342291424042032,0.24556657159877815,0.12143269922652157,0.1870303342551673,0.1940397573314116
38,0.017513528888555292,0.18464157273460013,0.33193819269681873,0.4877440353245778,0.3506273104337491,0.20897873340432974,0.25434036901261703,0.3085464915411709,0.2449564278009726,0.08122775245506451,0.20565692763741505,0.3320229301270335
39,0.011966313249815366,0.138223998883292,0.19728574038954924,0.4954147218814646,0.14981268424391234,0.07332266243208381,0.10906601587285628,0.14035040691272388,0.2609258298807987,0.06091254989518301,0.1209111394662213,0.0487528973184002
40,0.004979661884467771,0.0719976990513454,0.3205627922690802,0.488580758702513,0.2630020897798285,0.2046266851845816,0.26541233255519264,0.1933236772016115,0.44933000415148733,0.10894115548899397,0.08121444928088431,0.012725104853805404
41,0.1100256410009391,0.24516222125774897,1.276254349552876,1.0201626719164232,1.1262567192190271,0.4841166813150967,0.9866225560211012,0.6766364103200124,0.47623168547294864,0.23632019058650683,0.46131636851519253,0.03841783831859375
42,0.02774660551920455,0.25256075353623203,0.6199381434385733,0.5882826232922855,0.59175999993128,0.17207092815488767,0.30180297612997503,0.24848348711817017,0.4353982671278937,0.09221456231555304,0.33357371285623166,0.1867751192540948
43,0.024398868885099144,0.38050435375800745,0.3613399556826119,0.3750847125684946,0.3616731023314483,0.16728814534528158,0.1764360553875707,0.1675624016168911,0.4410986479343321,0.08660980137705591,0.126005951522367,0.22561603373699263
44,0.03928314122887941,0.21559091341982634,0.37324417434633267,0.42461591126504705,0.23802394353875178,0.19471991099841696,0.21780619439240545,0.171049400312536,0.19957540836852306,0.12705976675356065,0.11101757898034752,0.055762131343339336
45,0.09073637476351984,0.24685328413144175,0.20128240728867003,0.2370983232755303,0.17697201978099003,0.11951256019365565,0.24702223638775053,0.18499773143586287,0.1448922752897625,0.1599267668334557,0.15858540254867914,0.1243468944175317
46,0.0021232646208498196,0.4971723072439715,0.4160839696192284,0.4315751260483392,0.23762222935532382,0.13417545832729544,0.19831345940223807,0.0705590076403422,0.15248717757109365,0.09142119701371985,0.0063747411845256315,0.04175673992877328
47,0.036860456635847645,0.27251286528550556,0.5767637016430188,0.706931082108294,0.2355515389753706,0.196731677435569,0.18567307577550227,0.09477189484536866,0.21645658047094532,0.08241393606052239,0.34576549781036736,0.39253848793326895
48,0.10593469135561741,0.3620985936077418,0.39117081640237233,0.6843720342277595,0.41809717701856836,0.28681930229318764,0.30140778933205,0.1537702607961274,0.22040766767601222,0.08726573546474375,0.3510644227210899,0.7722693831057059
49,0.23488137746142632,1.027694225449877,1.2364387238692014,1.295935913115554,1.0772714132480756,0.6861145408431853,0.5385060320316667,0.4734956795540777,0.4813838208344413,0.6950236222629463,0.45801164536030237,0.2544169620141901
50,0.06885775484438325,0.32207155507386936,0.2725106338597715,0.2347650004564966,0.31455446828455685,0.31232182752720844,0.4887299857605108,0.23125733113033323,0.42686874843288286,0.19361213057570942,0.10166795759210089,0.16818061569020326
51,0.05725535304901662,0.20241638360125938,0.16354233630481982,0.2249638829973439,0.12571022546475835,0.16262194529530444,0.26666415724491865,0.2911051189253169,0.17343579975059,0.18459381033702665,0.26808714109600856,0.1385837510782145
52,0.07032369289410076,0.278522604261277,0.36560854828834116,0.5407417650077884,0.47008687003789634,0.4600251607734811,0.2816683963611394,0.27235532675395524,0.4181867991946927,0.3165524878558849,0.9207824787913067,0.10041977643567329
53,0.07947791534157975,0.1422879492800119,0.10381017115199667,0.4641558163549592,0.31445150168699837,0.1458164225776133,0.12767486237736397,0.2149077640205272,0.19178647482165914,0.1449967997768658,0.21477754759610465,0.014835461099061701
54,0.35043043856474837,0.5855234200464406,0.5864714716151199,1.1226737515538416,0.47475546524148116,0.6809731135935077,0.5079219610851041,0.39559883637415116,0.6204835848067357,0.6002328682670036,0.9361359245668399,1.7632182854082867
55,0.12776638429240061,0.37685110071467304,0.5482149746326472,0.9197450152415803,0.6663186295600592,0.7017059663529454,0.4455500023715804,0.743440857258428,0.41725216580167435,0.31097405483428536,0.8692490396917992,0.4127390010895736
56,0.19062625761465943,0.7787100474798171,0.7188522990562366,1.5299809047649935,1.0818680096411875,0.4641826501929757,0.8869324441899461,1.666401227765235,0.6631764121676298,0.9858527580662799,0.9449871888748476,0.29179141103585354
57,0.03205599051120715,0.3421515809141986,0.14925778245474966,0.37593023457110836,0.22008755905856514,0.3458761006811059,0.136210271162627,0.4800962487275414,0.27604237289132566,0.13639021903914042,0.42911868001164677,0.17712325517374966
58,0.016325953803427443,0.3155181411709871,0.1438055643257456,0.2994261796537299,0.2035272007712185,0.5361813675380444,0.35168397361049003,0.5088515838337754,0.3191338507649225,0.19246121143477066,0.5676772683246573,0.04014999244661411
59,0.03514264076133782,0.4546056051463345,0.7729721854399284,0.9350938777609854,0.4898334474257294,0.19575511340692298,0.13959938946082126,1.2302362774079838,0.3737957454780593,0.4339780737760545,0.17417238633913065,0.05206965541928049
60,0.06180388053001916,0.35315597126796044,0.2844108535061331,0.9127445729223319,0.26964504232097963,0.48323123478279856,0.19962409585218172,0.6238213200045575,0.502218910224175,0.09736619317951307,0.27845027538226796,0.21706371109415715
61,0.02878440545405853,0.2039177187395311,0.2805720033782215,0.5124366337929144,0.43022541150707,0.5862031183221766,0.18759383301196472,0.18276750930960478,0.42129627578911766,0.12177593170171627,0.1740271086074506,0.34297026434167444
62,0.07480283460096086,0.290063175995084,0.5575735482699442,1.6658148128060022,0.9511908644570343,0.901259842780319,0.5529540484617984,0.1349372553063657,0.7540064023758418,0.3457120494031852,0.7154886910239385,0.4093269231304908
63,0.10204275872597834,0.3380322507661594,0.5856756190038054,1.5006975504095006,1.076502720873204,0.8838145284371262,0.7492775308068959,0.23694095204210605,0.8416930181812551,0.19245929884018081,0.7173411000817541,0.9333345864998882
64,0.057968771845322856,0.5752262859199182,0.3717374373549503,0.8479483813961916,0.4482928723837511,0.3338120464742002,0.33399672919314943,0.17377101709129802,0.45564039749911495,0.35028465382132296,0.20425468869493307,0.18656587829729945
65,0.054534799974711834,0.5374690067034615,0.37985884994872665,0.5561776286912653,0.7047158044080922,0.6246753641755909,0.39151278048616867,0.11336336392790812,0.5560935441547312,0.1793873375762758,0.47673464851198094,0.27504010562381104
66,0.22778132307153615,0.7268654189480773,0.5840183346729783,0.9226995085926879,0.7211278844850731,0.5008463545161447,0.485723585274795,0.1410485419174763,0.4909114774813986,0.15391427042481567,0.3176232545568,0.5660563475361504
67,0.07114222846649335,0.18915297405618314,0.49548120597391604,0.5823264342755149,0.2587906339871265,0.25790188256992946,0.397568351177585,0.19909997749823408,0.42914491124725196,0.07493892390480009,0.2580217055082191,0.27356532227974445
68,0.1252281785252148,0.11461815146214144,0.19638657277333485,0.1899434734594735,0.154474421703104,0.17773611947526308,0.47869979863067186,0.3084555372231948,0.32330409351838685,0.031466370046929384,0.338289890526492,0.04121614405597402
69,0.05036108569707042,0.08328034043344389,0.1760730044118722,0.26143451860391037,0.48995946547139274,0.17368437595946412,0.0785245122093914,0.2003424236482599,0.274893914220643,0.10691712821488765,0.19783311414198698,0.05887124027195047
70,0.07878743338561402,0.6466469030627017,0.9182082989050891,1.0116499966137515,1.0556168722574417,0.48274867707254804,0.5641730508699002,0.6536904510486395,0.5191548110567866,0.3343250752656241,0.6296598716762686,0.09620354628580695
71,0.037979248012467416,0.201762643482086,0.14604213444888509,0.4624755020229815,0.1933625174625808,0.10439771495436963,0.21772595760396968,0.2165347696390737,0.19864866573091122,0.01603487929595954,0.18294211523754372,0.003936939869237551
72,0.05983080878959254,0.19019098826032085,0.28296624852792307,0.35756487395841746,0.24116593477706358,0.052396992507067315,0.2948227773590681,0.2850373359302679,0.17197014288937593,0.04781810417179169,0.1892198957788364,0.2649562749606217
73,0.09088500774167702,0.08787007111824667,0.08951200538071186,0.27089402262661644,0.08902919333444377,0.0522093588280886,0.2783181841105861,0.2712438166265738,0.19643866849660735,0.04766255791083825,0.14265000303930225,0.16474929706710092
74,0.003113940661644605,0.21784678618503542,0.3149147009378289,0.3232114647652732,0.13252789050306965,0.2251717351165927,0.11061122801759844,0.4542547362594182,0.4546664265818523,0.020374140787213176,0.5356779259804704,0.0471676680095953
75,0.06653350394271654,0.3283307892155609,0.15425922988970703,0.3643386799785533,0.261825223586098,0.20537429598752732,0.17948361211532834,0.07644566855115377,0.18113805095001356,0.10128335801327439,0.6112023342121337,0.46492426862318564
76,0.013083823516308725,0.23940010325747652,0.2338927383317672,0.5623765691113165,0.4417428020996756,0.39911392148808966,0.1873818094642649,0.29308296407543455,0.5574278685840525,0.039647937967127934,0.6590593906028192,0.30925424716438654
77,0.02561449915633514,0.20068725042233954,0.24358931059174985,0.45766419652115486,0.4438226573469007,0.2890919464141527,0.2654557910577511,0.23212532280391673,0.6242965014209351,0.053845033201007884,0.8425923225830655,0.7515092724551669
78,0.09016596593402224,0.06857298295274909,0.22838049305063415,0.31544165524564394,0.31629424091000136,0.34162436268054014,0.13566163734553294,0.2610723388596628,0.3162655712981548,0.08162852702329479,0.7662111858351496,0.20500646427836955
