,la,nuc,exp,fix,entrophy,nd,sexp,ns,lt,ndev,age,ld
0,0.12595560714264278,0.02752873754462162,0.020041512499612394,0.011232373721360996,0.07384483114771834,0.059769356575107846,0.00984289499848604,0.0013625449604227305,0.0710469838750998,0.05155981224871642,0.021466598315646037,0.04148490322597328
1,0.1750954099755332,0.04098800211471258,0.0,0.0,0.0,0.03605235332330404,0.0,0.0,0.04724704255648763,0.0591049407039784,0.030830847566507523,0.0
2,0.0414021736520246,0.024552303249716547,0.0,0.0,0.16515161678953333,0.0,0.008641357452766958,0.0,0.009891173066914078,0.003478451311582578,0.16152244080008957,0.019566448077268962
3,0.0,0.02753692523389538,0.0,0.0,0.18070612759437485,0.0,0.0,0.0,0.0,0.014151178454931109,0.1422705267707736,0.026384914754567834
4,0.10547008694546739,0.03609926292482119,0.021158386798134792,0.0,0.19136933736788453,0.016258361479109314,0.005736480694111935,0.0,0.05145107696890867,0.00879960019748921,0.0323612912782405,0.018105339689343383
5,0.08960832089447673,0.08576235984758557,0.0,0.0,0.16310443112849674,0.0,0.0,0.0,0.07402840424894432,0.03689549695698829,0.028281298449460715,0.0
6,0.10644884294067881,0.07409755947971841,0.005682055562855508,0.014739610987123019,0.06312781602445117,0.0,0.012015987802915745,0.0,0.042644938214542065,0.041335295202268946,0.04860746173697023,0.050306602514116595
7,0.1117670730687541,0.0,0.054688837921301345,0.0,0.0952631539244642,0.02364096277205255,0.0,0.0,0.026383961882366077,0.05585031659643535,0.03137425748215075,0.05966148695239039
8,0.08680336882389014,0.11116514144662361,0.03547049076876281,0.04745543869158238,0.04731257945582655,0.01278820289402751,0.04341887014406485,0.0,0.060282265021200994,0.014216851243521044,0.06841471717426245,0.09067728729025087
9,0.11925094224273357,0.1095266042739772,0.014955650055640151,0.025048819975287157,0.0,0.0,0.05671864718820034,0.0,0.08706279354756928,0.0709598688302583,0.006799746504883786,0.10163345879087467
10,0.0,0.0,0.0,0.0,0.0,0.06938155837323268,0.0,0.0,0.09959953137337162,0.0,0.0,0.0
11,0.12870200178263333,0.04862733741349109,0.040823233977302795,0.008934591607087925,0.035819627042343906,0.001528063949165024,0.0457955029814551,0.0,0.055560913437042066,0.12114934601325127,0.0980363881772246,0.05111563887526611
12,0.11378971787780244,0.03037150507792679,0.04267412672849384,0.0028800920622232824,0.09697767403136538,0.018356481567405075,0.0321380063593821,0.013826801543306145,0.10532677641978742,0.03837903439284198,0.15181261652484987,0.0324253330978139
13,0.09347904145660989,0.04075591025483896,0.02567112804375748,0.0020671727063577548,0.08983683764278011,0.004545280950274905,0.0,0.0,0.08274131766679968,0.020559743664672545,0.19280010352133375,0.012975878356656124
14,0.14710650785385326,0.011816211044133999,0.04392065909728762,0.01476240235187635,0.06168503000773113,0.0,0.0,0.0,0.08396852358246573,0.0,0.07760947360991054,0.00799065723895337
15,0.1621047263471094,0.0,0.0,0.06360681885740632,0.0,0.0,0.0,0.0,0.08670385940263811,0.03523933411508141,0.0,0.05591806272026311
