,ld,nuc,entrophy,sexp,rexp,ndev,lt,age,ns,la,fix
0,0.019847136294318734,0.0015955909905095318,0.01938723483691447,0.04455459378605781,0.003959865500718144,0.0,0.031483849393695806,0.0006250585176318292,0.022859249548152636,0.06675829931578628,0.0
1,0.014203300375821832,0.0,0.06717212107839267,0.010137437685754843,0.013187694306160822,0.0,0.019526612898056184,0.0,0.004453796901858891,0.1356195570620714,0.0
2,0.0282840769922753,0.02010287694125618,0.06522164171720993,0.014166558685585187,0.03755170359290995,0.001902323211688115,0.013000867562468696,0.0035737725222677796,0.004778589229415702,0.13999311333295147,0.006044401661003814
3,0.054280031522956365,0.017952744944931643,0.04515579339858185,0.05304068131366623,0.006844598546686889,0.055330582061390375,0.08697067616547759,0.00426559653596281,0.011968149578782443,0.1052880427988356,0.016271950022524684
4,0.07616562414601316,0.0624731957084499,0.03373740909448263,0.034943345809228525,0.00610045170855073,0.014405655881589962,0.06964537965634093,0.005431013712394833,0.010367505571302867,0.13992544918263547,0.008138995649206327
5,0.058518596234940046,0.052994756105921845,0.004537772642607239,0.05460582055687203,0.013254491757448876,0.007437836158689917,0.03286554513819177,0.004484196009162584,0.011003141021201856,0.16343817579270398,0.001960903810534919
6,0.016093417698347632,0.037636646500693906,0.0048420357754635854,0.03410019581344316,0.0030947332032653257,0.03208065696172266,0.033517264704343276,0.0007717214461962241,0.00579081977666969,0.14214355450413615,0.0
7,0.028440507503819802,0.0038228723922947537,0.02303650652770579,0.016573218363744577,0.0010444235854230536,0.0009206829580412257,0.011423059703855916,0.0,0.005946786283668194,0.05090155640049061,0.0003773834600135341
8,0.04247434250599835,0.06682881330538153,0.03239476370474247,0.06007968748857457,0.017090239379667797,0.003697744027814903,0.05101543788592646,0.006335138574955447,0.018368334528028683,0.09539193910704315,0.0013081078753055574
9,0.06589656508528721,0.0119606142985497,0.013227680067619763,0.005564900328988812,0.002348920890249757,0.002131308250269055,0.020953424318470755,0.00018806099497496433,0.004072996824672894,0.06045635281327967,0.0001406018824419113
10,0.11794272919115964,0.03391532359275905,0.012989459457697156,0.09422855932128232,0.005922388811355412,0.004182790246905104,0.08057579647293193,0.008775217920352775,0.0036792102444856965,0.09598671933912407,0.0032779003156886573
11,0.06649535424001413,0.006999057797953928,0.019963177309329214,0.03635450988240381,0.01864304793341686,0.01016302760699153,0.023718535777395525,0.014448479630157511,0.005849134990168699,0.10946524499067219,0.006651188765120678
12,0.07722973845120272,0.046201618209648715,0.013775488083717992,0.06302135430275174,0.018747588581872893,0.021317158543131313,0.04235720039961011,0.012041680566260933,0.0031966789094971045,0.10664296054323207,0.003304415844338954
13,0.04268039306599174,0.042568299749554776,0.012392170641624255,0.034553275189212834,0.004829062645951115,0.0030769608988305123,0.019580744518955282,0.008767215434716764,0.0027725030366670587,0.12329185818192882,0.005739708957670304
14,0.06565318213713577,0.0492775692195983,0.03639440788797237,0.05287775228650724,0.013650311898966873,0.00563523281605139,0.02795406578389935,0.012614178366364085,0.0042196595236820384,0.12769436268571696,0.0030405576859634897
