,la,lt,fix,entrophy,sexp,nuc,ndev,age,ns
0,0.05733869275679614,0.14784681171319078,0.021869218664477302,0.013328065134099632,0.009406426746943993,0.020097108191935772,0.013559979930669585,0.02924631682174786,0.033423918992884535
1,0.09400131124913683,0.06919247757073826,0.004690890269151246,0.0009828847481021586,0.004620013802622489,0.0019398895790200127,0.003076949620427881,0.00262263630089717,0.0027509316770186246
2,0.1143244547219366,0.04983730158730159,0.017400508164896668,0.09013243690761673,0.0869672547676145,0.07538663355030262,0.05051795706292104,0.1568848635377411,0.0
3,0.09859432717677977,0.06147722703857259,0.0050573878627968695,0.0014833835909033866,0.006688120366880274,0.0010340180927252169,0.0015290551576831253,0.004810874481718809,0.0
4,0.0671244155844155,0.08259372294372294,0.015902380952380942,0.17330168831168832,0.06793904761904758,0.07374259740259737,0.06853965367965363,0.15236636363636374,0.0006312554112554083
5,0.03253663974423693,0.0026251752762353462,0.0004999859779011732,0.0071006926916820905,0.0009596443995737284,0.0035555695776543854,0.0025780750462729264,0.010917269616916261,0.006809145212855444
6,0.05613946413946408,0.13081794781794784,0.06996004446004447,0.15843395343395328,0.06010600210600207,0.08157189657189662,0.13204539604539609,0.05459722709722709,0.0
7,0.06225401439645609,0.11160689368770747,0.003201301218161682,0.12892101328903652,0.048067967884828325,0.0784290974529347,0.14894665005537078,0.09548983942414165,0.0
8,0.00041646825396826837,0.02076692612942481,1.9612332112417037e-05,3.42643467644048e-05,9.716117216119848e-05,5.2442002442007395e-05,4.644383394384188e-05,0.00010537240537240666,0.13411829975579895
9,0.07691954022988495,0.08956417624521068,1.9181031882540968e-17,0.22079105090311996,0.044262725779967114,0.046500273672687484,0.08308702791461411,0.09905446086480568,0.0
10,0.010156597026162263,0.0008309806135893097,4.2318167799582435e-19,0.002308676830415959,0.000300395256916996,0.0038404856013551643,0.0015145868624129482,0.005728778467908895,0.02376105778279708
11,0.13411077764439105,0.05666646658663456,0.01876550620248101,0.12738175270108032,0.042340669601173796,0.05062381619314392,0.023152327597705753,0.21003227957849796,0.006182973189275704
12,0.17910732232591528,0.07764012522932111,0.016842326712929734,0.10852586344420503,0.07182067081438942,0.050287688442211056,0.029834130972321918,0.14695335806014193,0.004030110871819411
13,0.1449891606448026,0.04391986288678892,0.0730005558643691,0.06620196405410415,0.011760793033166564,0.06966092273485262,0.0407816379470076,0.04937845099129144,0.0
14,0.025791792244323864,0.002754696604380143,0.0030153958207755687,0.007458534257584885,0.0030652501506931874,0.004336623467952582,0.0036329616234679536,0.015140119549929675,0.016020469158127396
15,0.12935219131900538,0.11351190476190468,0.015349452170248636,0.12675337126000844,0.07659702907711759,0.06326769911504426,0.09565265486725658,0.044914138221660335,0.0
16,0.015185743862762505,0.17129310854776675,0.021660899142265603,0.14595178941141676,0.0010187814256137225,0.028613575865128665,0.07739026915113871,0.12630272108843527,0.0
17,0.02062369337979084,0.07637659698025537,0.0008886469221835137,0.06708057491289193,0.0018577235772357797,0.05345963995354238,0.080040650406504,0.28386454703832725,0.0
18,0.001346988795518208,0.004410364145658261,0.00022794117647058866,0.0078065476190476105,0.00013953081232493013,0.014609943977591036,0.010039915966386552,0.02589303221288512,0.007243522408963566
19,0.001699025974025973,0.0011884199134199135,0.0005563852813852816,0.003187554112554112,0.001340367965367965,0.004890367965367967,0.003474567099567099,0.010120454545454544,0.0
20,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,6.938893903907228e-18,0.0,6.938893903907228e-18,0.0,0.0
21,0.0009197421359584176,0.12319008197386441,3.362435794872788e-05,0.00045450856261667596,0.0013838162486811238,0.0007127784154811359,0.0006819077765023718,0.00010797477013694158,0.025769881850962895
22,0.024145582999554778,0.20401081071057695,0.0072797989912475655,0.008755006675567395,0.1217330885625278,0.008521695594125491,0.006323227265984283,0.017376798694555697,0.027627874202640495
23,0.030592003593890107,0.1925736747529199,0.04027053009883196,0.08653917340521108,0.1437389038634321,0.061501796945193164,0.03330107816711589,0.04013369272237198,0.0
24,0.30673819321967416,0.05480511463844795,0.029715657456398172,0.014705173427395657,0.058638056045463426,0.015043209876543218,0.08942729766803836,0.041988536155202795,0.0
25,0.004002468729427267,0.019146313364055152,0.007736120254553421,0.0024931424182576332,0.015239686197059458,0.0010617182356813697,0.008774248409041025,0.020673743691024767,0.05120501426377012
26,0.00250446428571429,0.008550311791383196,0.0031291454081632474,0.0033407738095238217,0.04066868622448975,0.0037051445578231246,0.008274659863945582,0.0083453798185941,0.054735331632653275
27,0.0350376535869995,0.07692089915633309,0.009866372232602932,0.014478228865862645,0.3781184530887261,0.007312722948870386,0.0208680142687277,0.07769945076722712,0.05074174735292451
28,0.004621531152143386,0.014566461505236994,0.04393693985530721,0.15075045891372418,0.0005237015441097081,0.07185509124284632,0.1395421660727783,0.035541518194579416,0.0
29,0.046832007827426525,0.022140576347156892,0.039348022979843064,0.04518652942226453,0.047201893390981284,0.09432478530770912,0.061324646476666474,0.04294738303484659,0.01602044121827544
30,0.13134487477325535,0.07145827366366454,0.06659223427991527,0.03191646599978078,0.18362063173825258,0.02571241164469055,0.015235301813604335,0.14477187622654322,0.023494291159695438
31,0.19807421915002557,0.014484254992319487,0.026522913466461854,0.03335043522785457,0.03196920122887865,0.027149180747567843,0.005012007168458783,0.10735320020481318,0.13899677419354817
32,4.455266955268793e-05,4.4552669552676414e-05,7.472686044119897e-06,9.534116676978755e-06,1.837250051536324e-05,6.599154813440619e-05,3.135951350237213e-05,1.9995877138735167e-05,0.3090463564213562
33,0.06764567699357828,0.04463026278843124,0.004845591838307756,0.03758705933523831,0.016237403351520584,0.03081400363745142,0.008061120929660636,0.008136549412997553,0.3921190081613245
