,lt,exp,nuc,la,ndev,entrophy,ns,rexp,ld,fix
0,0.05759490740740731,0.02349886096413873,0.018302395649617845,0.17758623603762513,0.0006815108759553196,0.008905276308054086,0.00041060405643738885,0.01053718400940622,0.05617728542034096,0.004298905055849499
1,0.024046861946532952,0.009546783625730982,0.02157565789473683,0.2321514463241434,0.0007558218462823741,0.010326206140350878,4.783328795189338e-18,0.0013506683375104436,0.09238750522138676,0.006469585421888053
2,0.01306396825396824,0.012332786596119881,0.028976684303350948,0.1706865079365077,0.0003121869488536162,0.012599047619047617,7.40740740743134e-07,0.008852098765432099,0.12226194003527338,0.0030617636684303396
3,0.043658089543739786,0.02374587159228406,0.05700327425439531,0.14924323795287908,0.0014713146843191697,0.017541462025766962,0.0004870097515837419,0.012746583386717919,0.17617382020072592,0.007029236956366998
4,0.04681462585034014,0.028116272824919318,0.07385060866451844,0.22671404702231748,0.003946443489676575,0.020796067549826942,0.0009866929227831474,0.0165610454708199,0.1788435374149659,0.011749462943071966
5,0.1045356440511306,0.03084425481106896,0.046649002668914176,0.18688070655991001,0.003434611602753197,0.009776373086107596,0.004379477454698692,0.010654410731844364,0.10665581542351447,0.02088369152970923
6,0.12440995115995121,0.04572069597069594,0.08670143745143737,0.19458438783438772,0.005323176823176825,0.010128787878787874,0.0028768176268176263,0.07062298812298816,0.06959534909534908,0.011891552891552892
7,0.17665662150494765,0.060431194793119404,0.10250868366872552,0.11308147373314734,0.005687487547320183,0.025159078833765038,0.0022154313608288498,0.06930399481968522,0.1135750315467889,0.017713007239157856
8,0.13095963887413697,0.052403950551720035,0.07920103853189356,0.13315313919867824,0.00244010739363899,0.025709594618516556,0.00303904820912256,0.05532321354812061,0.10446601168348375,0.018954165929072994
9,0.09753122662677617,0.08611522479847075,0.05322623202858807,0.12627594947228443,0.0029582606166375825,0.023285610404720374,0.005399131554890722,0.10789348042882073,0.1077405676057508,0.02268093991523312
10,0.06127503306878297,0.048124041005290955,0.03358806216931218,0.09497380952380943,0.001688392857142855,0.009701421957671959,0.002118154761904764,0.05130079365079366,0.13076812169312158,0.012851388888888897
11,0.06947495590828921,0.04495623897707227,0.026894268077601403,0.15921183862433863,0.0013743606701940017,0.0063432539682539615,0.0004575837742504426,0.05606395502645504,0.16242195767195755,0.007311331569664903
12,0.06354667422524554,0.04273441043083896,0.05191522581254722,0.1400360922146635,0.0010261715797430092,0.017143542139077855,0.001914021164021164,0.06804350907029477,0.1398205782312924,0.007825821995464844
13,0.07272848462301575,0.050801060267857114,0.053957930307539655,0.0396715339781746,0.001029420882936507,0.020726872519841275,0.003297712053571428,0.04830388144841269,0.04880859374999996,0.008241226438492065
14,0.04676330891330892,0.030893894993894975,0.04387731990231991,0.059640842490842505,0.00046498778998778985,0.004374114774114776,0.0015854395604395595,0.038071245421245424,0.051970573870573876,0.006942948717948716
15,0.014784598214285696,0.03404476686507936,0.045574156746031734,0.11590773809523802,0.0007263144841269851,0.006209573412698416,0.001039930555555556,0.0162310267857143,0.10599999999999998,0.006508432539682536
16,0.020442705750910686,0.022423527234022862,0.05845571950840593,0.07186250107428781,0.000861661477030074,0.012783033524391293,0.00251961814852277,0.004247486166478255,0.09478565478669594,0.014595935555952223
17,0.039409482758620724,0.030499828954570343,0.034212198960043766,0.11752473316912966,0.0003109263820470717,0.007572762725779966,0.002252634099616857,0.006458367542419268,0.08161011904761896,0.003359126984126985
18,0.11872626801520318,0.0434914028046182,0.03870811746288674,0.23421186411127456,0.0015359147860015004,0.00921493814313793,0.0005980139001297526,0.04575765250409718,0.09054592970652627,0.012114071357914577
