,ld,exp,lt,ndev,rexp,ns,la,nuc,entrophy,age
0,0.023249635940002903,0.006374654143002764,0.061072375127420996,3.920926168632688e-05,0.031586427843308576,0.00013266346293869306,0.017386358671909123,0.04707268457841848,0.0021549985437600127,0.007999617737003063
1,0.07770055735346988,0.007986207427954996,0.027421007345764598,0.00030186983099604554,0.1380830379616785,0.00198640006164278,0.1336721374633995,0.025876560332871026,0.007323778702419487,0.019682526840293844
2,0.022953609557702058,0.03147918431904191,0.07668383889736193,0.011297195390611754,0.11974806529966661,0.004581497486301752,0.3546213071230856,0.03835742529514772,0.020609585945884898,0.1400383692029599
3,0.0014545075857230628,0.003607932123125502,0.05726312520097044,0.010286028530503678,0.08021747201028967,0.027515178754129007,0.29393761144727976,0.018973011488204874,0.013397278493963572,0.10374434359379106
4,0.03935699855699843,0.03142581168831167,0.060434451659451646,0.01092530663780664,0.15757058982683966,0.05939681637806635,0.1997116071428569,0.10852039141414146,0.043974873737373785,0.14529702380952378
5,0.04205841767601348,0.05380269343509757,0.05356201260992195,0.0008444084951053608,0.02970287871246059,0.025938955256899494,0.25268377025606953,0.06583012554615345,0.08432944803937832,0.054314542890326827
6,0.0389226780990173,0.10815513983371143,0.027547937925170074,0.04877130574452,0.05096877362055938,0.013881117724867723,0.05839821900982616,0.04758001464474672,0.026970545162509445,0.04818822042705972
7,0.0777111042692938,0.1034388455573798,0.03681613756613753,0.004197534665207077,0.04035777002371831,0.0035547459405218013,0.1436514550264552,0.05999425287356316,0.016284231891990516,0.03102370689655173
8,0.06014402755484217,0.02252650704476549,0.03932067059033345,0.09089797351524881,0.06197751694310683,0.06811528000713396,0.32346450864990145,0.05057609907258782,0.04923867487069731,0.08433179507758161
9,0.09939537545787532,0.010666644863073433,0.04238100688993541,0.0031643227803942104,0.01963000392464676,0.00037534885749171393,0.3089318419675562,0.032574753619396477,0.007649703471132051,0.13808722527472517
10,0.08837092630933191,0.0029048897068220695,0.011372057357564615,0.014521694399713726,0.018870958259847127,0.004793145975513131,0.37049121360836307,0.0082163880581755,0.015709224752703005,0.07028146486721365
11,0.0737688492063491,0.03787780732860518,0.05041340200382756,0.003386468535404707,0.05296135173927724,0.008476901103230896,0.24665263705955157,0.07640286220871333,0.017718338399189477,0.03421714229426995
12,0.061132880277617124,0.043434258723732334,0.03998896279159434,0.006341655420602781,0.020864645588329792,0.00890076151918257,0.19072067990489028,0.0965598611914401,0.04779855086434036,0.03004275110854057
13,0.0024771027184820544,0.0071290138660828496,0.029375319284802068,0.0064820516329137205,0.0006101760627622705,0.004180874840357593,0.45923107097244975,0.02458755245393175,0.003454365079365078,0.0024467478562306155
14,0.05464576382570013,0.03584761399251845,0.05228798908098271,0.01119742695379638,0.021781644929734122,0.004625998382367809,0.19239808917197446,0.08094687089273073,0.03315635426144979,0.05260036902234356
15,0.06556564327485379,0.023493107769423562,0.06509099832915625,0.005722138680033416,0.03957278613199669,0.008257497911445281,0.09507869674185468,0.0731482664995823,0.02224411027568922,0.07031309523809523
