,age,lt,nuc,la,ndev,entrophy,ns,rexp,fix
0,0.0106468772694263,0.08596957671957664,0.1271587949994812,0.0008051016702977473,0.0035371537503890464,0.023226644361448286,0.0024767481066500672,0.08097183317771547,0.058953768544454804
1,0.0018741214562110105,0.0600189725973308,0.1294054331517017,0.00036042012161415334,0.011887368711995581,0.010672826344468134,0.0033678630656242613,0.04709942351733397,0.06382699597251837
2,0.0006206101190476194,0.006842931547619042,0.00935421626984127,0.00015739087301587317,0.003739335317460319,0.00542544642857143,0.0012812996031746039,0.007630208333333335,0.003932539682539679
3,0.0007698967698967699,0.02177222777222777,0.04612826062826063,0.0007490842490842492,0.012934232434232426,0.0021224886224886223,0.00304800754800755,0.018749528249528247,0.013631313131313126
4,0.0008474107591754687,0.0464981325863679,0.07413903253609133,0.0028742907419378014,0.012061947856065503,0.00999100409394528,0.005123626373626371,0.05982918552036196,0.025258726567550096
5,0.0002364265364265366,0.01849717134717135,0.02528211233211233,0.0018468050468050466,0.004989743589743589,0.005537932437932437,0.0010156898656898657,0.018111579161579155,0.006069312169312163
6,0.0001294708994709024,0.039797248677248674,0.04735685185185185,0.0003349470899470896,0.0036628042328042303,0.012922407407407408,0.0016000264550264556,0.027920582010581996,0.016209788359788348
7,4.612225006962225e-05,0.030728453077137268,0.09411556669451404,0.00024122807017544064,0.006568260930103032,0.01003118908382067,0.00898377889167363,0.04377394876079086,0.005451093010303538
8,0.003791462418300657,0.04405465102707752,0.1224817343604108,0.0023018207282913157,0.017232930672268915,0.019641456582633048,0.02057262488328665,0.07435308706816059,0.0229595880018674
9,0.001210285328706382,0.013967434612171458,0.017581019857335643,0.00022255960413855135,0.004555330634278005,0.0029725114067219336,0.0027373080136238034,0.014324577469314306,0.00711710365657734
10,0.0,4.3687199650502403e-07,1.0921799912625601e-06,4.3687199650502403e-07,4.3687199650502403e-07,1.0921799912625601e-06,0.0,4.3687199650502403e-07,4.3687199650502403e-07
11,2.905778403139914e-19,0.005130568356374803,0.008440860215053754,1.484895033282144e-05,0.0010628520225294412,0.0006756272401433688,0.0002946748591909883,0.004749359959037375,0.0031861239119303627
12,0.00035132044084009134,0.002991664933804674,0.004816160670964162,0.0002986760934359188,0.0006356484369584806,0.0012511263602966657,0.0006474145699036533,0.0053697754210854645,0.0015743051223400572
13,0.007203987931260654,0.1256671094057457,0.14180489964580872,0.002051931654204381,0.030388183785911065,0.013897235340417159,0.007650842844024665,0.10863685556867372,0.07233262823035555
14,0.003840525793650797,0.05924841545414458,0.12097736166225752,0.0003081459435626106,0.01549254574514991,0.018751997905643737,0.01654136353615521,0.03520348324514994,0.029386133156966508
15,0.010255017551892509,0.12971356074481075,0.1452982295482294,0.0016240079365079398,0.02949626068376066,0.016876602564102557,0.00827052808302808,0.039399172008547,0.03322451159951159
16,0.014916970258753893,0.10900078682446263,0.20687528293345395,0.0034207103695560012,0.024342965645591273,0.012878232626987712,0.011502457479143758,0.05767270617315888,0.027277479574899212
17,0.007283017414085376,0.10456372322391738,0.20054908306364613,0.0016623131453228535,0.024982547387887195,0.021422946524888273,0.015556133456618904,0.10112544305748192,0.0400619895207274
18,0.0020846358899794084,0.06400445292620861,0.21866294074881845,0.0007550587665091471,0.01703250333212165,0.010674694050648251,0.006486338301223795,0.08902238579910336,0.024797104083363625
