,age,ld,lt,ndev,la,entrophy,nuc,fix,ns,exp
0,0.0,0.0,0.04256675496521899,0.0,0.0,0.0,0.0,0.0,0.0,0.025893472023318327
1,0.0,0.0,0.08724475303512085,0.058021133437494085,0.0438048931126047,0.0,0.16175248460614822,0.0,0.0,0.07245390252834298
2,0.0002377917942721532,0.00013270323070368193,0.033232999101756075,0.0015094177231992738,0.0011716436707474565,0.000814650441574217,0.021237669437350337,0.01629444289953851,6.839117762764098e-19,0.007879421564179992
3,0.30143007392887444,0.0,0.2788355846136765,1.5266704802036377,0.5624969168542483,0.8127651441562814,0.3264338284020746,0.4680515661512306,0.0,1.506111485529436
4,0.0,0.0,0.0,0.0,0.0,0.6283063283912131,0.3655051690681864,0.7508716678121713,0.0,0.04963888880497268
5,0.0,0.0,0.0,0.037471783982517555,0.0,0.41266690743814394,0.3262474484606826,1.387692938760167,0.0,0.11535862323109573
6,0.009990216744625049,0.002756926742996686,0.3534644689702365,0.8670034896682078,0.003946087619847418,0.09887453023719316,0.6181946185703932,0.6022704523000407,0.004827206898838645,0.47402516880995077
7,0.0,0.0,0.0528676673308423,0.0,0.0,0.9053394743047486,0.28131339297480173,0.31176478533453617,0.0,0.19307889011760831
8,0.0,0.0,0.8644744840953474,0.8915216418189866,0.0,0.8766817476516974,0.23559838649585782,0.7512559361201167,0.0,0.23978031744249118
9,0.031107669991327132,0.0017400815140491382,0.32718979488264927,0.2612361024613145,0.020281685135211783,0.2769090845578102,0.07055056974712919,0.5454737775938043,5.678669197753588e-17,0.1299709182878958
10,0.06544790208491709,0.0,0.26629262754034544,0.03820364399261455,0.1687941906260728,0.4246598664678117,0.2887012018168522,0.5486495766230309,0.0,0.26803159266108567
11,0.0,0.0,0.0,0.0,0.0,0.6395878473631629,0.41952142910366624,0.5853172868487726,0.0,0.2276643200590146
12,0.04488181155213305,0.0,0.507198841089957,0.0,1.321563615102361,0.7272753464698767,0.14105594718439454,0.02185603875114849,0.0,0.27943359792914507
13,0.0064026540668058055,0.0024713028834151235,0.24644019466857273,0.020612623516145488,0.012064132419558617,0.06912209698273114,0.343783112791894,0.08543270091832736,0.0020476730226579682,0.11486568174798095
14,0.0,0.0,0.010353778667013326,0.8343519970847704,0.18362968978121247,0.5352530006720012,0.5236719664090292,0.6300874647545058,0.0,0.23746370980095016
15,0.20794227927740772,0.0,0.10038320721801863,0.1468142589827789,0.0359969844449238,0.9013168213939566,0.657831321779378,0.7283751949784537,0.0,0.22258876467019098
16,0.0,0.0,0.13486639752312007,0.06527817752302369,0.020341681153069616,1.0368560501319706,0.042531383177329324,0.8494439053099894,0.0,0.4192254313013284
17,0.00417287395809549,0.012824236155586408,0.22891515798183748,0.23056346822565155,0.04564375863245448,0.09346718779046775,0.12190217418382715,0.35777965892973307,0.0008589289659174968,0.23390591945184494
18,0.0,0.0,0.04414449122216991,0.0,0.28673124368010505,0.06064478370541854,0.11724736710438895,0.14095616416592202,0.0,0.7089373941713912
19,0.0,0.0,0.0,0.10576390535404727,0.0,0.0,0.15977681351273196,0.0,0.0,0.34036795139729703
20,0.0,0.0,0.3674598446630531,0.3155638352725518,0.0,0.0,0.14582176929021914,0.07071624499506181,0.0,0.15967727307590918
21,0.030118754443085462,0.0,0.2752040553060954,0.39522647206235795,0.0,0.05332983320053377,0.07020172266624584,0.05184107004547055,0.0,0.32872480298817236
22,0.0,0.0,0.12787546707996733,0.0,0.0,0.0,0.0,0.5517139477607792,0.0,0.13190741035139286
23,0.0,0.0,0.1143799753729491,0.07694142170505452,0.5355363543885173,0.0,0.15364106587019075,0.006171916613398922,0.012674787026977908,0.11594850669878155
24,0.07022147097840346,0.012612358608370886,0.13800064151920857,0.22619162230355047,0.23733096633123343,0.18533684941433548,0.027210158131146977,0.08525698623530444,0.0,0.09513862950227239
25,0.0013072411231447741,0.04159007499439326,0.1903045779938543,0.412979824052536,0.05197284668547519,0.41351449288841524,0.23670633303697508,0.22173854836513276,0.010408211809824729,0.6236396915951578
26,0.0,0.0,0.02360675941179298,0.0,0.0,0.0,0.6566290391770612,0.0,0.0,0.279209301170356
27,0.0,0.0,0.050908087798140655,0.0,0.0,0.0,0.25562642294099774,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.04558168969612526,0.0,0.0,0.0
29,0.06301794975693689,0.17099508395813748,0.04924316418052234,0.006688857877478272,0.015617914527648442,0.199176555394961,0.260577104840505,0.09919503908922206,0.06783571405225053,0.00844362226644859
30,0.0,0.07033202758743921,0.0,0.2093277191252768,0.04465145219668552,0.1407062600864258,0.16455507136121614,0.12885878245010562,0.05061500385278927,0.3169462352634214
31,0.040463000114145733,0.09398443243451415,0.16485930719618463,0.2795855469397564,0.07258425803165837,0.1808947563410946,0.8924175167301128,0.09848696181260319,0.12040705810057277,0.21116564461761048
32,0.0,0.0,0.10116559206882252,0.24729176905036188,0.41643935229887863,0.894945763023503,0.9253154146043192,0.2925962166290278,0.0,0.04210900092247844
