,la,nuc,exp,rexp,fix,sexp,ns,lt,ndev,age,ld
0,0.0,0.0,0.3259740259740255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3275831291852316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.3105414933903302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.25360205031018745,0.04771686982831473,0.025730122843146627,0.05224872586109168,0.0,0.09746399642883011,0.030469989560719262,0.030091630727252888,0.03906244628019517,0.0,0.01613221062284824
4,0.31041469873964234,0.06091807676650746,0.05994641120700895,0.03480512026142463,0.0,0.12144860036966572,0.0,0.061695046014372056,0.0525067242940318,0.008794608006551985,0.01780837735324175
5,0.1714069791485475,0.0,0.1488449094545965,0.07011289761031832,0.0,0.029372800959747508,0.0,0.05810609682891509,0.19554068509853845,0.010002855106866073,0.016869872106134217
6,0.2635321189580249,0.017908036738543236,0.052875513180287256,0.056167287758204516,0.0,0.07218436798178862,0.03680826952281581,0.08524441821976754,0.0,0.014172204104936463,0.0
7,0.30901490792555153,0.0,0.0,0.0,0.0,0.0,0.0,0.06575971591861603,0.0,0.0,0.0
8,0.22173531769753285,0.06728614582432017,0.09901209151737697,0.008695292329049939,0.0,0.00696433598918978,0.04985770605782286,0.09672709296482662,0.013454125754944054,0.06816058303135208,0.011307078384275015
9,0.23886849145830225,0.0,0.0,0.0,0.0,0.0,0.0,0.08239253360289987,0.0,0.0,0.0
10,0.22646494959683727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.21037984571819188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.16290324220786356,0.0,0.19584257245336456,0.0,0.0,0.0,0.08091659194804192,0.05412732418336217,0.0,0.0,0.0
13,0.22945720193240035,0.03250903583043257,0.1930782505712212,0.051988361141314,0.0,0.0417039548703881,0.0294965006204502,0.0,0.0050652042650546555,0.11913904450669154,0.0
14,0.2625574618395817,0.09444589320107037,0.0,0.011891175285506886,0.0,0.09907198669759631,0.0,0.1094653202162002,0.0,0.04330145194700847,0.0
15,0.11533795408045759,0.04200521647050115,0.2803789371459341,0.0,0.0,0.0724585748058307,0.004248881581463518,0.13213459966069965,0.0,0.03847558022237158,0.03461959052591153
16,0.0,0.0,0.0,0.0,0.0,0.08085542736459912,0.0,0.31752482851308206,0.0,0.0,0.0
