,ns,fix,rexp,la,nuc,lt,entrophy,ndev,age
0,0.10290617715653849,0.4209664291130965,0.4384398645047126,0.017267099535573063,0.0,0.3697327099037125,0.43478199049328586,0.18847681913415634,0.19142780292076816
1,0.3708675198085364,0.8704552945422279,0.4766392467182646,0.007604178142547345,0.0,0.24298132279020151,0.03702905326314997,0.11800699314436912,0.169279109279843
2,0.757422211836402,0.1765864855366695,0.062382539111017474,0.15683390745245268,0.028352216027626255,0.28236876294297375,0.39568194414000424,0.004134090883137671,0.332998409731337
3,0.37196141341740036,0.1944487878091343,0.01836367099798483,0.1348971781300777,0.15151678295340823,0.251395557721889,0.07990383176236542,0.3621840849836232,0.1795169757723458
4,0.0132172103221614,0.03980185517542568,0.2581306261125203,0.016017048192399238,0.20758439720857014,0.14629688226050405,0.0383830566939945,0.07684230027729809,0.015754220646281524
5,0.08492206436654808,0.24406481012430084,0.2682491490393529,0.40749956500669343,0.23568536731182235,0.7496515778371715,0.2332489261534818,0.2813323771334307,0.039751525793393735
6,0.025443463047462176,0.21017777531149595,0.0003160923943551555,0.06216946620942784,0.04270294777826865,0.5294445487329535,0.2718255790412954,0.45669860959152314,0.00611539175944908
7,0.041473897078719055,0.09256427962483253,0.024035653661419257,0.023863465633127804,0.026353026128846335,0.15876573063642754,0.2393152719911148,0.04920727106471543,0.011403296823559828
8,0.40368793785350393,0.009789568493416176,0.1244318913878757,0.40720173303897184,0.04710160337656561,0.5166847562071434,0.24918370046497942,0.01908700845642999,0.2716302132994829
9,0.007038397650775772,0.3214460815831134,0.21204498281056153,0.2142997691463225,0.0055087225210277155,0.4712866552613556,0.03349890452771816,0.0,0.7328413909834911
10,0.04551999178827473,0.5405631903049598,0.020905504279516526,0.19107547621665083,0.07266017983980706,0.5009430976457051,0.03508972518953034,0.08292396886125235,0.3738017338947114
11,0.3503352272533758,0.2464092811051543,0.7321125972177462,0.24756342551090313,0.22052808905521715,0.179972153518182,0.008678035283488227,1.1088683054532276,0.0
12,0.2042065880894982,0.013068665436180677,0.23229582154195,0.00563942933923236,0.17598245385399713,0.42358276537160433,0.05138378197902675,0.28740543898534004,0.018068052350324826
13,0.24644821130486397,0.15367524516399728,0.29909820751583654,0.11007745523598879,0.07378526274751286,0.05127387802844401,0.20212111943184866,0.22346451464065792,0.061859494134549414
14,0.16828123498283376,0.06908618451440891,0.15912972264344216,0.1308551572740705,0.09267746000351783,0.22627496833806893,0.6967439137486093,0.3913833530536121,0.06147362924586181
15,0.3075063032350174,0.19094308248004713,0.11497245403302511,0.06299013172370097,0.21629098955983198,0.26635103414000794,0.2901562861609949,0.22921916929105607,0.34488834665527734
16,0.2923074388737534,0.09234212676476554,0.19844153666394748,0.012516236884918867,0.0894242013386704,0.3218079397358316,0.18253072280770927,0.22622025717848482,0.37138530403485626
17,0.4173021672860267,0.027234703228392835,0.04507297186060552,0.019307344495457898,0.2604724937899385,0.5181157648244531,0.29341713505094286,0.43028083242523085,0.3592356928642746
18,0.12869237856939422,0.08828916171332099,0.0006531694952327474,0.014407890735976831,0.3602887384962514,0.357331308126403,0.31175122705826214,0.20679917183784044,0.2374988373257824
19,0.0,0.0,0.03876089501182439,0.0,0.17726853118944652,0.12632965246213512,0.2319832311803361,0.0,0.14274851376422545
20,0.04408356034027763,0.0,0.07136917112872387,0.0,0.4368376962489598,0.09049900089870842,0.14757616358802103,0.32482866961651957,0.05711952056206917
21,0.22064950307281236,0.32329890691839064,0.060402819524354334,0.036497025585110296,0.3205140470434754,0.09589864091824478,0.1334277833299052,0.3155047001199471,0.07279228890320562
22,0.0,0.0,0.11430451157862094,0.0,0.30241802479517343,0.0,0.0,0.0,0.0
23,0.06697235282811063,0.08989431723089532,0.40142379787626487,0.0,0.4332047500490555,0.19328531029698837,0.10102939783037486,0.0,0.09240787543259281
24,0.032131568695440434,0.07638177662721338,0.17436170964113082,0.016105850666794763,0.4639542804113599,0.3697166269772475,0.1827155051393009,0.19875775616972657,0.19130121864849126
25,0.15290202438912404,0.07954262250788428,0.1766582693925224,0.037813429887713315,0.6057192895436596,0.3321773582879551,0.26179130990945726,0.18428089212319895,0.2691705089443793
26,0.4556245664628694,0.04858182990202729,0.12317175768310527,0.0,0.25846215593234234,0.09412467720106028,0.0,0.286346993931098,0.1775881794699855
27,0.2890782318633653,0.22822732088436035,0.18230134744863508,0.0,0.15236328393949644,0.10099167329472643,0.0008795517532329624,0.09836325541583801,0.4683627727170766
28,0.0,0.016056915446439356,0.01424635074751037,0.0,0.13205997650419865,0.12406915605679025,0.056392187544649496,0.0,0.14162297483400194
29,0.0664734313832516,0.04378248215375573,0.1325002794352791,0.007263482374617555,0.07780978559581415,0.243127552294234,0.0,0.14126498801289783,0.5612890786248284
30,0.203969306933421,0.17269088548544229,0.01694261501503523,0.14570956156816292,0.08001985037436625,0.23618705813695157,0.0,0.12054905494230145,0.3838282356735755
31,0.11708274353853601,0.12795413411687284,0.08441378701552418,0.0,0.033029646792139135,0.25607214901403125,0.0,0.022771649856020454,0.3333599773188922
32,0.29932169132077924,0.04928014256100546,0.015455771217072863,0.0022088378157380634,0.22022002157642814,0.34392260230557836,0.2918798711663141,0.050611992395392144,0.0
33,0.19238385882052786,0.07065555740845628,0.06575042233304002,0.0,0.2159522377546227,0.0415120961138446,0.32723478713129583,0.0,0.0
34,0.135719421093669,0.20921677100597905,0.0628731255130783,0.34897127501437303,0.4979915148667335,0.2949680881283133,0.04938435164209656,0.2872158118609534,0.16216648451914376
35,0.15906805015104758,0.1299437170504201,0.046846049121911,0.43229656972413266,0.07362967965780816,0.604519246832522,0.3245929880930143,0.07676111187788331,0.11299372132917823
36,0.3495161222220929,0.0,0.0,0.0,0.339565949396285,0.0,0.0,0.04502028702530866,0.24705202298760803
37,0.9466658395916695,0.15580766697127613,0.04240603785953348,0.1138455719918034,0.7877763055174245,0.06178880751404619,0.0,0.3718091325959983,0.2909504936771783
38,0.41360481427522755,0.09766922453659414,0.16525943584390448,0.0,0.0,0.06539933021813758,0.3873288442652791,0.19900023606389847,0.13778291589535946
39,0.5053716895438802,0.050525254009775686,0.0035135286483010345,0.050126274956696144,0.11270641820096859,0.09604832371702962,0.23891828520747652,0.4113599148895571,0.18066399917706394
40,0.3093963674284539,0.04279554880065045,0.018869202457486113,0.01042340132098255,0.11544062276013956,0.04126170828708102,0.11763927610138268,0.036536169661705004,0.3174080220027522
41,0.4037115576351463,0.0,0.04294908077057453,0.0,0.1165305298693459,0.054725885007125816,0.02170741293792431,0.09805082883837059,0.3601251723151169
42,0.43454106344845117,0.1630342299760565,0.0030321114168956062,0.05909255619588847,0.20309223069322754,0.09802607404983622,0.2519095102218755,0.19337227520953862,0.3740344412396535
43,0.1674927323621502,0.051224583078100024,0.020879346855410683,0.03575131814574778,0.17075866872836543,0.1825442357458905,0.32269973919122863,0.010857751349996498,0.10813137811054542
44,0.3784823303752414,0.15556640018598955,0.419367706579913,0.17403931797618255,0.25616981170089964,0.26935320003502977,0.05684270201620389,0.041732507574293184,0.18151712463608713
45,0.6075551784942715,0.20720007091055834,0.18034075472601993,0.07698454129408505,0.12425472375027763,0.22289580300608267,0.3311948844458101,0.1239320511432467,0.3721681030820355
46,0.1533470788739894,0.0,0.0,0.0,0.19726651496537465,0.0,0.07974903588582666,0.029426943843752457,0.24463799542287776
47,0.44965153882785347,0.0,0.028080877325627165,0.12615019541134143,0.3457199031048452,0.2766966004940814,0.0,0.36605210223438867,0.42159042723210216
48,0.31386405598569006,0.14312488899399534,0.02851655782544501,0.047072561310525333,0.21041317886548985,0.13292848690113876,0.11683796523137727,0.11874427085658526,0.39341888002824676
49,0.17234757548430965,0.17427390397650264,0.05323484054819818,0.04046949497725924,0.3291023256436922,0.19917429156735747,0.6342929616024584,0.010226193306888088,0.2408385013738175
50,0.1996340199141807,0.10810604558382096,0.024527845311088082,0.03195690061263784,0.16901093370997367,0.05799577882974859,0.4637623863120682,0.1155368456421728,0.23452207985955542
51,0.0,0.03870064751859046,0.0,0.0,0.17439017949233784,0.048658485306992134,0.30763426829125085,0.013387585142009169,0.07408238884408298
52,0.16328493129461677,0.16498178898156807,0.04913123518232003,0.13109207114817212,0.14233531367928307,0.03802155056600347,0.1785751240951564,0.05749327939760802,0.10130581332293696
53,0.12438352095367981,0.050591171089478366,0.12919604622176148,0.09185091904245038,0.0714500947676709,0.08089921139307993,0.46116942635412345,0.1593478502392764,0.15426908920717636
54,0.039716780516382125,0.1360321172285998,0.05159489675393483,0.11225914305567945,0.09477159821772974,0.09730510525993444,0.6050012474412325,0.05941323834462045,0.18589633527056676
55,0.036109960973335374,0.09603995257154513,0.13674891362231759,0.014562518600543733,0.2800192630145748,0.01041921450402183,0.14761379259389248,0.13561252582044664,0.05250451026450859
56,0.0627516604624702,0.32322696532923956,0.3307495216922306,0.022849736550458404,0.8427662250654991,0.011719062568062433,0.11592934176235031,0.1572048618721022,0.05130383413499995
57,0.39459638324807667,0.20438731649660408,0.28413605692899147,0.1103031246183877,0.3391526221386856,0.03484588758376846,0.11990496376217757,0.04557475587175779,0.035343167028647454
58,0.5039249614110052,0.10626781432527271,0.23250634642127718,0.15656389268457785,0.0,0.04570605095440387,0.23091470142009088,0.009439431113546873,0.12306309083968427
59,0.43234681634123745,0.04615740475901734,0.12360128285625015,0.09687554724468864,0.03117420520923667,0.012844424033046935,0.32263861733570837,0.0,0.28092497258852445
60,0.22724453636731168,0.25003025356474723,0.15567285624657853,0.06759245326636544,0.22648579252755494,0.11458406721179452,0.1199719570498217,0.11337637611307995,0.4042207566524879
