,age,ld,rexp,sexp,ndev,entrophy,fix
0,0.05917442297059992,0.7581111192440253,0.19761911417888614,0.20818698597858465,0.4726189807619377,0.06547816118071115,0.0
1,0.22005286552620182,0.6032569598238863,0.2439775666275771,0.17262166654550426,0.6289542646244994,0.1206544759461873,0.0
2,0.1724011307460839,0.5807519887526837,0.22984624923909075,0.14184613589676068,0.707481751271776,0.1466105001246952,0.0
3,0.09085674231289369,0.6725863918867679,0.12187362009375477,0.0,0.7057967908053079,0.3267481379113483,0.0
4,0.1679283069368699,0.565901004762164,0.0720252439131201,0.13878670444392374,0.8418495120910199,0.38799051637298443,0.0
5,0.0,0.5022096986332735,0.0312845728064021,0.4391811090230806,0.589152288390588,0.30540965519195284,0.0
6,0.008402312515492822,0.6602424823053084,0.010354580249687672,0.23042895561012514,0.44599401352094065,0.3688607548708703,0.0
7,0.004763153316285314,0.6818338259573304,0.024250585391848288,0.07793595472132438,0.6194109553129371,0.16684125947490358,0.0
8,0.042341986672589864,0.509303264025468,0.10756396920551764,0.2563832448352156,0.15025945066630234,0.04932671986007186,0.0
9,0.10574388404432682,0.6020413012407344,0.08068049217383344,0.020067260147552418,0.8339829190139451,0.24333245853929655,0.0
10,0.15120636512870475,0.8564267582261097,0.07899844932888633,0.11462349111967556,0.38819891731401673,0.20206434323002906,0.0
11,0.0,0.657730395465102,0.0,0.0,0.0,0.0,0.0
12,0.0,0.6576623553329077,0.189871938136234,0.010518955285916363,0.7527287948309037,0.0,0.0
13,0.0005655118490666163,0.3182372663814559,0.03590626562357657,0.04188934348426509,0.09719400793582403,0.02480388996251908,0.0
14,0.0,0.25126856820978866,0.0,0.0,0.0,0.0,0.0
15,0.003982056757818907,0.38514109239232003,0.004590286355161206,0.058147983459730886,0.014473469193193285,0.03469162332643848,0.0
16,0.0,0.410204123018968,0.0,0.0,0.0,0.0,0.0
17,0.0,0.33153830314745286,0.0,0.10231119918485378,0.0,0.0,0.0
18,0.0034891225158283114,0.07899478668218543,0.006189880297983521,0.006032249495155625,0.004020618303264739,0.005252354951426859,0.0
19,0.015807121977235918,0.6702185024292382,0.012384273814562195,0.04898819609856728,0.4728511969583136,0.18247186199874618,0.0
20,0.0,0.5058567765359612,0.0,0.055829033291388594,0.0,0.0,0.0
21,0.0,0.6726586788810531,0.0,0.1463221231269438,0.3381567311604887,0.0,0.0
22,0.0,0.6202590439437388,0.06156848660979102,0.0,0.5640189964054692,0.10021112684614547,0.0
23,0.022616063274080746,0.420137486028219,0.04092884484447866,0.01108710632359717,0.007463199958934449,0.027938822318783797,0.0
24,0.03631662927601303,0.5478786566891838,0.00802713401192545,0.0750464129483387,0.05711132983662533,0.02872335249631652,0.0
25,0.0033962657501872095,0.8639087998355227,0.14738794473999858,0.24673741939064325,0.632409092634829,0.14689989011491153,0.0
26,0.0,0.8540788343008173,0.1495208905259406,0.19032706791050127,0.5358410202612631,0.12175712276045722,0.0
27,0.02207907452205764,0.7868764347284861,0.0,0.10209929041151945,0.028860457900905537,0.0,0.0
28,0.12794778408624985,0.5515053768682745,0.05206801536724109,0.2851552885935024,0.2262670391067464,0.13727263015753086,0.0
29,0.059557129840327634,0.5211733251224299,0.012211967917229682,0.20220704671732487,0.16456652246258102,0.06548972896838227,0.0
30,0.0,0.6172240480625886,0.0,0.2030242867190245,0.0,0.0,0.0
31,0.08690928310624545,0.6600012980674275,0.09942916896655611,0.06460425165526609,1.079536535680894,0.06699458352040902,0.0
32,0.06647386185685958,0.8475369085810635,0.18493972527703262,0.062170668682437764,1.1263311097443593,0.11093253755139373,0.0
33,0.04515446572311625,0.6484104431010288,0.11616122666646246,0.48846068810770765,0.27067306917764633,0.06478653491746157,0.0
34,0.27946176203230577,0.5980905306299874,0.0,0.5749328453906055,0.0,0.21249368861307508,0.0
35,0.0,0.4975306969607928,0.0,0.39041877685921456,0.0,0.0,0.0
36,0.2519739792175805,0.3881749849248353,0.005065152268797123,0.41370012328521466,0.16695702906753315,0.18057257563798454,0.0
37,0.20095336816113607,0.3642552733742503,0.055934536320803405,0.09027874673004908,0.9123764771130307,0.30276201723398616,0.0
