,entrophy,rexp,age,ndev,fix,sexp,ld
0,0.06603155458089636,0.052636939571149455,0.05990302144249547,0.1691427875243651,0.0,0.0934716130604295,0.10125438596491258
1,0.07693259911894237,0.039722613803230666,0.06091718061674018,0.1381698972099864,0.0,0.1236255506607932,0.11067591776798899
2,0.06643045438779105,0.0370643426985778,0.058179500520291194,0.13239091224419006,0.0,0.12947728061047595,0.10287200832466202
3,0.06848498694517005,0.033606396866840575,0.08241818973020043,0.1337304177545689,0.0,0.10080722367275859,0.11048498694517014
4,0.06391655658300313,0.02688793483047105,0.0815248789079699,0.12987912813738467,0.0,0.1500737560546017,0.10894187582562727
5,0.07907674526121099,0.03197411003236261,0.05353236245954706,0.15434697179842877,0.0,0.15943504392048147,0.07413176144244128
6,0.12521486175115168,0.023225038402457626,0.05841993087557579,0.14179109062980044,0.0,0.11160349462365667,0.09302937788018412
7,0.06369818573185737,0.032567496924969144,0.0667438499384995,0.1589266605166056,0.0,0.12207364698646912,0.11050338253382593
8,0.06353156434269835,0.029308706208810417,0.061516129032257914,0.1349767603191117,0.0,0.15258723551855657,0.12333662851196724
9,0.08512298054731254,0.016227002967359027,0.08393768545994097,0.11397246950214265,0.0,0.08308621826574299,0.18173013517968845
10,0.08311300000000045,0.04673166666666678,0.0874433333333329,0.14036316666666568,0.0,0.06962600000000019,0.17346049999999963
11,0.09563172043010779,0.018004224270353215,0.07269201228878587,0.1555135688684083,0.0,0.07703865847414282,0.14789349718381994
12,0.07512648344784552,0.058513637310014376,0.039472933583176995,0.18598782011242984,0.0,0.09543701853008502,0.09669612742036188
13,0.09744478951000655,0.029100529100529036,0.053488727858293506,0.18082183114791764,0.0,0.08609960892569558,0.1051409017713369
14,0.1495832649712865,0.016699207000273483,0.04458668307355781,0.14870768389390113,0.0,0.06778780421110261,0.13095884604867325
15,0.12122509960159393,0.022529714475431593,0.060846613545816323,0.09099750996015951,0.0,0.11022775564409103,0.1675883134130147
16,0.09174461706187036,0.023804170073589398,0.06068642681929634,0.12197533387844146,0.0,0.12075538293813025,0.1332780049059685
17,0.0618621234207973,0.04605162779397479,0.05320869776482,0.13095153061224543,0.0,0.14643792517006934,0.10879348882410121
18,0.08979803328290542,0.029402546646495303,0.06286157337367612,0.13110955622793827,0.0,0.10490418557740687,0.13464826021180124
19,0.08941340125391774,0.027888714733542364,0.06589694357366803,0.14156674503657213,0.0,0.09573759143155633,0.12783490073145182
20,0.07802958801498103,0.03281217228464408,0.07217996254681641,0.1303378277153553,0.0,0.12013932584269649,0.12588352059925056
21,0.0704830383480828,0.028237094395280354,0.06599502212389366,0.1360018436578178,0.0,0.12597234513274425,0.12671994837758063
22,0.08989739789196342,0.04997249670619249,0.08652239789196306,0.10829347826087043,0.0,0.08978376152832625,0.129880270092226
23,0.07586511089043345,0.03570589208871227,0.07112578616352193,0.13853723932472636,0.0,0.09111999337967565,0.13568503806686577
24,0.07493496324704434,0.027233141578779273,0.08085985937999324,0.14526270373921446,0.0,0.0997663790348356,0.13487200383509154
25,0.08054526515151501,0.04375965909090895,0.06022556818181794,0.1565547348484844,0.0,0.11329848484848466,0.12095643939393962
26,0.07534016563146972,0.04175217391304338,0.052475569358178056,0.13896708074534203,0.0,0.13257184265010358,0.1171378881987573
27,0.09306023606023603,0.025828449328449327,0.06484798534798528,0.13302299552299604,0.0,0.11154965404965443,0.12719210419210364
28,0.10412452107279667,0.019986973180076487,0.08333141762452126,0.11422758620689641,0.0,0.11579176245210752,0.1315844827586212
29,0.13324672754946643,0.020362252663622595,0.06415555555555563,0.07609162861491608,0.0,0.09878066971080728,0.15267458143074544
30,0.08024600938967175,0.022949295774647722,0.047445852895148806,0.11744882629107986,0.0,0.14907449139280138,0.1383613458528961
31,0.05727197213290444,0.020325026795284036,0.07592845659163959,0.16465139335477005,0.0,0.14590353697749187,0.12044640943194002
32,0.08433044733044713,0.04314826839826842,0.09937337662337639,0.13626479076479076,0.0,0.08206565656565666,0.13689321789321843
33,0.08570725883476593,0.028506208213944586,0.09673304680038221,0.12064231136580694,0.0,0.12573018147086923,0.13167908309455564
34,0.04665018315018319,0.02749542124542122,0.13245970695970713,0.11919047619047629,0.0,0.14893040293040305,0.12006501831501827
35,0.09842964824120606,0.016418760469011712,0.061250418760469036,0.16520603015075386,0.0,0.14565326633165843,0.1034204355108877
36,0.10625846702317268,0.039190730837789615,0.01957085561497332,0.13114661319073123,0.0,0.15194786096256677,0.09748618538324434
37,0.14401963906581758,0.07523036093418262,0.015807324840764376,0.1122319532908707,0.0,0.05837101910828011,0.11441719745222914
38,0.09737918871252209,0.04427160493827163,0.051795414462081066,0.15577336860670196,0.0,0.09250264550264554,0.1450749559082894
39,0.15843643643643684,0.03941041041041033,0.03159759759759762,0.10002202202202191,0.0,0.13495145145145174,0.08265515515515516
40,0.14770056497175157,0.061272881355932125,0.014011864406779649,0.11172203389830508,0.0,0.09739604519774016,0.13292033898305086
41,0.08774252136752148,0.03929914529914528,0.04495299145299151,0.2101474358974358,0.0,0.06019230769230765,0.12706944444444446
42,0.07460432569974554,0.0645178117048345,0.09121628498727728,0.17324681933842237,0.0,0.019870229007633577,0.115323155216285
