,ld,fix,rexp,sexp,ndev,entrophy,age
0,0.09061431388968254,0.0,0.04483647598690731,0.018247318844732477,0.13753110378199362,0.03670650999762273,0.04831805213118193
1,0.07678754651900385,0.0,0.018099814710545958,0.03326208757939181,0.07248728830853958,0.04591236728668368,0.05143250886617913
2,0.10205121448672191,0.0,0.015986080542727665,0.0299650680230742,0.05755055717802342,0.04908172254702369,0.062077649664225326
3,0.10586709454201618,0.0,0.02427639090148917,0.031439864486580246,0.041280653994693696,0.08944026710053131,0.05606547690492016
4,0.08953188647288593,0.0,0.013049554049334283,0.03786502203932012,0.05290114451736136,0.09303960048743155,0.03900509221404836
5,0.0953740426867652,0.0,0.01613505105513518,0.07360984860575838,0.07386123054179594,0.08775767523608242,0.030474870543834826
6,0.10421468757144829,0.0,0.012590588535975476,0.06614220917514614,0.06322341762883775,0.06834832832038408,0.02944271931524349
7,0.10108981519740898,0.0,0.01968438116930927,0.042609266916532766,0.0666255960954196,0.04399457416645923,0.05771860362176666
8,0.0882785349265677,0.0,0.03003079201689055,0.04761170181182453,0.041285798217046706,0.054936161783951255,0.045769978612032164
9,0.09257476829031588,0.0,0.022814428844737784,0.053305249042536224,0.06559476589832255,0.05551207208461169,0.029817631551465464
10,0.12649783756846997,0.0,0.01402670687030508,0.04119154656168444,0.057165095716011576,0.08019552267001825,0.03420669631047575
11,0.06994975466394707,0.0,0.014737691762154463,0.0434454447678136,0.05755701371091782,0.039022470995907915,0.04432024185276174
12,0.08706087901451946,0.0,0.022804862443604683,0.04225133962794485,0.05493345068400027,0.03638759291662572,0.06096131963301587
13,0.07768822777339061,0.0,0.03313386135479751,0.07874700980258523,0.035744196646132195,0.05596507947732628,0.03334012236826028
14,0.10373575409898851,0.0,0.04044712862856257,0.08329569605795634,0.03278196524188781,0.11332978323021074,0.028954587460285872
15,0.13843921472965956,0.0,0.03253542476387611,0.06209963441504542,0.049100869826760415,0.08130312514228256,0.022434960145016034
16,0.09676127663889741,0.0,0.04086327872385197,0.05485310927076889,0.06930086005718214,0.05893399735080045,0.021155841475238895
17,0.09812844912183996,0.0,0.05194108490810758,0.06436042925251598,0.03877162673196863,0.04780520768601476,0.025354878213483107
18,0.1010728039173358,0.0,0.0423185198295334,0.05730734655896312,0.041583069279841685,0.05696976660684824,0.03168883974693173
19,0.11977131288650997,0.0,0.032770231677303654,0.03727395025410003,0.04859737825671216,0.05625389578263048,0.05241425675327848
20,0.11827677283533966,0.0,0.034039944392648354,0.07419009851832317,0.051402611779911546,0.05361814172822864,0.043226694623855005
21,0.10400849515373572,0.0,0.042724236845779126,0.05604252259390249,0.05168187543272724,0.037616365954576396,0.03286936676521648
22,0.06583554395526575,0.0,0.024451896007749507,0.02572006431828588,0.038759058464978104,0.027084332160791365,0.037269736536217006
23,0.10558173262483173,0.0,0.05608856058059447,0.02301538372983039,0.04642982323297398,0.025115100678306544,0.03883443378235998
24,0.11633771379403646,0.0,0.06773616897321762,0.050405341603804076,0.06808462222417218,0.02840064559553559,0.04752389203055206
25,0.12328183131444229,0.0,0.027357999672369814,0.043114202670858345,0.025534248320617278,0.03849796231567856,0.06616627221299874
26,0.1518679469088046,0.0,0.010973101853528521,0.024584281538540448,0.06546416933870207,0.020602443439524595,0.0631182235573761
27,0.1241850816092985,0.0,0.02688521377844255,0.0732485054096418,0.06199752047146111,0.06435371731241464,0.03947416735152984
28,0.08417788890922287,0.0,0.02782710674892694,0.07730292910942968,0.07923793265201433,0.02852040628350581,0.02483200612936468
29,0.053022642432665676,0.0,0.02827272550868963,0.05830843208695543,0.04620274598547352,0.043067043293342,0.05592151966229478
30,0.08397587286704669,0.0,0.048291447649129265,0.07431912836735192,0.0544612982758186,0.03235125044478249,0.016965266703247984
31,0.13585895544341192,0.0,0.026750189705198633,0.0379286359743766,0.07272549723843146,0.018570870039269587,0.03706700387123676
32,0.11992010525071807,0.0,0.02411260323036405,0.04345619358377461,0.08968767246368509,0.021653852292708466,0.07268363805122406
33,0.11014128543674132,0.0,0.03589748546849056,0.04939326331047026,0.06771791415589484,0.04736073224161029,0.0605700640443452
34,0.1132436854737334,0.0,0.03869938386410982,0.07006293134275852,0.08330433083311638,0.047787401569359664,0.07384757648220272
35,0.09676654310909981,0.0,0.04474133113925071,0.06091306092268047,0.07617972113763673,0.04276798080915003,0.04948973092429666
36,0.06177269280757719,0.0,0.045419389061268176,0.08783744959293031,0.06094005490591812,0.056349358918385814,0.036782176476013076
37,0.0690505493348253,0.0,0.0615118034616455,0.05144932682127142,0.08797775624662035,0.03603090984370117,0.05059492156620694
38,0.11174295673155123,0.0,0.08863614999205517,0.02258768766022339,0.03510542473002443,0.008887894294010979,0.046311246868442235
39,0.05625137068642939,0.0,0.052494492614324685,0.08969126253287685,0.05672048486307411,0.03400062167781976,0.06908686149701053
40,0.05374070435912817,0.0,0.05926794265324255,0.08478567150187621,0.06025662914659535,0.056860702149023036,0.03744065037553849
41,0.08441444331653061,0.0,0.03766301398205927,0.03613487047530276,0.08652159533361181,0.05566650685754293,0.06429215023188406
42,0.05252483833180878,0.0,0.01803281484615053,0.00620449386677368,0.05134047422298479,0.03324306118084461,0.054215490958094824
43,0.10799771531356751,0.0,0.03993039241363704,0.07956578334775702,0.10300539574307348,0.043650838451719284,0.06396750558829076
44,0.17553753965428626,0.0,0.01808145414656979,0.027682379068270663,0.0692704233955793,0.11265451086063005,0.031444115138167104
45,0.1453144948341558,0.0,0.02558878603448017,0.04323040965048304,0.04284837935582709,0.16574262622518038,0.059004196590259905
46,0.08837204070560345,0.0,0.05477013621854471,0.05300219985557754,0.016475034217106405,0.08930126206001937,0.03462629331851511
47,0.06802156633435907,0.0,0.06377314409406819,0.03379699290482706,0.06230632379723698,0.05162968507514446,0.05448120723376804
48,0.025895110278423103,0.0,0.06778033936163924,0.030467296970044425,0.08788865452900599,0.0345786454282695,0.03836850770443944
49,0.0666252234883934,0.0,0.09848273727804933,0.13548354295511986,0.03895581288226607,0.031333214890209585,0.04940230481508238
50,0.04370297206477353,0.0,0.06819261329869998,0.03784386843749051,0.03728539971940607,0.011317778391652336,0.04844583121852982
51,0.13680536402906796,0.0,0.03918116067262759,0.09731188445785395,0.008047415010815833,0.10578404709287854,0.01465981483683008
52,0.15390377854629206,0.0,0.05292776845789806,0.11194526385749942,0.05480423030280984,0.043667746813905825,0.03360187173110663
53,0.11040026107233845,0.0,0.07284226964739283,0.07074473046153372,0.06452615852585337,0.017580138364134315,0.031156497592335547
54,0.16156649691391917,0.0,0.051713949304870645,0.03341137160101486,0.042489500880778124,0.054663898837898815,0.034207694994668754
55,0.18519861468664264,0.0,0.04659109949034814,0.02068513452683513,0.10219843884475367,0.05959652598758851,0.07834927393053714
56,0.18818292459333577,0.0,0.08447355027328174,0.03126885553268626,0.056678670641776126,0.04385455137508493,0.060630546760033634
57,0.07252261556957086,0.0,0.08630944080903671,0.06002951132403979,0.017825094069964638,0.005102058085506875,0.023620484829852784
58,0.02950298373427154,0.0,0.06000739276818548,0.037183657609780325,0.11659774326911915,0.09338414630417294,0.05752829397505061
59,0.009288405710084569,0.0,0.05267431483165047,0.08702828346098862,0.16367640023488886,0.01492543956633778,0.1410764441141025
60,0.04296840749411732,0.0,0.01349688489738634,0.09808278223168211,0.22649287663780374,0.05530958815799284,0.05059293345836809
61,0.027643737128723405,0.0,0.02206782359532088,0.07158440467843474,0.25067807703543044,0.01902051920625008,0.04975100139593172
