,rexp,la,entrophy,ndev,ld,ns,nuc,lt,age,nd,fix
0,0.5065549926535631,0.0,0.0,0.0,0.15103474998848296,0.0,0.4000259591229792,0.7049639219718415,0.5439231915782811,0.2673228369194024,0.6277077836379158
1,0.21236349083115785,0.0,0.0,0.0,0.07835068557623746,0.0,0.40151582734180064,0.0,0.21794129474232518,0.27333282657849056,0.18616416539919237
2,1.4296425631913081,0.0,0.0,0.0,0.0,0.0,0.015716931052680405,0.7383081341402754,0.28717487278993786,0.4698378482879376,0.7667019728982485
3,0.08029192987185674,0.0,0.18895342225504483,0.0613861320012756,0.0,0.0,0.04273767110623715,0.17333981993279862,0.20593994320929207,0.14635422072514367,0.29577655208425424
4,0.2973917341787658,0.0,0.12850550977704484,0.25041308201719625,0.07326980460849995,0.0,0.07163309418104448,0.4935274368901662,0.2803414832278844,0.0,0.053488013482947884
5,0.34974393047594304,0.08825205936157424,0.14720503609145444,0.25852741813418306,0.11869096535661959,0.009515940101016336,0.20586947448801257,0.4872567140054484,0.38989676703745996,0.14473585755561658,0.20935450679909512
6,0.38183358889729585,0.2030168354744962,0.08513754314912833,0.05515943136464773,0.0733722589322994,0.0,0.28065410045850886,0.30393485945085374,0.24442778001629267,0.41093973796904676,0.1707140012391445
7,0.17299061368234483,0.055476624919859316,0.03900898060109606,0.10462664320582442,0.04220627741803465,0.029594496777151685,0.27745092726118226,0.007937122105680356,0.20818866622814877,0.3029798196294125,0.4621874283816573
8,0.12333742777548753,0.031464107387726946,0.0,0.03579120089317852,0.11915171966673835,0.030328202955491334,0.14657560843223147,0.12930160001738367,0.2614378771492408,0.26320620140485906,0.5878398420669656
9,0.1837768761288193,0.13788018750597836,0.023425023627450803,0.14209176837671691,0.19791647215191396,0.0,0.020410234955265692,0.21922841217481512,0.20552295590715866,0.2100355089205922,0.6072461205212478
10,0.010625339613001425,0.07402567138933008,0.07350071387833389,0.20164228245513863,0.007055826769216325,0.015237801086584943,0.007806274082106402,0.13397090628839192,0.20816064559962635,0.2918677576164114,0.1339661534142238
11,0.03151387923668698,0.2616684302618528,0.0829831190167053,0.2901216158736834,0.2575532916883252,0.02805162146849471,0.023873660292763648,0.0524240292656646,0.23514167926812862,0.4388194913564541,0.5173854919065942
12,0.035492609387122113,0.2342113371330997,0.3144697305465428,0.2661364197608582,0.17712611593661354,0.01279518223140477,0.22169026165483113,0.15117583850218383,0.07689674194947732,0.4915606846891177,0.5008500535265605
13,0.10373374976406786,0.23084891319272705,0.0,0.5003803984322801,0.0,0.0,0.34347274428364255,0.2908459996381392,0.11592613072836311,0.45011786703772916,0.45034561516387595
14,0.036320422243940186,0.0,0.0,0.0,0.0,0.0,0.01719535944981967,0.0,0.0,0.0763886144696955,0.0
15,0.02376084639166337,0.1441777241374249,0.2633322521079294,0.20623508938877208,0.027147692618713127,0.0,0.14245833244470543,0.0,0.048014669145727454,0.25351226743276484,0.35286013479226014
16,0.05328476573697811,0.08971119380171408,0.3215764448805032,0.2783136262580245,0.008763389355346842,0.0022343961182786157,0.07709683447667737,0.16211964297392953,0.10835401500617133,0.2627745013109492,0.2753513586313831
17,0.15934317442866458,0.11228731004440937,0.19948763837028155,0.18014103871452214,0.10770962090619976,0.0011812877650121015,0.21883683468817705,0.3251104295098657,0.07475483564851032,0.3421792170064542,0.04901959662129756
18,0.10681017627365288,0.09524068496409174,0.026878715792651,0.14949512477589957,0.05106271307978662,0.011638188420726723,0.06520599832179605,0.32152249849435716,0.145594485362237,0.39529626408698765,0.21844469543043915
19,0.06260970165837017,0.06552772477946694,0.15953289381403932,0.054437193861741624,0.06203474723760066,0.00010542942957164651,0.02986912546729614,0.05793939627878585,0.11794153637693164,0.18428385498489971,0.09234760271879416
20,0.07187576603740956,0.08407590372142451,0.005566238722208053,0.11408502422290506,0.059228544598236184,0.002834540121507951,0.1447535843290392,0.1735639118092756,0.252729699486029,0.24452475422742728,0.20424428570615621
21,0.046551909875688864,0.15767854474218623,0.13269487685828638,0.12140959215363392,0.1986809580145192,0.012958344027353328,0.19671206250141293,0.4165823251685873,0.17744159641554913,0.1467629415158653,0.38346206354412193
22,0.04291466028905478,0.13511421078090113,0.09491070140959822,0.11370358077813117,0.04729785957031061,0.00018927085715157358,0.05493878883785403,0.12124586746101698,0.06477821426938124,0.15782727725252751,0.1178293339407703
23,0.0887492153308666,0.13675660909527487,0.03239354327370459,0.27336640641218746,0.01477098163464936,0.0,0.1620332138842216,0.07139725823968106,0.1742631179979158,0.42403261468788284,0.14336457768476948
24,0.28994591968200095,0.08079413628260466,0.04675355293661917,0.02865401016469062,0.055604946996175825,0.010763344870479492,0.2341385546994317,0.15159908731892957,0.1751368138222,0.23181480113063574,0.22635714707374127
25,0.40646315036814396,0.22263734148624428,0.18977003798180228,0.059971453236401226,0.0,0.02001925278378,0.03593407871082917,0.1644764431211445,0.14883405439718939,0.3189720782848761,0.05624140804851319
26,0.2626350020745916,0.1505979333208275,0.08305654053003073,0.05372175041489063,0.0,0.0,0.11182518848680223,0.09214246116817891,0.11932211665781377,0.5615991878634186,0.2768327751774488
27,0.3578884179633906,0.12345486707286188,0.02179822850597726,0.08971813871508133,0.13989793264455277,0.0028604907440668258,0.3323526950706008,0.15235219405460454,0.1978100274327203,0.35577686586944707,0.18450527683301687
28,0.07153262961347867,0.11658612859317487,0.0851061359081425,0.0336991748289022,0.2127039112069723,0.0,0.2639853329361186,0.20447934373131868,0.0,0.5438934427808192,0.18737088658498763
29,0.020679313147477663,0.0802972449001248,0.47411344037110553,0.013891704724021734,0.060553379529213566,0.0055425657165490624,0.2368944173296634,0.004223690169797691,0.1616122541602063,0.2339252245970117,0.27759939403097805
30,0.09009051320670944,0.0,0.20840644574978875,0.1790057810691619,0.08535866455497683,0.019036617514106756,0.19871904625818712,0.1196344918460493,0.036805537844370614,0.44591257683936597,0.3956201189372693
31,0.03389191366075445,0.10232286424439826,0.4274559644685319,0.3008985811391795,0.04943143642210326,0.0,0.2004324293368859,0.28493352370223257,0.06465415768351332,0.23253689597421387,0.2968021129945263
32,0.08098588296056168,0.048528156750381815,0.3570394868200272,0.05284021408432621,0.0,0.0,0.10934135961307401,0.06736602152074227,0.0675037860632091,0.11571242893053856,0.5115663305070437
33,0.03934591331249773,0.09773167990750435,0.1333020437986005,0.23178613146084964,0.013109683313122603,0.00023567623366195254,0.2805552248762641,0.20736466413804983,0.12533072902291673,0.3338249631490434,0.5681908939477981
34,0.160214848581356,0.22707632062924973,0.11303770757654973,0.0291874666631277,0.0003612053141541387,0.0,0.13842822202261282,0.09121255975053971,0.115248508001505,0.4363513814935554,0.5897769920921918
35,0.0852442844090327,0.036111558794170565,0.16126230890518803,0.019280893092883538,0.008815381185135746,0.0025798668509389505,0.04915237111351488,0.10020461798800578,0.2938030606637479,0.1636739997597914,0.39438420901124716
36,0.22280099676497603,0.1025002276566167,0.17755578988715354,0.17038998505277075,0.14894281937354598,0.0012546801819391556,0.2464872554926626,0.0322111787683619,0.16903471959486047,0.20385822653043723,0.22579822718303255
37,0.23246792139779102,0.37246284184217915,0.4503570868659055,0.0,0.08966861908249275,0.0,0.5356931658144786,0.12999930301367388,0.06942232558921131,0.18829282632988092,0.30140776265157054
38,0.011416886933628313,0.17298058003393402,0.40061649934398963,0.08060544056400859,0.03808805613122911,0.0006753419153923695,0.4158352973734187,0.21411642906379177,0.08415145274551993,0.13287235576482007,0.20258897243433316
39,0.0330254618850647,0.05892363937601321,0.3285743378300171,0.07917508106196493,0.02563900337204965,0.0011219527902714573,0.12712225030063307,0.14373626688234084,0.004074899340317195,0.030193280507202346,0.13338760964479518
40,0.10684503229638645,0.0,0.0,0.07965241505694987,0.02451321100256147,0.0,0.26218461591197906,0.09137803294861843,0.13182091283883657,0.13172358125107464,0.316892103101024
41,0.023669027624157603,0.06835742149278437,0.13783249717856033,0.050610227787067565,0.05551323692361517,0.00030170595895073483,0.13249909633241205,0.03290592281315691,0.21304688499358682,0.2530776296604859,0.4214543703849197
42,0.07094809286971143,0.003484492722834577,0.041102615820185394,0.0424461936361069,0.002186229925183695,8.01522392187587e-05,0.10172186806625938,0.04565050219064124,0.012433229637421744,0.0915392166393982,0.0906455534680344
43,0.02024170100418892,0.10253783247411584,0.32740324137300103,0.17453343372629557,0.0,0.0,0.19562133685840427,0.011597919240453721,0.04489887087894628,0.5071757641613895,0.21649672731490624
44,0.0906523186388524,0.026836662648579666,0.2876057359465312,0.0,0.0,0.0,0.2609354052433013,0.045080779192958685,0.041489275568216806,0.02538717420624676,0.11123322475848246
45,0.021407497957587552,0.0,0.29542450761780215,0.02864031029823305,0.0,0.0,0.12179826498194377,0.011599456812426226,0.020333482444004465,0.26080445083535897,0.237580851765816
46,0.06259929821673843,0.009538604056350259,0.16688452853160476,0.039483410270449194,0.06816424033913768,0.0,0.24474762570792008,0.260017348745455,0.02585067882060468,0.13030946443643315,0.1670020179795698
47,0.12045467895158857,0.0428260558082291,0.07900726047756647,0.01131418937443353,0.031810852859822346,0.001334659570728621,0.21154726366500048,0.2738539580621684,0.04090309262963032,0.1274745970644142,0.1864158427956399
48,0.0009638061549212241,0.4872121113689347,0.15250696868514926,0.1606440601172482,0.048139712012042646,0.0,0.05518693655838188,0.2934949120610018,0.0,0.16218399968329836,0.13852476115093054
49,0.004156902991788123,0.0,0.0,0.0,0.0,0.0,0.0,0.0052559815543080845,0.0,0.0,0.11192169400318762
50,0.03548663953026933,0.0,0.45838792104711557,0.0,0.0,0.0,0.5111951788331291,0.008530363462466873,0.012445311007692365,0.15163341169745265,0.5285572661675484
51,0.13398807299929233,0.04140409255353355,0.0,0.0,0.0,0.0,0.3522225266162661,0.16284275607208537,0.1128008844778716,0.30019436966333907,0.8197024212230949
52,0.0841536331185863,0.16414873293572932,0.12479825919165646,0.37138537305190256,0.06007927595540736,0.0,0.23994304704009953,0.4117790662247958,0.18225156226359202,0.3207761092248987,0.36551898367007546
53,0.0450154504291714,0.21159206496764027,0.11866049073765687,0.10731703170574138,0.04055030951691366,0.0,0.09992456724432648,0.20626460039499672,0.2681654138558318,0.32789258246507996,0.6419195295164672
54,0.0019485119480822993,0.05867529756053757,0.2065831127916965,0.15651707272959187,0.06913589146153078,0.0006020679086913698,0.005773043037583782,0.2522853640569682,0.2064480730082302,0.22078997987900945,0.5267983789922839
55,0.0,0.0,0.2557136052682092,0.4521898381983731,0.0,0.0,0.18546953726381366,0.2871244965057898,0.3251484895813216,0.2073024533574794,0.547570687292316
56,0.16520837935354038,0.0,0.1641532047191617,0.27706666161230864,0.0,0.02036914064939701,0.3761485221077333,0.42047491096864265,0.269073175261866,0.04522689486857785,0.3894510397077644
57,0.21355557584022142,0.06471073738243843,0.07878672065307117,0.0,0.0,0.0,0.07431780099732005,0.14602117437331877,0.11074708144690128,0.4176423402932656,0.33231751922136826
58,0.058918402990589355,0.16076421875392405,0.10884461410366819,0.07252902222808934,0.04631746529352851,0.0,0.019267620784925395,0.15754673911935171,0.05211545304698374,0.23718183166887302,0.740626041368645
59,0.05674197639561636,0.17270275900886603,0.11609778085431202,0.0,0.0,0.0,0.01332220860689124,0.0029349572221316505,0.0,0.05149204559944374,0.1928662812888489
