,sexp,lt,fix,age,ndev,entrophy,la,nuc,ns
0,0.10533350437876306,0.1036199940704249,0.04351547390987044,0.020113129447181154,0.007604691205984314,0.011063959587666492,0.006871054552089035,0.32355574940704224,3.6250228060572895e-05
1,0.14977177363699104,0.12021373360938567,0.04324610075914422,0.010748654244306419,0.011039544513457556,0.009699033816425126,0.003403312629399584,0.23930338164251186,0.0
2,0.14422353545734834,0.10417711545049674,0.032478645654904645,0.004259563777549394,0.011306783144912626,0.008995489322827444,0.0015355715427657884,0.2939387918236837,0.0
3,0.09818689533861029,0.10396557356451815,0.06815259454705364,0.02645313481593165,0.02300169619298907,0.0237404196507099,0.01192436235708003,0.17072176152783,0.0
4,0.08999101010100995,0.10111513708513707,0.03580443001443002,0.01601784992784993,0.016424574314574322,0.0188350505050505,0.004612741702741702,0.29934362193362146,1.3275613275613277e-06
5,0.17910024398451962,0.11034499971955795,0.057060869931011296,0.005627895563407932,0.04511154579617478,0.031643291827920784,0.009564627853497104,0.19691684895395145,2.4118009983734534e-06
6,0.11172499122499122,0.11237615537615538,0.06397806247806247,0.006909675909675905,0.03032180882180883,0.03327927927927928,0.014932724932724916,0.20488586638586637,0.0
7,0.1156409745293466,0.054006699889258006,0.03257425249169438,0.005133720930232559,0.026698172757475092,0.017876301218161677,0.01245548172757475,0.2221536544850497,0.0
8,0.18132623626373628,0.10823154761904753,0.03247248168498167,0.019735760073260077,0.04056991758241758,0.026276785714285718,0.0163382326007326,0.26618923992674,0.0
9,0.11472837985769029,0.08322276956759712,0.04659701696770664,0.01755336617405583,0.027781061850027374,0.04945429666119325,0.02898686371100165,0.08280938697318005,0.0
10,0.11592036827906398,0.08943933120020081,0.04897280255975908,0.01109159922203401,0.03309983374113808,0.023216089466089457,0.01763446577577012,0.16550627391931721,3.572997051257917e-05
11,0.1513390856342537,0.10098964585834329,0.033388588768840856,0.01576595638255302,0.04666683340002671,0.04287036481259171,0.02421838735494196,0.19603694811257844,0.00024323062558356657
12,0.25354807769003745,0.09319669777458717,0.031112766212012435,0.009313252771795486,0.03477596314907872,0.018646945042673682,0.009938023450586265,0.16615541995692742,5.146765573901252e-05
13,0.11969937002038172,0.06475088011858444,0.040904020752269774,0.007483694645173246,0.04634954604409858,0.018210950528071156,0.018678339818417627,0.21109431165462297,0.0
14,0.14708951175406876,0.11738517179023508,0.06333423749246538,0.016894514767932498,0.06946594333936104,0.02496051838456902,0.030794153104279694,0.16622860156720903,0.0
15,0.122185208596713,0.0969734513274336,0.07025705857564264,0.008354193004635477,0.040868520859671326,0.011862410450906026,0.047953013063632574,0.231930046354825,0.0
16,0.04827772848269736,0.12306802721088425,0.034927979887607236,0.035874001774622896,0.07305102040816325,0.017227003845016273,0.013666814551907729,0.18946391600118298,0.0
17,0.034960728803716624,0.19680480545876897,0.04066514227642276,0.01567167537746806,0.07870797038327522,0.02152489837398374,0.02691949767711962,0.186532157375145,0.0
18,0.07161344537815129,0.09463515406162458,0.038915966386554625,0.04231197478991595,0.0772981442577031,0.01465441176470588,0.012450630252100843,0.194877100840336,0.0
19,0.0882103896103896,0.16410476190476175,0.03711601731601731,0.02052056277056277,0.059092207792207814,0.02226341991341991,0.013967316017316012,0.20045043290043288,0.0
20,0.0739097424684159,0.1866435860058308,0.0826773566569485,0.011576773566569484,0.0952593537414966,0.021468051506316803,0.011133381924198252,0.2157434402332362,0.0
21,0.20320315489234403,0.08209589898779084,0.03619517200598281,0.0012152596612056109,0.04575550453928832,0.0151944415457929,0.0031214129187102178,0.19381543705868026,1.217433649866085e-05
22,0.122580663106364,0.11591700044503785,0.055855585224744084,0.007674677347574554,0.025699933244325738,0.01270749888740544,0.010280485091232763,0.22648509123275457,0.0
23,0.17070017969451923,0.16069380053908355,0.020275381850853553,0.0009298292902066486,0.028966307277628,0.007244025157232703,0.002488409703504044,0.15366549865229104,0.0
24,0.06511537330981725,0.15179223006074793,0.017433911424652195,0.0005697138937879769,0.01877508328434255,0.0013067313345091161,0.0006308543993729201,0.16388766411914552,0.0
25,0.10713122668422193,0.18219640114110153,0.028991112574061874,0.0012053982883476005,0.06038610928242264,0.00858064516129032,0.011731731402238316,0.2463063418915951,0.0
26,0.2408845663265304,0.17105017006802717,0.0641647534013605,0.0031806972789115776,0.03909374999999998,0.00927551020408163,0.009616709183673466,0.1386585884353741,0.0
27,0.2615791857765693,0.060455240360115375,0.027192684445954355,0.00522620463167431,0.033879735009342625,0.023096087424268164,0.008946265783364478,0.15445897740784761,0.0002774474831549741
28,0.0010959939531368147,0.06438289601554906,0.017930029154518964,0.0016844833171363721,0.06266061980347695,0.010322859302451139,0.0022297808012093734,0.30398445092322646,0.0
29,0.08273735150036692,0.07741714761706438,0.060888320342714346,0.014524702009083505,0.06863707582158225,0.01329803058249538,0.002934293250828028,0.24718172983479106,3.27244600464091e-05
30,0.2147264742386151,0.09740441361069563,0.05463107348827997,0.003046600685272996,0.028006202109565878,0.00847079457014855,0.003425657780748002,0.12948760108483878,0.00016459988614143204
31,0.295407834101382,0.03745314900153602,0.007848079877112127,0.005207526881720403,0.03129462365591398,0.009634562211981553,0.0017674347158218105,0.1326807987711213,0.0
32,0.1582065811172953,0.046339156874871154,0.015334235209235207,0.003156926406926406,0.02683106575963719,0.006809910327767469,0.001963615749330036,0.29042189754689723,4.20531849103277e-05
33,0.0956047767702295,0.067329189354857,0.01935245289390278,0.004572966504981764,0.0164521267712388,0.010174036084545967,0.0042840075098139595,0.2597316507826391,0.004549567157961189
