,ns,fix,rexp,la,nuc,lt,entrophy,ndev,age
0,0.017075145705180577,0.44132947629223607,0.34407571436184275,0.019806236207302493,0.07677521253513508,0.37032799521454435,0.4022877186171777,0.08919050357317974,0.18723457370217622
1,0.0,0.8947129595466741,0.20939373806332462,0.0,0.1117941433445553,0.21629009810536096,0.0034503825368006114,0.02741688478455875,0.18066613205507698
2,0.955927319853185,0.7845125916391271,0.012132742959403052,0.1652132421991995,0.08996762754465534,0.4895010396628594,0.21765188640374022,0.10317073630669042,0.26056256520757287
3,0.4453908491556943,0.6238219955004334,0.038967120568069905,0.13559329165259595,0.06475437874559621,0.4024592139742152,0.0,0.2784255136534183,0.28142128677273975
4,0.06614832585095805,0.31980776340936146,0.16011648132340903,0.09727042261048258,0.23223504009647855,0.31874976569230945,0.09118712232109533,0.30364383667952816,0.07961058887187483
5,0.039447123760940346,0.15045917894273933,0.012243983249234484,0.7803077431407451,0.09018975125860207,1.0106231189220956,0.24130009227622165,0.2767692984206026,0.0
6,0.0,0.12848385953538344,0.052597538699175266,0.34378387390020426,0.08035264293551289,1.1058422638385337,0.24885960475754207,0.4860908955615043,0.026780722198471534
7,0.0,0.25476307865006736,0.00901350975173556,0.0,0.12579390926567655,0.08859295019133481,0.6555900335897568,0.0,0.012026499147113423
8,0.20649976071883214,0.21535019932777333,0.18909613501188047,0.2307101675550652,0.022646552250917322,0.34767430818941925,0.37590624751756097,0.0,0.2322383050832978
9,0.1187328547938053,0.044148563860847145,0.2359694228109239,0.21107519580060366,0.026053887084422803,0.5077934636773982,0.02765951691364845,0.01286768683271332,0.7580629043841903
10,0.0,0.1570192267569368,0.12702597669865334,0.19310654194904767,0.11535292464037558,0.7359298739034539,0.07958404044638862,0.07372349635266812,0.47066263158761823
11,0.2210815565693704,0.039775879814609984,0.8358264612652005,0.12047152261129612,0.16761915951419976,0.15475698452515846,0.005382004188756915,0.9131447764899032,0.0744763073145116
12,0.37547929919613554,0.3180111319939908,0.4240466944864047,0.05641224697468248,0.13059419950429244,0.6478714998162399,0.07604598203281222,0.17848630183553504,0.07156672694211526
13,0.37410861827042496,0.5941229866888752,0.5111143703911234,0.2354208990931252,0.0689928115910068,0.01818778737139895,0.4757088140872283,0.2841277074664058,0.00211035471506639
14,0.22490817762216178,0.31829051596115665,0.10793613634519278,0.135025706982821,0.08279472363843292,0.2873578779734231,0.5840543810978619,0.41426932240990166,0.06930622222296118
15,0.26104716661333555,0.5870710084161789,0.17043213928171658,0.07276794567647406,0.22540285100345628,0.36955665203581584,0.20739845993202088,0.3288572541494918,0.3282789765236874
16,0.06269024616631212,0.06757964345813608,0.037455679964250185,0.0135458405000832,0.10941681071337737,0.1629873086830854,0.15177199571667527,0.10407749108882028,0.14670233627312876
17,0.34903948288014486,0.022527818901787594,0.07910324470417911,0.0028012680068340056,0.17828580273555691,0.3966690864006224,0.34044056710374004,0.30815227819943825,0.23507922452199864
18,0.24726517360988828,0.2693514438056088,0.12550898932897456,0.03247934626510695,0.3814619941659836,0.384667525408297,0.49206252549524643,0.1909179523944152,0.16295440802605948
19,0.02897746383052642,0.16654429038405485,0.02539406017444718,0.009385340819449806,0.3299953783499016,0.2046440046600857,0.15389216106258582,0.08499078695643932,0.06147141612047079
20,0.0,0.0,0.0,0.0,0.10630584152710322,0.025039633032527604,0.0,0.0,0.0
21,0.2003467898347809,0.24301377474807023,0.034842631688227044,0.04613783489158411,0.3518285262149028,0.07569649214631086,0.035406385205824994,0.33694486548389385,0.08398316803743708
22,0.42502871527563174,0.30354241427877304,0.23199179080804294,0.061913117199447074,0.22123159235391512,0.1584715060613552,0.0,0.0,0.14058806392502898
23,0.1876219532708405,0.1397143458243746,0.3101938912608149,0.13037165043869214,0.3936871393192395,0.46160046435584157,0.28253875786411725,0.10528626568765968,0.2532398543933588
24,0.059121604680698304,0.1189483914760408,0.11985222345255367,0.031467737520643885,0.4592759760161912,0.32823495868038105,0.23685453509147184,0.1479491718599118,0.23661311208155308
25,0.253261269872288,0.18957837834221106,0.11511026871896343,0.0,0.6112998251698429,0.34610600354352694,0.22381380326545722,0.03282428209738663,0.2843431976154193
26,0.6291570921583336,0.14862681216650353,0.05289252365962326,0.019645650506143624,0.32146176018719536,0.1004739504872131,0.0427093969399179,0.37988113490787934,0.2941478272904695
27,0.4499081160212337,0.46272445149413927,0.07811055532828613,0.060793019892431154,0.15463188808475953,0.2324149615353778,0.07528556120636148,0.27193078761015504,0.5478641978016904
28,0.19850459858496464,0.3865296622117694,0.3102593274051184,0.0,0.20004776641454636,0.22526472267637174,0.4597850677931742,0.131149414913156,0.461976950774365
