,exp,entrophy,age,nuc,la,ndev,fix,lt,ld,ns
17,0.0071234809027779095,0.048289465525793114,0.014240761408730152,0.0037171378968254066,0.022572544642857167,0.0005929129464285773,0.33498108878968225,0.09291217137896815,0.02322358630952387,0.006008184523809522
18,0.08416005291005287,0.0014715608465608494,0.0,0.0025628306878306877,0.05408399470899467,0.004580026455026456,0.1475694444444444,0.0049768518518518495,0.052562830687830665,0.0
19,0.00529100529100533,0.0023148148148148186,0.0,0.002281746031746052,0.00013227513227515521,0.023809523809523805,0.008763227513227513,0.03776455026455027,0.0001322751322751318,0.0
20,0.002671631066692689,0.0012802926383173052,0.0,0.0018289894833104852,0.007381278986217259,0.050865503951923845,0.026265595401397862,0.00921680057482527,0.0004115226337448565,0.0
21,5.433006290718851e-17,3.908664172466891e-17,0.020823902218196865,4.2629906696876853e-17,1.5612511283791264e-17,4.248227065636819e-17,1.1921610271074653e-17,8.489072329248204e-18,1.697814465849641e-18,0.02082390221819836
22,0.012853771246107861,0.01303028500029746,1.52673367145918e-17,0.013548918109517851,0.04669780448622605,0.18176553420201896,0.0953412268697567,0.20727772158426055,0.1621040836159539,0.0
23,0.011920414462081197,0.018266975308641572,0.060740520282186385,0.0022559523809523854,0.034238315696649015,0.026606701940035227,0.001953924162257497,0.0038154761904761903,0.008811287477954143,0.02799933862433861
24,0.002479229638438762,0.004194952347917996,0.005978395520539089,0.0033220190608327983,0.15069888343821694,0.007069355664568967,0.0008295756734882669,0.0002568422443552515,0.05691636522801966,0.07985873676560458
25,0.048879893484884966,0.12098416272745409,0.025313573230630812,0.04075126516485118,0.18697736553807084,0.02558820112770195,0.043872551209762696,0.027377601444030418,0.16441736887411468,0.022327218245777044
26,0.010211030505952417,0.0041364397321428555,0.0029937065972222205,0.009952070932539676,0.07760943700396807,0.02438423859126982,2.795208725939191e-18,0.0021179935515873026,0.1308121279761906,0.10570433407738106
27,0.02149011225116199,0.025836424625098657,0.02309091905638868,0.10833504340962898,0.05464386564939041,0.05518528018942383,0.14376012891344375,0.008739564149785143,0.13030623520126275,0.03633421029553619
28,0.01986129692945509,0.01686280825198616,0.00679517037477495,0.09731224088664256,0.12440517483441516,0.0037006755529128037,0.07584795104306032,0.011196794014171747,0.11827585352559332,0.11534632410022608
29,0.01950229918684543,0.012718947850091492,0.06112770801452274,0.024627554235304713,0.010749073573979043,0.013793527020133835,0.09581101659315261,0.025006657514927814,0.22283705779098015,0.13179910432982245
30,0.09763678227256087,0.03177288421575787,0.029492027421581815,0.06724439554890253,0.04227730986347322,0.025187917190189625,0.15024277438114064,0.04820098472415098,0.07312087819599494,0.041738757532217945
31,0.030246500721501292,0.01611367243867256,0.10694094516594532,0.04788445165945158,0.07392186147186149,0.018204834054834022,0.013770382395382414,0.032715367965367934,0.008575937950937938,0.07091190476190472
32,0.025168270276146956,0.0027409219395520806,0.01128775277234182,0.0290218525766471,0.07805199499891273,0.001923814959773864,0.006145547945205483,0.013304196564470542,0.12701823766036074,0.017295390302239592
33,0.01109500118455345,0.009242714996446346,0.03178381900023678,0.012636579009713348,0.05570759298744349,0.006111525704809275,0.0025175017768301346,0.008885453683961148,0.007576196398957574,0.0001328476664297561
34,0.006211406310492075,0.0019425087108013914,0.0005735094850948436,0.0035698799845141492,0.0011810394889663187,0.013100464576074307,0.25985094850948576,0.005764276035617471,0.001153455284552847,0.0002543312040263255
35,0.019662382357072655,0.006848187947745486,0.07426248419721874,0.03012287540384887,0.03233535257760918,0.009997120382076135,0.031357950554853235,0.009399301165894089,0.08574666385728319,0.015146878072763032
36,0.10144209523809519,0.10136428571428573,0.14876965079365062,0.12882873015873011,0.03307514285714286,0.04330784126984124,0.17297307936507925,0.052752539682539706,0.04987180952380953,0.009119396825396824
37,4.0967229608668276e-17,2.8824165276830626e-17,1.984523656517467e-18,1.984523656517467e-18,5.370703881624195e-18,3.237687895563113e-17,0.06207999999999994,1.9012569296705807e-18,1.6930901125533637e-18,0.0
38,0.0677038519430755,0.02166355363984671,0.03107751778872467,0.23199261083743808,0.012378010399562126,0.25263396278051403,0.01868011083743843,0.03634294608648058,0.008924637383689099,0.05821137794198136
39,0.03145189954288594,0.04292035597307701,0.06084251160781774,0.10945092322643343,0.015529842889536757,0.08951280909189069,0.1177033842637583,0.16615826224669766,0.029967403628117874,0.03013106036065221
40,0.20944484575507755,0.008870853516897436,0.059018512223449705,0.008423274128211651,0.059859612097863106,0.016033422093802818,0.23895475104576855,0.088109283967404,0.053321317620841656,0.0028460005854413933
41,0.0006873934146662205,0.0020511609602519728,0.0010602125147579587,0.0009836022563295076,0.06514679260133774,0.0001576807031352529,0.20729345402072752,0.0024027285845467676,0.008599763872491135,0.000718614718614719
42,2.413528314402514e-17,3.416651020076059e-17,5.830179334478574e-17,2.1193795510847078e-17,1.734723475976807e-18,1.734723475976807e-18,0.22684310018903642,7.542275982507857e-18,1.5084551965015713e-18,0.0
43,0.0007165466624926984,3.5363548877100454e-05,0.0005982816793627631,0.001396570315489229,0.014677611974909239,0.00041392744095446947,0.1734338585689944,0.001656289494127321,0.00013855554396095075,0.0010185861537212882
44,0.0027662993572084757,0.0008567821067821435,0.0,0.0002500655909747527,0.0005341565000655957,0.011309113865932032,0.06362611504656958,0.014373032270759574,0.07591950347632176,0.0008641610914338197
45,0.1088662254157116,0.0834264767742323,0.03875496836556866,0.02832547837956166,0.0010361671259453869,0.10114562139981281,0.0,0.12544790405796355,0.07847871436297618,0.08809309193300546
46,0.09508756338183388,0.10167410714285696,0.027555941358024652,0.16600150187389742,0.038201678240740645,0.10088562334656076,0.019522638337742492,0.09399870480599638,0.030376088514109348,0.02805610670194005
47,0.011669088813218941,0.015033220535559576,0.007442001082009958,0.07561587938063752,0.02718779945333737,0.05652034779902902,0.14167913099746438,0.02857496455179679,0.06592870756381562,0.0184277616890671
48,0.00017882760490014034,0.0017535682883456118,1.1576624013151345e-17,0.003118079107250289,0.12587645359407112,0.001487475456654974,0.17593892756325002,0.0006485392991015697,0.015238029128074955,0.004574813404467722
49,0.017782960803368976,0.04029089731130543,0.09184969225785548,0.008866861030126327,0.03045545837382569,0.031129899578879173,0.0,0.018715257531584054,0.1011020408163265,0.18575445416261732
50,2.7755575615628914e-17,1.4242992750125365e-17,6.829332421213957e-17,4.102468851959186e-17,2.0451476769410777e-17,6.086749038515112e-20,0.03447214527546936,1.0225738384705389e-17,1.7042897307842314e-18,0.0
51,5.957221194790532e-07,1.0425137090591997e-05,0.17498801109234396,1.593556669557113e-05,0.008691734653453544,1.9360968882513165e-06,0.09866141239757295,1.9360968882528373e-06,0.006678193889678216,0.00014327116973016763
52,0.23259873325946326,0.025812916375972914,0.016254907593603297,0.13065758334359315,0.02777458584697881,0.045438502893257245,0.0,0.16266056551893943,0.0202692165633849,0.0438844885842875
53,1.356939252319636e-16,2.949029909160572e-17,0.0540123456790115,5.233082485863368e-17,1.734723475976807e-18,4.953599259178216e-17,0.0,8.480870326997724e-18,8.480870326997724e-18,0.0
54,0.0005734288295264828,0.0004160536843463945,0.007750322622273819,0.00036311136920895995,0.0005850432313847076,0.0026201122725512975,0.06001287262872631,0.002644760614272812,0.027358562395147775,0.00433110723964382
55,0.0001178513071895624,0.0016540324463117891,0.02602763188608756,0.00024261788048552993,0.0005536006069094347,0.008263947245564835,0.03857455065359472,0.0024829014939309075,0.00025046685340803323,0.011409722222222224
56,0.0008331998077231236,0.013163463323694068,0.0013889206807008482,0.009385833059923746,0.010087541933399979,0.0050168750937858424,0.0,0.006162016160413852,0.03084352578824611,0.2640825010236956
57,0.001467278782968758,0.003108965703483654,0.0,0.0011842875146277757,0.28572947610045846,0.025653186605455024,9.894523304552495e-18,0.0030608628139346472,0.0738368102439463,0.0646696934917634
58,1.5896375125314742e-17,2.0122792321330962e-17,3.740694622742715e-17,1.0660664270548378e-17,2.9458758664769777e-17,1.7094911345080537e-17,0.1348760330578498,6.686570489219693e-18,0.0,0.0
59,5.2825127784584064e-17,3.6056134183474926e-17,0.0003854010097506734,1.3560687817582137e-17,7.666358587381373e-18,6.435264507655897e-18,0.0,0.04039002582186771,5.428005715153235e-18,0.0013103634331521935
60,0.012693835816535146,0.024052049858798365,0.12485217645340342,0.01064750706008375,0.022760346674457078,0.00320065244911871,2.57148809744108e-18,0.0034947414548641563,0.013033158048495466,0.04798030480085697
61,0.00022291666666674135,0.00013494047619051452,3.700165174258529e-17,0.0004935119047618985,1.7440476190486564e-05,3.517857142858662e-05,0.039191190476190664,6.255952380953224e-05,2.0535714285714288e-05,6.351190476190467e-05
62,0.07758776142788995,0.2056817903126917,0.09477680700320194,0.0240932284215546,0.023399158662034167,0.01049528237618365,0.0,0.005904438313236592,0.007033023366714353,0.12185148852101617
63,0.08590523975733445,0.0076342350203607015,0.2156453918391089,0.007321075376049204,0.0024906507105460006,0.0041533698994431914,0.0,0.002565528130973154,0.057210899193883495,0.21796091997008227
64,0.004700888617554894,0.006689356939356785,0.009477784561117862,0.002993725410392048,0.005599375932709262,0.13616954958621616,0.06581179622846288,0.0025648487315153958,0.0028268891602224906,0.018828720662054002
65,0.02000601372788834,0.0033415359660093073,0.0003267228408758373,0.0015044688219314208,0.005129525560647605,0.0050563700585474205,0.1121173160801553,0.0025036462545534907,0.004174011018255461,0.00152601225325859
66,3.7045914562728584e-05,0.00042319164802387616,0.002072200916160624,0.003655267923724306,0.009130100138489368,0.011716309790135288,0.07595701502077304,0.053826914882284,0.03316118035581119,0.0007683498455310548
67,7.62721755369172e-05,0.0018171101774043575,0.0011713643790849826,0.0022350023342670557,0.011626429738562136,7.796451914103061e-05,0.03130392156862755,0.00718694561157796,0.03805546802054153,0.001388888888888889
68,0.02548489326765025,0.0011082375478926984,0.00035955117679259104,0.006240941434044911,0.011940558292282421,0.003490311986863714,0.0,0.0031159551176792692,0.006137931034482772,0.0010377120963327871
69,0.3215418739635148,0.0007291814735844716,0.0011382077706704975,0.0007991589670694215,0.0004883025349443448,0.022009328358208926,0.0,0.0013980395640843459,0.00021088012319356127,0.0011407841743662618
70,0.2180996190476189,0.0050710158730159225,0.007347904761904765,0.0037433968253968147,0.06315365079365065,0.01694444444444442,0.10215568253968234,0.02846799999999998,0.01914707936507935,0.00450495238095238
71,2.168404344971009e-18,1.906622023810985e-05,2.1391369047714967e-06,0.00011021205357143973,3.394717261905649e-05,5.812872023810354e-05,0.114986979166667,9.06808035714328e-05,0.00011021205357142779,3.4412202380951456e-06
72,0.021604798551380765,0.08566263913140315,0.06904815796848382,0.05263801763349073,0.08373743416183423,0.02578089633318244,5.19494317539863e-18,0.008411746319170495,0.1744345821926173,0.04553207656987645
73,0.002233374116085681,0.06670825585762431,0.13954164333754973,0.024175070908994536,0.08521118322976341,0.003551670825585761,5.9461304688602604e-18,0.0005125493367618496,0.06336902400191693,0.13509494086500906
74,0.00037130614657214435,0.0005363897331982551,0.0005009076325565769,0.0002800363053022919,7.531239446134067e-05,0.00028987250928741947,0.0,0.00020204322863898373,0.0730860140155356,0.00304481171901385
75,0.39470961807455995,0.02142477041902335,0.013159779237365431,0.0009650763242717276,0.0006747552149851055,0.01167816091954024,0.008805449127288187,0.01719801739341969,0.036222130997993075,0.040551039956212384
76,0.00760437824418872,0.013975268938539117,0.22338849394418075,0.00012153012863913776,0.0733018317911682,0.0018328443541713714,0.0002470097043556816,0.0022867110509290603,0.04371928834725039,0.05823444670127131
77,0.0012002186103982453,0.09601679973386552,0.19233095713335205,0.004663553844691576,0.09794855527041144,0.01584024807527801,0.0,0.01810662009314703,0.0335449577036403,0.143550494249596
78,0.014522247023809626,0.06360674603174604,0.08792460317460304,0.009403373015873009,0.19899017857142837,0.024355679563492043,5.719166459861036e-18,0.024296577380952384,0.013027777777777758,0.10912197420634899
79,0.0789279631560642,0.01623096976016685,0.0039076294751477295,0.006341617425558991,0.024414899779863195,0.010951685783802559,0.10061009732360116,0.009092978797358346,0.01197920287336346,0.009232794577685088
80,0.0012360096634768459,0.00553219900722869,0.0025902176169714966,0.0006275597833267265,0.056184530887265625,0.0006188305682954869,0.0,0.001028159975841307,0.0038281146782930308,0.013758658437612044
