,entrophy,age,la,fix,nd,nuc,ld,ndev,ns,lt,exp
0,0.00414883827927306,0.024218541522889363,0.0030046008741660773,0.01117828387393606,0.06139176443524274,0.04848125143777315,0.004648723257418904,0.009265470439383501,0.0015721187025534815,0.020275132275132324,0.00650770646422818
1,0.00454954954954953,0.0024221364221364123,0.010623644052215529,0.2789665379665378,0.003423974995403553,0.007291597720169149,0.01819323405037693,0.004956058098915227,0.022066556352270946,0.05368394925537785,0.0008203713917999629
2,0.03043511504676556,0.020567232120630188,0.009589423521462375,0.007837938760268868,0.01457199758170635,0.02400049788399307,0.022964899178491427,0.05772111383761877,0.03790408620505781,0.12488477541875602,0.06977861943881368
3,0.019295634920634956,0.017008410329305855,0.010561182184316547,0.010548448235015424,0.05325100687040993,0.012440772328832048,0.021077943615257104,0.014207237621416747,0.012749644633973043,0.016918384269130563,0.005511875148069192
4,0.0020966456856027268,0.0005063341566409081,0.00256221283828644,0.0019357023344753327,0.0024133535176479766,0.0014888587894722734,0.04453483122194795,0.001614612381483535,0.08391814729238048,0.0035380978939260842,0.0002633256314237911
5,0.0015187522377371962,0.0012522377372001336,0.0014123478338703764,0.001081498388829214,0.003907536698890065,0.0011439312567132064,0.014875358037952056,0.0012404896168993834,0.06420951933404889,0.0036000716075904084,0.00028833243823845597
6,0.002169592413236469,0.008132650659133746,0.03330542103847179,0.0004592917675544791,0.02611674401398987,0.0029817393058918394,0.0504440745224643,0.0010158562012375421,0.07574984866828136,0.007537496637072957,0.0011491962604250586
7,0.007555977940011842,0.004563264071882193,0.00590543867985662,0.008028640546027971,0.055926101919449314,0.010033478767981387,0.0505838265151843,0.004642749146831419,0.05777758578484342,0.013657753394675134,0.0020285973476175893
8,0.0038418662262593023,0.001145255790177333,0.007411820219417263,0.006607880146278246,0.038952164680901236,0.0039136290354292195,0.033996303723801656,0.001759958318587523,0.07905676143289814,0.013792811922456863,0.004108273367150362
9,0.007133016728704063,0.013297822273563527,0.0027112480212210578,0.008346810422282133,0.06369593120266968,0.008049030933127988,0.026674581782398465,0.0015751080306336265,0.05583579343687097,0.009432250887776529,0.0011814914645103286
10,0.016523253825767314,0.05282187740446267,0.007814610583910413,0.011399931606394811,0.047670556552962234,0.01634136958194412,0.002781696161408898,0.005599085235530491,0.015569590493288885,0.01784282294605458,0.0033435923741130056
11,0.01935754581449945,0.07665177476435761,0.004582676337643218,0.006565752128666049,0.02767703843862788,0.014045691860261429,0.001389677283717007,0.001956620764567783,0.01935614422369436,0.01759557097305446,0.001122148638704926
12,0.007872968772078588,0.04733460505864065,0.0041431397484809895,0.00488483820828037,0.024836653949413708,0.0067931326833404184,0.03162060194997878,0.0012390843577787124,0.026507701003250034,0.01739282181715416,0.0014230606189063037
13,0.0013479634138316697,0.005771643526134548,0.002461450724923771,0.0021327674321686275,0.018126055581145335,0.002221820096071593,0.03974293171897981,0.001250027417692081,0.03468656094404632,0.009268934658156258,0.002138579982891347
14,0.011093554478647665,0.012690032534753051,0.04158146201624454,0.00749926057379476,0.039252383227538476,0.008456533114918258,0.03515380065069513,0.005951243373603661,0.05538279525857139,0.01037813118558466,0.004456237344436103
15,0.007085652442795302,0.02626314162028453,0.015218253968254011,0.006054164089878385,0.049183286951143976,0.004501777983920844,0.04933518862090279,0.0011498917748917709,0.029508348794063947,0.004727762317048028,0.0018429189857761116
16,0.008785794145161672,0.02590104273621288,0.0066643849681703405,0.01325883587742719,0.04974741597645274,0.006046615100280678,0.044233007050448345,0.002248157528464187,0.05590754557692751,0.009363748374289863,0.000832477696397189
17,0.036972564726825405,0.05669101285373961,0.003711746380795309,0.04725398570643217,0.07096821906332614,0.009442393779941913,0.004065158773789867,0.00870611796120319,0.052027670881436554,0.018121678577973265,0.0016459854970025287
18,0.01604678779242371,0.07157324941614224,0.003615762181846966,0.028052289910145245,0.09647389462850804,0.010090250564066022,0.006678541740885863,0.012085658868701277,0.043373708585678725,0.01925642243597358,0.003965483117602808
19,0.011083508280849082,0.041730647472425046,0.04180462527908291,0.017394948182211985,0.08418741044353362,0.005548168882668526,0.017012729514478978,0.00829251224632614,0.08107101202972453,0.023766203472291633,0.007946282781832154
