,rexp,nuc,entrophy,fix,age,lt,ns,la,ndev
0,0.048134418201307164,0.022337267294157196,0.02695245847244594,0.02418079243489333,0.1340359543725474,0.062251366972053475,0.003720966432319641,0.034301955549165604,0.009531263608881867
1,0.08483779257447822,0.029801099881280865,0.005551764808604504,0.039547128040719214,0.10589297239476009,0.005469651809783674,0.0090619554338968,0.030117669812583167,0.01835066823427623
2,0.03149641302315127,0.007429678381192803,0.02503612682800141,0.04409331087150068,0.07559363022269366,0.030200969188535275,0.06673115335984507,0.0849957207071828,0.007335414081825584
3,0.03954264583992209,0.030430154314208827,0.04208261260341669,0.032046459419293474,0.10000944963320173,0.06852105119098142,0.03900783740246192,0.07848561525794152,0.06286772440486667
4,0.03296034536764399,0.05034825726131678,0.05879979310282146,0.014307425246336068,0.015034764349953907,0.07874204140956557,0.017664004430379434,0.07980077484131232,0.07644847715624795
5,0.022265123082020083,0.023939803624575578,0.04862357868962785,0.009484548578605857,0.0010198218856296887,0.05048059956466046,0.0058053392130962105,0.1030455619013759,0.01129718789531228
6,0.038295889531206294,0.014343840862436969,0.10495772086041642,0.0034485086720862325,0.021832441801797733,0.062317455765962586,0.008142546863417779,0.04806191765728751,0.040326225918332556
7,0.0,0.0,0.06826869871885,0.0,0.059162203774726224,0.005262382742311386,0.010231797998374453,0.008868183195823075,0.033857753461420205
8,0.05533263995362996,0.039473435806017115,0.05919858474150001,0.012544215279950519,0.07117882225485406,0.045435582901465855,0.04854754835174989,0.06653606395767436,0.041144158942649084
9,0.007579798183473136,0.004075574050049618,0.02134073381298487,0.008344347259512623,0.05251367932141553,0.029366161903626814,0.01355429032039079,0.028060228388750046,0.05132986716597249
10,0.03126862147037435,0.013224366872143038,0.015675635224192627,0.0028819336401709806,0.0012553075580161916,0.05945525742451444,0.001012834941003109,0.0033787288210015936,0.02767646261684249
11,0.07405988644778082,0.029759213673965425,0.008709687223799813,0.01329128009248972,0.006258578073442757,0.08038127432330501,0.02629794248360439,0.0991495708497006,0.10319783530697915
12,0.006445811672271319,0.024021448708149293,0.058299022610889324,0.0003616715625886795,0.0003838570081796269,0.0061423448553865724,0.036280694839760604,0.0006675719022389805,0.04225619897696384
13,0.014793901141254371,0.0014591373307908753,0.07203483421665383,0.0008865545260092578,0.02015360324534678,0.001192214974529788,0.04294374585810818,0.0007912053856765223,0.01912926973790721
