,lt,age,exp,ndev,entrophy,la,ns,ld,fix,nuc
0,0.05700074102851877,0.0,0.0,0.0,0.0,0.20633971774844784,0.0,0.23803618669690094,0.0,0.040528594348038766
1,0.0,0.0,0.09489194643728391,0.0,0.0,0.14201973211770122,0.0,0.22259338398139886,0.0,0.09320153810642941
2,0.009505952380952377,0.0,0.47439484126984144,0.0,0.0,0.0907202380952381,0.0,0.0,0.09351785714285708,0.11547619047619051
3,0.0,0.0,0.30382775119617234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0835688355849647,0.0,0.17753212786814937,0.0,0.0,0.0,0.0632878794841161,0.0
5,0.0,0.0,0.15185185185185188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.28861157808526217,0.2575685733580471,0.0,0.13446700288805552,0.0,0.0,0.0,0.0
7,0.0,0.0,0.12161994056390604,0.031728927203065145,0.0,0.11389287994891442,0.0,0.35117619608998923,0.0,0.06903575989782886
8,0.10024367023824426,0.0,0.0,0.053227835647803035,0.0,0.1507505878097305,0.0,0.2484507815489909,0.0,0.06200639054681382
9,0.04855181098274922,0.10395089529507039,0.09010885978726944,0.18320774995038164,0.0,0.121569236575733,0.0,0.05490074298384374,0.0,0.07916438287906728
10,0.09723409634123913,0.0,0.0,0.0,0.0,0.18885475689047104,0.0,0.0,0.0,0.1252525948954521
11,0.0,0.0,0.0,0.0,0.0,0.05972222222222223,0.0,0.0,0.12716049382716044,0.30771604938271624
12,0.07734849921211377,0.0,0.08212016357361941,0.020227451347885728,0.14589387668300685,0.22753587783389384,0.0,0.05091992016863612,0.05190097650102059,0.08277757970753734
13,0.0,0.0,0.0,0.0,0.18124366577120293,0.0,0.0,0.0,0.0,0.0
14,0.029053750482321925,0.0,0.07582125216053787,0.0,0.0,0.1285973891628654,0.0,0.03436037342287343,0.08024005590969875,0.32369775286441954
15,0.0,0.03374853027630814,0.058969074372925916,0.012206416350604671,0.23404831123735093,0.20264358320858383,0.0,0.08597926068571879,0.0,0.05146556587142506
16,0.05228990358300701,0.0,0.06953654582964926,0.0,0.0185389036251105,0.0,0.0,0.11941532286359878,0.21127061316716494,0.0
17,0.040937882949678844,0.0,0.1173614593646919,0.0,0.016911139455782313,0.17580642859752899,0.0,0.058445427591068896,0.13091008335033297,2.100641709190665e-18
18,0.11761295636878881,0.0,0.18935451123506733,0.0,0.0,0.09282236002274417,0.0,0.024614729805103375,0.06803634484130174,0.02763447900885192
19,0.07788159305990029,0.0,0.28988944937175093,0.022838246359301345,0.0,0.18842610613035649,0.0,0.03558222028533297,0.0,0.13092811387347444
20,0.021100557126368494,0.0,0.0442334504044274,0.07022633381452656,0.0,0.11501237420111343,0.0,0.1526514880880863,0.0,0.13004260276114007
21,0.04343971631205674,0.0,0.266973784194529,0.21625189969604858,0.0,0.0,0.0,0.0,0.0,0.0
22,0.24752186588921285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.17652777777777778,0.0,0.0,0.0,0.11466089466089467
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326530612244897,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.3084854999830519,0.0,0.0,0.0,0.0
26,0.07009669671981088,0.0,0.0,0.0,0.0,0.13651098469929293,0.0,0.03789251458971288,0.0,0.21570778367653387
27,0.10534091602988398,0.0,0.0655021522966454,0.0,0.0,0.26674870998101646,0.0,0.0,0.0,0.13371388826080882
28,0.09254948787323311,0.0,0.04872297827734056,0.0,0.0,0.30365882492457635,0.0,0.08873314446377857,0.0,0.05248199168948951
29,0.0,0.0,0.14290474837115968,0.0,0.0,0.0,0.0,0.091795477837003,0.0,0.0
30,0.1339674565070873,0.010868294030754323,0.16766949088252586,0.041833163945209494,0.01824052712044201,0.03762681904397998,0.0,0.17361465399870823,0.0,0.09578020769792572
31,0.05374665611776935,0.0,0.18773634387655938,0.05914122542368782,0.0,0.039297950655406644,0.0,0.1316840890116101,0.0,0.1403541257950879
32,0.0131945540404997,0.0,0.25099886013358175,0.04622849287011912,0.01630269816720321,0.2056307350772665,0.0,0.0,0.0,0.18471023915815135
33,0.08803447711321542,0.0,0.18041391877188348,0.05969694474141653,0.0,0.21255019382337928,0.0,0.0,0.10000652858541341,0.009748455413532068
34,0.0,0.0,0.0,0.0,0.0,0.19027966465016455,0.0,0.0,0.1743109915153125,0.0
35,0.019008949516475106,0.0,0.01769244605003547,0.11330041929873493,0.0,0.13305610797369508,0.0,0.034331542641666386,0.0,0.1587830231343309
36,0.0,0.049272220094949346,0.0,0.0,0.0,0.09084660265108015,0.0,0.0,0.0,0.13870012116777067
37,0.11354001114138615,0.0,0.05941258623095795,0.011920631401119212,0.028081187654561666,0.12480236299648075,0.0,0.007812250847938998,0.02672429037936929,0.24758381462984433
38,0.0,0.0,0.0,0.0,0.0,0.13797163558436887,0.0,0.0,0.08428597840829812,0.012505273701059272
39,0.052612827828257124,0.0463130402656334,0.02279134103358454,0.04494424839432239,0.03138018001261147,0.14107327131606898,0.0,0.045245483003563375,0.1304919561579363,0.13243253265820293
40,0.0,0.0,0.018640029389920862,0.050519462621031054,0.1144143975474789,0.15324856156157837,0.0,0.09964369982774578,0.1341248253481022,0.11102351756703041
41,0.09016656903941325,0.0,0.0,0.021589758906317345,0.0,0.24139300013435952,0.013739378923920183,0.019280845417209057,0.15621621102020136,0.15815667448109672
42,0.08556638307802727,0.0,0.11888660721183565,0.026585490322020955,0.0,0.14981098442182963,0.0,0.07300762456622274,0.18687256815420672,0.021847476251731147
43,0.10550648687903583,0.0582631073980555,0.0,0.2292156556898483,0.07474683393801036,0.19525665061997238,0.0,0.0,0.010005523731013917,0.028960592379710024
44,0.0,0.0,0.14760247734955223,0.16592645865161412,0.0,0.0981060684835656,0.0,0.0,0.0,0.08297226034269402
45,0.0,0.0,0.0,0.0,0.16932699083861866,0.0,0.0,0.0,0.0,0.09475989127151914
46,0.08842586874176543,0.0,0.1006868961352657,0.0,0.2613698694371248,0.0,0.0,0.14453845520421613,0.0,0.0
47,0.0,0.03375570356793278,0.15670550700642172,0.3484153060826146,0.0,0.0,0.0,0.03311352999605289,0.0,0.15787926829091972
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28817733990147765
49,0.0,0.0,0.0,0.0,0.0,0.18126245847176092,0.0,0.0,0.0,0.0
50,0.28004471541893744,0.0,0.0,0.039641928896314876,0.0,0.09523766480119053,0.0,0.0,0.0,0.0
51,0.0,0.0,0.1681463986614345,0.0,0.0,0.3084106028479518,0.0,0.0,0.04362921248378092,0.07535605188450932
52,0.1641882877996598,0.0,0.0662667000753337,0.10010237006583446,0.0,0.1398958417085865,0.0,0.0,0.0,0.10778088470172395
53,0.0,0.0,0.1892190279880882,0.09386995464928788,0.04722948307423768,0.11232749657891314,0.0,0.0,0.0,0.08466647228218255
54,0.03747327366806351,0.0,0.0,0.10272889200341512,0.10837586513938609,0.24061974761629415,0.0,0.07869894694456449,0.0,0.07868802035128852
55,0.04624286423430129,0.0,0.07334446720433639,0.07408426497557474,0.0,0.16911154537123052,0.0,0.0,0.0,0.07214950156962956
56,0.15666957227364178,0.0,0.016220588898247144,0.0,0.0,0.16792357774382025,0.11163058058304955,0.08077012392433121,0.0,0.05519037694238027
57,0.15115411996506142,0.0,0.03265205004335437,0.0,0.0,0.3295894545225187,0.03594771241830061,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.022985957132298597,0.09699609333755678,0.0,0.0,0.1269137366698342
59,0.0,0.07502403810431985,0.0,0.0,0.0,0.10776054110229114,0.0,0.0,0.0,0.07145941769397393
60,0.059660893579316976,0.0,0.10374370074138495,0.0,0.0,0.08147512820182126,0.0,0.0,0.0,0.14606586338422825
61,0.05189592323430021,0.0,0.032499124678867744,0.0,0.0,0.1028627499154056,0.0,0.041302151597667904,0.0,0.11027037032174132
62,0.0,0.0,0.05067479015976873,0.0,0.0,0.2612935169265642,0.0,0.025329981177620694,0.0,0.09116037753376817
63,0.0,0.0,0.19753999729932842,0.10892012690906445,0.0,0.0,0.0,0.0,0.0,0.19026585571721571
64,0.04693935390591222,0.003286739266866159,0.017173370481390265,0.06734242151143968,0.0,0.08243718499281083,0.18357514882220105,0.13523369844371327,0.0,0.18973867713874176
