,la,nd,ld,lt,rexp,fix,entrophy,nuc,ndev,age,ns
0,0.03589776241586317,0.021577223940331052,0.04641327087502273,0.009847189376023276,0.0707454065854102,0.013751591777333103,0.0018344096780061815,0.01143896670911407,0.3372619155903223,0.015233081680916883,0.0
1,0.015206605422694955,0.015935723938104256,0.016874866062019694,0.11328450463757483,0.02182516068129933,0.27431131525768304,0.019686828649710317,0.014120242213000744,0.05316555000026564,0.019323420594480945,0.0
2,0.013324336186087355,0.03325521176212423,0.011266622778143548,0.0386745666008339,0.0330831687513716,0.08542484090410349,0.0957555409260479,0.02118564845292957,0.043021285933728295,0.12542527978933476,0.0
3,0.02513990688240447,0.04174802931821324,0.014820679481860527,0.13943806757940366,0.030049785645139007,0.1753998985847968,0.12187088000737564,0.04169501682570417,0.04194325358410548,0.0452051352971005,0.0
4,0.011458802608180243,0.04110491997628927,0.010111045247974737,0.061385299347955,0.051523019166172655,0.03160383323453867,0.11724283738391607,0.03831594546532306,0.0516158861885003,0.06470895080023711,0.0
5,0.0009174664697920484,0.010120585701981068,0.02222714408760919,0.0037558447151470583,0.005591854312784549,0.004771748492678717,0.003541897379106683,0.0033827057954964983,0.0027067183462532187,0.0071826934908330396,0.030834256183094294
6,0.006283316988122498,0.12698550724637667,0.08778195488721807,0.03071003595946392,0.0420401002506266,0.01976615451672661,0.024487087283426023,0.006466165413533861,0.02077018633540376,0.07080581889506342,0.0
7,0.017873154008438853,0.09364263110307423,0.06676160337552756,0.021631253767329817,0.02785064421338168,0.04137451024713694,0.016253390596745052,0.0032467789330922325,0.03336808694996986,0.10874152350813714,0.029134173447860193
8,0.012314873753447949,0.0947271983268165,0.042882604346640055,0.022528265284471514,0.06203737382922618,0.06600133369706881,0.040704737655724334,0.015947531144857707,0.035731714710072394,0.13115789154617943,0.031240944500015022
9,0.06647370059134769,0.0749818445896877,0.06465245357402226,0.0186611681709721,0.031519867206141715,0.03282757547463432,0.025887021475256778,0.016008403361344528,0.0017097209254072002,0.06526195663450567,0.015407718643012743
10,0.0024303011803011826,0.0826851851851853,0.013540394790394773,0.02718762718762721,0.02202686202686207,0.008332315832315829,0.0514402726902727,0.03953907203907209,0.007580382580382568,0.13175518925518925,0.02012973137973139
11,0.014489990727104152,0.09250777286859758,0.021197021764032126,0.03492718049419083,0.03164648448153604,0.05081983308787434,0.054408989254349976,0.029749904543718987,0.01429198712703868,0.11500763650248197,0.019887907052855494
12,0.02239938195763064,0.08491101679139201,0.05138110130682454,0.07260936743735796,0.07271287091850026,0.07687125358352884,0.07149298186827505,0.03115138314903762,0.019162291969172338,0.10470568524516917,0.01912599128783648
13,0.028016525689223047,0.024034304511278165,0.06154898966165412,0.01026296209273186,0.006044407894736853,0.004502271303258165,0.008549107142857167,0.007513706140350883,0.004777177318295742,0.05277412280701758,0.020734649122807095
14,0.01429263822421345,0.01649960967993757,0.010874588466890699,0.0008652773535168459,0.00547983346344002,0.0008303861340212055,0.005525167158809363,0.0028244125400219483,0.0017874509271515668,0.003009571326748791,0.0048670309653916196
15,0.057553036907875645,0.0651953335824303,0.036221613318387524,0.004547473741022114,0.012374724955370162,0.013489018972889955,0.024842030971063227,0.011328932619255204,0.005677128741644884,0.034878772781998565,0.014560343753892174
16,0.0001523845154426915,0.042708874950531404,0.0001485160484118289,0.0007149283379207757,0.0003499690140880918,0.0004597176782580702,0.0015273127770121422,0.0014270762151631165,0.0002632720868470851,0.0032300936194471913,0.00966780811894518
17,0.02318936877076417,0.12101239026112635,0.06200999085175022,0.015234026674370432,0.0061622610621599435,0.0023497600590623785,0.03569161570931046,0.04037460477955931,0.006148394241417511,0.03559605662285139,0.006442967884828349
