,age,fix,rexp,lt,entrophy,ld
0,0.05273373983739837,0.024382520325203286,0.062100000000000204,0.19432601626016266,0.05752743902438987,0.16598353658536566
1,0.04414579606440089,0.016919051878354293,0.09692710196780044,0.28752713178294437,0.07925760286225385,0.16433124627310666
2,0.032744657014822716,0.025699155463633185,0.08762849017580232,0.07846509824198626,0.05604041709755222,0.26474448466045963
3,0.05309973128130028,0.028100036643459295,0.15751929888848365,0.09446262367167492,0.026149016733846377,0.20994265298644033
4,0.0508645187938872,0.020938799394189942,0.05308384964890643,0.12150653999724678,0.03551294231033995,0.2544258570838473
5,0.05648765060240917,0.05425441767068295,0.09708072289156654,0.0990342369477916,0.05382469879518032,0.27352690763052523
6,0.045282136105859634,0.026746691871455435,0.07344982671707628,0.16060617517328385,0.14395935727788392,0.15946683994958866
7,0.037285993910395325,0.02941438306510104,0.07454095983761012,0.16686711613744878,0.13407314774539694,0.16171603595766218
8,0.04136494782074824,0.0383128913443825,0.06685451197053474,0.22618004910988504,0.127885819521177,0.12374039287906721
9,0.04693064304461907,0.025427165354331187,0.08592322834645705,0.1734887795275606,0.08252926509186433,0.1451942257217833
10,0.05639705183071807,0.017482881597717437,0.05765026153114612,0.23230313837375208,0.0646126961483597,0.14081716595339955
11,0.050627827278957975,0.017862691341101394,0.013163810829335043,0.4329726981951096,0.02318905643134568,0.05902079049577349
12,0.03506415572448769,0.01654273208938036,0.011006334945864879,0.4194634876756558,0.02727781617138891,0.03238101819857189
13,0.03774640252316221,0.01572304356396588,0.009905184309087428,0.4185757934161201,0.02329706288192392,0.02316075300611085
14,0.04378292438658006,0.02266883658821575,0.016731597396094183,0.4204460023368411,0.03881205141044854,0.051192538808212056
15,0.03794898819561563,0.01622386172006736,0.0063740865654862144,0.33977009555930293,0.10328808319280419,0.06186312535132067
16,0.03294474474474454,0.010446696696696666,0.015416816816816876,0.4019527027027066,0.02353393393393387,0.04695105105105065
17,0.027954702417225315,0.015831302051594685,0.008635892748324296,0.4061544789762363,0.04264127564493147,0.05012908795449984
18,0.032665641551340864,0.009894156842644887,0.005759781308730549,0.4288422176661451,0.02840252861780234,0.03936630787630255
19,0.01998813105984619,0.008958124373119394,0.00495336008024069,0.43900133734536323,0.012855315947843624,0.03597291875626887
20,0.07751139359698692,0.027002354048963954,0.019695951035781402,0.2737092278719374,0.21262052730696568,0.04902212806026414
21,0.0603147676639079,0.010949501379163925,0.00976140462550382,0.3057973689794165,0.21303458518989804,0.030668576278378698
22,0.07014675855028021,0.014681342521694653,0.008657095456865738,0.3027586778968881,0.20694461459928581,0.03208869321082192
23,0.0339669762641902,0.013352597179222466,0.012083591331269473,0.244350361197112,0.21587117303061643,0.03672583419332664
24,0.03807626619552438,0.011171230859835119,0.012237043580683064,0.24520553592461636,0.21929048881036697,0.04884187279151954
25,0.060276200369344245,0.01634291320406297,0.008877654662973196,0.24300369344413697,0.1963822714681442,0.03641435826408169
26,0.04198260264439781,0.027748550220366312,0.010039665970772521,0.3479445604268114,0.1183963117606111,0.045913825098584195
27,0.0821463909164632,0.024872668288726783,0.010449175452825197,0.4035840767775097,0.035997026223303495,0.0630298729386317
28,0.05566802278274979,0.03318497423379458,0.019648765934363786,0.18993653376729164,0.13788879848115002,0.11755383780851679
29,0.10038792670682654,0.03826204819277153,0.013807730923694821,0.12922954317268973,0.14011370481927757,0.12190436746987972
30,0.046307601510859185,0.01225306893295569,0.01083852691218118,0.3926002124645897,0.0442202549575075,0.056286473087817965
31,0.06480564263322963,0.012269905956113073,0.006631452455590273,0.442431870428422,0.026000104493208186,0.04753918495297754
32,0.04634699780570477,0.011448932774785429,0.0065726112108518185,0.4510877717933337,0.020610213445042706,0.04244155196489157
33,0.03521262494567532,0.011533463711429853,0.009774011299435096,0.4155806171229869,0.029176662320729827,0.0632960669274223
34,0.02810964550700727,0.0065666391865896725,0.010990656773838847,0.37116666666666426,0.033934734817257464,0.08676724374828182
35,0.03376858108108129,0.007203406531531605,0.00938978040540548,0.3856451295045077,0.03749676238738705,0.055057432432432066
36,0.0446931403234224,0.014553338549817246,0.0073566770996348575,0.4056645800730343,0.034196400625978084,0.0693214658320297
37,0.05217328605200908,0.02581016548463372,0.012168439716312178,0.3686661938534326,0.0710095744680847,0.059092434988180016
38,0.06235057797991217,0.024319594466552734,0.012190164866401409,0.3423217737350741,0.04702084517718439,0.07296342618912266
39,0.05282592845750778,0.022846092503987583,0.024999088630667337,0.38946787423103213,0.0637429938482568,0.06075165185691411
40,0.0577090459901182,0.010620106423413189,0.01255853287723293,0.4289218928164188,0.03007772709996181,0.07006214367160736
41,0.06226397515528006,0.00990510697032428,0.008063146997929583,0.4028811249137356,0.03652846790890249,0.06159627329192501
42,0.058865979381443355,0.012198453608247384,0.012897336769759534,0.3185923539518885,0.05744516036655238,0.0886344501718205
43,0.051259600614439134,0.021783122119815482,0.009352150537634411,0.29593221966205674,0.0676438172043018,0.09897206221198211
44,0.046725347852390124,0.02166586005242982,0.011354406130268098,0.3399596692881639,0.06779189352692018,0.0850960879209509
45,0.05388524590163955,0.03462526271542682,0.009778688524590197,0.3884911727616639,0.034695250105086256,0.05646637242538862
46,0.049432968536252044,0.016689010487916135,0.01722138622891009,0.40753260373917094,0.037410852713178545,0.05271454628363009
47,0.035695318495778526,0.019054361729342308,0.011139549756971219,0.31817395753389743,0.05034228702993065,0.10406804809414226
48,0.04099887387387414,0.01176506193693679,0.007840230855855857,0.40416300675675826,0.030464245495495278,0.048716216216216024
49,0.04771285791464066,0.021402215018908613,0.012782549972987497,0.39564843327931226,0.04347636412749828,0.05673203673689877
50,0.07210980252200849,0.01056114679990485,0.016260766119438386,0.3139528907922939,0.04157102069950068,0.14862027123483004
51,0.07187205882352828,0.045151176470588056,0.029109901960784047,0.22157656862745434,0.057873431372548086,0.17685352941176388
52,0.11650909475465328,0.04489287225042297,0.11219818104906715,0.2200511844331663,0.06218168358714127,0.12219765228426592
53,0.07072579757975753,0.023062293729373143,0.012183443344334261,0.24767367986798605,0.05573528602860237,0.09976196369636864
54,0.08700338696020397,0.025605983629692484,0.01779297205757812,0.28508679085520827,0.06544072819644331,0.07633206322325756
55,0.10065546845838082,0.0674789100410604,0.015576707726763754,0.30992403882045727,0.049675811870100485,0.08026166480029864
56,0.08140148698884711,0.07056836018174287,0.010416150351094574,0.22613733994217156,0.057070631970260556,0.16595952085915058
57,0.12331769352290825,0.01209810426540298,0.05595624012638281,0.18481437598736264,0.1386496050552928,0.14079494470774115
58,0.08869220821209099,0.019356935014548885,0.024313934691238402,0.18004397025541438,0.07678596831555122,0.16961881668283338
59,0.09156891385767824,0.015778089887640553,0.02665786516853957,0.11882734082397053,0.17323426966292088,0.19873314606741685
60,0.08486311914323967,0.03428447121820626,0.021976070950468343,0.2016278447121827,0.16310876840695973,0.07817754350736267
61,0.0746588955026452,0.038973214285714486,0.025637070105820215,0.2011655092592603,0.1609178240740727,0.11473974867724937
62,0.08298242630385563,0.014652494331065783,0.01480782312925176,0.23718636621315087,0.05156037414966003,0.1595814909297051
63,0.05663048245614042,0.04137733004385967,0.09807716557017385,0.24844640899123013,0.10567996162280661,0.10239062500000104
64,0.10357654075546771,0.05088286944996666,0.019615473823724385,0.20037657388999375,0.11702998674619045,0.1491799204771377
65,0.10364026866604129,0.04164011246485445,0.08298406747891275,0.14613448922211747,0.12807560137456928,0.11599312714776565
66,0.07883366174055882,0.03401182266009824,0.10845517241379227,0.15050459770114982,0.12070952380952409,0.11439195402298864
67,0.08962866191607317,0.012609461599366515,0.02651524148851973,0.2966825019794155,0.040254354711005386,0.17618111638954848
68,0.05224426328502386,0.023768417874396163,0.03297010869565223,0.07007759661835723,0.13764855072463847,0.19073369565217485
69,0.028318872017353485,0.015864786695589356,0.008648228488792523,0.0385357917570497,0.00851735357917572,0.16620101229211834
70,0.022338022165387803,0.1058452685421996,0.00580392156862745,0.07952941176470558,0.015040068201193474,0.05452685421994899
